strain	cluster	location	date	is_unique	new_clusters
USA/WA-CDC-UW22030137840/2022	1680	South_King_County	2022-03-01	True	4545
USA/WA-CDC-UW22030175293/2022	1680	North_King_County	2022-03-01	False	4545
USA/WA-PHL-016080/2022	1681	South_King_County	2022-01-06	True	4546
USA/WA-CDC-UW22021584850/2022	1682	South_King_County	2022-02-15	True	4547
USA/WA-UW-22022145831/2022	1682	South_King_County	2022-02-21	False	4547
USA/WA-CDC-UW22030489938/2022	1683	South_King_County	2022-03-04	True	4548
USA/WA-CDC-UW22022826005/2022	1683	North_King_County	2022-02-28	False	4548
USA/WA-CDC-UW22020804909/2022	1684	South_King_County	2022-02-08	True	4549
USA/WA-CDC-UW22020991758/2022	1685	North_King_County	2022-02-09	True	4550
USA/WA-S16902/2022	1686	North_King_County	2022-01-06	True	4551
USA/WA-S16940/2022	1686	North_King_County	2022-01-05	False	4551
USA/WA-S16794/2022	1686	North_King_County	2022-01-06	False	4551
USA/WA-S16612/2022	1686	North_King_County	2022-01-05	False	4551
USA/WA-S16622/2022	1687	North_King_County	2022-01-05	True	4552
USA/WA-S16617/2022	1688	South_King_County	2022-01-05	True	4553
USA/WA-CDC-UW22021202420/2022	1689	North_King_County	2022-02-12	True	4554
USA/WA-S17684/2022	1690	North_King_County	2022-01-14	True	4555
USA/WA-S17970/2022	1691	North_King_County	2022-01-18	True	4556
USA/WA-CDC-UW22022830442/2022	1692	South_King_County	2022-02-28	True	4557
USA/WA-CDC-UW22020715899/2022	1693	North_King_County	2022-02-07	True	4558
USA/WA-UW-22021204754/2022	1694	North_King_County	2022-02-12	True	4559
USA/WA-UW-22021256869/2022	1694	North_King_County	2022-02-12	False	4559
USA/WA-CDC-UW22030421973/2022	1695	North_King_County	2022-03-04	True	4560
USA/WA-CDC-UW22022533311/2022	1696	South_King_County	2022-02-25	True	4561
USA/WA-CDC-UW22030398471/2022	1696	North_King_County	2022-03-03	False	4561
USA/WA-CDC-UW22022844439/2022	1697	North_King_County	2022-02-28	True	4562
USA/WA-CDC-UW22021404832/2022	1697	North_King_County	2022-02-14	False	4562
USA/WA-CDC-UW22022813243/2022	1698	North_King_County	2022-02-28	True	4563
USA/WA-S19302/2021	1699	South_King_County	2021-12-28	True	4564
USA/WA-CDC-LC0551504/2022	1700	North_King_County	2022-02-16	True	4565
USA/WA-PHL-010827/2022	1701	North_King_County	2022-01-10	True	4566
USA/WA-CDC-UW21123166178/2021	1702	North_King_County	2021-12-31	True	4567
USA/WA-CDC-UW22010245335/2022	1703	North_King_County	2022-01-02	True	4568
USA/WA-CDC-LC0499687/2022	1704	South_King_County	2022-01-19	True	4569
USA/WA-S18085/2022	1704	South_King_County	2022-01-18	False	4569
USA/WA-S18091/2022	1705	South_King_County	2022-01-18	True	4570
USA/WA-S18392/2022	1706	South_King_County	2022-01-22	True	4571
USA/WA-CDC-ASC210544403/2022	1707	South_King_County	2022-01-26	True	4572
USA/WA-CDC-UW22020820489/2022	1708	South_King_County	2022-02-08	True	4573
USA/WA-UW-22020876175/2022	1709	South_King_County	2022-02-08	True	4574
USA/WA-S19208/2022	1710	North_King_County	2022-02-15	True	4575
USA/WA-S18981/2022	1711	South_King_County	2022-02-16	True	4576
USA/WA-UW-2430/2020	1	North_King_County	2020-04-19	True	4577
USA/WA-UW-8317/2020	1	South_King_County	2020-04-27	False	4577
USA/WA-S795/2020	2	North_King_County	2020-04-14	True	4578
USA/WA-UW-7671/2020	3	North_King_County	2020-04-18	True	4579
USA/WA-S771/2020	4	North_King_County	2020-04-13	True	4580
USA/WA-UW-1645/2020	5	North_King_County	2020-03-20	True	4581
USA/WA-UW-1745/2020	6	North_King_County	2020-03-21	True	4582
USA/WA-UW-8613/2020	7	South_King_County	2020-05-06	True	4583
USA/WA-UW197/2020	8	South_King_County	2020-03-12	True	4584
USA/WA-UW-4243/2020	8	North_King_County	2020-04-01	False	4584
USA/WA-UW-623/2020	8	North_King_County	2020-03-13	False	4584
USA/WA-UW-4684/2020	9	North_King_County	2020-04-06	True	4585
USA/WA-UW108/2020	10	North_King_County	2020-03-11	True	4586
USA/WA-UW-3511/2020	11	North_King_County	2020-03-27	True	4587
USA/WA-S4258/2021	13	South_King_County	2021-01-18	True	4588
USA/WA-S4558/2021	13	South_King_County	2021-01-25	False	4588
USA/WA-S4100/2021	13	South_King_County	2021-01-18	False	4588
USA/WA-S4526/2021	13	South_King_County	2021-01-20	False	4588
USA/WA-UW-21072227184/2021	14	South_King_County	2021-07-22	True	4589
USA/WA-S243/2020	15	North_King_County	2020-02-29	True	4590
USA/WA-UW-6822/2020	16	South_King_County	2020-04-10	True	4591
USA/WA-UW318/2020	16	North_King_County	2020-03-14	False	4591
USA/WA-UW-3809/2020	17	North_King_County	2020-03-26	True	4592
USA/WA-UW188/2020	17	North_King_County	2020-03-13	False	4592
USA/WA-UW-1280/2020	17	South_King_County	2020-03-17	False	4592
USA/WA-UW216/2020	17	South_King_County	2020-03-14	False	4592
USA/WA-UW-696/2020	17	North_King_County	2020-03-13	False	4592
USA/WA-UW202/2020	17	North_King_County	2020-03-12	False	4592
USA/WA-UW66/2020	17	North_King_County	2020-03-10	False	4592
USA/WA-S290/2020	17	North_King_County	2020-03-23	False	4592
USA/WA-S257/2020	17	North_King_County	2020-02-25	False	4592
USA/WA-S252/2020	18	North_King_County	2020-03-02	True	4593
USA/WA-UW199/2020	18	South_King_County	2020-03-13	False	4593
USA/WA-S81/2020	18	North_King_County	2020-02-26	False	4593
USA/WA-UW302/2020	18	North_King_County	2020-03-16	False	4593
USA/WA-UW132/2020	18	South_King_County	2020-03-12	False	4593
USA/WA-S113/2020	18	South_King_County	2020-02-29	False	4593
USA/WA-S119/2020	18	South_King_County	2020-02-29	False	4593
USA/WA-UW261/2020	19	North_King_County	2020-03-16	True	4594
USA/WA-S96/2020	20	North_King_County	2020-02-28	True	4595
USA/WA-S30/2020	20	North_King_County	2020-02-28	False	4595
USA/WA-UW83/2020	21	South_King_County	2020-03-10	True	4596
USA/WA-UW-1731/2020	21	North_King_County	2020-03-21	False	4596
USA/WA-UW35/2020	21	North_King_County	2020-03-08	False	4596
USA/WA-S76/2020	21	North_King_County	2020-03-05	False	4596
USA/WA-UW-525/2020	21	South_King_County	2020-03-11	False	4596
USA/WA-UW-4633/2020	21	South_King_County	2020-03-29	False	4596
USA/WA-UW-6315/2020	21	South_King_County	2020-04-02	False	4596
USA/WA-UW-3069/2020	22	South_King_County	2020-03-27	True	4597
USA/WA-UW-5144/2020	22	South_King_County	2020-04-02	False	4597
USA/WA-UW-5152/2020	23	South_King_County	2020-04-02	True	4598
USA/WA-UW-4766/2020	24	South_King_County	2020-03-28	True	4599
USA/WA-UW-1296/2020	25	North_King_County	2020-03-18	True	4600
USA/WA-UW-596/2020	26	North_King_County	2020-03-12	True	4601
USA/WA-UW-1821/2020	27	South_King_County	2020-03-22	True	4602
USA/WA-UW-6718/2020	27	South_King_County	2020-04-11	False	4602
USA/WA-UW290/2020	27	South_King_County	2020-03-15	False	4602
USA/WA-S595/2020	27	North_King_County	2020-04-12	False	4602
USA/WA-S594/2020	27	North_King_County	2020-04-12	False	4602
USA/WA-UW342/2020	28	North_King_County	2020-03-16	True	4603
USA/WA-UW101/2020	29	North_King_County	2020-03-10	True	4604
USA/WA-S259/2020	30	North_King_County	2020-03-04	True	4605
USA/WA-UW175/2020	31	North_King_County	2020-03-15	True	4606
USA/WA-UW-6242/2020	32	South_King_County	2020-04-02	True	4607
USA/WA-UW361/2020	33	North_King_County	2020-03-15	True	4608
USA/WA-UW221/2020	34	South_King_County	2020-03-14	True	4609
USA/WA-UW72/2020	35	North_King_County	2020-03-09	True	4610
USA/WA-S1489/2020	35	North_King_County	2020-05-04	False	4610
USA/WA-S1479/2020	35	North_King_County	2020-05-01	False	4610
USA/WA-S42/2020	36	North_King_County	2020-02-28	True	4611
USA/WA-UW-5750/2020	37	North_King_County	2020-04-06	True	4612
USA/WA-UW-4657/2020	37	North_King_County	2020-04-06	False	4612
USA/WA-S590/2020	37	North_King_County	2020-04-04	False	4612
USA/WA-UW316/2020	37	South_King_County	2020-03-14	False	4612
USA/WA-UW-3814/2020	37	South_King_County	2020-03-26	False	4612
USA/WA-UW-4688/2020	37	South_King_County	2020-04-06	False	4612
USA/WA-UW31/2020	38	North_King_County	2020-03-08	True	4613
USA/WA-S86/2020	39	South_King_County	2020-03-01	True	4614
USA/WA-S107/2020	39	North_King_County	2020-02-29	False	4614
USA/WA-S140/2020	40	North_King_County	2020-03-12	True	4615
USA/WA-UW-7166/2020	41	North_King_County	2020-04-13	True	4616
USA/WA-UW-3908/2020	43	North_King_County	2020-03-27	True	4617
USA/WA-UW116/2020	44	North_King_County	2020-03-11	True	4618
USA/WA-UW-1247/2020	44	North_King_County	2020-03-16	False	4618
USA/WA-UW-1670/2020	45	North_King_County	2020-03-20	True	4619
USA/WA-S872/2020	45	South_King_County	2020-04-24	False	4619
USA/WA-S856/2020	45	South_King_County	2020-04-24	False	4619
USA/WA-S853/2020	45	South_King_County	2020-04-24	False	4619
USA/WA-S1203/2020	45	South_King_County	2020-05-06	False	4619
USA/WA-S855/2020	45	South_King_County	2020-04-24	False	4619
USA/WA-S871/2020	45	South_King_County	2020-04-24	False	4619
USA/WA-S857/2020	45	South_King_County	2020-04-24	False	4619
USA/WA-UW-6321/2020	45	North_King_County	2020-04-02	False	4619
USA/WA-S903/2020	46	South_King_County	2020-04-27	True	4620
USA/WA-UW-2686/2020	46	South_King_County	2020-04-22	False	4620
USA/WA-S854/2020	46	South_King_County	2020-04-24	False	4620
USA/WA-S84/2020	47	North_King_County	2020-02-21	True	4621
USA/WA-UW255/2020	48	North_King_County	2020-03-16	True	4622
USA/WA-UW-2305/2020	48	North_King_County	2020-03-30	False	4622
USA/WA-UW27/2020	49	North_King_County	2020-03-04	True	4623
USA/WA-UW76/2020	50	North_King_County	2020-03-10	True	4624
USA/WA-UW151/2020	51	North_King_County	2020-03-14	True	4625
USA/WA-S108/2020	53	North_King_County	2020-02-29	True	4626
USA/WA-S123/2020	54	North_King_County	2020-02-29	True	4627
USA/WA-S235/2020	55	North_King_County	2020-02-29	True	4628
USA/WA-S115/2020	55	North_King_County	2020-02-29	False	4628
USA/WA-S100/2020	55	North_King_County	2020-02-29	False	4628
USA/WA-S103/2020	56	North_King_County	2020-02-28	True	4629
USA/WA-S234/2020	57	North_King_County	2020-02-28	True	4630
USA/WA-S44/2020	58	North_King_County	2020-02-28	True	4631
USA/WA-S40/2020	59	North_King_County	2020-02-28	True	4632
USA/WA-S102/2020	60	North_King_County	2020-02-28	True	4633
USA/WA-S61/2020	61	North_King_County	2020-03-05	True	4634
USA/WA-UW20/2020	62	North_King_County	2020-03-05	True	4635
USA/WA-UW-192/2020	63	North_King_County	2020-03-08	True	4636
USA/WA-UW-197/2020	63	South_King_County	2020-03-08	False	4636
USA/WA-UW41/2020	63	North_King_County	2020-03-08	False	4636
USA/WA-UW-4682/2020	64	South_King_County	2020-04-06	True	4637
USA/WA-UW145/2020	65	North_King_County	2020-03-15	True	4638
USA/WA-S606/2020	65	North_King_County	2020-04-20	False	4638
USA/WA-UW23/2020	66	North_King_County	2020-03-06	True	4639
USA/WA-UW17/2020	67	North_King_County	2020-03-06	True	4640
USA/WA-UW167/2020	68	North_King_County	2020-03-13	True	4641
USA/WA-S156/2020	69	South_King_County	2020-03-16	True	4642
USA/WA-UW376/2020	70	North_King_County	2020-03-17	True	4643
USA/WA-S127/2020	71	South_King_County	2020-03-13	True	4644
USA/WA-UW364/2020	72	North_King_County	2020-03-17	True	4645
USA/WA-UW369/2020	72	South_King_County	2020-03-17	False	4645
USA/WA-UW-1631/2020	73	North_King_County	2020-03-20	True	4646
USA/WA-UW-1695/2020	73	South_King_County	2020-03-20	False	4646
USA/WA-UW-1860/2020	74	North_King_County	2020-03-23	True	4647
USA/WA-S723/2020	75	North_King_County	2020-04-09	True	4648
USA/WA-UW-1245/2020	76	North_King_County	2020-03-16	True	4649
USA/WA-UW-2599/2020	77	South_King_County	2020-03-29	True	4650
USA/WA-UW-4032/2020	78	South_King_County	2020-03-29	True	4651
USA/WA-UW-3833/2020	79	North_King_County	2020-03-26	True	4652
USA/WA-S710/2020	80	North_King_County	2020-04-07	True	4653
USA/WA-UW165/2020	82	North_King_County	2020-03-13	True	4654
USA/WA-UW336/2020	83	North_King_County	2020-03-16	True	4655
USA/WA-UW190/2020	84	North_King_County	2020-03-13	True	4656
USA/WA-S176/2020	85	South_King_County	2020-03-19	True	4657
USA/WA-UW-3515/2020	86	North_King_County	2020-03-26	True	4658
USA/WA-UW-4026/2020	87	South_King_County	2020-03-29	True	4659
USA/WA-UW-2304/2020	88	North_King_County	2020-03-30	True	4660
USA/WA-UW-1278/2020	88	North_King_County	2020-03-17	False	4660
USA/WA-UW-604/2020	88	North_King_County	2020-03-13	False	4660
USA/WA-UW215/2020	88	South_King_County	2020-03-12	False	4660
USA/WA-S172/2020	89	South_King_County	2020-03-19	True	4661
USA/WA-S215/2020	90	South_King_County	2020-03-20	True	4662
USA/WA-S173/2020	91	South_King_County	2020-03-19	True	4663
USA/WA-UW189/2020	92	South_King_County	2020-03-13	True	4664
USA/WA-S230/2020	93	North_King_County	2020-03-19	True	4665
USA/WA-S212/2020	94	South_King_County	2020-03-19	True	4666
USA/WA-S184/2020	95	South_King_County	2020-03-19	True	4667
USA/WA-S174/2020	96	South_King_County	2020-03-19	True	4668
USA/WA-S306/2020	97	South_King_County	2020-04-02	True	4669
USA/WA-S210/2020	97	South_King_County	2020-03-19	False	4669
USA/WA-S253/2020	98	North_King_County	2020-03-07	True	4670
USA/WA-UW-669/2020	99	North_King_County	2020-03-12	True	4671
USA/WA-UW201/2020	100	North_King_County	2020-03-12	True	4672
USA/WA-UW90/2020	101	North_King_County	2020-03-10	True	4673
USA/WA-UW103/2020	101	South_King_County	2020-03-11	False	4673
USA/WA-S213/2020	102	South_King_County	2020-03-20	True	4674
USA/WA-UW-1760/2020	102	South_King_County	2020-03-21	False	4674
USA/WA-UW-1730/2020	102	North_King_County	2020-03-21	False	4674
USA/WA-S598/2020	103	South_King_County	2020-04-13	True	4675
USA/WA-S609/2020	103	South_King_County	2020-04-23	False	4675
USA/WA-UW-3616/2020	103	South_King_County	2020-04-28	False	4675
USA/WA-UW-1997/2020	104	North_King_County	2020-03-24	True	4676
USA/WA-UW-6339/2020	105	South_King_County	2020-04-02	True	4677
USA/WA-UW-3895/2020	106	North_King_County	2020-03-27	True	4678
USA/WA-UW-4317/2020	107	South_King_County	2020-03-31	True	4679
USA/WA-UW-4217/2020	108	South_King_County	2020-03-31	True	4680
USA/WA-UW-5371/2020	109	South_King_County	2020-04-05	True	4681
USA/WA-UW-2369/2020	110	North_King_County	2020-03-31	True	4682
USA/WA-S584/2020	111	South_King_County	2020-03-24	True	4683
USA/WA-UW-2193/2020	111	South_King_County	2020-03-24	False	4683
USA/WA-UW-3850/2020	112	North_King_County	2020-03-26	True	4684
USA/WA-S412/2020	113	South_King_County	2020-03-30	True	4685
USA/WA-UW-6186/2020	114	South_King_County	2020-04-01	True	4686
USA/WA-UW-2601/2020	115	North_King_County	2020-03-29	True	4687
USA/WA-UW-4690/2020	116	North_King_County	2020-04-06	True	4688
USA/WA-S2712/2020	117	North_King_County	2020-06-25	True	4689
USA/WA-S3770/2020	118	North_King_County	2020-12-31	True	4690
USA/WA-UW-45077/2020	119	North_King_County	2020-12-08	True	4691
USA/WA-S3973/2021	120	South_King_County	2021-01-11	True	4692
USA/WA-S2805/2020	121	North_King_County	2020-08-29	True	4693
USA/WA-S2804/2020	121	North_King_County	2020-08-29	False	4693
USA/WA-UW-6179/2020	122	South_King_County	2020-04-01	True	4694
USA/WA-UW-5737/2020	123	South_King_County	2020-04-06	True	4695
USA/WA-UW-13102/2020	124	North_King_County	2020-07-01	True	4696
USA/WA-UW-12098/2020	124	North_King_County	2020-06-25	False	4696
USA/WA-UW-9948/2020	125	North_King_County	2020-05-29	True	4697
USA/WA-S1236/2020	126	North_King_County	2020-05-06	True	4698
USA/WA-UW-10658/2020	128	South_King_County	2020-06-09	True	4699
USA/WA-UW-10691/2020	128	South_King_County	2020-06-09	False	4699
USA/WA-S2751/2020	129	South_King_County	2020-07-27	True	4700
USA/WA-S2754/2020	129	South_King_County	2020-07-27	False	4700
USA/WA-UW-3989/2020	130	North_King_County	2020-03-28	True	4701
USA/WA-UW-13070/2020	131	South_King_County	2020-06-30	True	4702
USA/WA-UW-23278/2020	132	North_King_County	2020-08-07	True	4703
USA/WA-S2764/2020	132	South_King_County	2020-07-30	False	4703
USA/WA-UW-24459/2020	132	North_King_County	2020-08-14	False	4703
USA/WA-UW-11089/2020	133	South_King_County	2020-06-18	True	4704
USA/WA-UW-21081247136/2021	134	North_King_County	2021-08-12	True	4705
USA/WA-UW-21073029792/2021	135	South_King_County	2021-07-30	True	4706
USA/WA-UW-21072459351/2021	135	South_King_County	2021-07-24	False	4706
USA/WA-CDC-UW21071594609/2021	136	North_King_County	2021-07-15	True	4707
USA/WA-S10816/2021	137	South_King_County	2021-07-13	True	4708
USA/WA-S9874/2021	137	South_King_County	2021-07-19	False	4708
USA/WA-CDC-UW21071610455/2021	138	North_King_County	2021-07-16	True	4709
USA/WA-UW-21071468917/2021	139	North_King_County	2021-07-14	True	4710
USA/WA-S9864/2021	140	North_King_County	2021-07-16	True	4711
USA/WA-S10285/2021	141	South_King_County	2021-07-13	True	4712
USA/WA-S11457/2021	141	South_King_County	2021-07-13	False	4712
USA/WA-CDC-UW21071558100/2021	141	North_King_County	2021-07-15	False	4712
USA/WA-CDC-UW21071514948/2021	141	North_King_County	2021-07-15	False	4712
USA/WA-S10628/2021	142	North_King_County	2021-07-16	True	4713
USA/WA-CDC-STM-000704927/2021	143	North_King_County	2021-06-28	True	4714
USA/WA-UW-21072362928/2021	144	North_King_County	2021-07-23	True	4715
USA/WA-CDC-UW21072111405/2021	145	North_King_County	2021-07-21	True	4716
USA/WA-CDC-UW21072134072/2021	146	North_King_County	2021-07-21	True	4717
USA/WA-CDC-LC0127288/2021	146	North_King_County	2021-07-22	False	4717
USA/WA-UW-21072414459/2021	146	North_King_County	2021-07-24	False	4717
USA/WA-S10418/2021	147	North_King_County	2021-07-09	True	4718
USA/WA-CDC-UW21073021831/2021	148	North_King_County	2021-07-30	True	4719
USA/WA-CDC-UW21073022644/2021	148	North_King_County	2021-07-30	False	4719
USA/WA-UW-21072234110/2021	148	North_King_County	2021-07-22	False	4719
USA/WA-UW-21072723046/2021	148	South_King_County	2021-07-27	False	4719
USA/WA-CDC-UW21073092429/2021	148	South_King_County	2021-07-30	False	4719
USA/WA-CDC-UW21073143074/2021	148	North_King_County	2021-07-31	False	4719
USA/WA-UW-21082090499/2021	148	North_King_County	2021-08-20	False	4719
USA/WA-UW-21072814727/2021	148	North_King_County	2021-07-28	False	4719
USA/WA-CDC-UW21081833771/2021	148	North_King_County	2021-08-18	False	4719
USA/WA-UW-21072414448/2021	148	North_King_County	2021-07-24	False	4719
USA/WA-UW-21080254304/2021	148	North_King_County	2021-08-02	False	4719
USA/WA-CDC-UW21080556032/2021	148	North_King_County	2021-08-05	False	4719
USA/WA-CDC-UW21073014924/2021	148	North_King_County	2021-07-30	False	4719
USA/WA-CDC-UW21072663363/2021	149	South_King_County	2021-07-26	True	4720
USA/WA-UW-21072104762/2021	150	South_King_County	2021-07-21	True	4721
USA/WA-S9580/2021	151	North_King_County	2021-07-07	True	4722
USA/WA-PHL-001180/2021	152	North_King_County	2021-07-11	True	4723
USA/WA-Altius-ALTCOV-YSWCFKN5YQEQEYU7/2021	153	South_King_County	2021-06-05	True	4724
USA/WA-UW-21070849153/2021	154	North_King_County	2021-07-08	True	4725
USA/WA-S10195/2021	155	South_King_County	2021-07-20	True	4726
USA/WA-Altius-ALTCOV-QDD6NRBUV624VVBB/2021	156	South_King_County	2021-05-17	True	4727
USA/WA-CDC-UW21051796472/2021	157	South_King_County	2021-05-17	True	4728
USA/WA-S9100/2021	157	South_King_County	2021-05-14	False	4728
USA/WA-S9048/2021	157	North_King_County	2021-06-09	False	4728
USA/WA-UW-21071658258/2021	158	South_King_County	2021-07-16	True	4729
USA/WA-CDC-UW21090783458/2021	159	North_King_County	2021-09-07	True	4730
USA/WA-UW-21091439238/2021	159	North_King_County	2021-09-14	False	4730
USA/WA-CDC-UW21090709262/2021	159	North_King_County	2021-09-07	False	4730
USA/WA-CDC-UW21090759537/2021	159	North_King_County	2021-09-07	False	4730
USA/WA-CDC-LC0126802/2021	160	South_King_County	2021-07-15	True	4731
USA/WA-S9169/2021	161	North_King_County	2021-06-07	True	4732
USA/WA-S9174/2021	161	North_King_County	2021-06-09	False	4732
USA/WA-UW-21072498171/2021	162	North_King_County	2021-07-24	True	4733
USA/WA-Altius-ALTCOV-G6WR3T65WBQJOWVA/2021	163	South_King_County	2021-05-28	True	4734
USA/WA-S4666/2020	164	North_King_County	2020-11-10	True	4735
USA/WA-UW-67451/2021	165	South_King_County	2021-03-17	True	4736
USA/WA-UW-20120909070/2020	166	South_King_County	2020-12-09	True	4737
USA/WA-UW-22444/2020	167	North_King_County	2020-08-05	True	4738
USA/WA-S5254/2020	168	North_King_County	2020-08-03	True	4739
USA/WA-UW-4749/2020	169	North_King_County	2020-03-28	True	4740
USA/WA-UW-10392/2020	170	South_King_County	2020-06-05	True	4741
USA/WA-UW-10277/2020	170	South_King_County	2020-06-02	False	4741
USA/WA-UW-12356/2020	171	North_King_County	2020-06-27	True	4742
USA/WA-UW-11270/2020	171	South_King_County	2020-06-20	False	4742
USA/WA-UW-11664/2020	171	South_King_County	2020-06-20	False	4742
USA/WA-S742/2020	172	South_King_County	2020-04-13	True	4743
USA/WA-S1150/2020	173	South_King_County	2020-05-05	True	4744
USA/WA-UW-1433/2020	174	South_King_County	2020-03-18	True	4745
USA/WA-UW-3946/2020	175	North_King_County	2020-03-27	True	4746
USA/WA-S772/2020	176	South_King_County	2020-04-14	True	4747
USA/WA-UW-7188/2020	177	North_King_County	2020-04-13	True	4748
USA/WA-UW-10305/2020	177	South_King_County	2020-06-03	False	4748
USA/WA-UW-11487/2020	177	South_King_County	2020-06-24	False	4748
USA/WA-UW-11196/2020	177	North_King_County	2020-06-19	False	4748
USA/WA-UW-4726/2020	177	North_King_County	2020-04-06	False	4748
USA/WA-UW-12324/2020	177	North_King_County	2020-06-27	False	4748
USA/WA-UW-3997/2020	177	North_King_County	2020-03-29	False	4748
USA/WA-UW-2700/2020	177	South_King_County	2020-04-22	False	4748
USA/WA-UW-10396/2020	177	North_King_County	2020-06-05	False	4748
USA/WA-UW-10766/2020	177	South_King_County	2020-06-11	False	4748
USA/WA-UW-7675/2020	177	South_King_County	2020-04-18	False	4748
USA/WA-UW-9407/2020	177	South_King_County	2020-05-17	False	4748
USA/WA-UW-9569/2020	177	South_King_County	2020-05-20	False	4748
USA/WA-UW-9333/2020	177	South_King_County	2020-05-13	False	4748
USA/WA-UW-9339/2020	177	South_King_County	2020-05-13	False	4748
USA/WA-UW-9338/2020	177	South_King_County	2020-05-13	False	4748
USA/WA-UW-9229/2020	177	South_King_County	2020-05-13	False	4748
USA/WA-UW-9230/2020	177	South_King_County	2020-05-14	False	4748
USA/WA-UW-9068/2020	177	South_King_County	2020-05-11	False	4748
USA/WA-UW-9233/2020	177	South_King_County	2020-05-15	False	4748
USA/WA-UW-9600/2020	177	South_King_County	2020-05-22	False	4748
USA/WA-UW-22363/2020	177	South_King_County	2020-08-08	False	4748
USA/WA-UW-10247/2020	177	North_King_County	2020-06-01	False	4748
USA/WA-UW-23400/2020	177	South_King_County	2020-08-10	False	4748
USA/WA-UW-8698/2020	177	North_King_County	2020-05-06	False	4748
USA/WA-UW-9032/2020	177	North_King_County	2020-05-10	False	4748
USA/WA-UW-7882/2020	177	North_King_County	2020-04-21	False	4748
USA/WA-UW-12401/2020	177	South_King_County	2020-06-27	False	4748
USA/WA-UW-10298/2020	177	South_King_County	2020-06-03	False	4748
USA/WA-UW-12171/2020	177	South_King_County	2020-06-26	False	4748
USA/WA-UW-9368/2020	177	North_King_County	2020-05-16	False	4748
USA/WA-UW-9361/2020	177	South_King_County	2020-05-15	False	4748
USA/WA-UW-9291/2020	177	South_King_County	2020-05-14	False	4748
USA/WA-UW-9580/2020	177	South_King_County	2020-05-20	False	4748
USA/WA-UW-22460/2020	177	South_King_County	2020-08-05	False	4748
USA/WA-UW-9014/2020	177	South_King_County	2020-05-12	False	4748
USA/WA-UW-9578/2020	177	South_King_County	2020-05-20	False	4748
USA/WA-UW-9255/2020	177	North_King_County	2020-05-15	False	4748
USA/WA-UW-9244/2020	177	North_King_County	2020-05-15	False	4748
USA/WA-UW-9308/2020	177	South_King_County	2020-05-15	False	4748
USA/WA-UW-9235/2020	177	South_King_County	2020-05-15	False	4748
USA/WA-UW-8158/2020	177	North_King_County	2020-04-25	False	4748
USA/WA-UW-8813/2020	177	South_King_County	2020-05-07	False	4748
USA/WA-UW-8526/2020	177	South_King_County	2020-05-04	False	4748
USA/WA-UW-9439/2020	177	South_King_County	2020-05-18	False	4748
USA/WA-UW-8873/2020	177	South_King_County	2020-05-09	False	4748
USA/WA-UW-8831/2020	177	North_King_County	2020-05-08	False	4748
USA/WA-UW-9460/2020	177	North_King_County	2020-05-18	False	4748
USA/WA-UW-9016/2020	177	North_King_County	2020-05-12	False	4748
USA/WA-UW-22418/2020	177	North_King_County	2020-08-07	False	4748
USA/WA-UW-23384/2020	177	North_King_County	2020-08-10	False	4748
USA/WA-UW-21754/2020	177	South_King_County	2020-08-05	False	4748
USA/WA-UW-22157/2020	177	North_King_County	2020-08-05	False	4748
USA/WA-UW-9266/2020	178	North_King_County	2020-05-15	True	4749
USA/WA-UW-12367/2020	179	North_King_County	2020-06-27	True	4750
USA/WA-UW-12360/2020	179	North_King_County	2020-06-27	False	4750
USA/WA-UW-13090/2020	180	North_King_County	2020-06-30	True	4751
USA/WA-UW-9819/2020	181	North_King_County	2020-05-26	True	4752
USA/WA-UW-10582/2020	181	South_King_County	2020-06-11	False	4752
USA/WA-UW-10161/2020	182	South_King_County	2020-06-02	True	4753
USA/WA-UW-10408/2020	183	South_King_County	2020-06-05	True	4754
USA/WA-UW-2186/2020	184	South_King_County	2020-03-25	True	4755
USA/WA-UW-6525/2020	185	South_King_County	2020-04-04	True	4756
USA/WA-S946/2020	185	South_King_County	2020-04-27	False	4756
USA/WA-UW-4746/2020	186	South_King_County	2020-03-27	True	4757
USA/WA-UW-6546/2020	187	South_King_County	2020-04-04	True	4758
USA/WA-UW-6496/2020	188	South_King_County	2020-04-03	True	4759
USA/WA-UW-3539/2020	189	North_King_County	2020-03-26	True	4760
USA/WA-S294/2020	190	North_King_County	2020-03-23	True	4761
USA/WA-UW-22175/2020	190	North_King_County	2020-08-05	False	4761
USA/WA-UW-22286/2020	190	North_King_County	2020-08-06	False	4761
USA/WA-UW-10230/2020	191	South_King_County	2020-05-30	True	4762
USA/WA-UW-10217/2020	191	South_King_County	2020-05-30	False	4762
USA/WA-UW-26862/2020	192	South_King_County	2020-09-01	True	4763
USA/WA-S4133/2020	193	South_King_County	2020-11-20	True	4764
USA/WA-S2791/2020	194	North_King_County	2020-08-14	True	4765
USA/WA-UW-22517/2020	195	South_King_County	2020-08-04	True	4766
USA/WA-S2878/2020	196	South_King_County	2020-09-26	True	4767
USA/WA-S5008/2020	197	North_King_County	2020-10-30	True	4768
USA/WA-S5009/2020	197	North_King_County	2020-10-30	False	4768
USA/WA-S3290/2020	198	North_King_County	2020-11-06	True	4769
USA/WA-UW-27500/2020	199	South_King_County	2020-09-03	True	4770
USA/WA-UW-32886/2020	199	South_King_County	2020-10-17	False	4770
