strain	cluster	location	date	variant
USA/WA-UW-21081905103/2021	920	North_King_County	2021-08-19	alpha
USA/WA-UW-21043043881/2021	921	North_King_County	2021-04-30	alpha
USA/WA-Altius-ALTCOV-PIR565J2ZAIRMXVN/2021	922	South_King_County	2021-05-07	alpha
USA/WA-S8839/2021	922	North_King_County	2021-05-20	alpha
USA/WA-Altius-ALTCOV-EN2RCHVIODPVVLQK/2021	923	South_King_County	2021-04-17	alpha
USA/WA-UW-21042242248/2021	923	North_King_County	2021-04-22	alpha
USA/WA-UW-21042239949/2021	923	South_King_County	2021-04-22	alpha
USA/WA-Altius-ALTCOV-3U2YQQLYR2H2ZXQH/2021	924	South_King_County	2021-04-29	alpha
USA/WA-CDC-UW21051750094/2021	925	South_King_County	2021-05-17	alpha
USA/WA-UW-2021041031185/2021	926	South_King_County	2021-04-10	alpha
USA/WA-UW-21052108982/2021	927	North_King_County	2021-05-21	alpha
USA/WA-UW-21042718084/2021	928	North_King_County	2021-04-27	alpha
USA/WA-UW-2021040808880/2021	929	North_King_County	2021-04-08	alpha
USA/WA-S8174/2021	929	South_King_County	2021-05-08	alpha
USA/WA-UW-21050354697/2021	929	South_King_County	2021-05-03	alpha
USA/WA-UW-21050550889/2021	929	South_King_County	2021-05-05	alpha
USA/WA-CDC-UW21050549329/2021	929	North_King_County	2021-05-05	alpha
USA/WA-UW-21050368949/2021	929	South_King_County	2021-05-03	alpha
USA/WA-UW-21050350701/2021	929	South_King_County	2021-05-03	alpha
USA/WA-UW-21050569900/2021	929	North_King_County	2021-05-05	alpha
USA/WA-UW-21042077310/2021	930	South_King_County	2021-04-20	alpha
USA/WA-PHL-000834/2021	930	South_King_County	2021-05-09	alpha
USA/WA-Altius-ALTCOV-VLZTHAHJAD5B3FAN/2021	930	South_King_County	2021-05-18	alpha
USA/WA-Altius-ALTCOV-GO3THVRCLA7X3BXA/2021	931	South_King_County	2021-05-08	alpha
USA/WA-Altius-ALTCOV-MUEQAWZLUR4UOFFH/2021	932	South_King_County	2021-04-21	alpha
USA/WA-CDC-LC0045048/2021	933	South_King_County	2021-04-15	alpha
USA/WA-CDC-UW21052462622/2021	933	South_King_County	2021-05-24	alpha
USA/WA-CDC-UW21050629646/2021	934	South_King_County	2021-05-06	alpha
USA/WA-Altius-ALTCOV-7I6OSEQWQHZWZMAQ/2021	935	South_King_County	2021-05-17	alpha
USA/WA-UW-21052885149/2021	935	South_King_County	2021-05-28	alpha
USA/WA-UW-21041768902/2021	936	South_King_County	2021-04-17	alpha
USA/WA-UW-21042042028/2021	937	South_King_County	2021-04-20	alpha
USA/WA-Altius-ALTCOV-7E3DNB6PPDWOD4X7/2021	938	North_King_County	2021-04-22	alpha
USA/WA-UW-21042289480/2021	939	North_King_County	2021-04-22	alpha
USA/WA-UW-21042183276/2021	940	South_King_County	2021-04-21	alpha
USA/WA-CDC-UW21042778810/2021	941	North_King_County	2021-04-27	alpha
USA/WA-CDC-UW21050326762/2021	942	North_King_County	2021-05-03	alpha
USA/WA-CDC-UW21050350284/2021	942	North_King_County	2021-05-03	alpha
USA/WA-CDC-UW21050397116/2021	942	North_King_County	2021-05-03	alpha
USA/WA-CDC-UW21050516600/2021	943	North_King_County	2021-05-05	alpha
USA/WA-UW-21050870884/2021	944	North_King_County	2021-05-08	alpha
USA/WA-Altius-ALTCOV-OIS2B6BM642MMYTJ/2021	945	South_King_County	2021-05-15	alpha
USA/WA-CDC-UW21061106829/2021	946	North_King_County	2021-06-11	alpha
USA/WA-CDC-UW21061428868/2021	946	North_King_County	2021-06-14	alpha
USA/WA-CDC-UW21062589532/2021	946	North_King_County	2021-06-25	alpha
USA/WA-S9486/2021	946	North_King_County	2021-06-21	alpha
USA/WA-UW-21063062463/2021	946	South_King_County	2021-06-30	alpha
USA/WA-S9585/2021	946	North_King_County	2021-07-01	alpha
USA/WA-CDC-UW21061857202/2021	947	North_King_County	2021-06-18	alpha
USA/WA-CDC-UW21061163320/2021	948	North_King_County	2021-06-11	alpha
USA/WA-S9476/2021	949	North_King_County	2021-06-01	alpha
USA/WA-UW-21060941651/2021	949	North_King_County	2021-06-09	alpha
USA/WA-S9321/2021	949	South_King_County	2021-06-15	alpha
USA/WA-S9326/2021	950	South_King_County	2021-06-15	alpha
USA/WA-CDC-UW21060224363/2021	951	North_King_County	2021-06-02	alpha
USA/WA-S9306/2021	951	South_King_County	2021-06-11	alpha
USA/WA-S9307/2021	951	South_King_County	2021-06-11	alpha
USA/WA-S9325/2021	951	South_King_County	2021-06-15	alpha
USA/WA-S9308/2021	951	South_King_County	2021-06-11	alpha
USA/WA-S9324/2021	951	South_King_County	2021-06-15	alpha
USA/WA-UW-68013/2021	952	South_King_County	2021-03-22	alpha
USA/WA-CDC-UW21051264509/2021	953	South_King_County	2021-05-12	alpha
USA/WA-S7432/2021	953	South_King_County	2021-04-21	alpha
USA/WA-UW-21041621951/2021	954	North_King_County	2021-04-16	alpha
USA/WA-UW-2021040892734/2021	955	North_King_County	2021-04-08	alpha
USA/WA-CDC-UW21050612719/2021	955	South_King_County	2021-05-06	alpha
USA/WA-Altius-ALTCOV-54EHDFBKU6OJWKX3/2021	955	South_King_County	2021-05-25	alpha
USA/WA-CDC-UW21050343218/2021	955	North_King_County	2021-05-03	alpha
USA/WA-UW-21042398570/2021	955	North_King_County	2021-04-23	alpha
USA/WA-Altius-ALTCOV-SO4BOVF6RZ6R77RY/2021	955	South_King_County	2021-05-12	alpha
USA/WA-Altius-ALTCOV-4HUMTFSV65BNP2W6/2021	955	South_King_County	2021-05-12	alpha
USA/WA-UW-2021041126418/2021	956	South_King_County	2021-04-11	alpha
USA/WA-CDC-LC0044856/2021	957	South_King_County	2021-04-16	alpha
USA/WA-UW-67194/2021	958	South_King_County	2021-03-11	alpha
USA/WA-S9467/2021	959	South_King_County	2021-05-27	alpha
USA/WA-CDC-UW21061419940/2021	960	North_King_County	2021-06-14	alpha
USA/WA-UW-2021041036058/2021	961	South_King_County	2021-04-10	alpha
USA/WA-UW-2021040820148/2021	961	South_King_County	2021-04-08	alpha
USA/WA-UW-66346/2021	962	South_King_County	2021-03-03	alpha
USA/WA-Altius-ALTCOV-Z535OQZGG4EEAJDL/2021	962	South_King_County	2021-04-13	alpha
USA/WA-UW-68002/2021	962	South_King_County	2021-03-22	alpha
USA/WA-UW-21041682544/2021	962	South_King_County	2021-04-16	alpha
USA/WA-UW-68580/2021	962	South_King_County	2021-03-22	alpha
USA/WA-UW-2021041205575/2021	962	South_King_County	2021-04-12	alpha
USA/WA-Altius-ALTCOV-5DBUT5KQI37BQ4EL/2021	962	North_King_County	2021-04-19	alpha
USA/WA-UW-2021041365165/2021	962	South_King_County	2021-04-13	alpha
USA/WA-S8147/2021	962	North_King_County	2021-04-14	alpha
USA/WA-Altius-ALTCOV-3AVC22BWD3W4PRTC/2021	963	South_King_County	2021-05-12	alpha
USA/WA-Altius-ALTCOV-T677DMIFUL2RTOSK/2021	963	South_King_County	2021-05-12	alpha
USA/WA-UW-2021033009238/2021	964	South_King_County	2021-03-30	alpha
USA/WA-S6363/2021	964	South_King_County	2021-04-05	alpha
USA/WA-S6355/2021	964	South_King_County	2021-04-05	alpha
USA/WA-UW-2021040578714/2021	964	South_King_County	2021-04-05	alpha
USA/WA-Altius-ALTCOV-AQU3XVNRJQWOWUX7/2021	964	South_King_County	2021-04-12	alpha
USA/WA-CDC-LC0045548/2021	964	South_King_County	2021-04-17	alpha
USA/WA-UW-21041951930/2021	964	North_King_County	2021-04-19	alpha
USA/WA-CDC-UW21050381283/2021	964	South_King_County	2021-05-03	alpha
USA/WA-UW-21042637279/2021	964	South_King_County	2021-04-26	alpha
USA/WA-S8200/2021	964	North_King_County	2021-05-01	alpha
USA/WA-CDC-UW21050524980/2021	964	South_King_County	2021-05-05	alpha
USA/WA-Altius-ALTCOV-4UXZMU3JWXPZ67AI/2021	964	South_King_County	2021-05-06	alpha
USA/WA-UW-21050947078/2021	964	South_King_County	2021-05-09	alpha
USA/WA-UW-21060527620/2021	964	North_King_County	2021-06-05	alpha
USA/WA-UW-21060599045/2021	964	North_King_County	2021-06-05	alpha
USA/WA-UW-21060586606/2021	964	North_King_County	2021-06-05	alpha
USA/WA-UW-2021041227351/2021	964	North_King_County	2021-04-12	alpha
USA/WA-CDC-UW21051460929/2021	964	South_King_County	2021-05-14	alpha
USA/WA-UW-21051554757/2021	964	South_King_County	2021-05-15	alpha
USA/WA-S7451/2021	964	South_King_County	2021-04-22	alpha
USA/WA-UW-21050409780/2021	964	South_King_County	2021-05-04	alpha
USA/WA-CDC-UW21050383400/2021	964	South_King_County	2021-05-03	alpha
USA/WA-UW-21043073701/2021	964	South_King_County	2021-04-30	alpha
USA/WA-UW-21042842344/2021	964	North_King_County	2021-04-28	alpha
USA/WA-CDC-UW21050604226/2021	964	South_King_County	2021-05-06	alpha
USA/WA-Altius-ALTCOV-O2AJT6DFOICSTRXQ/2021	964	South_King_County	2021-05-11	alpha
USA/WA-CDC-UW21051288573/2021	964	North_King_County	2021-05-12	alpha
USA/WA-S8823/2021	964	South_King_County	2021-05-06	alpha
USA/WA-Altius-ALTCOV-3DCIKDJALDOGPKEV/2021	964	South_King_County	2021-04-29	alpha
USA/WA-S7578/2021	964	South_King_County	2021-05-02	alpha
USA/WA-UW-21050555304/2021	964	South_King_County	2021-05-05	alpha
USA/WA-UW-21043069354/2021	964	North_King_County	2021-04-30	alpha
USA/WA-Altius-ALTCOV-KGFJSVX3VYHDE2HY/2021	964	North_King_County	2021-05-05	alpha
USA/WA-CDC-UW21051071874/2021	965	South_King_County	2021-05-10	alpha
USA/WA-Altius-ALTCOV-YKOH5UXSOTBGP2R5/2021	965	South_King_County	2021-04-27	alpha
USA/WA-Altius-ALTCOV-HLYQXGFV73YQ3NRN/2021	965	South_King_County	2021-04-28	alpha
USA/WA-CDC-UW21051802056/2021	965	South_King_County	2021-05-18	alpha
USA/WA-Altius-ALTCOV-U7JEOE77MDPIVBC6/2021	965	South_King_County	2021-04-30	alpha
USA/WA-Altius-ALTCOV-HZ2DOXOXWNYRFDXO/2021	965	South_King_County	2021-04-30	alpha
USA/WA-Altius-ALTCOV-7W7N5ZQTAAVOJRER/2021	965	South_King_County	2021-05-04	alpha
USA/WA-Altius-ALTCOV-XFYJ57U7KIX34OAI/2021	965	South_King_County	2021-05-04	alpha
USA/WA-Altius-ALTCOV-IPMPAGG2OCXCZIXC/2021	965	South_King_County	2021-05-04	alpha
USA/WA-Altius-ALTCOV-R3DJM7CWSZFURPTZ/2021	965	South_King_County	2021-05-05	alpha
USA/WA-Altius-ALTCOV-ADQX34NNPR2E37BG/2021	965	South_King_County	2021-04-29	alpha
USA/WA-Altius-ALTCOV-MW7ZGKG5OTBQPQRJ/2021	965	South_King_County	2021-05-04	alpha
USA/WA-Altius-ALTCOV-XZHSUQORWQ3NEPEL/2021	965	South_King_County	2021-05-03	alpha
USA/WA-Altius-ALTCOV-ILUDIYF75XSWOPTW/2021	965	South_King_County	2021-05-10	alpha
USA/WA-PHL-000878/2021	965	North_King_County	2021-05-27	alpha
USA/WA-Altius-ALTCOV-CI3GKGT4LDOYV5UL/2021	965	South_King_County	2021-05-24	alpha
USA/WA-CDC-UW21051328050/2021	965	South_King_County	2021-05-13	alpha
USA/WA-Altius-ALTCOV-3MVVRTR46G7FEERW/2021	966	South_King_County	2021-05-24	alpha
USA/WA-CDC-UW21051388933/2021	967	South_King_County	2021-05-13	alpha
USA/WA-CDC-UW21052419355/2021	968	South_King_County	2021-05-24	alpha
USA/WA-S6162/2021	969	South_King_County	2021-03-31	alpha
USA/WA-S6998/2021	970	South_King_County	2021-04-14	alpha
USA/WA-UW-2021040303439/2021	971	South_King_County	2021-04-03	alpha
USA/WA-UW-68099/2021	971	South_King_County	2021-03-22	alpha
USA/WA-UW-68069/2021	971	South_King_County	2021-03-22	alpha
USA/WA-UW-68588/2021	971	South_King_County	2021-03-23	alpha
USA/WA-S6072/2021	972	North_King_County	2021-03-21	alpha
USA/WA-S6073/2021	972	North_King_County	2021-03-21	alpha
USA/WA-Altius-ALTCOV-PN3W3SD3JU2P2GHO/2021	973	South_King_County	2021-04-20	alpha
USA/WA-S6948/2021	974	North_King_County	2021-04-13	alpha
USA/WA-S7048/2021	974	South_King_County	2021-04-20	alpha
USA/WA-PHL-000485/2021	974	North_King_County	2021-04-17	alpha
USA/WA-UW-2021040990432/2021	975	North_King_County	2021-04-09	alpha
USA/WA-UW-21042640971/2021	975	North_King_County	2021-04-26	alpha
USA/WA-UW-21042454353/2021	975	North_King_County	2021-04-24	alpha
USA/WA-Altius-ALTCOV-SWWUX42D5UGWZEBF/2021	976	South_King_County	2021-05-12	alpha
USA/WA-UW-21042319365/2021	976	North_King_County	2021-04-23	alpha
USA/WA-Altius-ALTCOV-YZZB6VMOJTRQEOEU/2021	976	North_King_County	2021-04-15	alpha
USA/WA-Altius-ALTCOV-RWPVFPRCV4HVLJBL/2021	976	South_King_County	2021-04-12	alpha
USA/WA-Altius-ALTCOV-UU3YR32X6JCITPR3/2021	976	South_King_County	2021-04-17	alpha
USA/WA-S7028/2021	976	North_King_County	2021-04-17	alpha
USA/WA-Altius-ALTCOV-HWSDW7CCZFIYTRUQ/2021	976	South_King_County	2021-04-19	alpha
USA/WA-UW-21050357149/2021	976	North_King_County	2021-05-03	alpha
USA/WA-CDC-UW21042994678/2021	976	South_King_County	2021-04-29	alpha
USA/WA-UW-21061613705/2021	976	South_King_County	2021-06-16	alpha
USA/WA-UW-21061737268/2021	976	South_King_County	2021-06-17	alpha
USA/WA-CDC-UW21050611312/2021	976	North_King_County	2021-05-06	alpha
USA/WA-CDC-UW21051830638/2021	976	North_King_County	2021-05-18	alpha
USA/WA-UW-21051855889/2021	976	North_King_County	2021-05-18	alpha
USA/WA-CDC-UW21051093432/2021	976	North_King_County	2021-05-10	alpha
USA/WA-CDC-UW21060373664/2021	976	South_King_County	2021-06-03	alpha
USA/WA-S10378/2021	976	North_King_County	2021-04-29	alpha
USA/WA-S8410/2021	976	North_King_County	2021-05-08	alpha
USA/WA-S8266/2021	976	South_King_County	2021-05-05	alpha
USA/WA-S9026/2021	976	South_King_County	2021-06-05	alpha
USA/WA-S9019/2021	977	South_King_County	2021-06-04	alpha
USA/WA-UW-68056/2021	978	South_King_County	2021-03-18	alpha
USA/WA-S5831/2021	979	South_King_County	2021-03-18	alpha
USA/WA-S5786/2021	979	South_King_County	2021-03-18	alpha
USA/WA-Altius-ALTCOV-OAV775JNHW6RBXCW/2021	980	South_King_County	2021-04-28	alpha
USA/WA-UW-21042825576/2021	980	South_King_County	2021-04-28	alpha
USA/WA-CDC-LC0034468/2021	981	South_King_County	2021-03-21	alpha
USA/WA-CDC-UW21050680258/2021	982	North_King_County	2021-05-06	alpha
USA/WA-UW-21050558083/2021	983	North_King_County	2021-05-05	alpha
USA/WA-UW-21050803000/2021	984	North_King_County	2021-05-08	alpha
USA/WA-Altius-ALTCOV-VOKF5C7KMBDWPPC7/2021	985	South_King_County	2021-05-17	alpha
USA/WA-UW-2021041068642/2021	986	South_King_County	2021-04-10	alpha
USA/WA-Altius-ALTCOV-JBIW7GZAPAU5PIC7/2021	987	South_King_County	2021-05-24	alpha
USA/WA-Altius-ALTCOV-CONOCCIIYZDXN3HO/2021	988	South_King_County	2021-04-14	alpha
USA/WA-S8808/2021	989	South_King_County	2021-06-02	alpha
USA/WA-S8227/2021	989	South_King_County	2021-05-03	alpha
USA/WA-CDC-UW21052501752/2021	989	North_King_County	2021-05-25	alpha
USA/WA-Altius-ALTCOV-YHKJYRQF36JLPVUM/2021	989	South_King_County	2021-05-12	alpha
USA/WA-UW-21051520486/2021	989	South_King_County	2021-05-15	alpha
USA/WA-Altius-ALTCOV-KL25Y3TNFIXM6KHM/2021	989	South_King_County	2021-05-11	alpha
USA/WA-S8212/2021	989	South_King_County	2021-05-03	alpha
USA/WA-S8249/2021	989	South_King_County	2021-05-04	alpha
USA/WA-Altius-ALTCOV-FTP3FLXPQGJOEVRK/2021	989	South_King_County	2021-05-11	alpha
USA/WA-Altius-ALTCOV-AGW6IVOZBF5HRLQI/2021	990	North_King_County	2021-04-23	alpha
USA/WA-UW-21042635474/2021	990	North_King_County	2021-04-26	alpha
USA/WA-UW-21042428781/2021	990	North_King_County	2021-04-24	alpha
USA/WA-CDC-UW21042609094/2021	991	North_King_County	2021-04-26	alpha
USA/WA-UW-2021041332044/2021	992	South_King_County	2021-04-13	alpha
USA/WA-UW-2021040998225/2021	992	North_King_County	2021-04-09	alpha
USA/WA-UW-2021041369183/2021	992	South_King_County	2021-04-13	alpha
USA/WA-CDC-UW21050392571/2021	993	North_King_County	2021-05-03	alpha
USA/WA-CDC-UW21062548824/2021	994	South_King_County	2021-06-25	alpha
USA/WA-CDC-UW21062575464/2021	994	South_King_County	2021-06-25	alpha
USA/WA-CDC-UW21062148764/2021	994	South_King_County	2021-06-21	alpha
USA/WA-CDC-UW21062392936/2021	994	South_King_County	2021-06-23	alpha
USA/WA-Altius-ALTCOV-FLH4CRZ3IACNOLWH/2021	995	South_King_County	2021-05-21	alpha
USA/WA-UW-21042661848/2021	995	South_King_County	2021-04-26	alpha
USA/WA-CDC-UW21061885464/2021	995	North_King_County	2021-06-18	alpha
USA/WA-S9323/2021	995	South_King_County	2021-06-15	alpha
USA/WA-S8809/2021	995	South_King_County	2021-06-02	alpha
USA/WA-S9017/2021	995	South_King_County	2021-06-03	alpha
USA/WA-UW-21042906187/2021	996	South_King_County	2021-04-29	alpha
USA/WA-CDC-UW21060745666/2021	997	North_King_County	2021-06-07	alpha
USA/WA-Altius-ALTCOV-O4AS6L4TXC2WIHXA/2021	998	South_King_County	2021-05-21	alpha
USA/WA-Altius-ALTCOV-Q36OEFBLLD5UZMEP/2021	998	South_King_County	2021-05-21	alpha
USA/WA-Altius-ALTCOV-4X2B6TQDEA76ALDD/2021	999	South_King_County	2021-05-03	alpha
USA/WA-CDC-UW21051037733/2021	1000	North_King_County	2021-05-10	alpha
USA/WA-CDC-UW21050675499/2021	1001	South_King_County	2021-05-06	alpha
USA/WA-CDC-UW21050485943/2021	1002	South_King_County	2021-05-04	alpha
USA/WA-CDC-UW21051006807/2021	1002	South_King_County	2021-05-10	alpha
USA/WA-UW-21042018176/2021	1003	South_King_County	2021-04-20	alpha
USA/WA-UW-2021041651601/2021	1003	South_King_County	2021-04-16	alpha
USA/WA-UW-2021041702940/2021	1003	South_King_County	2021-04-17	alpha
USA/WA-S8246/2021	1004	South_King_County	2021-05-04	alpha
USA/WA-CDC-UW21051308984/2021	1005	South_King_County	2021-05-13	alpha
USA/WA-CDC-UW21050437194/2021	1005	South_King_County	2021-05-04	alpha
USA/WA-CDC-UW21050342600/2021	1005	South_King_County	2021-05-03	alpha
USA/WA-UW-2021040503237/2021	1005	North_King_County	2021-04-05	alpha
USA/WA-Altius-ALTCOV-QABK7MKEH2WAUMBK/2021	1005	South_King_County	2021-04-19	alpha
USA/WA-UW-21041599561/2021	1005	South_King_County	2021-04-15	alpha
USA/WA-S10398/2021	1005	North_King_County	2021-04-29	alpha
USA/WA-CDC-UW21051111115/2021	1006	South_King_County	2021-05-11	alpha
USA/WA-CDC-UW21050348397/2021	1006	South_King_County	2021-05-03	alpha
USA/WA-CDC-UW21050380681/2021	1007	South_King_County	2021-05-03	alpha
USA/WA-Altius-ALTCOV-CKNAZ3733S43SAC6/2021	1008	South_King_County	2021-05-03	alpha
USA/WA-S8283/2021	1008	South_King_County	2021-05-10	alpha
USA/WA-S8280/2021	1008	South_King_County	2021-05-10	alpha
USA/WA-UW-21042207105/2021	1009	South_King_County	2021-04-22	alpha
USA/WA-UW-21042762945/2021	1010	North_King_County	2021-04-27	alpha
USA/WA-UW-21050559852/2021	1010	South_King_County	2021-05-05	alpha
USA/WA-Altius-ALTCOV-5C32KVZUYQ42RGSE/2021	1010	South_King_County	2021-05-01	alpha
USA/WA-UW-21042813699/2021	1010	North_King_County	2021-04-28	alpha
USA/WA-Altius-ALTCOV-62EEG7VHHLZ6BPEZ/2021	1010	South_King_County	2021-04-29	alpha
USA/WA-Altius-ALTCOV-J5NDIKHKVCXXYRVY/2021	1010	South_King_County	2021-04-26	alpha
USA/WA-CDC-UW21051733167/2021	1010	North_King_County	2021-05-17	alpha
USA/WA-S6875/2021	1010	South_King_County	2021-04-06	alpha
USA/WA-UW-21051475910/2021	1011	North_King_County	2021-05-14	alpha
USA/WA-UW-21042869601/2021	1012	North_King_County	2021-04-28	alpha
USA/WA-Altius-ALTCOV-7OWWNXVLFX6BD4QX/2021	1013	South_King_County	2021-05-17	alpha
USA/WA-Altius-ALTCOV-DVDPU3PWMQTV5GAI/2021	1014	North_King_County	2021-05-03	alpha
USA/WA-S8050/2021	1014	North_King_County	2021-05-11	alpha
USA/WA-S8049/2021	1014	North_King_County	2021-05-10	alpha
USA/WA-UW-21060703779/2021	1015	South_King_County	2021-06-07	alpha
USA/WA-S8825/2021	1015	South_King_County	2021-05-06	alpha
USA/WA-S8828/2021	1015	South_King_County	2021-05-06	alpha
USA/WA-UW-2021041266494/2021	1016	North_King_County	2021-04-12	alpha
USA/WA-CDC-UW21051007904/2021	1016	South_King_County	2021-05-10	alpha
USA/WA-Altius-ALTCOV-IEARK4FXF75MZ2CC/2021	1016	South_King_County	2021-06-14	alpha
USA/WA-Altius-ALTCOV-ZIVXYGBIGSM44MQ5/2021	1016	South_King_County	2021-05-14	alpha
USA/WA-Altius-ALTCOV-2PETI4HWCVGC4BDP/2021	1016	South_King_County	2021-06-01	alpha
USA/WA-UW-21060902602/2021	1017	North_King_County	2021-06-09	alpha
USA/WA-CDC-UW21050136100/2021	1018	North_King_County	2021-05-01	alpha
USA/WA-CDC-UW21050184372/2021	1018	North_King_County	2021-05-01	alpha
USA/WA-UW-21041499230/2021	1019	South_King_County	2021-04-14	alpha
USA/WA-UW-21041753255/2021	1020	North_King_County	2021-04-17	alpha
USA/WA-Altius-ALTCOV-3WKNYEF2TEIBJMD5/2021	1021	South_King_County	2021-05-18	alpha
USA/WA-S7542/2021	1022	South_King_County	2021-04-24	alpha
USA/WA-Altius-ALTCOV-K4KEJMYDGQOPMFEH/2021	1023	South_King_County	2021-04-29	alpha
USA/WA-Altius-ALTCOV-HD6TCC5OCRKD6SHZ/2021	1023	South_King_County	2021-04-29	alpha
USA/WA-Altius-ALTCOV-HLIBLWUX4G7LZORL/2021	1023	South_King_County	2021-04-29	alpha
USA/WA-UW-21051472519/2021	1024	South_King_County	2021-05-14	alpha
USA/WA-CDC-UW21051387390/2021	1025	South_King_County	2021-05-13	alpha
USA/WA-CDC-UW21051592424/2021	1025	South_King_County	2021-05-15	alpha
USA/WA-CDC-UW21051076309/2021	1025	North_King_County	2021-05-10	alpha
USA/WA-CDC-UW21051090125/2021	1026	South_King_County	2021-05-10	alpha
USA/WA-CDC-UW21051003579/2021	1027	South_King_County	2021-05-10	alpha
USA/WA-UW-21052469128/2021	1028	South_King_County	2021-05-24	alpha
USA/WA-S9468/2021	1029	South_King_County	2021-05-27	alpha
USA/WA-UW-21042141609/2021	1030	South_King_County	2021-04-21	alpha
USA/WA-UW-21042007514/2021	1031	South_King_County	2021-04-20	alpha
USA/WA-UW-21042052543/2021	1031	South_King_County	2021-04-20	alpha
USA/WA-UW-21042049460/2021	1031	South_King_County	2021-04-20	alpha
USA/WA-UW-21042092667/2021	1031	South_King_County	2021-04-20	alpha
USA/WA-UW-21042006114/2021	1031	South_King_County	2021-04-20	alpha
USA/WA-UW-21041946468/2021	1032	South_King_County	2021-04-19	alpha
USA/WA-UW-21042335123/2021	1032	South_King_County	2021-04-23	alpha
USA/WA-UW-21042338150/2021	1032	South_King_County	2021-04-23	alpha
USA/WA-Altius-ALTCOV-4MGYPUC3YFMDX7XE/2021	1032	South_King_County	2021-04-26	alpha
USA/WA-Altius-ALTCOV-ADWVPRA7JQ4JFYGV/2021	1032	South_King_County	2021-04-26	alpha
USA/WA-UW-21042602265/2021	1032	North_King_County	2021-04-26	alpha
USA/WA-S10371/2021	1032	North_King_County	2021-04-26	alpha
USA/WA-CDC-UW21042711640/2021	1033	South_King_County	2021-04-27	alpha
USA/WA-UW-21042824097/2021	1033	South_King_County	2021-04-28	alpha
USA/WA-Altius-ALTCOV-UYBFYAH3QSNSD2V6/2021	1034	South_King_County	2021-04-28	alpha
USA/WA-UW-21051570640/2021	1035	South_King_County	2021-05-15	alpha
USA/WA-CDC-UW21051959549/2021	1035	North_King_County	2021-05-19	alpha
USA/WA-UW-21051584767/2021	1035	South_King_County	2021-05-15	alpha
USA/WA-S8296/2021	1035	North_King_County	2021-05-15	alpha
USA/WA-CDC-UW21052476113/2021	1036	South_King_County	2021-05-24	alpha
USA/WA-UW-21050636205/2021	1037	South_King_County	2021-05-06	alpha
USA/WA-PHL-000712/2021	1037	South_King_County	2021-05-11	alpha
USA/WA-UW-21042724264/2021	1038	South_King_County	2021-04-27	alpha
USA/WA-S8289/2021	1039	North_King_County	2021-05-11	alpha
USA/WA-UW-21051106844/2021	1040	South_King_County	2021-05-11	alpha
USA/WA-CDC-UW21051147763/2021	1041	North_King_County	2021-05-11	alpha
USA/WA-Altius-ALTCOV-7G4LTBPNEL7SNNQR/2021	1042	South_King_County	2021-05-03	alpha
USA/WA-Altius-ALTCOV-NDGWIPOUEB2M4IVR/2021	1042	North_King_County	2021-05-04	alpha
USA/WA-Altius-ALTCOV-4RCU7MOAR4EQEOUV/2021	1042	South_King_County	2021-05-04	alpha
USA/WA-Altius-ALTCOV-QSK22JYKVIMI4AFC/2021	1042	South_King_County	2021-05-03	alpha
USA/WA-CDC-UW21050325612/2021	1042	North_King_County	2021-05-03	alpha
USA/WA-CDC-UW21050391278/2021	1042	North_King_County	2021-05-03	alpha
USA/WA-S8210/2021	1043	South_King_County	2021-05-03	alpha
USA/WA-S7600/2021	1044	South_King_County	2021-05-01	alpha
USA/WA-S7596/2021	1044	South_King_County	2021-05-01	alpha
USA/WA-S8160/2021	1045	North_King_County	2021-04-07	alpha
USA/WA-UW-21041931551/2021	1046	South_King_County	2021-04-19	alpha
USA/WA-UW-21042287297/2021	1046	South_King_County	2021-04-22	alpha
USA/WA-UW-21042701869/2021	1046	South_King_County	2021-04-27	alpha
USA/WA-UW-21042872601/2021	1046	North_King_County	2021-04-28	alpha
USA/WA-UW-2021041541912/2021	1046	South_King_County	2021-04-15	alpha
USA/WA-UW-21042790054/2021	1046	South_King_County	2021-04-27	alpha
USA/WA-S7597/2021	1046	North_King_County	2021-05-01	alpha
USA/WA-UW-21050802451/2021	1046	North_King_County	2021-05-08	alpha
USA/WA-S11530/2021	1046	South_King_County	2021-05-25	alpha
USA/WA-S8221/2021	1046	South_King_County	2021-05-03	alpha
USA/WA-Altius-ALTCOV-4KJP7CFNXOUVV6UZ/2021	1046	South_King_County	2021-04-12	alpha
USA/WA-UW-21041972538/2021	1046	North_King_County	2021-04-19	alpha
USA/WA-CDC-UW21041935751/2021	1046	North_King_County	2021-04-19	alpha
USA/WA-CDC-UW21050376712/2021	1046	South_King_County	2021-05-03	alpha
USA/WA-Altius-ALTCOV-CCIWZJBP33F6KOEA/2021	1046	North_King_County	2021-04-26	alpha
USA/WA-UW-21043013835/2021	1046	South_King_County	2021-04-30	alpha
USA/WA-UW-21043089326/2021	1046	South_King_County	2021-04-30	alpha
USA/WA-CDC-UW21050351372/2021	1046	South_King_County	2021-05-03	alpha
USA/WA-CDC-UW21050141798/2021	1046	South_King_County	2021-05-01	alpha
USA/WA-CDC-UW21050394852/2021	1046	South_King_County	2021-05-03	alpha
USA/WA-UW-2021040811838/2021	1046	South_King_County	2021-04-08	alpha
USA/WA-UW-21041747098/2021	1046	South_King_County	2021-04-17	alpha
