strain	cluster	location	date	variant
USA/WA-CDC-LC0471643/2022	244	South_King_County	2022-01-04	delta
USA/WA-CDC-UW21100252205/2021	245	North_King_County	2021-10-02	delta
USA/WA-CDC-UW21111003772/2021	246	North_King_County	2021-11-10	delta
USA/WA-CDC-UW21090951705/2021	247	South_King_County	2021-09-09	delta
USA/WA-CDC-UW21090915458/2021	247	South_King_County	2021-09-09	delta
USA/WA-CDC-UW21090203287/2021	247	North_King_County	2021-09-02	delta
USA/WA-UW-21072383865/2021	248	North_King_County	2021-07-23	delta
USA/WA-UW-21111862783/2021	249	North_King_County	2021-11-18	delta
USA/WA-CDC-UW21121009957/2021	249	South_King_County	2021-12-10	delta
USA/WA-PHL-006933/2021	250	South_King_County	2021-11-09	delta
USA/WA-CDC-UW21111897277/2021	251	South_King_County	2021-11-18	delta
USA/WA-CDC-LC0471340/2022	252	North_King_County	2022-01-04	delta
USA/WA-CDC-UW21121365790/2021	252	North_King_County	2021-12-13	delta
USA/WA-PHL-007612/2021	252	South_King_County	2021-11-29	delta
USA/WA-PHL-007610/2021	252	South_King_County	2021-11-29	delta
USA/WA-S13115/2021	253	South_King_County	2021-08-20	delta
USA/WA-S15576/2021	254	North_King_County	2021-10-04	delta
USA/WA-CDC-ASC210077750/2021	255	North_King_County	2021-08-16	delta
USA/WA-UW-21120399862/2021	256	North_King_County	2021-12-03	delta
USA/WA-UW-21100569790/2021	257	North_King_County	2021-10-05	delta
USA/WA-CDC-ASC210454721/2021	258	North_King_County	2021-11-10	delta
USA/WA-CDC-UW21120132394/2021	259	South_King_County	2021-12-01	delta
USA/WA-CDC-UW21120238031/2021	260	North_King_County	2021-12-02	delta
USA/WA-CDC-UW21112921388/2021	260	North_King_County	2021-11-29	delta
USA/WA-CDC-UW21090886773/2021	261	North_King_County	2021-09-08	delta
USA/WA-CDC-UW21100100296/2021	262	North_King_County	2021-10-01	delta
USA/WA-PHL-008057/2021	263	South_King_County	2021-12-02	delta
USA/WA-Altius-ALTCOV-B27EXN2DKVDMHCWR/2021	264	South_King_County	2021-07-07	delta
USA/WA-CDC-UW21081643297/2021	265	South_King_County	2021-08-16	delta
USA/WA-CDC-UW21081364620/2021	266	South_King_County	2021-08-13	delta
USA/WA-CDC-UW21073167578/2021	266	North_King_County	2021-07-31	delta
USA/WA-CDC-UW21110808293/2021	266	South_King_County	2021-11-08	delta
USA/WA-CDC-LC0397508/2021	266	North_King_County	2021-11-24	delta
USA/WA-CDC-UW21112304454/2021	266	North_King_County	2021-11-23	delta
USA/WA-CDC-UW21112316163/2021	266	North_King_County	2021-11-23	delta
USA/WA-CDC-UW22012565211/2022	266	South_King_County	2022-01-25	delta
USA/WA-CDC-UW21082572679/2021	267	North_King_County	2021-08-25	delta
USA/WA-CDC-UW21082853730/2021	268	North_King_County	2021-08-28	delta
USA/WA-CDC-UW21083069551/2021	268	North_King_County	2021-08-30	delta
USA/WA-PHL-005026/2021	269	South_King_County	2021-10-04	delta
USA/WA-UW-21072279130/2021	270	North_King_County	2021-07-22	delta
USA/WA-CDC-UW21073062337/2021	270	North_King_County	2021-07-30	delta
USA/WA-CDC-UW21082734255/2021	271	South_King_County	2021-08-27	delta
USA/WA-CDC-LC0299241/2021	271	North_King_County	2021-09-10	delta
USA/WA-PHL-008045/2021	272	South_King_County	2021-12-01	delta
USA/WA-CDC-UW21112944368/2021	272	South_King_County	2021-11-29	delta
USA/WA-CDC-UW21071967058/2021	273	North_King_County	2021-07-19	delta
USA/WA-CDC-LC0357872/2021	274	South_King_County	2021-11-01	delta
USA/WA-UW-21102144210/2021	275	North_King_County	2021-10-21	delta
USA/WA-S13192/2021	276	South_King_County	2021-09-30	delta
USA/WA-CDC-UW21120765999/2021	277	North_King_County	2021-12-07	delta
USA/WA-UW-21102909081/2021	278	South_King_County	2021-10-29	delta
USA/WA-CDC-UW21120920423/2021	279	North_King_County	2021-12-09	delta
USA/WA-CDC-UW21120848992/2021	280	North_King_County	2021-12-08	delta
USA/WA-UW-21102925158/2021	281	North_King_County	2021-10-29	delta
USA/WA-S15700/2021	282	North_King_County	2021-12-05	delta
USA/WA-S10674/2021	283	South_King_County	2021-07-29	delta
USA/WA-CDC-UW21111518932/2021	284	North_King_County	2021-11-15	delta
USA/WA-UW-21120363566/2021	285	North_King_County	2021-12-03	delta
USA/WA-CDC-UW21121361713/2021	286	North_King_County	2021-12-13	delta
USA/WA-CDC-UW21090820618/2021	287	North_King_County	2021-09-08	delta
USA/WA-CDC-UW21091615789/2021	287	North_King_County	2021-09-16	delta
USA/WA-PHL-005642/2021	287	South_King_County	2021-10-23	delta
USA/WA-UW-21101604595/2021	288	North_King_County	2021-10-16	delta
USA/WA-S10593/2021	289	North_King_County	2021-08-05	delta
USA/WA-CDC-UW21080887469/2021	289	North_King_County	2021-08-08	delta
USA/WA-CDC-UW21080899207/2021	289	North_King_County	2021-08-08	delta
USA/WA-UW-21072942414/2021	289	North_King_County	2021-07-29	delta
USA/WA-CDC-UW21081983981/2021	289	North_King_County	2021-08-19	delta
USA/WA-S11153/2021	289	North_King_County	2021-08-09	delta
USA/WA-S10578/2021	289	North_King_County	2021-08-04	delta
USA/WA-CDC-UW21102205928/2021	290	South_King_County	2021-10-22	delta
USA/WA-CDC-UW21111933882/2021	291	North_King_County	2021-11-19	delta
USA/WA-CDC-UW21121490176/2021	292	North_King_County	2021-12-14	delta
USA/WA-CDC-UW21121049212/2021	293	South_King_County	2021-12-10	delta
USA/WA-S11221/2021	294	South_King_County	2021-07-31	delta
USA/WA-CDC-UW21120812463/2021	295	North_King_County	2021-12-08	delta
USA/WA-UW-21102940567/2021	296	South_King_County	2021-10-29	delta
USA/WA-UW-21081214730/2021	297	North_King_County	2021-08-12	delta
USA/WA-CDC-UW21092106790/2021	297	South_King_County	2021-09-21	delta
USA/WA-UW-21090824277/2021	297	South_King_County	2021-09-08	delta
USA/WA-UW-21100622522/2021	297	South_King_County	2021-10-06	delta
USA/WA-S13118/2021	298	South_King_County	2021-08-20	delta
USA/WA-CDC-UW21100271426/2021	299	South_King_County	2021-10-02	delta
USA/WA-UW-21102948004/2021	300	North_King_County	2021-10-29	delta
USA/WA-CDC-UW21121480328/2021	301	South_King_County	2021-12-14	delta
USA/WA-PHL-007963/2021	302	North_King_County	2021-12-03	delta
USA/WA-UW-21100989760/2021	303	North_King_County	2021-10-09	delta
USA/WA-CDC-UW21110815671/2021	304	South_King_County	2021-11-08	delta
USA/WA-CDC-UW21111066169/2021	305	North_King_County	2021-11-10	delta
USA/WA-CDC-UW21121433037/2021	306	North_King_County	2021-12-14	delta
USA/WA-CDC-UW21111598955/2021	307	North_King_County	2021-11-15	delta
USA/WA-CDC-UW21100190782/2021	308	South_King_County	2021-10-01	delta
USA/WA-PHL-007606/2021	309	South_King_County	2021-11-27	delta
USA/WA-CDC-UW21122307966/2021	310	North_King_County	2021-12-23	delta
USA/WA-S15690/2021	311	South_King_County	2021-12-03	delta
USA/WA-CDC-UW21121403813/2021	312	North_King_County	2021-12-14	delta
USA/WA-CDC-UW21121097135/2021	313	North_King_County	2021-12-10	delta
USA/WA-CDC-UW21121129259/2021	313	North_King_County	2021-12-11	delta
USA/WA-CDC-UW21120938523/2021	313	North_King_County	2021-12-09	delta
USA/WA-CDC-UW21120993073/2021	313	North_King_County	2021-12-09	delta
USA/WA-CDC-UW21120904560/2021	313	South_King_County	2021-12-09	delta
USA/WA-CDC-UW21120825090/2021	314	North_King_County	2021-12-08	delta
USA/WA-CDC-UW21120835072/2021	315	South_King_County	2021-12-08	delta
USA/WA-CDC-UW21100313169/2021	317	North_King_County	2021-10-03	delta
USA/WA-CDC-UW21060558739/2021	318	North_King_County	2021-06-05	delta
USA/WA-CDC-UW21121773446/2021	319	North_King_County	2021-12-17	delta
USA/WA-CDC-UW21081635282/2021	320	South_King_County	2021-08-16	delta
USA/WA-UW-21081220770/2021	320	South_King_County	2021-08-12	delta
USA/WA-CDC-UW21100151819/2021	320	South_King_County	2021-10-01	delta
USA/WA-CDC-UW21100298079/2021	320	North_King_County	2021-10-02	delta
USA/WA-S15591/2021	320	North_King_County	2021-10-06	delta
USA/WA-CDC-UW21100246659/2021	320	South_King_County	2021-10-02	delta
USA/WA-S12617/2021	320	North_King_County	2021-09-29	delta
USA/WA-S12633/2021	320	North_King_County	2021-09-29	delta
USA/WA-CDC-UW21100141114/2021	320	North_King_County	2021-10-01	delta
USA/WA-S15572/2021	320	North_King_County	2021-10-04	delta
USA/WA-CDC-UW21092064934/2021	321	North_King_County	2021-09-20	delta
USA/WA-S12625/2021	322	North_King_County	2021-09-29	delta
USA/WA-S15543/2021	323	North_King_County	2021-10-01	delta
USA/WA-UW-21092866124/2021	324	North_King_County	2021-09-28	delta
USA/WA-S12933/2021	325	North_King_County	2021-09-28	delta
USA/WA-UW-21090234121/2021	326	North_King_County	2021-09-02	delta
USA/WA-CDC-UW21120191487/2021	327	North_King_County	2021-12-01	delta
USA/WA-CDC-UW21121825099/2021	328	North_King_County	2021-12-18	delta
USA/WA-CDC-LC0361381/2021	329	North_King_County	2021-10-27	delta
USA/WA-UW-21102896022/2021	330	North_King_County	2021-10-28	delta
USA/WA-CDC-UW21110305440/2021	330	North_King_County	2021-11-03	delta
USA/WA-CDC-UW21110123726/2021	331	North_King_County	2021-11-01	delta
USA/WA-CDC-LC0127180/2021	332	South_King_County	2021-07-23	delta
USA/WA-CDC-UW21050631997/2021	333	North_King_County	2021-05-06	delta
USA/WA-CDC-UW21120462234/2021	334	North_King_County	2021-12-04	delta
USA/WA-CDC-UW21121886392/2021	334	North_King_County	2021-12-18	delta
USA/WA-PHL-002112/2021	335	North_King_County	2021-08-24	delta
USA/WA-CDC-UW21121398683/2021	336	North_King_County	2021-12-13	delta
USA/WA-CDC-UW21121691785/2021	337	North_King_County	2021-12-16	delta
USA/WA-CDC-UW21091190687/2021	338	North_King_County	2021-09-11	delta
USA/WA-CDC-UW21112971578/2021	339	North_King_County	2021-11-29	delta
USA/WA-CDC-UW21120823765/2021	340	North_King_County	2021-12-08	delta
USA/WA-CDC-UW21073125298/2021	341	North_King_County	2021-07-31	delta
USA/WA-CDC-UW21121110888/2021	342	North_King_County	2021-12-11	delta
USA/WA-PHL-001574/2021	343	North_King_County	2021-07-17	delta
USA/WA-PHL-001762/2021	344	North_King_County	2021-07-26	delta
USA/WA-CDC-UW21082764091/2021	345	North_King_County	2021-08-27	delta
USA/WA-CDC-UW21102008201/2021	346	South_King_County	2021-10-20	delta
USA/WA-CDC-LC0153012/2021	347	North_King_County	2021-07-28	delta
USA/WA-UW-21120321210/2021	348	North_King_County	2021-12-03	delta
USA/WA-UW-21090386283/2021	349	South_King_County	2021-09-03	delta
USA/WA-CDC-LC0417266/2021	350	South_King_County	2021-12-03	delta
USA/WA-CDC-LC0367197/2021	350	South_King_County	2021-11-05	delta
USA/WA-CDC-LC0367730/2021	350	South_King_County	2021-11-05	delta
USA/WA-CDC-UW21111376953/2021	350	North_King_County	2021-11-13	delta
USA/WA-CDC-UW21111034542/2021	351	North_King_County	2021-11-10	delta
USA/WA-CDC-LC0347521/2021	352	North_King_County	2021-10-24	delta
USA/WA-CDC-LC0345968/2021	353	South_King_County	2021-10-22	delta
USA/WA-CDC-UW21121376228/2021	354	North_King_County	2021-12-13	delta
USA/WA-CDC-UW21120920571/2021	354	North_King_County	2021-12-09	delta
USA/WA-CDC-UW21120111155/2021	355	North_King_County	2021-12-01	delta
USA/WA-S15646/2021	356	North_King_County	2021-11-29	delta
USA/WA-UW-21081184594/2021	357	North_King_County	2021-08-11	delta
USA/WA-CDC-UW21123139366/2021	358	South_King_County	2021-12-31	delta
USA/WA-UW-21111592233/2021	359	North_King_County	2021-11-15	delta
USA/WA-S11936/2021	360	South_King_County	2021-08-19	delta
USA/WA-S11984/2021	361	North_King_County	2021-08-25	delta
USA/WA-S15564/2021	362	North_King_County	2021-10-03	delta
USA/WA-S12610/2021	362	North_King_County	2021-09-28	delta
USA/WA-S12607/2021	363	North_King_County	2021-09-28	delta
USA/WA-CDC-UW21101192086/2021	364	North_King_County	2021-10-11	delta
USA/WA-S15589/2021	365	North_King_County	2021-10-06	delta
USA/WA-S14852/2021	366	North_King_County	2021-10-08	delta
USA/WA-CDC-UW21101108673/2021	367	North_King_County	2021-10-11	delta
USA/WA-S12620/2021	368	North_King_County	2021-09-29	delta
USA/WA-S15558/2021	368	North_King_County	2021-10-01	delta
USA/WA-S15555/2021	368	North_King_County	2021-10-01	delta
USA/WA-S13217/2021	369	North_King_County	2021-10-10	delta
USA/WA-S13223/2021	369	North_King_County	2021-10-11	delta
USA/WA-CDC-UW21060723244/2021	370	South_King_County	2021-06-07	delta
USA/WA-CDC-UW21060776197/2021	370	South_King_County	2021-06-07	delta
USA/WA-CDC-UW21060749869/2021	370	South_King_County	2021-06-07	delta
USA/WA-UW-21080237245/2021	371	North_King_County	2021-08-02	delta
USA/WA-CDC-UW21110882740/2021	372	North_King_County	2021-11-08	delta
USA/WA-S9510/2021	373	North_King_County	2021-06-23	delta
USA/WA-S9509/2021	373	North_King_County	2021-06-23	delta
USA/WA-CDC-UW21070862189/2021	374	South_King_County	2021-07-08	delta
USA/WA-CDC-UW21092185941/2021	376	North_King_County	2021-09-21	delta
USA/WA-CDC-UW21090209405/2021	377	North_King_County	2021-09-02	delta
USA/WA-CDC-UW21112053933/2021	378	North_King_County	2021-11-20	delta
USA/WA-S15692/2021	379	South_King_County	2021-12-03	delta
USA/WA-S17836/2021	379	North_King_County	2021-12-17	delta
USA/WA-CDC-UW21092259796/2021	380	South_King_County	2021-09-22	delta
USA/WA-UW-21111573488/2021	380	South_King_County	2021-11-15	delta
USA/WA-CDC-UW21111564487/2021	380	South_King_County	2021-11-15	delta
USA/WA-CDC-UW21111008054/2021	380	South_King_County	2021-11-10	delta
USA/WA-CDC-UW21121135237/2021	381	South_King_County	2021-12-11	delta
USA/WA-UW-21092818932/2021	382	North_King_County	2021-09-28	delta
USA/WA-CDC-UW21102243146/2021	383	North_King_County	2021-10-22	delta
USA/WA-CDC-UW21102235307/2021	383	North_King_County	2021-10-22	delta
USA/WA-UW-21111594636/2021	384	North_King_County	2021-11-15	delta
USA/WA-UW-21111550085/2021	385	North_King_County	2021-11-15	delta
USA/WA-CDC-UW21090246139/2021	386	South_King_County	2021-09-02	delta
USA/WA-S13535/2021	387	South_King_County	2021-08-28	delta
USA/WA-CDC-UW21120827487/2021	388	South_King_County	2021-12-08	delta
USA/WA-CDC-UW21091072100/2021	389	North_King_County	2021-09-10	delta
USA/WA-CDC-UW21110214801/2021	390	South_King_County	2021-11-02	delta
USA/WA-CDC-UW21081328452/2021	391	South_King_County	2021-08-13	delta
USA/WA-CDC-UW21102302430/2021	392	North_King_County	2021-10-23	delta
USA/WA-S12572/2021	393	North_King_County	2021-09-15	delta
USA/WA-CDC-UW21100274292/2021	393	North_King_County	2021-10-02	delta
USA/WA-CDC-UW21101505916/2021	394	South_King_County	2021-10-15	delta
USA/WA-S15098/2021	394	North_King_County	2021-10-20	delta
USA/WA-UW-21100535789/2021	394	North_King_County	2021-10-05	delta
USA/WA-UW-21100556002/2021	394	North_King_County	2021-10-05	delta
USA/WA-PHL-006577/2021	395	South_King_County	2021-11-06	delta
USA/WA-CDC-UW21111599582/2021	396	North_King_County	2021-11-15	delta
USA/WA-UW-21092509930/2021	397	North_King_County	2021-09-25	delta
USA/WA-CDC-UW21111067255/2021	398	North_King_County	2021-11-10	delta
USA/WA-S9843/2021	399	South_King_County	2021-07-14	delta
USA/WA-CDC-UW21071752696/2021	400	North_King_County	2021-07-17	delta
USA/WA-CDC-UW21073062434/2021	400	North_King_County	2021-07-30	delta
USA/WA-UW-21101667206/2021	401	North_King_County	2021-10-16	delta
USA/WA-CDC-UW21090322185/2021	401	South_King_County	2021-09-03	delta
USA/WA-UW-21082021656/2021	402	North_King_County	2021-08-20	delta
USA/WA-UW-21072716906/2021	403	North_King_County	2021-07-27	delta
USA/WA-CDC-UW21073187892/2021	403	South_King_County	2021-07-31	delta
USA/WA-Altius-ALTCOV-XBSB6ZOBO5OH7HDG/2021	403	South_King_County	2021-06-15	delta
USA/WA-Altius-ALTCOV-TCCESQ4E52YR67BA/2021	403	South_King_County	2021-06-18	delta
USA/WA-CDC-UW21060519704/2021	403	North_King_County	2021-06-05	delta
USA/WA-CDC-UW21060772236/2021	403	North_King_County	2021-06-07	delta
USA/WA-UW-21060768398/2021	403	North_King_County	2021-06-07	delta
USA/WA-CDC-UW21060761364/2021	403	North_King_County	2021-06-07	delta
USA/WA-UW-21081977344/2021	404	North_King_County	2021-08-19	delta
USA/WA-S9567/2021	405	South_King_County	2021-06-29	delta
USA/WA-UW-21063084731/2021	406	South_King_County	2021-06-30	delta
USA/WA-UW-21060872037/2021	407	North_King_County	2021-06-08	delta
USA/WA-CDC-LC0200461/2021	408	South_King_County	2021-08-03	delta
USA/WA-PHL-007131/2021	409	South_King_County	2021-11-15	delta
USA/WA-CDC-ASC210453526/2021	410	North_King_County	2021-11-10	delta
USA/WA-UW-21081251038/2021	411	North_King_County	2021-08-12	delta
USA/WA-CDC-LC0273514/2021	412	North_King_County	2021-09-09	delta
USA/WA-CDC-UW21090218361/2021	413	South_King_County	2021-09-02	delta
USA/WA-CDC-UW21091692277/2021	414	North_King_County	2021-09-16	delta
USA/WA-UW-21102321412/2021	415	South_King_County	2021-10-23	delta
USA/WA-CDC-UW21090856033/2021	416	South_King_County	2021-09-08	delta
USA/WA-UW-21090620834/2021	416	South_King_County	2021-09-06	delta
USA/WA-CDC-LC0282187/2021	417	South_King_County	2021-09-09	delta
USA/WA-UW-21090869321/2021	418	South_King_County	2021-09-08	delta
USA/WA-UW-21072309822/2021	419	South_King_County	2021-07-23	delta
USA/WA-CDC-UW21102097967/2021	419	South_King_County	2021-10-20	delta
USA/WA-CDC-UW21101188516/2021	419	North_King_County	2021-10-11	delta
USA/WA-UW-21102976123/2021	420	North_King_County	2021-10-29	delta
USA/WA-CDC-UW21090750514/2021	421	South_King_County	2021-09-07	delta
USA/WA-CDC-UW21072635481/2021	422	South_King_County	2021-07-26	delta
USA/WA-CDC-UW21121778686/2021	423	South_King_County	2021-12-17	delta
USA/WA-CDC-LC0323362/2021	424	North_King_County	2021-10-01	delta
USA/WA-PHL-005014/2021	424	South_King_County	2021-10-04	delta
USA/WA-CDC-UW21090804773/2021	425	South_King_County	2021-09-08	delta
USA/WA-CDC-UW21091071101/2021	426	South_King_County	2021-09-10	delta
USA/WA-UW-21092341379/2021	427	South_King_County	2021-09-23	delta
USA/WA-UW-21080746708/2021	428	North_King_County	2021-08-07	delta
USA/WA-CDC-UW21102178251/2021	429	South_King_County	2021-10-21	delta
USA/WA-S13036/2021	430	North_King_County	2021-08-29	delta
USA/WA-CDC-UW21102168450/2021	431	North_King_County	2021-10-21	delta
USA/WA-CDC-UW21113098839/2021	432	North_King_County	2021-11-30	delta
USA/WA-CDC-UW21121089743/2021	433	North_King_County	2021-12-10	delta
USA/WA-CDC-UW21120990790/2021	433	North_King_County	2021-12-09	delta
USA/WA-UW-21112391983/2021	434	North_King_County	2021-11-23	delta
USA/WA-CDC-UW22012560272/2022	435	South_King_County	2022-01-25	delta
USA/WA-CDC-UW21080284981/2021	436	North_King_County	2021-08-02	delta
USA/WA-CDC-UW21072948806/2021	437	North_King_County	2021-07-29	delta
USA/WA-UW-21080209363/2021	438	North_King_County	2021-08-02	delta
USA/WA-S11929/2021	439	South_King_County	2021-08-18	delta
USA/WA-S13027/2021	440	North_King_County	2021-08-28	delta
USA/WA-CDC-UW21102213736/2021	441	North_King_County	2021-10-22	delta
USA/WA-CDC-UW21102144631/2021	441	North_King_County	2021-10-21	delta
USA/WA-UW-21112988106/2021	442	North_King_County	2021-11-29	delta
USA/WA-CDC-UW21110814425/2021	443	North_King_County	2021-11-08	delta
USA/WA-CDC-LC0328267/2021	444	North_King_County	2021-09-30	delta
USA/WA-CDC-UW21101566538/2021	445	South_King_County	2021-10-15	delta
USA/WA-CDC-UW21112263465/2021	446	South_King_County	2021-11-22	delta
USA/WA-CDC-UW21102294292/2021	447	North_King_County	2021-10-22	delta
USA/WA-PHL-008047/2021	448	South_King_County	2021-12-01	delta
USA/WA-UW-21081191799/2021	449	North_King_County	2021-08-11	delta
USA/WA-UW-21081109555/2021	450	North_King_County	2021-08-11	delta
USA/WA-UW-21080266859/2021	451	North_King_County	2021-08-02	delta
USA/WA-UW-21072769632/2021	451	North_King_County	2021-07-27	delta
USA/WA-PHL-001293/2021	451	North_King_County	2021-07-23	delta
USA/WA-CDC-LC0153054/2021	451	North_King_County	2021-07-30	delta
USA/WA-UW-21072846531/2021	451	South_King_County	2021-07-28	delta
USA/WA-CDC-UW21090761884/2021	451	North_King_County	2021-09-07	delta
USA/WA-UW-21072860397/2021	451	North_King_County	2021-07-28	delta
USA/WA-CDC-UW21072936516/2021	451	North_King_County	2021-07-29	delta
USA/WA-UW-21072939937/2021	451	North_King_County	2021-07-29	delta
USA/WA-CDC-UW21081858729/2021	452	North_King_County	2021-08-18	delta
USA/WA-CDC-LC0232207/2021	452	South_King_County	2021-08-19	delta
USA/WA-UW-21080714917/2021	453	North_King_County	2021-08-07	delta
USA/WA-UW-21072879677/2021	454	North_King_County	2021-07-28	delta
USA/WA-CDC-UW21073006868/2021	454	South_King_County	2021-07-30	delta
USA/WA-CDC-UW21080213619/2021	454	South_King_County	2021-08-02	delta
USA/WA-CDC-UW21081791648/2021	454	North_King_County	2021-08-17	delta
USA/WA-CDC-UW21092101853/2021	454	North_King_County	2021-09-21	delta
