,region,Date,Positive_Rate
669,nKC,2021-12-01,526.3278571428582
670,nKC,2021-12-02,533.4500000000011
671,nKC,2021-12-03,526.5121428571439
672,nKC,2021-12-04,523.9600000000011
673,nKC,2021-12-05,530.2178571428582
674,nKC,2021-12-06,546.4092857142869
675,nKC,2021-12-07,546.0807142857154
676,nKC,2021-12-08,568.1800000000011
677,nKC,2021-12-09,606.5914285714296
678,nKC,2021-12-10,613.4321428571438
679,nKC,2021-12-11,599.3685714285724
680,nKC,2021-12-12,600.2721428571439
681,nKC,2021-12-13,613.7478571428582
682,nKC,2021-12-14,647.9978571428582
683,nKC,2021-12-15,714.5735714285723
684,nKC,2021-12-16,773.7492857142868
685,nKC,2021-12-17,877.1864285714297
686,nKC,2021-12-18,974.6992857142868
687,nKC,2021-12-19,1045.2807142857152
688,nKC,2021-12-20,1285.8907142857154
689,nKC,2021-12-21,1629.2792857142867
690,nKC,2021-12-22,1981.510000000001
691,nKC,2021-12-23,2355.7342857142867
692,nKC,2021-12-24,2658.2714285714296
693,nKC,2021-12-25,2677.2671428571443
694,nKC,2021-12-26,2754.2207142857155
695,nKC,2021-12-27,3017.8757142857153
696,nKC,2021-12-28,3446.539285714287
697,nKC,2021-12-29,3981.7685714285726
698,nKC,2021-12-30,4325.84142857143
699,nKC,2021-12-31,4600.580714285715
700,nKC,2022-01-01,4638.834285714287
701,nKC,2022-01-02,4802.390714285715
702,nKC,2022-01-03,5453.499285714287
703,nKC,2022-01-04,6196.957857142858
704,nKC,2022-01-05,6896.02642857143
705,nKC,2022-01-06,7497.73142857143
706,nKC,2022-01-07,8023.582142857144
707,nKC,2022-01-08,8597.220714285717
708,nKC,2022-01-09,8864.61142857143
709,nKC,2022-01-10,9600.71642857143
710,nKC,2022-01-11,10059.288571428571
711,nKC,2022-01-12,10237.937142857143
712,nKC,2022-01-13,10636.787857142857
713,nKC,2022-01-14,11024.855
714,nKC,2022-01-15,11333.274285714286
715,nKC,2022-01-16,11272.163571428571
716,nKC,2022-01-17,10938.273571428572
717,nKC,2022-01-18,10617.557142857144
718,nKC,2022-01-19,10148.972142857145
719,nKC,2022-01-20,9787.27142857143
720,nKC,2022-01-21,9436.41642857143
721,nKC,2022-01-22,9161.219285714287
722,nKC,2022-01-23,8960.66142857143
723,nKC,2022-01-24,8381.375
724,nKC,2022-01-25,7826.018571428572
725,nKC,2022-01-26,7354.820714285715
726,nKC,2022-01-27,6849.597142857144
727,nKC,2022-01-28,6343.280714285715
728,nKC,2022-01-29,6060.272857142858
729,nKC,2022-01-30,5965.706428571429
730,nKC,2022-01-31,5678.917142857143
731,nKC,2022-02-01,5109.4292857142855
732,nKC,2022-02-02,4679.426428571428
733,nKC,2022-02-03,4211.139285714285
734,nKC,2022-02-04,3899.409999999999
735,nKC,2022-02-05,3698.632142857142
736,nKC,2022-02-06,3612.886428571427
737,nKC,2022-02-07,3325.0814285714273
738,nKC,2022-02-08,3052.057857142856
739,nKC,2022-02-09,2815.9864285714275
740,nKC,2022-02-10,2594.784999999999
741,nKC,2022-02-11,2405.8292857142847
742,nKC,2022-02-12,2297.939999999999
743,nKC,2022-02-13,2236.747857142856
744,nKC,2022-02-14,2029.3714285714275
745,nKC,2022-02-15,1881.864999999999
746,nKC,2022-02-16,1756.1828571428562
747,nKC,2022-02-17,1640.657142857142
748,nKC,2022-02-18,1499.697857142856
749,nKC,2022-02-19,1404.2114285714274
750,nKC,2022-02-20,1358.0014285714276
751,nKC,2022-02-21,1211.2557142857133
752,nKC,2022-02-22,1119.8071428571418
753,nKC,2022-02-23,1050.2407142857132
754,nKC,2022-02-24,978.1949999999989
755,nKC,2022-02-25,923.5821428571418
756,nKC,2022-02-26,879.4492857142848
757,nKC,2022-02-27,864.7342857142847
758,nKC,2022-02-28,805.0335714285703
759,nKC,2022-03-01,766.9792857142846
760,nKC,2022-03-02,725.7142857142846
761,nKC,2022-03-03,693.7185714285704
762,nKC,2022-03-04,659.504999999999
763,nKC,2022-03-05,637.3521428571419
764,nKC,2022-03-06,620.6678571428562
765,nKC,2022-03-07,602.2507142857132
766,nKC,2022-03-08,582.4021428571418
767,nKC,2022-03-09,574.4092857142847
768,nKC,2022-03-10,553.5242857142846
769,nKC,2022-03-11,528.5342857142847
770,nKC,2022-03-12,512.3521428571418
771,nKC,2022-03-13,501.36785714285605
772,nKC,2022-03-14,491.12999999999886
773,nKC,2022-03-15,474.6099999999989
774,nKC,2022-03-16,460.6699999999989
775,nKC,2022-03-17,453.4099999999989
776,nKC,2022-03-18,446.63071428571317
777,nKC,2022-03-19,435.79785714285606
778,nKC,2022-03-20,440.54785714285606
779,nKC,2022-03-21,452.25428571428455
780,nKC,2022-03-22,461.6871428571417
781,nKC,2022-03-23,467.8107142857131
782,nKC,2022-03-24,475.36714285714163
783,nKC,2022-03-25,490.79285714285595
784,nKC,2022-03-26,497.69928571428454
785,nKC,2022-03-27,495.3607142857131
786,sKC,2020-02-01,443.23785714285594
787,sKC,2020-02-02,407.64071428571316
788,sKC,2020-02-03,376.0785714285703
789,sKC,2020-02-04,340.3321428571417
790,sKC,2020-02-05,309.62142857142743
791,sKC,2020-02-06,289.6542857142846
792,sKC,2020-02-07,273.3192857142846
793,sKC,2020-02-08,220.71071428571318
794,sKC,2020-02-09,171.21214285714174
795,sKC,2020-02-10,115.10499999999888
796,sKC,2020-02-11,74.96071428571317
797,sKC,2020-02-12,33.16642857142745
798,sKC,2020-02-13,5.969285714284589
799,sKC,2020-02-14,0.0
800,sKC,2020-02-15,0.0
801,sKC,2020-02-16,0.0
802,sKC,2020-02-17,0.0
803,sKC,2020-02-18,0.0
804,sKC,2020-02-19,0.0
805,sKC,2020-02-20,0.0
806,sKC,2020-02-21,0.0
807,sKC,2020-02-22,0.0
808,sKC,2020-02-23,0.0
809,sKC,2020-02-24,0.0
810,sKC,2020-02-25,0.0
811,sKC,2020-02-26,0.19071428571316001
812,sKC,2020-02-27,0.33499999999887425
813,sKC,2020-02-28,0.33499999999887425
814,sKC,2020-02-29,0.7164285714274456
815,sKC,2020-03-01,0.9071428571417314
816,sKC,2020-03-02,1.237857142856017
817,sKC,2020-03-03,2.2135714285703028
818,sKC,2020-03-04,2.2135714285703028
819,sKC,2020-03-05,2.961428571427445
820,sKC,2020-03-06,5.679285714284588
821,sKC,2020-03-07,5.679285714284588
822,sKC,2020-03-08,7.423571428570303
823,sKC,2020-03-09,9.139285714284588
824,sKC,2020-03-10,11.691428571427446
825,sKC,2020-03-11,14.051428571427447
826,sKC,2020-03-12,16.776428571427445
827,sKC,2020-03-13,27.059285714284588
828,sKC,2020-03-14,30.338571428570305
829,sKC,2020-03-15,34.892857142856016
830,sKC,2020-03-16,38.92857142857031
831,sKC,2020-03-17,45.42357142857031
832,sKC,2020-03-18,53.7242857142846
833,sKC,2020-03-19,68.74071428571317
834,sKC,2020-03-20,74.80357142857032
835,sKC,2020-03-21,82.56785714285604
836,sKC,2020-03-22,87.69142857142747
837,sKC,2020-03-23,101.54285714285605
838,sKC,2020-03-24,115.82857142857033
839,sKC,2020-03-25,138.6149999999989
840,sKC,2020-03-26,155.8457142857132
841,sKC,2020-03-27,171.46857142857036
842,sKC,2020-03-28,180.43999999999892
843,sKC,2020-03-29,189.2707142857132
844,sKC,2020-03-30,216.70357142857034
845,sKC,2020-03-31,233.8614285714275
846,sKC,2020-04-01,246.1957142857132
847,sKC,2020-04-02,252.85857142857034
848,sKC,2020-04-03,267.0428571428561
849,sKC,2020-04-04,268.8335714285704
850,sKC,2020-04-05,273.56928571428466
851,sKC,2020-04-06,280.1228571428561
852,sKC,2020-04-07,287.3157142857132
853,sKC,2020-04-08,276.3757142857132
854,sKC,2020-04-09,275.3807142857132
855,sKC,2020-04-10,268.16428571428463
856,sKC,2020-04-11,265.0064285714275
857,sKC,2020-04-12,255.75785714285604
858,sKC,2020-04-13,243.07142857142748
859,sKC,2020-04-14,234.05214285714177
860,sKC,2020-04-15,236.96285714285608
861,sKC,2020-04-16,229.87357142857036
862,sKC,2020-04-17,223.0071428571418
863,sKC,2020-04-18,221.62285714285605
864,sKC,2020-04-19,215.60642857142747
865,sKC,2020-04-20,208.09928571428463
866,sKC,2020-04-21,195.69428571428466
867,sKC,2020-04-22,195.73142857142753
868,sKC,2020-04-23,186.769999999999
869,sKC,2020-04-24,183.20214285714184
870,sKC,2020-04-25,181.0842857142847
871,sKC,2020-04-26,180.6035714285704
872,sKC,2020-04-27,182.504999999999
873,sKC,2020-04-28,182.81642857142756
874,sKC,2020-04-29,174.56499999999897
875,sKC,2020-04-30,170.52428571428467
876,sKC,2020-05-01,167.88642857142753
877,sKC,2020-05-02,165.43499999999898
878,sKC,2020-05-03,163.46357142857042
879,sKC,2020-05-04,163.89285714285612
880,sKC,2020-05-05,165.1435714285704
881,sKC,2020-05-06,161.98142857142756
882,sKC,2020-05-07,162.88642857142753
883,sKC,2020-05-08,157.23928571428465
884,sKC,2020-05-09,156.55142857142752
885,sKC,2020-05-10,155.00142857142754
886,sKC,2020-05-11,144.77357142857036
887,sKC,2020-05-12,139.30071428571324
888,sKC,2020-05-13,135.6778571428561
889,sKC,2020-05-14,131.11928571428467
890,sKC,2020-05-15,128.52071428571324
891,sKC,2020-05-16,125.51928571428466
892,sKC,2020-05-17,124.93642857142751
893,sKC,2020-05-18,124.74428571428464
894,sKC,2020-05-19,119.56071428571322
895,sKC,2020-05-20,118.1521428571418
896,sKC,2020-05-21,113.81071428571322
897,sKC,2020-05-22,110.30857142857035
898,sKC,2020-05-23,106.18785714285607
899,sKC,2020-05-24,105.24499999999894
900,sKC,2020-05-25,96.42785714285607
901,sKC,2020-05-26,94.41428571428465
902,sKC,2020-05-27,88.84214285714178
903,sKC,2020-05-28,88.29928571428465
904,sKC,2020-05-29,92.15428571428465
905,sKC,2020-05-30,94.05642857142752
906,sKC,2020-05-31,92.15857142857037
907,sKC,2020-06-01,84.60857142857037
908,sKC,2020-06-02,86.75142857142751
909,sKC,2020-06-03,85.19857142857038
910,sKC,2020-06-04,85.17428571428465
911,sKC,2020-06-05,86.37857142857037
912,sKC,2020-06-06,86.71214285714179
913,sKC,2020-06-07,87.03785714285607
914,sKC,2020-06-08,91.38571428571322
915,sKC,2020-06-09,88.59928571428465
916,sKC,2020-06-10,88.75571428571321
917,sKC,2020-06-11,89.74214285714177
918,sKC,2020-06-12,86.18785714285606
919,sKC,2020-06-13,86.08857142857035
920,sKC,2020-06-14,87.84357142857034
921,sKC,2020-06-15,97.14642857142748
922,sKC,2020-06-16,99.93785714285605
923,sKC,2020-06-17,101.69857142857033
924,sKC,2020-06-18,105.46214285714177
925,sKC,2020-06-19,108.93428571428463
926,sKC,2020-06-20,114.62285714285606
927,sKC,2020-06-21,117.98285714285605
928,sKC,2020-06-22,130.25142857142748
929,sKC,2020-06-23,141.90642857142748
930,sKC,2020-06-24,152.7564285714275
931,sKC,2020-06-25,162.52142857142752
932,sKC,2020-06-26,161.87785714285607
933,sKC,2020-06-27,167.8014285714275
934,sKC,2020-06-28,169.82999999999893
935,sKC,2020-06-29,176.74499999999895
936,sKC,2020-06-30,183.2235714285704
937,sKC,2020-07-01,195.38142857142753
938,sKC,2020-07-02,207.82857142857043
939,sKC,2020-07-03,210.789999999999
940,sKC,2020-07-04,208.14857142857042
941,sKC,2020-07-05,210.94285714285613
942,sKC,2020-07-06,219.319999999999
943,sKC,2020-07-07,229.60428571428474
944,sKC,2020-07-08,234.59071428571332
945,sKC,2020-07-09,243.51785714285617
946,sKC,2020-07-10,258.51928571428476
947,sKC,2020-07-11,259.54428571428474
948,sKC,2020-07-12,263.9785714285705
949,sKC,2020-07-13,267.96928571428475
950,sKC,2020-07-14,275.7592857142848
951,sKC,2020-07-15,279.6385714285705
952,sKC,2020-07-16,279.0128571428562
953,sKC,2020-07-17,295.1035714285705
954,sKC,2020-07-18,300.3464285714276
955,sKC,2020-07-19,302.20642857142764
956,sKC,2020-07-20,303.7764285714276
957,sKC,2020-07-21,306.4707142857133
958,sKC,2020-07-22,311.6085714285705
959,sKC,2020-07-23,310.37285714285616
960,sKC,2020-07-24,301.76857142857045
961,sKC,2020-07-25,305.84857142857044
962,sKC,2020-07-26,304.0964285714276
963,sKC,2020-07-27,303.8592857142848
964,sKC,2020-07-28,306.1635714285705
965,sKC,2020-07-29,306.6242857142848
966,sKC,2020-07-30,309.99571428571335
967,sKC,2020-07-31,298.71428571428476
968,sKC,2020-08-01,296.3821428571419
969,sKC,2020-08-02,292.95071428571333
970,sKC,2020-08-03,284.16928571428474
971,sKC,2020-08-04,278.12285714285616
972,sKC,2020-08-05,268.98499999999905
973,sKC,2020-08-06,263.4392857142847
974,sKC,2020-08-07,264.6864285714276
975,sKC,2020-08-08,261.48928571428473
976,sKC,2020-08-09,261.82571428571333
977,sKC,2020-08-10,256.80785714285616
978,sKC,2020-08-11,253.38428571428472
979,sKC,2020-08-12,249.05571428571326
980,sKC,2020-08-13,240.8342857142847
981,sKC,2020-08-14,252.10642857142756
982,sKC,2020-08-15,260.40571428571326
983,sKC,2020-08-16,259.04142857142756
984,sKC,2020-08-17,264.32714285714184
985,sKC,2020-08-18,258.47571428571325
986,sKC,2020-08-19,264.47642857142756
987,sKC,2020-08-20,265.75142857142754
988,sKC,2020-08-21,269.9792857142847
989,sKC,2020-08-22,265.99714285714185
990,sKC,2020-08-23,265.4607142857133
991,sKC,2020-08-24,264.3421428571419
992,sKC,2020-08-25,258.01928571428476
993,sKC,2020-08-26,253.0121428571419
994,sKC,2020-08-27,253.09071428571332
995,sKC,2020-08-28,236.89499999999904
996,sKC,2020-08-29,229.9678571428562
997,sKC,2020-08-30,231.47785714285618
998,sKC,2020-08-31,223.40142857142763
999,sKC,2020-09-01,223.0621428571419
1000,sKC,2020-09-02,215.85857142857046
1001,sKC,2020-09-03,213.5464285714276
1002,sKC,2020-09-04,205.26928571428473
1003,sKC,2020-09-05,208.7207142857133
1004,sKC,2020-09-06,205.4464285714276
1005,sKC,2020-09-07,191.25857142857043
1006,sKC,2020-09-08,186.4364285714276
1007,sKC,2020-09-09,186.60071428571334
1008,sKC,2020-09-10,177.89785714285622
1009,sKC,2020-09-11,172.5078571428562
1010,sKC,2020-09-12,168.63142857142765
1011,sKC,2020-09-13,164.57499999999908
1012,sKC,2020-09-14,161.5871428571419
1013,sKC,2020-09-15,151.0614285714276
1014,sKC,2020-09-16,142.91999999999902
1015,sKC,2020-09-17,136.68999999999903
1016,sKC,2020-09-18,131.44357142857046
1017,sKC,2020-09-19,128.91428571428474
1018,sKC,2020-09-20,127.25785714285617
1019,sKC,2020-09-21,132.24785714285616
1020,sKC,2020-09-22,128.30428571428473
1021,sKC,2020-09-23,126.68428571428474
1022,sKC,2020-09-24,133.58928571428473
1023,sKC,2020-09-25,140.14785714285617
1024,sKC,2020-09-26,145.07071428571334
1025,sKC,2020-09-27,145.98642857142758
1026,sKC,2020-09-28,152.82785714285617
1027,sKC,2020-09-29,163.06285714285622
1028,sKC,2020-09-30,175.77214285714194
1029,sKC,2020-10-01,183.9492857142848
1030,sKC,2020-10-02,194.95214285714195
1031,sKC,2020-10-03,203.32214285714193
1032,sKC,2020-10-04,206.3935714285705
1033,sKC,2020-10-05,218.91714285714193
1034,sKC,2020-10-06,234.08499999999907
1035,sKC,2020-10-07,244.38499999999908
1036,sKC,2020-10-08,250.11499999999907
1037,sKC,2020-10-09,264.8164285714276
1038,sKC,2020-10-10,267.6185714285705
1039,sKC,2020-10-11,267.8614285714276
1040,sKC,2020-10-12,273.2528571428562
1041,sKC,2020-10-13,272.2385714285705
1042,sKC,2020-10-14,273.8528571428562
1043,sKC,2020-10-15,275.5942857142847
1044,sKC,2020-10-16,276.8192857142847
1045,sKC,2020-10-17,273.72428571428475
1046,sKC,2020-10-18,271.90357142857044
1047,sKC,2020-10-19,281.0664285714276
1048,sKC,2020-10-20,285.10928571428474
1049,sKC,2020-10-21,285.1992857142847
1050,sKC,2020-10-22,294.4764285714276
1051,sKC,2020-10-23,299.43857142857047
1052,sKC,2020-10-24,314.4628571428562
1053,sKC,2020-10-25,317.8207142857133
1054,sKC,2020-10-26,338.1785714285705
1055,sKC,2020-10-27,359.56999999999897
1056,sKC,2020-10-28,396.90428571428475
1057,sKC,2020-10-29,422.93857142857047
1058,sKC,2020-10-30,453.01642857142764
1059,sKC,2020-10-31,473.62357142857053
1060,sKC,2020-11-01,478.42642857142766
1061,sKC,2020-11-02,508.9314285714277
1062,sKC,2020-11-03,534.7428571428563
1063,sKC,2020-11-04,573.5192857142848
1064,sKC,2020-11-05,610.1071428571421
1065,sKC,2020-11-06,642.5435714285707
1066,sKC,2020-11-07,672.0899999999992
1067,sKC,2020-11-08,678.7657142857136
1068,sKC,2020-11-09,718.3271428571422
1069,sKC,2020-11-10,775.9192857142851
1070,sKC,2020-11-11,795.4164285714279
1071,sKC,2020-11-12,852.3214285714279
1072,sKC,2020-11-13,904.4671428571421
1073,sKC,2020-11-14,950.1964285714278
1074,sKC,2020-11-15,965.8214285714278
1075,sKC,2020-11-16,1040.1985714285706
1076,sKC,2020-11-17,1100.5328571428565
1077,sKC,2020-11-18,1149.0407142857136
1078,sKC,2020-11-19,1182.1942857142851
1079,sKC,2020-11-20,1251.1699999999994
1080,sKC,2020-11-21,1273.336428571428
1081,sKC,2020-11-22,1290.6949999999995
1082,sKC,2020-11-23,1340.6728571428564
1083,sKC,2020-11-24,1359.5578571428564
1084,sKC,2020-11-25,1386.9078571428565
1085,sKC,2020-11-26,1295.1135714285708
1086,sKC,2020-11-27,1301.419285714285
1087,sKC,2020-11-28,1318.9621428571422
1088,sKC,2020-11-29,1321.6507142857135
1089,sKC,2020-11-30,1322.8549999999993
1090,sKC,2020-12-01,1308.7807142857134
1091,sKC,2020-12-02,1290.1528571428564
1092,sKC,2020-12-03,1301.5907142857136
1093,sKC,2020-12-04,1262.0707142857136
1094,sKC,2020-12-05,1254.716428571428
1095,sKC,2020-12-06,1249.081428571428
1096,sKC,2020-12-07,1259.2578571428567
1097,sKC,2020-12-08,1235.535714285714
1098,sKC,2020-12-09,1224.0992857142853
1099,sKC,2020-12-10,1302.1685714285709
1100,sKC,2020-12-11,1279.9621428571425
1101,sKC,2020-12-12,1251.5578571428566
1102,sKC,2020-12-13,1244.0778571428566
1103,sKC,2020-12-14,1221.6378571428565
1104,sKC,2020-12-15,1204.7071428571423
1105,sKC,2020-12-16,1194.493571428571
1106,sKC,2020-12-17,1173.108571428571
1107,sKC,2020-12-18,1151.0471428571425
1108,sKC,2020-12-19,1131.5257142857138
1109,sKC,2020-12-20,1128.8064285714281
1110,sKC,2020-12-21,1075.4492857142852
1111,sKC,2020-12-22,1072.7599999999995
1112,sKC,2020-12-23,1042.501428571428
1113,sKC,2020-12-24,994.7921428571423
1114,sKC,2020-12-25,912.3614285714278
1115,sKC,2020-12-26,914.3749999999992
1116,sKC,2020-12-27,913.4257142857134
1117,sKC,2020-12-28,905.672142857142
1118,sKC,2020-12-29,909.7007142857136
1119,sKC,2020-12-30,901.8114285714279
1120,sKC,2020-12-31,890.5328571428564
1121,sKC,2021-01-01,831.4092857142849
1122,sKC,2021-01-02,875.0364285714278
1123,sKC,2021-01-03,872.6857142857135
1124,sKC,2021-01-04,894.9764285714278
1125,sKC,2021-01-05,905.7157142857135
1126,sKC,2021-01-06,936.5078571428564
1127,sKC,2021-01-07,978.316428571428
1128,sKC,2021-01-08,1045.6035714285708
1129,sKC,2021-01-09,1034.3442857142852
1130,sKC,2021-01-10,1031.028571428571
1131,sKC,2021-01-11,1002.1399999999995
1132,sKC,2021-01-12,975.3892857142853
1133,sKC,2021-01-13,947.333571428571
1134,sKC,2021-01-14,923.8871428571423
1135,sKC,2021-01-15,960.2428571428566
1136,sKC,2021-01-16,901.5407142857138
1137,sKC,2021-01-17,899.3671428571423
1138,sKC,2021-01-18,831.8635714285709
1139,sKC,2021-01-19,796.0157142857137
1140,sKC,2021-01-20,754.6807142857139
1141,sKC,2021-01-21,720.0049999999994
1142,sKC,2021-01-22,696.2221428571422
1143,sKC,2021-01-23,672.3285714285709
1144,sKC,2021-01-24,669.2957142857136
1145,sKC,2021-01-25,641.7078571428565
1146,sKC,2021-01-26,621.5421428571423
1147,sKC,2021-01-27,612.0407142857136
1148,sKC,2021-01-28,591.6785714285708
1149,sKC,2021-01-29,578.0378571428565
1150,sKC,2021-01-30,575.1428571428565
1151,sKC,2021-01-31,573.3764285714279
1152,sKC,2021-02-01,577.2707142857137
1153,sKC,2021-02-02,561.226428571428
1154,sKC,2021-02-03,553.0221428571423
1155,sKC,2021-02-04,538.9221428571421
1156,sKC,2021-02-05,520.2764285714279
1157,sKC,2021-02-06,510.15428571428504
1158,sKC,2021-02-07,505.5242857142851
1159,sKC,2021-02-08,493.6957142857137
1160,sKC,2021-02-09,489.5192857142851
1161,sKC,2021-02-10,475.8864285714279
1162,sKC,2021-02-11,474.03142857142797
1163,sKC,2021-02-12,463.41642857142796
1164,sKC,2021-02-13,431.99571428571375
1165,sKC,2021-02-14,421.7171428571423
1166,sKC,2021-02-15,388.3235714285708
1167,sKC,2021-02-16,382.28857142857083
1168,sKC,2021-02-17,358.59857142857084
1169,sKC,2021-02-18,350.2157142857137
1170,sKC,2021-02-19,335.856428571428
1171,sKC,2021-02-20,330.7728571428566
1172,sKC,2021-02-21,333.4499999999994
1173,sKC,2021-02-22,320.34928571428514
1174,sKC,2021-02-23,307.71142857142803
1175,sKC,2021-02-24,303.2842857142852
1176,sKC,2021-02-25,297.6071428571423
1177,sKC,2021-02-26,290.6792857142852
1178,sKC,2021-02-27,310.226428571428
1179,sKC,2021-02-28,317.43857142857087
1180,sKC,2021-03-01,323.81142857142805
1181,sKC,2021-03-02,310.486428571428
1182,sKC,2021-03-03,307.64142857142804
1183,sKC,2021-03-04,298.26928571428516
1184,sKC,2021-03-05,302.76357142857086
1185,sKC,2021-03-06,295.4785714285709
1186,sKC,2021-03-07,298.42571428571375
1187,sKC,2021-03-08,303.32071428571373
1188,sKC,2021-03-09,308.231428571428
1189,sKC,2021-03-10,320.12142857142805
1190,sKC,2021-03-11,325.8028571428566
1191,sKC,2021-03-12,342.00571428571374
1192,sKC,2021-03-13,342.90499999999946
1193,sKC,2021-03-14,338.01714285714235
1194,sKC,2021-03-15,356.4378571428566
1195,sKC,2021-03-16,367.1935714285709
1196,sKC,2021-03-17,381.6364285714281
1197,sKC,2021-03-18,403.7892857142852
1198,sKC,2021-03-19,415.4585714285709
1199,sKC,2021-03-20,432.3371428571423
1200,sKC,2021-03-21,433.08142857142803
1201,sKC,2021-03-22,457.7878571428565
1202,sKC,2021-03-23,482.79357142857083
1203,sKC,2021-03-24,496.8314285714279
1204,sKC,2021-03-25,515.8707142857137
1205,sKC,2021-03-26,526.801428571428
1206,sKC,2021-03-27,550.8971428571423
1207,sKC,2021-03-28,557.9992857142852
1208,sKC,2021-03-29,569.8421428571423
1209,sKC,2021-03-30,583.9264285714281
1210,sKC,2021-03-31,596.9899999999997
1211,sKC,2021-04-01,607.5949999999996
1212,sKC,2021-04-02,623.871428571428
1213,sKC,2021-04-03,628.3078571428567
1214,sKC,2021-04-04,630.3749999999997
1215,sKC,2021-04-05,630.0692857142855
1216,sKC,2021-04-06,617.2757142857141
1217,sKC,2021-04-07,619.5642857142855
1218,sKC,2021-04-08,612.2992857142855
1219,sKC,2021-04-09,619.6792857142855
1220,sKC,2021-04-10,604.1714285714282
1221,sKC,2021-04-11,604.9328571428568
1222,sKC,2021-04-12,619.9092857142854
1223,sKC,2021-04-13,622.085714285714
1224,sKC,2021-04-14,637.7299999999996
1225,sKC,2021-04-15,642.9899999999996
1226,sKC,2021-04-16,651.6142857142852
1227,sKC,2021-04-17,664.2542857142852
1228,sKC,2021-04-18,668.5678571428565
1229,sKC,2021-04-19,685.9049999999994
1230,sKC,2021-04-20,718.7364285714278
1231,sKC,2021-04-21,736.1057142857136
1232,sKC,2021-04-22,746.9349999999993
1233,sKC,2021-04-23,745.4771428571421
1234,sKC,2021-04-24,754.709285714285
1235,sKC,2021-04-25,755.2792857142849
1236,sKC,2021-04-26,758.9685714285706
1237,sKC,2021-04-27,781.6521428571422
1238,sKC,2021-04-28,786.4249999999994
1239,sKC,2021-04-29,800.2128571428566
1240,sKC,2021-04-30,796.9742857142852
1241,sKC,2021-05-01,779.1907142857137
1242,sKC,2021-05-02,780.9171428571424
1243,sKC,2021-05-03,779.7621428571423
1244,sKC,2021-05-04,760.2292857142853
1245,sKC,2021-05-05,743.9428571428567
1246,sKC,2021-05-06,737.7507142857138
1247,sKC,2021-05-07,725.4335714285709
1248,sKC,2021-05-08,709.5892857142852
1249,sKC,2021-05-09,703.2714285714281
1250,sKC,2021-05-10,680.9064285714281
1251,sKC,2021-05-11,649.8142857142853
1252,sKC,2021-05-12,619.9407142857137
1253,sKC,2021-05-13,585.1692857142853
1254,sKC,2021-05-14,561.7142857142852
1255,sKC,2021-05-15,553.6235714285709
1256,sKC,2021-05-16,541.1321428571424
1257,sKC,2021-05-17,516.753571428571
1258,sKC,2021-05-18,486.63571428571385
1259,sKC,2021-05-19,457.04714285714243
1260,sKC,2021-05-20,427.4628571428567
1261,sKC,2021-05-21,405.68285714285673
1262,sKC,2021-05-22,395.14571428571384
1263,sKC,2021-05-23,390.5092857142853
1264,sKC,2021-05-24,361.0264285714281
1265,sKC,2021-05-25,334.4599999999995
1266,sKC,2021-05-26,313.82142857142804
1267,sKC,2021-05-27,299.52785714285665
1268,sKC,2021-05-28,287.0457142857138
1269,sKC,2021-05-29,276.25285714285667
1270,sKC,2021-05-30,271.6107142857138
1271,sKC,2021-05-31,235.19142857142808
1272,sKC,2021-06-01,230.84499999999952
1273,sKC,2021-06-02,226.8507142857138
1274,sKC,2021-06-03,220.64285714285666
1275,sKC,2021-06-04,215.54714285714235
1276,sKC,2021-06-05,210.3442857142852
1277,sKC,2021-06-06,209.07357142857092
1278,sKC,2021-06-07,201.29571428571376
1279,sKC,2021-06-08,196.01214285714232
1280,sKC,2021-06-09,188.89642857142803
1281,sKC,2021-06-10,177.00214285714233
1282,sKC,2021-06-11,170.89999999999944
1283,sKC,2021-06-12,165.45785714285657
1284,sKC,2021-06-13,165.28714285714227
1285,sKC,2021-06-14,164.27357142857085
1286,sKC,2021-06-15,150.04714285714226
1287,sKC,2021-06-16,141.4999999999994
1288,sKC,2021-06-17,136.0542857142851
1289,sKC,2021-06-18,134.17285714285654
1290,sKC,2021-06-19,132.8192857142851
1291,sKC,2021-06-20,131.49571428571366
1292,sKC,2021-06-21,128.85428571428508
1293,sKC,2021-06-22,121.38928571428508
1294,sKC,2021-06-23,118.67928571428509
1295,sKC,2021-06-24,120.69357142857079
1296,sKC,2021-06-25,120.04714285714223
1297,sKC,2021-06-26,116.73571428571366
1298,sKC,2021-06-27,114.5478571428565
1299,sKC,2021-06-28,109.78571428571364
1300,sKC,2021-06-29,114.85642857142793
1301,sKC,2021-06-30,115.5321428571422
1302,sKC,2021-07-01,118.86714285714221
1303,sKC,2021-07-02,116.30642857142792
1304,sKC,2021-07-03,112.5678571428565
1305,sKC,2021-07-04,113.0928571428565
1306,sKC,2021-07-05,109.99357142857079
1307,sKC,2021-07-06,117.71642857142793
1308,sKC,2021-07-07,127.48071428571363
1309,sKC,2021-07-08,131.4335714285708
1310,sKC,2021-07-09,136.58499999999933
1311,sKC,2021-07-10,151.72714285714218
1312,sKC,2021-07-11,158.41642857142787
1313,sKC,2021-07-12,171.11785714285648
1314,sKC,2021-07-13,170.81785714285644
1315,sKC,2021-07-14,181.06142857142785
1316,sKC,2021-07-15,185.80642857142786
1317,sKC,2021-07-16,199.72785714285644
1318,sKC,2021-07-17,209.01785714285643
1319,sKC,2021-07-18,213.64214285714212
