,PUMA,Date,Positive_Rate
2776,11604,2021-03-25,27.59071428571386
2777,11604,2021-03-26,28.602142857142436
2778,11604,2021-03-27,30.342142857142438
2779,11604,2021-03-28,30.707142857142436
2780,11604,2021-03-29,33.303571428571004
2781,11604,2021-03-30,33.97142857142815
2782,11604,2021-03-31,32.61999999999958
2783,11604,2021-04-01,31.726428571428148
2784,11604,2021-04-02,33.11285714285672
2785,11604,2021-04-03,33.457142857142436
2786,11604,2021-04-04,34.70285714285672
2787,11604,2021-04-05,40.66214285714243
2788,11604,2021-04-06,41.418571428571
2789,11604,2021-04-07,44.383571428570995
2790,11604,2021-04-08,46.70499999999957
2791,11604,2021-04-09,46.82999999999957
2792,11604,2021-04-10,45.382142857142426
2793,11604,2021-04-11,46.336428571428144
2794,11604,2021-04-12,46.083571428571
2795,11604,2021-04-13,45.98928571428528
2796,11604,2021-04-14,48.50928571428528
2797,11604,2021-04-15,51.746428571428126
2798,11604,2021-04-16,53.94571428571385
2799,11604,2021-04-17,54.72857142857099
2800,11604,2021-04-18,53.794999999999554
2801,11604,2021-04-19,49.49999999999955
2802,11604,2021-04-20,50.90499999999955
2803,11604,2021-04-21,48.287142857142406
2804,11604,2021-04-22,48.08928571428526
2805,11604,2021-04-23,48.07571428571383
2806,11604,2021-04-24,49.20999999999954
2807,11604,2021-04-25,48.32785714285668
2808,11604,2021-04-26,47.55142857142811
2809,11604,2021-04-27,47.40428571428526
2810,11604,2021-04-28,47.30999999999954
2811,11604,2021-04-29,46.39285714285669
2812,11604,2021-04-30,43.242142857142404
2813,11604,2021-05-01,43.04428571428526
2814,11604,2021-05-02,43.0971428571424
2815,11604,2021-05-03,42.34428571428526
2816,11604,2021-05-04,41.59428571428526
2817,11604,2021-05-05,41.207857142856696
2818,11604,2021-05-06,40.33714285714241
2819,11604,2021-05-07,39.237142857142416
2820,11604,2021-05-08,37.425714285713845
2821,11604,2021-05-09,37.29928571428527
2822,11604,2021-05-10,36.987857142856704
2823,11604,2021-05-11,36.033571428570994
2824,11604,2021-05-12,33.913571428571
2825,11604,2021-05-13,31.698571428570997
2826,11604,2021-05-14,32.578571428570996
2827,11604,2021-05-15,30.62285714285671
2828,11604,2021-05-16,30.11142857142814
2829,11604,2021-05-17,27.366428571428138
2830,11604,2021-05-18,24.36142857142814
2831,11604,2021-05-19,21.759999999999565
2832,11604,2021-05-20,19.501428571428136
2833,11604,2021-05-21,17.762142857142422
2834,11604,2021-05-22,18.034999999999567
2835,11604,2021-05-23,18.348571428571
2836,11604,2021-05-24,16.665714285713854
2837,11604,2021-05-25,15.072142857142426
2838,11604,2021-05-26,14.964999999999568
2839,11604,2021-05-27,14.162857142856712
2840,11604,2021-05-28,12.259285714285285
2841,11604,2021-05-29,12.331428571428145
2842,11604,2021-05-30,12.49714285714243
2843,11604,2021-05-31,12.332857142856714
2844,11604,2021-06-01,13.68714285714243
2845,11604,2021-06-02,14.071428571428143
2846,11604,2021-06-03,13.870714285713856
2847,11604,2021-06-04,14.837142857142426
2848,11604,2021-06-05,14.32642857142814
2849,11604,2021-06-06,14.139285714285283
2850,11604,2021-06-07,13.60999999999957
2851,11604,2021-06-08,13.75642857142814
2852,11604,2021-06-09,14.129285714285283
2853,11604,2021-06-10,14.474999999999568
2854,11604,2021-06-11,14.46142857142814
2855,11604,2021-06-12,13.950714285713854
2856,11604,2021-06-13,14.077857142856711
2857,11604,2021-06-14,14.920714285713855
2858,11604,2021-06-15,13.327857142856711
2859,11604,2021-06-16,13.015714285713853
2860,11604,2021-06-17,12.154285714285281
2861,11604,2021-06-18,11.989999999999567
2862,11604,2021-06-19,12.779999999999566
2863,11604,2021-06-20,12.342857142856712
2864,11604,2021-06-21,14.040714285713852
2865,11604,2021-06-22,13.965714285713855
2866,11604,2021-06-23,12.74999999999957
2867,11604,2021-06-24,12.112142857142427
2868,11604,2021-06-25,12.14499999999957
2869,11604,2021-06-26,12.19785714285671
2870,11604,2021-06-27,12.123571428570997
2871,11604,2021-06-28,11.466428571428139
2872,11604,2021-06-29,11.413571428570998
2873,11604,2021-06-30,12.49499999999957
2874,11604,2021-07-01,13.449999999999571
2875,11604,2021-07-02,13.067142857142429
2876,11604,2021-07-03,12.881428571428144
2877,11604,2021-07-04,12.734999999999571
2878,11604,2021-07-05,11.181428571428143
2879,11604,2021-07-06,11.952142857142428
2880,11604,2021-07-07,13.167857142856713
2881,11604,2021-07-08,14.428571428570999
2882,11604,2021-07-09,15.01142857142814
2883,11604,2021-07-10,16.258571428571
2884,11604,2021-07-11,16.332857142856714
2885,11604,2021-07-12,18.067857142856713
2886,11604,2021-07-13,19.348571428571
2887,11604,2021-07-14,18.837857142856713
2888,11604,2021-07-15,20.052142857142428
2889,11604,2021-07-16,21.919285714285284
2890,11604,2021-07-17,21.500714285713855
2891,11604,2021-07-18,23.422857142856714
2892,11604,2021-07-19,25.83499999999957
2893,11604,2021-07-20,26.99642857142814
2894,11604,2021-07-21,28.27428571428528
2895,11604,2021-07-22,31.44142857142814
2896,11604,2021-07-23,34.418571428571
2897,11604,2021-07-24,36.85142857142814
2898,11604,2021-07-25,37.475714285713856
2899,11604,2021-07-26,42.438571428570995
2900,11604,2021-07-27,45.97928571428529
2901,11604,2021-07-28,53.00571428571386
2902,11604,2021-07-29,58.91999999999957
2903,11604,2021-07-30,63.498571428571
2904,11604,2021-07-31,68.82214285714242
2905,11604,2021-08-01,68.88071428571386
2906,11604,2021-08-02,71.76142857142814
2907,11604,2021-08-03,77.27214285714243
2908,11604,2021-08-04,83.288571428571
2909,11604,2021-08-05,88.1192857142853
2910,11604,2021-08-06,90.97071428571387
2911,11604,2021-08-07,93.10857142857101
2912,11604,2021-08-08,93.72999999999958
2913,11604,2021-08-09,98.37785714285671
2914,11604,2021-08-10,102.188571428571
2915,11604,2021-08-11,102.28428571428529
2916,11604,2021-08-12,100.21214285714244
2917,11604,2021-08-13,99.16999999999959
2918,11604,2021-08-14,100.1142857142853
2919,11604,2021-08-15,100.30928571428531
2920,11604,2021-08-16,104.65785714285673
2921,11604,2021-08-17,104.99285714285672
2922,11604,2021-08-18,102.338571428571
2923,11604,2021-08-19,98.92499999999959
2924,11604,2021-08-20,95.20642857142813
2925,11604,2021-08-21,93.12285714285672
2926,11604,2021-08-22,93.64571428571386
2927,11604,2021-08-23,90.52785714285673
2928,11604,2021-08-24,87.40499999999959
2929,11604,2021-08-25,84.91999999999958
2930,11604,2021-08-26,82.91785714285672
2931,11604,2021-08-27,84.08642857142813
2932,11604,2021-08-28,82.63071428571384
2933,11604,2021-08-29,81.51499999999955
2934,11604,2021-08-30,77.71857142857098
2935,11604,2021-08-31,76.47357142857098
2936,11604,2021-09-01,77.86928571428527
2937,11604,2021-09-02,78.86928571428527
2938,11604,2021-09-03,81.35857142857098
2939,11604,2021-09-04,83.13999999999955
2940,11604,2021-09-05,83.02071428571385
2941,11604,2021-09-06,74.62642857142812
2942,11604,2021-09-07,81.99285714285669
2943,11604,2021-09-08,82.88357142857099
2944,11604,2021-09-09,89.97285714285671
2945,11604,2021-09-10,90.62499999999957
2946,11604,2021-09-11,90.87499999999957
2947,11604,2021-09-12,91.53214285714243
2948,11604,2021-09-13,95.42357142857101
2949,11604,2021-09-14,94.62428571428529
2950,11604,2021-09-15,93.5692857142853
2951,11604,2021-09-16,91.35571428571386
2952,11604,2021-09-17,91.71642857142815
2953,11604,2021-09-18,88.8542857142853
2954,11604,2021-09-19,88.90714285714243
2955,11604,2021-09-20,96.18785714285673
2956,11604,2021-09-21,89.20571428571387
2957,11604,2021-09-22,89.86214285714244
2958,11604,2021-09-23,86.4399999999996
2959,11604,2021-09-24,83.24214285714245
2960,11604,2021-09-25,81.01428571428532
2961,11604,2021-09-26,80.95999999999961
2962,11604,2021-09-27,77.19428571428533
2963,11604,2021-09-28,75.1607142857139
2964,11604,2021-09-29,74.07714285714248
2965,11604,2021-09-30,74.82999999999961
2966,11604,2021-10-01,72.30428571428534
2967,11604,2021-10-02,74.09714285714247
2968,11604,2021-10-03,72.9457142857139
2969,11604,2021-10-04,73.77857142857104
2970,11604,2021-10-05,73.74428571428533
2971,11604,2021-10-06,72.16214285714247
2972,11604,2021-10-07,69.39499999999961
2973,11604,2021-10-08,68.95785714285675
2974,11604,2021-10-09,68.83142857142818
2975,11604,2021-10-10,68.72714285714247
2976,11604,2021-10-11,68.3657142857139
2977,11604,2021-10-12,67.5414285714282
2978,11604,2021-10-13,66.79285714285676
2979,11604,2021-10-14,64.86285714285677
2980,11604,2021-10-15,63.881428571428195
2981,11604,2021-10-16,60.2057142857139
2982,11604,2021-10-17,59.912857142856765
2983,11604,2021-10-18,57.87857142857105
2984,11604,2021-10-19,55.372857142856766
2985,11604,2021-10-20,54.5664285714282
2986,11604,2021-10-21,52.83857142857105
2987,11604,2021-10-22,51.31642857142818
2988,11604,2021-10-23,50.32785714285676
2989,11604,2021-10-24,50.12357142857104
2990,11604,2021-10-25,46.8207142857139
2991,11604,2021-10-26,46.63928571428533
2992,11604,2021-10-27,46.10499999999962
2993,11604,2021-10-28,46.20071428571391
2994,11604,2021-10-29,45.741428571428195
2995,11604,2021-10-30,45.833571428571055
2996,11604,2021-10-31,46.508571428571045
2997,11604,2021-11-01,42.63642857142819
2998,11604,2021-11-02,41.82999999999962
2999,11604,2021-11-03,40.41285714285676
3000,11604,2021-11-04,40.962142857142474
3001,11604,2021-11-05,41.201428571428195
3002,11604,2021-11-06,41.147857142856765
3003,11604,2021-11-07,41.01999999999962
3004,11604,2021-11-08,39.77499999999962
3005,11604,2021-11-09,39.97357142857105
3006,11604,2021-11-10,38.31785714285676
3007,11604,2021-11-11,37.81785714285676
3008,11604,2021-11-12,38.823571428571036
3009,11604,2021-11-13,40.00785714285674
3010,11604,2021-11-14,39.769999999999605
3011,11604,2021-11-15,42.77428571428533
3012,11604,2021-11-16,43.99857142857104
3013,11604,2021-11-17,42.07857142857104
3014,11604,2021-11-18,42.07571428571389
3015,11604,2021-11-19,42.53857142857104
3016,11604,2021-11-20,42.61071428571389
3017,11604,2021-11-21,41.74928571428533
3018,11604,2021-11-22,42.00571428571389
3019,11604,2021-11-23,42.215714285713894
3020,11604,2021-11-24,43.324285714285324
3021,11604,2021-11-25,40.62571428571389
3022,11604,2021-11-26,39.877142857142466
3023,11604,2021-11-27,41.32857142857104
3024,11604,2021-11-28,41.25642857142818
3025,11604,2021-11-29,39.721428571428184
3026,11604,2021-11-30,39.284285714285325
3027,11604,2021-12-01,42.70428571428533
3028,11604,2021-12-02,43.50214285714247
3029,11604,2021-12-03,43.07999999999962
3030,11604,2021-12-04,44.83857142857105
3031,11604,2021-12-05,45.98999999999962
3032,11604,2021-12-06,47.92714285714247
3033,11604,2021-12-07,47.346428571428184
3034,11604,2021-12-08,46.775714285713896
3035,11604,2021-12-09,51.92714285714247
3036,11604,2021-12-10,55.06928571428532
3037,11604,2021-12-11,54.09571428571389
3038,11604,2021-12-12,54.93642857142817
3039,11604,2021-12-13,56.14071428571389
3040,11604,2021-12-14,60.112142857142466
3041,11604,2021-12-15,66.24071428571389
3042,11604,2021-12-16,70.19785714285675
3043,11604,2021-12-17,82.47428571428532
3044,11604,2021-12-18,92.35714285714245
3045,11604,2021-12-19,96.9392857142853
3046,11604,2021-12-20,123.08571428571386
3047,11604,2021-12-21,156.5142857142853
3048,11604,2021-12-22,198.64142857142818
3049,11604,2021-12-23,233.37785714285675
3050,11604,2021-12-24,257.1378571428567
3051,11604,2021-12-25,258.27214285714246
3052,11604,2021-12-26,265.0057142857139
3053,11604,2021-12-27,287.29357142857106
3054,11604,2021-12-28,330.6035714285711
3055,11604,2021-12-29,386.33785714285676
3056,11604,2021-12-30,423.24428571428535
3057,11604,2021-12-31,435.8664285714282
3058,11604,2022-01-01,434.00928571428534
3059,11604,2022-01-02,451.74357142857104
3060,11604,2022-01-03,512.6399999999995
3061,11604,2022-01-04,599.078571428571
3062,11604,2022-01-05,666.8392857142853
3063,11604,2022-01-06,732.5321428571425
3064,11604,2022-01-07,791.4235714285712
3065,11604,2022-01-08,849.1049999999997
3066,11604,2022-01-09,866.3235714285711
3067,11604,2022-01-10,933.7492857142854
3068,11604,2022-01-11,966.5585714285711
3069,11604,2022-01-12,976.5978571428569
3070,11604,2022-01-13,999.5507142857141
3071,11604,2022-01-14,1044.3464285714283
3072,11604,2022-01-15,1078.0914285714284
3073,11604,2022-01-16,1065.8785714285711
3074,11604,2022-01-17,1019.9285714285712
3075,11604,2022-01-18,970.2185714285713
3076,11604,2022-01-19,906.8385714285712
3077,11604,2022-01-20,856.5714285714283
3078,11604,2022-01-21,812.2749999999997
3079,11604,2022-01-22,782.0907142857141
3080,11604,2022-01-23,769.6342857142855
3081,11604,2022-01-24,718.1735714285712
3082,11604,2022-01-25,677.260714285714
3083,11604,2022-01-26,624.4999999999997
3084,11604,2022-01-27,580.7142857142854
3085,11604,2022-01-28,530.6942857142855
3086,11604,2022-01-29,496.7814285714282
3087,11604,2022-01-30,494.4407142857139
3088,11604,2022-01-31,475.79714285714243
3089,11604,2022-02-01,420.1042857142853
3090,11604,2022-02-02,384.2192857142853
3091,11604,2022-02-03,345.738571428571
3092,11604,2022-02-04,315.0671428571424
3093,11604,2022-02-05,292.7757142857139
3094,11604,2022-02-06,282.3399999999996
3095,11604,2022-02-07,253.83285714285674
3096,11604,2022-02-08,222.61285714285674
3097,11604,2022-02-09,209.96214285714248
3098,11604,2022-02-10,194.13714285714246
3099,11604,2022-02-11,179.80428571428533
3100,11604,2022-02-12,173.61499999999964
3101,11604,2022-02-13,166.8871428571425
3102,11604,2022-02-14,148.49428571428535
3103,11604,2022-02-15,137.88999999999965
3104,11604,2022-02-16,131.98499999999964
3105,11604,2022-02-17,120.97142857142822
3106,11604,2022-02-18,114.39428571428536
3107,11604,2022-02-19,108.15928571428536
3108,11604,2022-02-20,107.60857142857107
3109,11604,2022-02-21,98.06714285714249
3110,11604,2022-02-22,92.65785714285677
3111,11604,2022-02-23,86.72857142857106
3112,11604,2022-02-24,81.76499999999963
3113,11604,2022-02-25,77.60928571428533
3114,11604,2022-02-26,74.95214285714248
3115,11604,2022-02-27,74.58071428571391
3116,11604,2022-02-28,71.38642857142818
3117,11604,2022-03-01,69.8207142857139
3118,11604,2022-03-02,67.77142857142819
3119,11604,2022-03-03,66.61285714285675
3120,11604,2022-03-04,62.60714285714247
3121,11604,2022-03-05,62.24714285714247
3122,11604,2022-03-06,61.612857142856754
3123,11604,2022-03-07,60.44642857142818
3124,11604,2022-03-08,56.43142857142818
3125,11604,2022-03-09,58.19428571428532
3126,11604,2022-03-10,56.682142857142466
3127,11604,2022-03-11,55.58928571428532
3128,11604,2022-03-12,54.83714285714245
3129,11604,2022-03-13,53.66642857142817
3130,11604,2022-03-14,53.79785714285674
3131,11604,2022-03-15,51.547142857142454
3132,11604,2022-03-16,48.419999999999604
3133,11604,2022-03-17,48.51785714285675
3134,11604,2022-03-18,49.36214285714245
3135,11604,2022-03-19,48.54214285714245
3136,11604,2022-03-20,48.924285714285304
3137,11604,2022-03-21,54.00857142857102
3138,11604,2022-03-22,59.75642857142816
3139,11604,2022-03-23,60.08999999999959
3140,11604,2022-03-24,64.0249999999996
3141,11604,2022-03-25,65.68714285714245
3142,11604,2022-03-26,66.5792857142853
3143,11604,2022-03-27,66.0992857142853
3144,11605,2020-02-01,60.7892857142853
3145,11605,2020-02-02,57.3292857142853
3146,11605,2020-02-03,54.10785714285673
3147,11605,2020-02-04,48.68571428571387
3148,11605,2020-02-05,44.557142857142445
3149,11605,2020-02-06,42.74214285714245
3150,11605,2020-02-07,40.72857142857102
3151,11605,2020-02-08,31.41357142857103
3152,11605,2020-02-09,23.19357142857103
3153,11605,2020-02-10,15.429285714285315
3154,11605,2020-02-11,8.489285714285316
3155,11605,2020-02-12,3.6557142857138873
3156,11605,2020-02-13,0.5292857142853157
3157,11605,2020-02-14,0.0
3158,11605,2020-02-15,0.0
3159,11605,2020-02-16,0.0
3160,11605,2020-02-17,0.0
3161,11605,2020-02-18,0.0
3162,11605,2020-02-19,0.0
3163,11605,2020-02-20,0.0
3164,11605,2020-02-21,0.0
3165,11605,2020-02-22,0.0
3166,11605,2020-02-23,0.0
3167,11605,2020-02-24,0.0
3168,11605,2020-02-25,0.0
3169,11605,2020-02-26,0.28499999999960135
3170,11605,2020-02-27,0.28499999999960135
3171,11605,2020-02-28,0.28499999999960135
3172,11605,2020-02-29,0.5592857142853156
3173,11605,2020-03-01,0.83357142857103
3174,11605,2020-03-02,0.83357142857103
3175,11605,2020-03-03,0.83357142857103
3176,11605,2020-03-04,1.1035714285710299
3177,11605,2020-03-05,1.1035714285710299
3178,11605,2020-03-06,1.647857142856744
3179,11605,2020-03-07,1.647857142856744
3180,11605,2020-03-08,1.647857142856744
3181,11605,2020-03-09,1.647857142856744
3182,11605,2020-03-10,2.217857142856744
3183,11605,2020-03-11,2.207142857142458
3184,11605,2020-03-12,4.056428571428172
3185,11605,2020-03-13,5.066428571428172
3186,11605,2020-03-14,5.617142857142457
3187,11605,2020-03-15,5.342857142856743
3188,11605,2020-03-16,7.343571428571029
3189,11605,2020-03-17,15.500714285713887
3190,11605,2020-03-18,16.79571428571389
3191,11605,2020-03-19,18.458571428571027
3192,11605,2020-03-20,19.77142857142817
3193,11605,2020-03-21,20.88928571428531
3194,11605,2020-03-22,21.894999999999595
3195,11605,2020-03-23,24.42142857142817
3196,11605,2020-03-24,26.813571428571027
3197,11605,2020-03-25,28.38142857142817
3198,11605,2020-03-26,30.054285714285317
3199,11605,2020-03-27,31.17214285714246
3200,11605,2020-03-28,30.902857142856742
3201,11605,2020-03-29,32.03214285714246
3202,11605,2020-03-30,33.36142857142817
3203,11605,2020-03-31,34.132142857142455
3204,11605,2020-04-01,42.22142857142818
3205,11605,2020-04-02,43.065714285713895
3206,11605,2020-04-03,49.88357142857104
3207,11605,2020-04-04,50.9407142857139
3208,11605,2020-04-05,50.219999999999615
3209,11605,2020-04-06,51.297142857142475
3210,11605,2020-04-07,54.37928571428533
3211,11605,2020-04-08,55.31999999999962
3212,11605,2020-04-09,55.1357142857139
3213,11605,2020-04-10,56.93428571428534
3214,11605,2020-04-11,57.95499999999963
3215,11605,2020-04-12,57.09571428571392
3216,11605,2020-04-13,58.184999999999626
3217,11605,2020-04-14,50.36214285714249
3218,11605,2020-04-15,43.52499999999963
3219,11605,2020-04-16,42.39999999999963
3220,11605,2020-04-17,37.372142857142485
3221,11605,2020-04-18,35.478571428571065
3222,11605,2020-04-19,41.627857142856776
3223,11605,2020-04-20,40.4214285714282
3224,11605,2020-04-21,36.05142857142821
3225,11605,2020-04-22,35.49285714285678
3226,11605,2020-04-23,42.79785714285678
3227,11605,2020-04-24,40.270714285713915
3228,11605,2020-04-25,51.29285714285677
3229,11605,2020-04-26,51.57214285714249
3230,11605,2020-04-27,49.94499999999964
3231,11605,2020-04-28,50.76428571428535
3232,11605,2020-04-29,49.90928571428536
3233,11605,2020-04-30,55.78071428571393
3234,11605,2020-05-01,53.70357142857107
3235,11605,2020-05-02,54.26571428571391
3236,11605,2020-05-03,48.116428571428195
3237,11605,2020-05-04,47.39357142857106
3238,11605,2020-05-05,46.55642857142819
3239,11605,2020-05-06,44.8814285714282
3240,11605,2020-05-07,35.62499999999962
3241,11605,2020-05-08,35.36214285714248
3242,11605,2020-05-09,23.326428571428192
3243,11605,2020-05-10,22.77714285714248
3244,11605,2020-05-11,20.259285714285333
3245,11605,2020-05-12,20.177857142856762
3246,11605,2020-05-13,18.76499999999962
3247,11605,2020-05-14,11.511428571428192
3248,11605,2020-05-15,10.77857142857105
3249,11605,2020-05-16,9.93499999999962
3250,11605,2020-05-17,9.93142857142819
3251,11605,2020-05-18,9.362142857142477
3252,11605,2020-05-19,8.52499999999962
3253,11605,2020-05-20,9.09357142857105
3254,11605,2020-05-21,7.707142857142478
3255,11605,2020-05-22,7.75357142857105
3256,11605,2020-05-23,7.460714285713907
3257,11605,2020-05-24,7.460714285713907
3258,11605,2020-05-25,7.186428571428193
3259,11605,2020-05-26,7.299285714285335
3260,11605,2020-05-27,7.756428571428193
3261,11605,2020-05-28,8.307857142856765
3262,11605,2020-05-29,8.019999999999621
3263,11605,2020-05-30,8.874999999999622
3264,11605,2020-05-31,8.867857142856764
3265,11605,2020-06-01,8.880714285713907
3266,11605,2020-06-02,9.154999999999621
3267,11605,2020-06-03,8.860714285713907
3268,11605,2020-06-04,9.134999999999621
3269,11605,2020-06-05,8.522142857142478
3270,11605,2020-06-06,8.526428571428193
3271,11605,2020-06-07,8.526428571428193
3272,11605,2020-06-08,9.092857142856763
3273,11605,2020-06-09,7.41857142857105
3274,11605,2020-06-10,6.693571428571049
3275,11605,2020-06-11,7.789285714285335
3276,11605,2020-06-12,7.524999999999621
3277,11605,2020-06-13,7.219285714285335
3278,11605,2020-06-14,6.944999999999621
3279,11605,2020-06-15,7.402857142856763
3280,11605,2020-06-16,10.207857142856763
3281,11605,2020-06-17,9.928571428571049
3282,11605,2020-06-18,11.036428571428191
3283,11605,2020-06-19,12.755714285713905
3284,11605,2020-06-20,12.762857142856761
3285,11605,2020-06-21,13.869285714285335
3286,11605,2020-06-22,15.61142857142819
3287,11605,2020-06-23,16.700714285713904
3288,11605,2020-06-24,19.209285714285333
3289,11605,2020-06-25,19.77999999999962
3290,11605,2020-06-26,28.517857142856762
3291,11605,2020-06-27,30.48499999999962
3292,11605,2020-06-28,30.76999999999962
3293,11605,2020-06-29,34.35357142857105
3294,11605,2020-06-30,35.97857142857105
3295,11605,2020-07-01,38.10571428571391
3296,11605,2020-07-02,45.36642857142819
3297,11605,2020-07-03,51.967857142856765
3298,11605,2020-07-04,52.50571428571391
3299,11605,2020-07-05,53.06071428571391
3300,11605,2020-07-06,52.68928571428533
3301,11605,2020-07-07,52.95214285714247
3302,11605,2020-07-08,53.73285714285675
3303,11605,2020-07-09,58.437857142856764
3304,11605,2020-07-10,51.61285714285676
3305,11605,2020-07-11,52.514285714285336
3306,11605,2020-07-12,52.78428571428533
3307,11605,2020-07-13,53.234999999999616
3308,11605,2020-07-14,57.73214285714248
3309,11605,2020-07-15,59.234999999999616
3310,11605,2020-07-16,56.56999999999961
3311,11605,2020-07-17,50.886428571428176
3312,11605,2020-07-18,52.91642857142818
3313,11605,2020-07-19,52.36714285714247
3314,11605,2020-07-20,53.487857142856754
3315,11605,2020-07-21,55.830714285713896
3316,11605,2020-07-22,56.032857142856756
3317,11605,2020-07-23,51.047142857142475
3318,11605,2020-07-24,52.139999999999624
3319,11605,2020-07-25,51.10428571428533
3320,11605,2020-07-26,52.25214285714248
3321,11605,2020-07-27,48.59571428571392
3322,11605,2020-07-28,48.68571428571392
3323,11605,2020-07-29,47.318571428571055
3324,11605,2020-07-30,44.59999999999963
3325,11605,2020-07-31,46.42999999999963
3326,11605,2020-08-01,44.68142857142821
3327,11605,2020-08-02,44.70571428571391
3328,11605,2020-08-03,45.149285714285334
3329,11605,2020-08-04,42.45785714285677
3330,11605,2020-08-05,40.639285714285336
3331,11605,2020-08-06,40.66142857142819
3332,11605,2020-08-07,42.13928571428533
3333,11605,2020-08-08,41.3257142857139
3334,11605,2020-08-09,39.90428571428533
3335,11605,2020-08-10,46.60499999999961
3336,11605,2020-08-11,38.16142857142818
3337,11605,2020-08-12,38.96928571428533
3338,11605,2020-08-13,37.844999999999615
3339,11605,2020-08-14,34.4657142857139
3340,11605,2020-08-15,34.1957142857139
3341,11605,2020-08-16,33.8957142857139
3342,11605,2020-08-17,31.786428571428186
3343,11605,2020-08-18,31.777857142856757
3344,11605,2020-08-19,32.68428571428533
3345,11605,2020-08-20,31.449999999999612
3346,11605,2020-08-21,29.701428571428185
3347,11605,2020-08-22,28.682142857142473
3348,11605,2020-08-23,28.682142857142473
3349,11605,2020-08-24,23.61499999999962
3350,11605,2020-08-25,23.875714285713904
3351,11605,2020-08-26,23.234999999999616
3352,11605,2020-08-27,21.937142857142476
3353,11605,2020-08-28,22.68357142857105
3354,11605,2020-08-29,22.964999999999623
3355,11605,2020-08-30,22.128571428571053
3356,11605,2020-08-31,23.399999999999626
3357,11605,2020-09-01,24.671428571428198
3358,11605,2020-09-02,24.589999999999623
3359,11605,2020-09-03,24.679285714285335
3360,11605,2020-09-04,22.947142857142474
3361,11605,2020-09-05,22.949285714285335
3362,11605,2020-09-06,22.667857142856764
3363,11605,2020-09-07,19.365714285713903
3364,11605,2020-09-08,19.81857142857105
3365,11605,2020-09-09,19.34214285714248
3366,11605,2020-09-10,20.914999999999623
3367,11605,2020-09-11,25.225714285713906
3368,11605,2020-09-12,24.957857142856763
3369,11605,2020-09-13,31.110714285713904
3370,11605,2020-09-14,29.57285714285676
3371,11605,2020-09-15,27.30642857142819
3372,11605,2020-09-16,32.374285714285335
3373,11605,2020-09-17,52.01357142857105
3374,11605,2020-09-18,52.39857142857105
3375,11605,2020-09-19,52.12142857142819
3376,11605,2020-09-20,52.39142857142819
3377,11605,2020-09-21,55.0307142857139
3378,11605,2020-09-22,56.650714285713896
3379,11605,2020-09-23,55.516428571428186
3380,11605,2020-09-24,53.92785714285675
3381,11605,2020-09-25,48.21928571428533
3382,11605,2020-09-26,48.36999999999961
3383,11605,2020-09-27,42.487142857142466
3384,11605,2020-09-28,43.36999999999961
3385,11605,2020-09-29,50.926428571428175
3386,11605,2020-09-30,45.54142857142818
3387,11605,2020-10-01,30.34285714285674
3388,11605,2020-10-02,31.6199999999996
3389,11605,2020-10-03,32.99285714285674
3390,11605,2020-10-04,32.722857142856746
3391,11605,2020-10-05,31.743571428571034
3392,11605,2020-10-06,29.679999999999602
3393,11605,2020-10-07,29.95714285714246
3394,11605,2020-10-08,29.979999999999603
3395,11605,2020-10-09,31.832857142856746
3396,11605,2020-10-10,30.837857142856745
3397,11605,2020-10-11,36.44642857142817
3398,11605,2020-10-12,36.15357142857103
3399,11605,2020-10-13,29.05142857142817
3400,11605,2020-10-14,29.78714285714245
3401,11605,2020-10-15,25.90714285714245
3402,11605,2020-10-16,24.525714285713878
3403,11605,2020-10-17,24.000714285713876
3404,11605,2020-10-18,25.107857142856734
3405,11605,2020-10-19,24.995714285713877
3406,11605,2020-10-20,25.26999999999959
3407,11605,2020-10-21,25.59071428571388
3408,11605,2020-10-22,28.303571428571022
3409,11605,2020-10-23,27.984285714285306
3410,11605,2020-10-24,31.53357142857102
3411,11605,2020-10-25,26.657142857142446
3412,11605,2020-10-26,31.129285714285306
3413,11605,2020-10-27,34.70857142857102
3414,11605,2020-10-28,36.38714285714245
3415,11605,2020-10-29,47.000714285713876
3416,11605,2020-10-30,52.00642857142816
3417,11605,2020-10-31,56.947857142856726
3418,11605,2020-11-01,55.84071428571387
3419,11605,2020-11-02,63.41214285714244
3420,11605,2020-11-03,78.43642857142815
3421,11605,2020-11-04,86.82571428571387
3422,11605,2020-11-05,92.01857142857102
3423,11605,2020-11-06,99.68785714285674
3424,11605,2020-11-07,111.7699999999996
3425,11605,2020-11-08,111.87285714285674
3426,11605,2020-11-09,124.69857142857101
3427,11605,2020-11-10,138.38642857142816
3428,11605,2020-11-11,146.07428571428528
3429,11605,2020-11-12,148.6399999999996
3430,11605,2020-11-13,166.9307142857139
3431,11605,2020-11-14,177.98571428571387
3432,11605,2020-11-15,179.95999999999958
3433,11605,2020-11-16,193.53357142857104
3434,11605,2020-11-17,197.0549999999996
3435,11605,2020-11-18,197.4964285714282
3436,11605,2020-11-19,206.10857142857108
3437,11605,2020-11-20,206.84142857142822
3438,11605,2020-11-21,200.97928571428537
3439,11605,2020-11-22,202.3771428571425
3440,11605,2020-11-23,198.70499999999967
3441,11605,2020-11-24,195.92714285714254
3442,11605,2020-11-25,196.52499999999966
3443,11605,2020-11-26,182.5371428571425
