,migration_direction,year-month,tree_number,total_transitions,transitions_in_time_interval,proportion_transitions_in_time_interval,mig_per_lineage,mig_per_bl
0,North_King_County-to-South_King_County,2021-11,42,151,2,0.013245033112582781,0.25,9.410118529642347
0,South_King_County-to-North_King_County,2020-06,42,175,7,0.04,0.875,26.227518525418976
0,South_King_County-to-North_King_County,2022-01,42,175,3,0.017142857142857144,,8.283532680875775
0,South_King_County-to-North_King_County,2020-05,42,175,8,0.045714285714285714,1.1428571428571428,20.96258450603628
0,South_King_County-to-North_King_County,2021-06,42,175,6,0.03428571428571429,0.6666666666666666,10.978194059215422
0,South_King_County-to-North_King_County,2021-07,42,175,1,0.005714285714285714,0.2,2.2221667071877182
0,South_King_County-to-North_King_County,2020-09,42,175,4,0.022857142857142857,,45.33824570388425
0,South_King_County-to-North_King_County,2021-12,42,175,8,0.045714285714285714,,5.541468858637597
0,South_King_County-to-North_King_County,2020-07,42,175,7,0.04,0.875,38.16164698398809
0,South_King_County-to-North_King_County,2020-10,42,175,3,0.017142857142857144,,6.347912672051686
0,South_King_County-to-North_King_County,2021-05,42,175,12,0.06857142857142857,,12.641793768758545
0,South_King_County-to-North_King_County,2021-03,42,175,22,0.12571428571428572,3.142857142857143,66.8619620096705
0,South_King_County-to-North_King_County,2021-01,42,175,11,0.06285714285714286,2.4444444444444446,41.97801751318194
0,South_King_County-to-North_King_County,2021-02,42,175,6,0.03428571428571429,1.5,16.794728989530604
0,South_King_County-to-North_King_County,2020-03,42,175,7,0.04,2.8,25.09426396545466
0,South_King_County-to-North_King_County,2022-02,42,175,5,0.02857142857142857,5.0,21.5860941337226
0,South_King_County-to-North_King_County,2020-08,42,175,2,0.011428571428571429,1.0,74.76902376488123
0,South_King_County-to-North_King_County,2021-10,42,175,7,0.04,0.875,21.419920655046514
0,South_King_County-to-North_King_County,2021-09,42,175,8,0.045714285714285714,0.6153846153846154,17.37704235764525
0,South_King_County-to-North_King_County,2022-03,42,175,1,0.005714285714285714,,inf
0,South_King_County-to-North_King_County,2020-04,42,175,10,0.05714285714285714,10.0,127.55476744096832
0,South_King_County-to-North_King_County,2021-04,42,175,11,0.06285714285714286,,21.450188531344878
0,South_King_County-to-North_King_County,2020-12,42,175,6,0.03428571428571429,,123.10823082292654
0,South_King_County-to-North_King_County,2020-11,42,175,6,0.03428571428571429,,22.166047341465376
0,South_King_County-to-North_King_County,2021-08,42,175,7,0.04,1.75,41.789053703642345
0,South_King_County-to-North_King_County,2020-02,42,175,1,0.005714285714285714,0.3333333333333333,8.65357212224401
0,South_King_County-to-North_King_County,2021-11,42,175,4,0.022857142857142857,0.8,130.14844316345778
0,North_King_County-to-South_King_County,2020-06,43,112,3,0.026785714285714284,0.75,11.380483137927703
0,North_King_County-to-South_King_County,2022-01,43,112,9,0.08035714285714286,,35.67993645901457
0,North_King_County-to-South_King_County,2020-05,43,112,3,0.026785714285714284,,34.12487361122639
0,North_King_County-to-South_King_County,2021-06,43,112,7,0.0625,,44.857131130111355
0,North_King_County-to-South_King_County,2021-07,43,112,5,0.044642857142857144,0.3125,7.3153386789042525
0,North_King_County-to-South_King_County,2020-09,43,112,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2021-12,43,112,6,0.05357142857142857,0.9230769230769231,4.903857060319681
0,North_King_County-to-South_King_County,2020-07,43,112,4,0.03571428571428571,,20.118566031800547
0,North_King_County-to-South_King_County,2020-10,43,112,3,0.026785714285714284,1.0,45.49579925614788
0,North_King_County-to-South_King_County,2021-05,43,112,8,0.07142857142857142,,4.756431930131391
0,North_King_County-to-South_King_County,2021-03,43,112,3,0.026785714285714284,0.08823529411764706,1.456347336433828
0,North_King_County-to-South_King_County,2021-01,43,112,3,0.026785714285714284,,7.61640844364646
0,North_King_County-to-South_King_County,2021-02,43,112,4,0.03571428571428571,,8.451225106489865
0,North_King_County-to-South_King_County,2020-03,43,112,3,0.026785714285714284,inf,8.196372974736184
0,North_King_County-to-South_King_County,2022-02,43,112,5,0.044642857142857144,,42.74320329727832
0,North_King_County-to-South_King_County,2020-08,43,112,2,0.017857142857142856,,9.336929536745906
0,North_King_County-to-South_King_County,2021-10,43,112,7,0.0625,,41.345772221592014
0,North_King_County-to-South_King_County,2021-09,43,112,7,0.0625,0.5833333333333334,11.121510186939297
0,North_King_County-to-South_King_County,2022-03,43,112,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2020-04,43,112,4,0.03571428571428571,inf,16.726745155966796
0,North_King_County-to-South_King_County,2021-04,43,112,9,0.08035714285714286,,7.393625385955123
0,North_King_County-to-South_King_County,2020-12,43,112,3,0.026785714285714284,0.75,9.203129124444697
0,North_King_County-to-South_King_County,2020-11,43,112,4,0.03571428571428571,,40.10835022289718
0,North_King_County-to-South_King_County,2021-08,43,112,4,0.03571428571428571,0.3333333333333333,9.919625657891384
0,North_King_County-to-South_King_County,2020-02,43,112,1,0.008928571428571428,inf,62.876401141108374
0,North_King_County-to-South_King_County,2021-11,43,112,5,0.044642857142857144,,17.106904325078734
0,South_King_County-to-North_King_County,2020-06,43,145,4,0.027586206896551724,,8.743573586628115
0,South_King_County-to-North_King_County,2022-01,43,145,8,0.05517241379310345,0.7272727272727273,20.58964382395243
0,South_King_County-to-North_King_County,2020-05,43,145,0,0.0,0.0,0.0
0,South_King_County-to-North_King_County,2021-06,43,145,3,0.020689655172413793,,4.677275874306382
0,South_King_County-to-North_King_County,2021-07,43,145,7,0.04827586206896552,1.75,20.590724937687792
0,South_King_County-to-North_King_County,2020-09,43,145,1,0.006896551724137931,,6.515202678632416
0,South_King_County-to-North_King_County,2021-12,43,145,19,0.1310344827586207,,26.435935867592242
0,South_King_County-to-North_King_County,2020-07,43,145,4,0.027586206896551724,,21.28334483344511
0,South_King_County-to-North_King_County,2020-10,43,145,2,0.013793103448275862,,6.086456714522285
0,South_King_County-to-North_King_County,2021-05,43,145,14,0.09655172413793103,,21.9005217932739
0,South_King_County-to-North_King_County,2021-03,43,145,11,0.07586206896551724,,26.242836119100925
0,South_King_County-to-North_King_County,2021-01,43,145,4,0.027586206896551724,1.3333333333333333,16.91073613228999
0,South_King_County-to-North_King_County,2021-02,43,145,4,0.027586206896551724,0.6666666666666666,20.28624065828645
0,South_King_County-to-North_King_County,2020-03,43,145,4,0.027586206896551724,inf,52.30244708062073
0,South_King_County-to-North_King_County,2022-02,43,145,6,0.041379310344827586,,14.998697455710708
0,South_King_County-to-North_King_County,2020-08,43,145,1,0.006896551724137931,,33.52212936315591
0,South_King_County-to-North_King_County,2021-10,43,145,4,0.027586206896551724,,14.732127806476553
0,South_King_County-to-North_King_County,2021-09,43,145,10,0.06896551724137931,0.8333333333333334,33.89685566504662
0,South_King_County-to-North_King_County,2022-03,43,145,1,0.006896551724137931,,inf
0,South_King_County-to-North_King_County,2020-04,43,145,3,0.020689655172413793,,17.686311067143087
0,South_King_County-to-North_King_County,2021-04,43,145,13,0.0896551724137931,,25.167317525831592
0,South_King_County-to-North_King_County,2020-12,43,145,4,0.027586206896551724,,49.36816659094488
0,South_King_County-to-North_King_County,2020-11,43,145,2,0.013793103448275862,,5.939709818474422
0,South_King_County-to-North_King_County,2021-08,43,145,10,0.06896551724137931,0.9090909090909091,23.473729241106096
0,South_King_County-to-North_King_County,2020-02,43,145,1,0.006896551724137931,inf,3.379324207868713
0,South_King_County-to-North_King_County,2021-11,43,145,5,0.034482758620689655,,40.062851928422916
0,North_King_County-to-South_King_County,2020-06,44,111,2,0.018018018018018018,0.6666666666666666,3.128258036798137
0,North_King_County-to-South_King_County,2022-01,44,111,8,0.07207207207207207,1.0,29.064876920929134
0,North_King_County-to-South_King_County,2020-05,44,111,7,0.06306306306306306,1.9090909090909092,38.84031553909799
0,North_King_County-to-South_King_County,2021-06,44,111,8,0.07207207207207207,,19.120984830431162
0,North_King_County-to-South_King_County,2021-07,44,111,2,0.018018018018018018,,2.4690566634419397
0,North_King_County-to-South_King_County,2020-09,44,111,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2021-12,44,111,12,0.10810810810810811,12.0,12.505738606461318
0,North_King_County-to-South_King_County,2020-07,44,111,1,0.009009009009009009,,6.704283124456635
0,North_King_County-to-South_King_County,2020-10,44,111,3,0.02702702702702703,3.0,39.11109087168838
0,North_King_County-to-South_King_County,2021-05,44,111,8,0.07207207207207207,0.22857142857142856,4.972395923008686
0,North_King_County-to-South_King_County,2021-03,44,111,5,0.04504504504504504,,2.478572640762813
0,North_King_County-to-South_King_County,2021-01,44,111,10,0.09009009009009009,,24.854853924802054
0,North_King_County-to-South_King_County,2021-02,44,111,3,0.02702702702702703,,6.001429534624386
0,North_King_County-to-South_King_County,2020-03,44,111,4,0.036036036036036036,2.0,11.645006802382264
0,North_King_County-to-South_King_County,2022-02,44,111,1,0.009009009009009009,,12.323641711119299
0,North_King_County-to-South_King_County,2020-08,44,111,4,0.036036036036036036,,35.354521223809336
0,North_King_County-to-South_King_County,2021-10,44,111,2,0.018018018018018018,,11.224067679953066
0,North_King_County-to-South_King_County,2021-09,44,111,6,0.05405405405405406,0.5454545454545454,29.859471053039652
0,North_King_County-to-South_King_County,2022-03,44,111,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2020-04,44,111,2,0.018018018018018018,inf,23.879971938189726
0,North_King_County-to-South_King_County,2021-04,44,111,6,0.05405405405405406,,4.65736313300756
0,North_King_County-to-South_King_County,2020-12,44,111,3,0.02702702702702703,,15.335527177272601
0,North_King_County-to-South_King_County,2020-11,44,111,1,0.009009009009009009,,4.918369238870023
0,North_King_County-to-South_King_County,2021-08,44,111,6,0.05405405405405406,,10.465783714771893
0,North_King_County-to-South_King_County,2020-02,44,111,1,0.009009009009009009,,inf
0,North_King_County-to-South_King_County,2021-11,44,111,6,0.05405405405405406,,35.68180021663013
0,South_King_County-to-North_King_County,2020-06,44,138,7,0.050724637681159424,1.75,48.90211759306163
0,South_King_County-to-North_King_County,2022-01,44,138,8,0.057971014492753624,1.2307692307692308,20.296713383867004
0,South_King_County-to-North_King_County,2020-05,44,138,3,0.021739130434782608,2.0,12.186722491446336
0,South_King_County-to-North_King_County,2021-06,44,138,4,0.028985507246376812,,10.129367985302467
0,South_King_County-to-North_King_County,2021-07,44,138,10,0.07246376811594203,5.0,56.44676148601579
0,South_King_County-to-North_King_County,2020-09,44,138,1,0.007246376811594203,0.3333333333333333,4.904975178318105
0,South_King_County-to-North_King_County,2021-12,44,138,17,0.12318840579710146,17.0,12.491413130585835
0,South_King_County-to-North_King_County,2020-07,44,138,2,0.014492753623188406,,29.033808770855085
0,South_King_County-to-North_King_County,2020-10,44,138,0,0.0,0.0,0.0
0,South_King_County-to-North_King_County,2021-05,44,138,10,0.07246376811594203,0.625,12.967977653420958
0,South_King_County-to-North_King_County,2021-03,44,138,12,0.08695652173913043,,24.563467036485285
0,South_King_County-to-North_King_County,2021-01,44,138,6,0.043478260869565216,,17.730851444236855
0,South_King_County-to-North_King_County,2021-02,44,138,4,0.028985507246376812,,16.40628953114112
0,South_King_County-to-North_King_County,2020-03,44,138,3,0.021739130434782608,,44.17011235803419
0,South_King_County-to-North_King_County,2022-02,44,138,3,0.021739130434782608,,15.028948504060835
0,South_King_County-to-North_King_County,2020-08,44,138,1,0.007246376811594203,,12.80368704319289
0,South_King_County-to-North_King_County,2021-10,44,138,4,0.028985507246376812,,32.98201496004449
0,South_King_County-to-North_King_County,2021-09,44,138,6,0.043478260869565216,,17.85188668910926
0,South_King_County-to-North_King_County,2022-03,44,138,0,0.0,0.0,0.0
0,South_King_County-to-North_King_County,2020-04,44,138,2,0.014492753623188406,1.0,29.40980132513446
0,South_King_County-to-North_King_County,2021-04,44,138,13,0.09420289855072464,,27.798601596062433
0,South_King_County-to-North_King_County,2020-12,44,138,6,0.043478260869565216,,80.13686732735015
0,South_King_County-to-North_King_County,2020-11,44,138,3,0.021739130434782608,,26.371669446738462
0,South_King_County-to-North_King_County,2021-08,44,138,9,0.06521739130434782,,41.19805166670822
0,South_King_County-to-North_King_County,2020-02,44,138,0,0.0,0.0,0.0
0,South_King_County-to-North_King_County,2021-11,44,138,4,0.028985507246376812,,23.259396227504325
0,North_King_County-to-South_King_County,2020-06,45,108,3,0.027777777777777776,0.42857142857142855,9.43738324135312
0,North_King_County-to-South_King_County,2022-01,45,108,5,0.046296296296296294,,14.674019908141831
0,North_King_County-to-South_King_County,2020-05,45,108,4,0.037037037037037035,4.0,24.583209208185988
0,North_King_County-to-South_King_County,2021-06,45,108,5,0.046296296296296294,,7.625482090559765
0,North_King_County-to-South_King_County,2021-07,45,108,3,0.027777777777777776,,5.262608601980312
0,North_King_County-to-South_King_County,2020-09,45,108,1,0.009259259259259259,,15.575160291355786
0,North_King_County-to-South_King_County,2021-12,45,108,11,0.10185185185185185,,15.863082531440059
0,North_King_County-to-South_King_County,2020-07,45,108,1,0.009259259259259259,,3.874432359091082
0,North_King_County-to-South_King_County,2020-10,45,108,4,0.037037037037037035,0.8,14.858744557036731
0,North_King_County-to-South_King_County,2021-05,45,108,13,0.12037037037037036,,7.52514349068286
0,North_King_County-to-South_King_County,2021-03,45,108,4,0.037037037037037035,,1.9054893141350067
0,North_King_County-to-South_King_County,2021-01,45,108,4,0.037037037037037035,0.5714285714285714,13.55438936127782
0,North_King_County-to-South_King_County,2021-02,45,108,5,0.046296296296296294,0.8823529411764706,8.794011245515938
0,North_King_County-to-South_King_County,2020-03,45,108,5,0.046296296296296294,5.0,18.177964808210163
0,North_King_County-to-South_King_County,2022-02,45,108,7,0.06481481481481481,,23.407951015371573
0,North_King_County-to-South_King_County,2020-08,45,108,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2021-10,45,108,1,0.009259259259259259,,7.335092215780283
0,North_King_County-to-South_King_County,2021-09,45,108,1,0.009259259259259259,,3.7784816800708976
0,North_King_County-to-South_King_County,2022-03,45,108,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2020-04,45,108,4,0.037037037037037035,,37.70542427156481
0,North_King_County-to-South_King_County,2021-04,45,108,9,0.08333333333333333,,7.151646419629949
0,North_King_County-to-South_King_County,2020-12,45,108,3,0.027777777777777776,,11.57424022144294
0,North_King_County-to-South_King_County,2020-11,45,108,5,0.046296296296296294,,29.946449131143233
0,North_King_County-to-South_King_County,2021-08,45,108,5,0.046296296296296294,,23.754177733131716
0,North_King_County-to-South_King_County,2020-02,45,108,2,0.018518518518518517,inf,73.36491546445393
0,North_King_County-to-South_King_County,2021-11,45,108,3,0.027777777777777776,,48.83027595222633
0,South_King_County-to-North_King_County,2020-06,45,132,5,0.03787878787878788,0.9090909090909091,20.52066176560772
0,South_King_County-to-North_King_County,2022-01,45,132,9,0.06818181818181818,,29.13563357784834
0,South_King_County-to-North_King_County,2020-05,45,132,3,0.022727272727272728,1.5,23.137051085094317
0,South_King_County-to-North_King_County,2021-06,45,132,7,0.05303030303030303,,13.629896772319183
0,South_King_County-to-North_King_County,2021-07,45,132,4,0.030303030303030304,,12.802398155332519
0,South_King_County-to-North_King_County,2020-09,45,132,2,0.015151515151515152,0.3333333333333333,8.996487701221527
0,South_King_County-to-North_King_County,2021-12,45,132,7,0.05303030303030303,,5.3769569780154045
0,South_King_County-to-North_King_County,2020-07,45,132,0,0.0,0.0,0.0
0,South_King_County-to-North_King_County,2020-10,45,132,4,0.030303030303030304,,16.661152881476692
0,South_King_County-to-North_King_County,2021-05,45,132,16,0.12121212121212122,,20.5939256921124
0,South_King_County-to-North_King_County,2021-03,45,132,10,0.07575757575757576,,28.476213326105913
0,South_King_County-to-North_King_County,2021-01,45,132,3,0.022727272727272728,0.46153846153846156,18.87385720343405
0,South_King_County-to-North_King_County,2021-02,45,132,7,0.05303030303030303,0.875,21.677958829359035
0,South_King_County-to-North_King_County,2020-03,45,132,4,0.030303030303030304,6.0,14.202873711513991
0,South_King_County-to-North_King_County,2022-02,45,132,6,0.045454545454545456,,21.364421842794478
0,South_King_County-to-North_King_County,2020-08,45,132,0,0.0,0.0,0.0
0,South_King_County-to-North_King_County,2021-10,45,132,2,0.015151515151515152,,30.18861302003405
0,South_King_County-to-North_King_County,2021-09,45,132,3,0.022727272727272728,,23.98270039034783
0,South_King_County-to-North_King_County,2022-03,45,132,0,0.0,0.0,0.0
0,South_King_County-to-North_King_County,2020-04,45,132,2,0.015151515151515152,,11.777411980480036
0,South_King_County-to-North_King_County,2021-04,45,132,18,0.13636363636363635,,26.15734666465124
0,South_King_County-to-North_King_County,2020-12,45,132,4,0.030303030303030304,,35.164544606561805
0,South_King_County-to-North_King_County,2020-11,45,132,4,0.030303030303030304,,26.633222972674602
0,South_King_County-to-North_King_County,2021-08,45,132,8,0.06060606060606061,2.6666666666666665,37.98990991235267
0,South_King_County-to-North_King_County,2020-02,45,132,1,0.007575757575757576,,19.78346296177456
0,South_King_County-to-North_King_County,2021-11,45,132,3,0.022727272727272728,,45.855742661830334
0,North_King_County-to-South_King_County,2020-06,46,140,4,0.02857142857142857,,10.795728182520639
0,North_King_County-to-South_King_County,2022-01,46,140,5,0.03571428571428571,,31.35041915438511
0,North_King_County-to-South_King_County,2020-05,46,140,3,0.02142857142857143,0.42857142857142855,11.493798280835927
0,North_King_County-to-South_King_County,2021-06,46,140,7,0.05,,48.133021625465695
0,North_King_County-to-South_King_County,2021-07,46,140,8,0.05714285714285714,,18.98545333417941
0,North_King_County-to-South_King_County,2020-09,46,140,2,0.014285714285714285,0.4,928.3416082094602
0,North_King_County-to-South_King_County,2021-12,46,140,16,0.11428571428571428,3.2,18.440040350150262
0,North_King_County-to-South_King_County,2020-07,46,140,4,0.02857142857142857,,16.98837503647916
0,North_King_County-to-South_King_County,2020-10,46,140,5,0.03571428571428571,3.3333333333333335,87.19165931753444
0,North_King_County-to-South_King_County,2021-05,46,140,15,0.10714285714285714,,8.420953019959809
0,North_King_County-to-South_King_County,2021-03,46,140,4,0.02857142857142857,,2.190237475562658
0,North_King_County-to-South_King_County,2021-01,46,140,4,0.02857142857142857,,10.245713830669217
0,North_King_County-to-South_King_County,2021-02,46,140,2,0.014285714285714285,0.13333333333333333,3.875202453001474
0,North_King_County-to-South_King_County,2020-03,46,140,6,0.04285714285714286,,17.922449408165143
0,North_King_County-to-South_King_County,2022-02,46,140,3,0.02142857142857143,,36.49118445711566
0,North_King_County-to-South_King_County,2020-08,46,140,2,0.014285714285714285,0.5,8.77321254017461
0,North_King_County-to-South_King_County,2021-10,46,140,6,0.04285714285714286,,27.95769614594845
0,North_King_County-to-South_King_County,2021-09,46,140,6,0.04285714285714286,,17.659116728768108
0,North_King_County-to-South_King_County,2022-03,46,140,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2020-04,46,140,1,0.007142857142857143,,5.833760145209031
0,North_King_County-to-South_King_County,2021-04,46,140,13,0.09285714285714286,,10.701562162812921
0,North_King_County-to-South_King_County,2020-12,46,140,2,0.014285714285714285,,8.47638679334392
0,North_King_County-to-South_King_County,2020-11,46,140,2,0.014285714285714285,,12.681327063455253
0,North_King_County-to-South_King_County,2021-08,46,140,8,0.05714285714285714,,34.5126513986933
0,North_King_County-to-South_King_County,2020-02,46,140,8,0.05714285714285714,0.8888888888888888,24.39082804643656
0,North_King_County-to-South_King_County,2021-11,46,140,2,0.014285714285714285,,12.053565848735738
0,South_King_County-to-North_King_County,2020-06,46,148,6,0.04054054054054054,1.0909090909090908,23.62506564375176
0,South_King_County-to-North_King_County,2022-01,46,148,6,0.04054054054054054,1.2,21.117791037342958
0,South_King_County-to-North_King_County,2020-05,46,148,0,0.0,0.0,0.0
0,South_King_County-to-North_King_County,2021-06,46,148,4,0.02702702702702703,,6.6088776812912995
0,South_King_County-to-North_King_County,2021-07,46,148,6,0.04054054054054054,,11.016773488932435
0,South_King_County-to-North_King_County,2020-09,46,148,2,0.013513513513513514,0.5,7.7798684767369535
0,South_King_County-to-North_King_County,2021-12,46,148,13,0.08783783783783784,,8.638563691225627
0,South_King_County-to-North_King_County,2020-07,46,148,3,0.02027027027027027,,29.11969554327019
0,South_King_County-to-North_King_County,2020-10,46,148,3,0.02027027027027027,0.42857142857142855,7.009510734241619
0,South_King_County-to-North_King_County,2021-05,46,148,16,0.10810810810810811,,15.138351233656827
0,South_King_County-to-North_King_County,2021-03,46,148,10,0.06756756756756757,,17.150847732494277
0,South_King_County-to-North_King_County,2021-01,46,148,3,0.02027027027027027,0.6,18.923664890341673
0,South_King_County-to-North_King_County,2021-02,46,148,4,0.02702702702702703,1.0,18.55461466277797
0,South_King_County-to-North_King_County,2020-03,46,148,10,0.06756756756756757,,37.74497852130403
0,South_King_County-to-North_King_County,2022-02,46,148,1,0.006756756756756757,,5.359941487642554
0,South_King_County-to-North_King_County,2020-08,46,148,4,0.02702702702702703,0.8,42.786116090616915
0,South_King_County-to-North_King_County,2021-10,46,148,6,0.04054054054054054,,26.195752828922775
0,South_King_County-to-North_King_County,2021-09,46,148,6,0.04054054054054054,,19.60179774067184
0,South_King_County-to-North_King_County,2022-03,46,148,0,0.0,0.0,0.0
0,South_King_County-to-North_King_County,2020-04,46,148,1,0.006756756756756757,,28.42308299942352
0,South_King_County-to-North_King_County,2021-04,46,148,14,0.0945945945945946,,22.64244103641946
0,South_King_County-to-North_King_County,2020-12,46,148,5,0.033783783783783786,,132.4665291678153
0,South_King_County-to-North_King_County,2020-11,46,148,1,0.006756756756756757,,7.449905951466807
0,South_King_County-to-North_King_County,2021-08,46,148,10,0.06756756756756757,,33.73555380912624
0,South_King_County-to-North_King_County,2020-02,46,148,3,0.02027027027027027,,12.99940757377585
0,South_King_County-to-North_King_County,2021-11,46,148,5,0.033783783783783786,,101.76873630057928
0,North_King_County-to-South_King_County,2020-06,47,95,4,0.042105263157894736,,8.638241829136941
0,North_King_County-to-South_King_County,2022-01,47,95,5,0.05263157894736842,1.6666666666666667,26.988423215917905
0,North_King_County-to-South_King_County,2020-05,47,95,3,0.031578947368421054,inf,10.81693557076388
0,North_King_County-to-South_King_County,2021-06,47,95,9,0.09473684210526316,1.0,20.99029490515768
0,North_King_County-to-South_King_County,2021-07,47,95,4,0.042105263157894736,,7.128741068174965
0,North_King_County-to-South_King_County,2020-09,47,95,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2021-12,47,95,9,0.09473684210526316,3.0,10.007981665298948
0,North_King_County-to-South_King_County,2020-07,47,95,1,0.010526315789473684,,2.873038997595089
0,North_King_County-to-South_King_County,2020-10,47,95,5,0.05263157894736842,1.875,169.0980639130202
0,North_King_County-to-South_King_County,2021-05,47,95,10,0.10526315789473684,,7.568194557090367
0,North_King_County-to-South_King_County,2021-03,47,95,3,0.031578947368421054,,1.6180328143454417
0,North_King_County-to-South_King_County,2021-01,47,95,2,0.021052631578947368,,3.557994909545029
0,North_King_County-to-South_King_County,2021-02,47,95,1,0.010526315789473684,,3.3633993942667
0,North_King_County-to-South_King_County,2020-03,47,95,3,0.031578947368421054,0.75,31.18825992245397
0,North_King_County-to-South_King_County,2022-02,47,95,1,0.010526315789473684,,6.674489643264692
0,North_King_County-to-South_King_County,2020-08,47,95,4,0.042105263157894736,0.4444444444444444,16.36645795149492
0,North_King_County-to-South_King_County,2021-10,47,95,2,0.021052631578947368,,8.884763070972575
0,North_King_County-to-South_King_County,2021-09,47,95,6,0.06315789473684211,,27.204633808482914
0,North_King_County-to-South_King_County,2022-03,47,95,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2020-04,47,95,2,0.021052631578947368,,10.607326312461586
0,North_King_County-to-South_King_County,2021-04,47,95,5,0.05263157894736842,0.22727272727272727,3.337614048589032
0,North_King_County-to-South_King_County,2020-12,47,95,1,0.010526315789473684,,8.450946098896676
0,North_King_County-to-South_King_County,2020-11,47,95,2,0.021052631578947368,,4.197764989065281
0,North_King_County-to-South_King_County,2021-08,47,95,3,0.031578947368421054,,8.686663896625806
0,North_King_County-to-South_King_County,2020-02,47,95,4,0.042105263157894736,inf,23.244990261124258
0,North_King_County-to-South_King_County,2021-11,47,95,5,0.05263157894736842,1.25,35.246730617385495
0,South_King_County-to-North_King_County,2020-06,47,125,7,0.056,1.0,20.96666674374967
0,South_King_County-to-North_King_County,2022-01,47,125,6,0.048,1.5,17.636526265939814
0,South_King_County-to-North_King_County,2020-05,47,125,2,0.016,,24.64545474802013
0,South_King_County-to-North_King_County,2021-06,47,125,4,0.032,0.4444444444444444,6.589685983939931
0,South_King_County-to-North_King_County,2021-07,47,125,7,0.056,1.4,19.254610542620824
0,South_King_County-to-North_King_County,2020-09,47,125,1,0.008,0.25,4.3776630546458986
0,South_King_County-to-North_King_County,2021-12,47,125,12,0.096,3.4285714285714284,10.867951584120235
0,South_King_County-to-North_King_County,2020-07,47,125,4,0.032,0.5714285714285714,34.97669368348265
0,South_King_County-to-North_King_County,2020-10,47,125,3,0.024,0.75,10.36489200705916
0,South_King_County-to-North_King_County,2021-05,47,125,12,0.096,,13.47050260293893
0,South_King_County-to-North_King_County,2021-03,47,125,13,0.104,,22.52503677747538
0,South_King_County-to-North_King_County,2021-01,47,125,3,0.024,,25.060316600697146
0,South_King_County-to-North_King_County,2021-02,47,125,2,0.016,0.3333333333333333,11.045346275030319
0,South_King_County-to-North_King_County,2020-03,47,125,1,0.008,,5.267755855960765
0,South_King_County-to-North_King_County,2022-02,47,125,5,0.04,,26.063065932481834
0,South_King_County-to-North_King_County,2020-08,47,125,1,0.008,0.1,7.33938829365173
0,South_King_County-to-North_King_County,2021-10,47,125,4,0.032,,60.259857345986795
0,South_King_County-to-North_King_County,2021-09,47,125,3,0.024,,6.490080318763662
0,South_King_County-to-North_King_County,2022-03,47,125,0,0.0,0.0,0.0
0,South_King_County-to-North_King_County,2020-04,47,125,2,0.016,1.0,21.283569438592547
0,South_King_County-to-North_King_County,2021-04,47,125,12,0.096,1.0434782608695652,24.727381954945127
0,South_King_County-to-North_King_County,2020-12,47,125,3,0.024,,89.32718217239848
0,South_King_County-to-North_King_County,2020-11,47,125,3,0.024,,277.955678836251
0,South_King_County-to-North_King_County,2021-08,47,125,6,0.048,,120.57053772330016
0,South_King_County-to-North_King_County,2020-02,47,125,4,0.032,3.0,11.223268523262082
0,South_King_County-to-North_King_County,2021-11,47,125,3,0.024,,32.97936935643659
0,North_King_County-to-South_King_County,2020-06,48,142,4,0.028169014084507043,2.0,9.850598694176316
0,North_King_County-to-South_King_County,2022-01,48,142,5,0.035211267605633804,,17.92223043952983
0,North_King_County-to-South_King_County,2020-05,48,142,2,0.014084507042253521,inf,12.405874974626219
0,North_King_County-to-South_King_County,2021-06,48,142,7,0.04929577464788732,0.3333333333333333,11.444198345083478
0,North_King_County-to-South_King_County,2021-07,48,142,12,0.08450704225352113,1.0,15.468215205500783
0,North_King_County-to-South_King_County,2020-09,48,142,2,0.014084507042253521,,18.632832697187343
0,North_King_County-to-South_King_County,2021-12,48,142,8,0.056338028169014086,1.6,6.715253902872918
0,North_King_County-to-South_King_County,2020-07,48,142,6,0.04225352112676056,1.2,23.81537094890437
0,North_King_County-to-South_King_County,2020-10,48,142,5,0.035211267605633804,2.5,26.287923625710796
0,North_King_County-to-South_King_County,2021-05,48,142,14,0.09859154929577464,0.4666666666666667,7.585117379134415
0,North_King_County-to-South_King_County,2021-03,48,142,4,0.028169014084507043,0.5,1.703862236065804
0,North_King_County-to-South_King_County,2021-01,48,142,5,0.035211267605633804,,12.699231369236907
0,North_King_County-to-South_King_County,2021-02,48,142,5,0.035211267605633804,0.625,13.343198130923176
0,North_King_County-to-South_King_County,2020-03,48,142,4,0.028169014084507043,inf,18.403807817152845
0,North_King_County-to-South_King_County,2022-02,48,142,7,0.04929577464788732,,56.83949123298577
0,North_King_County-to-South_King_County,2020-08,48,142,5,0.035211267605633804,1.6666666666666667,34.75178919707478
