	strain	Puma	COUNTY
23765	USA/WA-UW-21090365532/2021		King
23766	USA/WA-CDC-UW21121613866/2021		King
23767	USA/WA-CDC-UW21102224042/2021		King
23768	USA/WA-CDC-UW21102254893/2021		King
23769	USA/WA-UW-21090278722/2021		King
23770	USA/WA-CDC-UW22020947194/2022		King
23772	USA/WA-CDC-UW21121328583/2021		King
23773	USA/WA-CDC-UW21102344902/2021		King
23774	USA/WA-CDC-UW21121470321/2021		King
23775	USA/WA-UW-21091932674/2021		King
23776	USA/WA-CDC-UW21121300748/2021		King
23777	USA/WA-CDC-UW21121422206/2021		King
23778	USA/WA-CDC-UW21121652998/2021		King
23779	USA/WA-CDC-UW21121613061/2021		King
23780	USA/WA-CDC-UW21121639429/2021		King
23781	USA/WA-CDC-UW21102359906/2021		King
23782	USA/WA-CDC-UW22021459494/2022		King
23783	USA/WA-CDC-UW22021499336/2022		King
23784	USA/WA-CDC-UW22021427154/2022		King
23785	USA/WA-CDC-UW22022182197/2022		King
23786	USA/WA-CDC-UW22021966487/2022		King
23787	USA/WA-CDC-UW22022185082/2022		King
23788	USA/WA-CDC-UW22021866045/2022		King
23789	USA/WA-CDC-UW22021615472/2022		King
23790	USA/WA-CDC-UW22022067830/2022		King
23791	USA/WA-CDC-UW22022142507/2022		King
23792	USA/WA-CDC-LC0554886/2022		King
23793	USA/WA-CDC-UW21102226372/2021		King
23794	USA/WA-CDC-UW22021408419/2022		King
23796	USA/WA-CDC-UW21121344104/2021		King
23797	USA/WA-CDC-UW21121319809/2021		King
23798	USA/WA-CDC-UW21121568116/2021		King
23799	USA/WA-CDC-UW22010234431/2022		King
23800	USA/WA-S16260/2022		King
23801	USA/WA-S18047/2022		King
23802	USA/WA-S18049/2022		King
23803	USA/WA-S11157/2021		King
23804	USA/WA-UW-21081109555/2021		King
23805	USA/WA-UW-21081102593/2021		King
23806	USA/WA-CDC-UW21080282009/2021		King
23807	USA/WA-S12045/2021		King
23808	USA/WA-CDC-UW21081292064/2021		King
23809	USA/WA-CDC-UW21081771958/2021		King
23810	USA/WA-CDC-UW21082699935/2021		King
23811	USA/WA-CDC-UW21122783795/2021		King
23812	USA/WA-CDC-UW21122871442/2021		King
23813	USA/WA-CDC-LC0444030/2021		King
23814	USA/WA-CDC-UW21122421200/2021		King
23815	USA/WA-CDC-UW21122755809/2021		King
23816	USA/WA-CDC-UW21122400776/2021		King
23817	USA/WA-CDC-UW21122842210/2021		King
23818	USA/WA-CDC-UW22010843130/2022		King
23819	USA/WA-S16674/2022		King
23820	USA/WA-CDC-UW22010825665/2022		King
23821	USA/WA-CDC-UW22010893036/2022		King
23822	USA/WA-CDC-UW22010788995/2022		King
23823	USA/WA-S194/2020		King
23824	USA/WA-S253/2020		King
23825	USA/WA-UW-5170/2020		King
23827	USA/WA-UW-6404/2020		King
23829	USA/WA-UW-9339/2020		King
23830	USA/WA-UW-2048/2020		King
23831	USA/WA-UW38/2020		King
23832	USA/WA-S5005/2020		King
23833	USA/WA-AG-10093592/2021		King
23835	USA/WA-UW-21051029182/2021		King
23836	USA/WA-S7578/2021		King
23837	USA/WA-S17202/2022		King
23838	USA/WA-S17498/2022		King
23839	USA/WA-S18166/2022		King
23840	USA/WA-S17703/2022		King
23841	USA/WA-S17712/2022		King
23842	USA/WA-S17720/2022		King
23843	USA/WA-S17728/2022		King
23844	USA/WA-S17708/2022		King
23845	USA/WA-S18165/2022		King
23847	USA/WA-S17503/2022		King
23848	USA/WA-UW-12879/2020		King
23849	USA/WA-UW-5164/2020		King
23850	USA/WA-UW-6562/2020		King
23851	USA/WA-UW-6400/2020		King
23852	USA/WA-S88/2020		King
23854	USA/WA-S171/2020		King
23855	USA/WA-UW-2777/2020		King
23856	USA/WA-S172/2020		King
23857	USA/WA-UW-65942/2021		King
23858	USA/WA-S8798/2021		King
23859	USA/WA-S16419/2022		King
23860	USA/WA-S16619/2022		King
23861	USA/WA-S17716/2022		King
23862	USA/WA-S17723/2022		King
23863	USA/WA-S17733/2022		King
23864	USA/WA-S18164/2022		King
23865	USA/WA-S18168/2022		King
23866	USA/WA-S17705/2022		King
23867	USA/WA-AG-10093600/2021		King
23868	USA/WA-UW-3850/2020		King
23869	USA/WA-S15903/2021		King
23870	USA/WA-UW-2877/2020		King
23871	USA/WA-S4156/2020		King
23872	USA/WA-UW-21120227741/2021		King
23873	USA/WA-UW151/2020		King
23875	USA/WA-UW-8165/2020		King
23876	USA/WA-S1153/2020		King
23877	USA/WA-UW-2686/2020		King
23878	USA/WA-PHL-013364/2022		King
23879	USA/WA-UW-1860/2020		King
23880	USA/WA-S3413/2020		King
23882	USA/WA-S181/2020		King
23885	USA/WA-UW-5776/2020		King
23886	USA/WA-S100/2020		King
23891	USA/WA-S141/2020		King
23894	USA/WA-UW261/2020		King
23895	USA/WA-CDC-UW21060138718/2021		King
23896	USA/WA-CDC-UW21122833117/2021		King
23897	USA/WA-S710/2020		King
23898	USA/WA-UW-21100514659/2021		King
23899	USA/WA-PHL-005681/2021		King
23900	USA/WA-CDC-UW21102114930/2021		King
23901	USA/WA-CDC-UW21102264921/2021		King
23902	USA/WA-CDC-UW21111181438/2021		King
23903	USA/WA-UW-21072210886/2021		King
23904	USA/WA-UW-21111966454/2021		King
23905	USA/WA-UW-21111854921/2021		King
23906	USA/WA-UW-21120360286/2021		King
23907	USA/WA-UW-21122126122/2021		King
23908	USA/WA-CDC-UW22010107456/2022		King
23909	USA/WA-S17322/2022		King
23910	USA/WA-S18193/2022		King
23911	USA/WA-S18022/2022		King
23912	USA/WA-S18024/2022		King
23913	USA/WA-S18026/2022		King
23914	USA/WA-S17969/2022		King
23915	USA/WA-S17991/2022		King
23916	USA/WA-S18186/2022		King
23917	USA/WA-S17989/2022		King
23918	USA/WA-S17992/2022		King
23919	USA/WA-S17986/2022		King
23920	USA/WA-S18198/2022		King
23921	USA/WA-S17990/2022		King
23922	USA/WA-S18041/2022		King
23923	USA/WA-S18035/2022		King
23924	USA/WA-S18197/2022		King
23925	USA/WA-S18002/2022		King
23926	USA/WA-S102/2020		King
23928	USA/WA-UW-23464/2020		King
23929	USA/WA-S127/2020		King
23930	USA/WA-UW-8330/2020		King
23931	USA/WA-S36/2020		King
23934	USA/WA-S16621/2022		King
23935	USA/WA-UW-5364/2020		King
23936	USA/WA-UW-66787/2021		King
23937	USA/WA-UW-1877/2020		King
23938	USA/WA-UW-8422/2020		King
23939	USA/WA-S128/2020		King
23940	USA/WA-S140/2020		King
23942	USA/WA-S2753/2020		King
23943	USA/WA-S704/2020		King
23944	USA/WA-S63/2020		King
23945	USA/WA-S12034/2021		King
23946	USA/WA-CDC-UW21121051289/2021		King
23947	USA/WA-S17579/2022		King
23948	USA/WA-S153/2020		King
23950	USA/WA-UW-5178/2020		King
23951	USA/WA-S211/2020		King
23952	USA/WA-UW-864/2020		King
23953	USA/WA-S173/2020		King
23954	USA/WA-S853/2020		King
23956	USA/WA-S70/2020		King
23957	USA/WA-S3749/2020		King
23958	USA/WA-S3764/2020		King
23959	USA/WA-S3076/2020		King
23960	USA/WA-CDC-LC0265387/2021		King
23961	USA/WA-PHL-012368/2022		King
23962	USA/WA-CDC-UW22012459543/2022		King
23963	USA/WA-UW-3833/2020		King
23964	USA/WA-S72/2020		King
23965	USA/WA-UW-10769/2020		King
23966	USA/WA-UW175/2020		King
23967	USA/WA-UW-8421/2020		King
23968	USA/WA-UW-6410/2020		King
23969	USA/WA-UW-8845/2020		King
23970	USA/WA-S857/2020		King
23972	USA/WA-CDC-UW21073143827/2021		King
23973	USA/WA-CDC-UW21073195378/2021		King
23974	USA/WA-CDC-UW21073143074/2021		King
23975	USA/WA-CDC-UW21073116185/2021		King
23976	USA/WA-CDC-UW21073187283/2021		King
23977	USA/WA-UW-21080202164/2021		King
23978	USA/WA-S11252/2021		King
23979	USA/WA-UW-21080275417/2021		King
23980	USA/WA-S11254/2021		King
23981	USA/WA-S11244/2021		King
23982	USA/WA-UW-21080222903/2021		King
23983	USA/WA-CDC-UW21080266722/2021		King
23984	USA/WA-CDC-UW21080203123/2021		King
23985	USA/WA-UW-21080214849/2021		King
23986	USA/WA-S11248/2021		King
23987	USA/WA-CDC-UW21080257203/2021		King
23988	USA/WA-CDC-UW21080276454/2021		King
23989	USA/WA-UW-21080228790/2021		King
23990	USA/WA-CDC-UW21080202572/2021		King
23991	USA/WA-UW-21080261208/2021		King
23992	USA/WA-UW-21080280402/2021		King
23993	USA/WA-UW-21080276438/2021		King
23994	USA/WA-UW-21080254304/2021		King
23995	USA/WA-CDC-UW21080285617/2021		King
23996	USA/WA-CDC-QDX27388185/2021		King
23997	USA/WA-UW-21080259639/2021		King
23998	USA/WA-UW-21080226234/2021		King
23999	USA/WA-CDC-UW21080220770/2021		King
24000	USA/WA-CDC-UW21080290749/2021		King
24001	USA/WA-CDC-UW21080356673/2021		King
24002	USA/WA-UW-21080387976/2021		King
24003	USA/WA-UW-21080227791/2021		King
24004	USA/WA-CDC-UW21080331330/2021		King
24005	USA/WA-CDC-UW21080342816/2021		King
24006	USA/WA-UW-21080313472/2021		King
24007	USA/WA-UW-21080247812/2021		King
24008	USA/WA-UW-21080276846/2021		King
24009	USA/WA-CDC-UW21080271315/2021		King
24010	USA/WA-UW-21080352763/2021		King
24011	USA/WA-UW-21080220390/2021		King
24012	USA/WA-CDC-UW21080213099/2021		King
24013	USA/WA-UW-21080393547/2021		King
24014	USA/WA-UW-21080397506/2021		King
24015	USA/WA-CDC-UW21050333953/2021		King
24016	USA/WA-S16521/2021		King
24017	USA/WA-PHL-005496/2021		King
24018	USA/WA-CDC-UW22020823759/2022		King
24019	USA/WA-CDC-UW22010877080/2022		King
24020	USA/WA-CDC-UW21100154568/2021		King
24021	USA/WA-CDC-UW21120842526/2021		King
24022	USA/WA-S17797/2022		King
24023	USA/WA-CDC-UW22020235900/2022		King
24024	USA/WA-S17783/2022		King
24025	USA/WA-CDC-UW22020272279/2022		King
24026	USA/WA-CDC-UW22020484902/2022		King
24028	USA/WA-PHL-013536/2022		King
24029	USA/WA-S18486/2022		King
24030	USA/WA-CDC-UW22010836326/2022		King
24031	USA/WA-CDC-LC0484331/2022		King
24032	USA/WA-CDC-UW22020750182/2022		King
24033	USA/WA-CDC-UW22011231619/2022		King
24034	USA/WA-UW-21081868927/2021		King
24035	USA/WA-CDC-UW21122880486/2021		King
24036	USA/WA-CDC-UW21080661569/2021		King
24037	USA/WA-PHL-009532/2021		King
24038	USA/WA-S18549/2022		King
24039	USA/WA-CDC-UW22020841431/2022		King
24040	USA/WA-S3521/2020		King
24041	USA/WA-S9357/2021		King
24042	USA/WA-PHL-009580/2021		King
24043	USA/WA-S69/2020		King
24044	USA/WA-CDC-UW21123159878/2021		King
24045	USA/WA-UW-2935/2020		King
24046	USA/WA-S852/2020		King
24047	USA/WA-UW-11196/2020		King
24048	USA/WA-UW-10187/2020		King
24049	USA/WA-Altius-ALTCOV-KKEOZZMGVWCXJ4FJ/2021		King
24050	USA/WA-UW-21081737420/2021		King
24051	USA/WA-CDC-LC0450949/2021		King
24052	USA/WA-CDC-UW21100258162/2021		King
24053	USA/WA-CDC-UW21070702014/2021		King
24054	USA/WA-CDC-UW21043022030/2021		King
24055	USA/WA-CDC-UW21073147405/2021		King
24056	USA/WA-UW-21060851982/2021		King
24057	USA/WA-CDC-UW21090808017/2021		King
24058	USA/WA-CDC-UW21072120735/2021		King
24059	USA/WA-CDC-UW21092141107/2021		King
24060	USA/WA-UW-60959/2021		King
24061	USA/WA-S13072/2021		King
24062	USA/WA-CDC-UW21081765649/2021		King
24063	USA/WA-CDC-UW21080240099/2021		King
24064	USA/WA-UW-21072982710/2021		King
24065	USA/WA-UW-21080295967/2021		King
24066	USA/WA-UW-21072461810/2021		King
24067	USA/WA-UW-21080278557/2021		King
24068	USA/WA-UW-21072391533/2021		King
24069	USA/WA-CDC-UW21072161857/2021		King
24070	USA/WA-UW-21072414459/2021		King
24071	USA/WA-CDC-UW21090860751/2021		King
24072	USA/WA-S10686/2021		King
24073	USA/WA-CDC-UW21073040155/2021		King
24074	USA/WA-CDC-UW21073069032/2021		King
24075	USA/WA-UW-21072683436/2021		King
24076	USA/WA-CDC-UW21073077805/2021		King
24077	USA/WA-S11199/2021		King
24078	USA/WA-UW-21072387355/2021		King
24079	USA/WA-UW-21072957704/2021		King
24080	USA/WA-UW-21072646968/2021		King
24081	USA/WA-CDC-UW21081926784/2021		King
24082	USA/WA-S10332/2021		King
24083	USA/WA-CDC-UW21073016244/2021		King
24084	USA/WA-S10571/2021		King
24085	USA/WA-CDC-UW21080242732/2021		King
24086	USA/WA-S11243/2021		King
24087	USA/WA-UW-21080237323/2021		King
24088	USA/WA-UW-21072443510/2021		King
24089	USA/WA-CDC-LC0152704/2021		King
24090	USA/WA-UW-21072973650/2021		King
24091	USA/WA-CDC-UW21072979125/2021		King
24092	USA/WA-CDC-UW21072934658/2021		King
24093	USA/WA-S11232/2021		King
24094	USA/WA-S16719/2022		King
24095	USA/WA-CDC-UW22010440504/2022		King
24096	USA/WA-S16955/2022		King
24098	USA/WA-CDC-UW22010426898/2022		King
24099	USA/WA-CDC-UW22010749246/2022		King
24100	USA/WA-S16871/2022		King
24101	USA/WA-CDC-UW21081355012/2021		King
24102	USA/WA-S13056/2021		King
24103	USA/WA-UW-21090827043/2021		King
24104	USA/WA-CDC-UW21091094168/2021		King
24105	USA/WA-CDC-UW21090956900/2021		King
24106	USA/WA-S16107/2022		King
24107	USA/WA-S16093/2022		King
24108	USA/WA-S16073/2022		King
24110	USA/WA-S17379/2022		King
24111	USA/WA-CDC-UW22010816537/2022		King
24112	USA/WA-CDC-LC0445959/2021		King
24113	USA/WA-CDC-UW22010466903/2022		King
24114	USA/WA-S17694/2022		King
24115	USA/WA-CDC-LC0451228/2021		King
24116	USA/WA-CDC-UW21123088952/2021		King
24117	USA/WA-CDC-UW21123105971/2021		King
24118	USA/WA-CDC-UW21122911071/2021		King
24119	USA/WA-CDC-UW21123077627/2021		King
24120	USA/WA-UW-3515/2020		King
24121	USA/WA-UW-9439/2020		King
24122	USA/WA-CDC-LC0483822/2022		King
24123	USA/WA-UW-4649/2020		King
24124	USA/WA-S15444/2021		King
24125	USA/WA-UW-10185/2020		King
24126	USA/WA-S785/2020		King
24127	USA/WA-UW15/2020		King
24128	USA/WA-UW-1859/2020		King
24130	USA/WA-UW-5488/2020		King
24132	USA/WA-UW-5515/2020		King
24133	USA/WA-S495/2020		King
24135	USA/WA-UW35/2020		King
24136	USA/WA-S154/2020		King
24137	USA/WA-UW-60661/2021		King
24138	USA/WA-S4083/2021		King
24139	USA/WA-AG-10093594/2021		King
24140	USA/WA-CDC-LC0085875/2021		King
24141	USA/WA-PHL-010885/2022		King
24142	USA/WA-UW-21121437538/2021		King
24143	USA/WA-S16623/2022		King
24144	USA/WA-S20/2020		King
24145	USA/WA-UW-3024/2020		King
24146	USA/WA-UW-1247/2020		King
24147	USA/WA-UW-5166/2020		King
24148	USA/WA-UW-3819/2020		King
24150	USA/WA-UW-13047/2020		King
24151	USA/WA-S227/2020		King
24152	USA/WA-S5299/2020		King
24153	USA/WA-PHL-000848/2021		King
24154	USA/WA-PHL-006741/2021		King
24155	USA/WA-UW-4051/2020		King
24156	USA/WA-UW-6413/2020		King
24157	USA/WA-UW-3493/2020		King
24158	USA/WA-UW17/2020		King
24159	USA/WA-UW-8941/2020		King
24160	USA/WA-UW-1158/2020		King
24161	USA/WA-UW-3997/2020		King
24162	USA/WA-S392/2020		King
24163	USA/WA-AG-10093571/2021		King
24164	USA/WA-S723/2020		King
24165	USA/WA-UW-21101666003/2021		King
24166	USA/WA-CDC-UW21121620460/2021		King
24167	USA/WA-PHL-008689/2021		King
24168	USA/WA-CDC-LC0474338/2022		King
24169	USA/WA-S16003/2021		King
24170	USA/WA-CDC-UW21080459003/2021		King
24171	USA/WA-CDC-UW21123048870/2021		King
24172	USA/WA-UW-21080266020/2021		King
24173	USA/WA-CDC-UW22010502282/2022		King
24174	USA/WA-CDC-UW22010802742/2022		King
24175	USA/WA-CDC-UW21123175738/2021		King
24176	USA/WA-CDC-UW21123132290/2021		King
24177	USA/WA-CDC-UW22010833225/2022		King
24178	USA/WA-UW-21082127328/2021		King
24179	USA/WA-S13585/2021		King
24180	USA/WA-CDC-UW21090355928/2021		King
24181	USA/WA-CDC-ASC210584907/2022		King
24182	USA/WA-CDC-LC0451150/2021		King
24183	USA/WA-UW-22011010191/2022		King
24184	USA/WA-UW-22011021837/2022		King
24185	USA/WA-S17326/2022		King
24186	USA/WA-S17087/2022		King
24189	USA/WA-S16917/2022		King
24190	USA/WA-S16938/2022		King
24191	USA/WA-S18029/2022		King
24192	USA/WA-S16355/2022		King
24193	USA/WA-S16893/2022		King
24194	USA/WA-S17585/2022		King
24195	USA/WA-CDC-LC0484219/2022		King
24196	USA/WA-S17681/2022		King
24197	USA/WA-S17627/2022		King
24198	USA/WA-S17663/2022		King
24199	USA/WA-UW-9229/2020		King
24200	USA/WA-UW-5011/2020		King
24201	USA/WA-UW-3862/2020		King
24202	USA/WA-UW-1651/2020		King
24203	USA/WA-S2838/2020		King
24205	USA/WA-PHL-012840/2022		King
24206	USA/WA-S16262/2022		King
24207	USA/WA-S30/2020		King
24208	USA/WA-UW-21042247737/2021		King
24209	USA/WA-CDC-UW21120100259/2021		King
24210	USA/WA-UW-2872/2020		King
24211	USA/WA-PHL-012086/2022		King
24212	USA/WA-Altius-ALTCOV-IE6QDHYEMTHHJDVW/2021		King
24214	USA/WA-UW-6335/2020		King
24215	USA/WA-UW30/2020		King
24216	USA/WA-S229/2020		King
24217	USA/WA-CDC-UW22010715634/2022		King
24218	USA/WA-S3659/2021		King
24219	USA/WA-CDC-UW22021918246/2022		King
24220	USA/WA-CDC-UW22021818081/2022		King
24221	USA/WA-CDC-UW21121612502/2021		King
24222	USA/WA-CDC-UW22021489801/2022		King
24224	USA/WA-UW-21121863915/2021		King
24225	USA/WA-CDC-UW22021445594/2022		King
24226	USA/WA-CDC-UW22021665057/2022		King
24227	USA/WA-CDC-UW21121536880/2021		King
24228	USA/WA-CDC-UW22022160025/2022		King
24229	USA/WA-CDC-UW22022004942/2022		King
24230	USA/WA-CDC-UW21121077720/2021		King
24231	USA/WA-CDC-UW22021613895/2022		King
24232	USA/WA-CDC-LC0538647/2022		King
24233	USA/WA-UW-21121890137/2021		King
24234	USA/WA-CDC-UW22021835754/2022		King
24235	USA/WA-CDC-UW21121515900/2021		King
24236	USA/WA-CDC-UW22021721122/2022		King
24237	USA/WA-CDC-UW22022117242/2022		King
24238	USA/WA-CDC-UW21121387912/2021		King
24239	USA/WA-CDC-UW21121343663/2021		King
24240	USA/WA-UW-21112924514/2021		King
24241	USA/WA-CDC-UW22021422535/2022		King
24242	USA/WA-S18827/2022		King
24243	USA/WA-CDC-UW22022140048/2022		King
24244	USA/WA-S18697/2022		King
24245	USA/WA-CDC-LC0555917/2022		King
24246	USA/WA-CDC-UW22021909757/2022		King
24247	USA/WA-CDC-LC0521601/2022		King
24248	USA/WA-CDC-LC0521127/2022		King
24249	USA/WA-CDC-UW22020368901/2022		King
24250	USA/WA-CDC-UW22020227828/2022		King
24251	USA/WA-CDC-UW22020217488/2022		King
24252	USA/WA-CDC-LC0527600/2022		King
24253	USA/WA-CDC-UW22020311985/2022		King
24254	USA/WA-CDC-UW22020489060/2022		King
24255	USA/WA-CDC-UW22020436139/2022		King
24256	USA/WA-CDC-UW22020737553/2022		King
24257	USA/WA-CDC-UW22020433590/2022		King
24258	USA/WA-CDC-UW22021009723/2022		King
24259	USA/WA-CDC-UW22020445152/2022		King
24260	USA/WA-CDC-UW22020423658/2022		King
24261	USA/WA-CDC-UW22020836219/2022		King
24262	USA/WA-CDC-UW22020468962/2022		King
24263	USA/WA-CDC-UW22020846223/2022		King
24264	USA/WA-PHL-014822/2022		King
24265	USA/WA-CDC-UW22020781720/2022		King
24266	USA/WA-CDC-LC0528851/2022		King
24267	USA/WA-CDC-UW22020917298/2022		King
24268	USA/WA-CDC-UW22020837278/2022		King
24269	USA/WA-CDC-LC0538290/2022		King
24270	USA/WA-PHL-014829/2022		King
24271	USA/WA-CDC-UW22021064066/2022		King
24272	USA/WA-CDC-UW22020900685/2022		King
24273	USA/WA-S18634/2022		King
24274	USA/WA-CDC-LC0525863/2022		King
24275	USA/WA-CDC-UW22021099110/2022		King
24276	USA/WA-PHL-014852/2022		King
24277	USA/WA-CDC-LC0539054/2022		King
24278	USA/WA-PHL-014937/2022		King
24279	USA/WA-PHL-014777/2022		King
24280	USA/WA-S15717/2021		King
24281	USA/WA-S18475/2022		King
24282	USA/WA-UW-21070987240/2021		King
24283	USA/WA-CDC-UW22020804909/2022		King
24284	USA/WA-CDC-UW22020878184/2022		King
24285	USA/WA-CDC-UW22020803314/2022		King
24286	USA/WA-CDC-UW22021060724/2022		King
24287	USA/WA-CDC-UW22021018743/2022		King
24288	USA/WA-CDC-UW22020829312/2022		King
24289	USA/WA-CDC-UW22020860420/2022		King
24290	USA/WA-CDC-UW22020787882/2022		King
24291	USA/WA-UW-21073159311/2021		King
24292	USA/WA-PHL-009880/2021		King
24293	USA/WA-CDC-LC0450947/2021		King
24294	USA/WA-S16736/2022		King
24295	USA/WA-CDC-UW22021655968/2022		King
24296	USA/WA-CDC-UW22021263905/2022		King
24297	USA/WA-CDC-UW22020987636/2022		King
24298	USA/WA-CDC-STM-2N67FH6PZ/2022		King
24299	USA/WA-CDC-UW22021496661/2022		King
24300	USA/WA-CDC-UW21121493406/2021		King
24301	USA/WA-CDC-UW21121419048/2021		King
24302	USA/WA-CDC-UW21121456332/2021		King
24303	USA/WA-CDC-UW22022166373/2022		King
24304	USA/WA-UW-21121842189/2021		King
24305	USA/WA-CDC-UW21121666892/2021		King
24306	USA/WA-CDC-UW22022186061/2022		King
24307	USA/WA-UW-21120465513/2021		King
24308	USA/WA-S18660/2022		King
24309	USA/WA-CDC-UW21120969348/2021		King
24310	USA/WA-UW-21122459485/2021		King
24311	USA/WA-CDC-UW22022241008/2022		King
24312	USA/WA-CDC-UW21121764166/2021		King
24314	USA/WA-CDC-UW21121526338/2021		King
24315	USA/WA-CDC-UW21121557125/2021		King
24316	USA/WA-UW-21092403892/2021		King
24317	USA/WA-CDC-UW21102251532/2021		King
24318	USA/WA-CDC-UW22020229414/2022		King
24319	USA/WA-CDC-UW22021131883/2022		King
24320	USA/WA-CDC-UW22020949388/2022		King
24321	USA/WA-CDC-UW22021122684/2022		King
24322	USA/WA-S18542/2022		King
24324	USA/WA-CDC-UW22021571983/2022		King
24325	USA/WA-CDC-UW22020768922/2022		King
24327	USA/WA-CDC-LC0528768/2022		King
24328	USA/WA-CDC-UW22020929159/2022		King
24329	USA/WA-PHL-013950/2022		King
24330	USA/WA-S18566/2022		King
24332	USA/WA-CDC-UW22020991642/2022		King
24333	USA/WA-CDC-UW22021189866/2022		King
24334	USA/WA-CDC-UW22020948092/2022		King
24335	USA/WA-CDC-UW22020976301/2022		King
24336	USA/WA-CDC-UW22021112864/2022		King
24337	USA/WA-PHL-014817/2022		King
24338	USA/WA-CDC-UW22021265623/2022		King
24339	USA/WA-CDC-UW22021251815/2022		King
24340	USA/WA-CDC-UW22020930116/2022		King
24341	USA/WA-CDC-UW22020991758/2022		King
24342	USA/WA-CDC-UW22021080774/2022		King
24343	USA/WA-CDC-UW22020935686/2022		King
24344	USA/WA-CDC-UW22020897887/2022		King
24346	USA/WA-CDC-UW22021231630/2022		King
24347	USA/WA-CDC-UW22021414060/2022		King
24348	USA/WA-CDC-UW22021248933/2022		King
24349	USA/WA-CDC-UW22020971375/2022		King
24350	USA/WA-S18589/2022		King
24351	USA/WA-CDC-UW22021249362/2022		King
24352	USA/WA-CDC-UW22020924954/2022		King
24354	USA/WA-CDC-UW22021253186/2022		King
24355	USA/WA-CDC-UW22020935729/2022		King
24356	USA/WA-CDC-UW22020970921/2022		King
24357	USA/WA-CDC-UW22020267148/2022		King
24359	USA/WA-CDC-UW22020935836/2022		King
24360	USA/WA-CDC-UW22020975440/2022		King
24361	USA/WA-CDC-UW22021017309/2022		King
24362	USA/WA-CDC-UW22020980292/2022		King
24363	USA/WA-CDC-UW22020832693/2022		King
24364	USA/WA-CDC-UW22020985750/2022		King
24365	USA/WA-CDC-UW22021042544/2022		King
24366	USA/WA-CDC-UW22021202311/2022		King
24367	USA/WA-CDC-UW22021224829/2022		King
24368	USA/WA-CDC-UW22021227973/2022		King
24369	USA/WA-CDC-UW22021284404/2022		King
24370	USA/WA-CDC-UW22021130432/2022		King
24371	USA/WA-CDC-UW22021289746/2022		King
24372	USA/WA-CDC-UW22021078498/2022		King
24373	USA/WA-CDC-UW22021134332/2022		King
24374	USA/WA-CDC-UW22021285264/2022		King
24375	USA/WA-CDC-UW22021160459/2022		King
24376	USA/WA-CDC-UW22021264258/2022		King
24377	USA/WA-CDC-UW22021132371/2022		King
24378	USA/WA-CDC-UW22021030240/2022		King
24379	USA/WA-CDC-UW22021226726/2022		King
