,region,Date,Positives
687,nKC,2021-12-19,306.35714285714283
688,nKC,2021-12-20,379.0
689,nKC,2021-12-21,470.35714285714283
690,nKC,2021-12-22,572.8571428571429
691,nKC,2021-12-23,680.5714285714286
692,nKC,2021-12-24,764.4285714285714
693,nKC,2021-12-25,768.2142857142857
694,nKC,2021-12-26,790.4285714285714
695,nKC,2021-12-27,857.0
696,nKC,2021-12-28,972.9285714285714
697,nKC,2021-12-29,1127.4285714285713
698,nKC,2021-12-30,1226.2857142857142
699,nKC,2021-12-31,1307.2142857142858
700,nKC,2022-01-01,1316.857142857143
701,nKC,2022-01-02,1363.5
702,nKC,2022-01-03,1547.642857142857
703,nKC,2022-01-04,1773.0
704,nKC,2022-01-05,1967.0714285714287
705,nKC,2022-01-06,2142.6428571428573
706,nKC,2022-01-07,2300.714285714286
707,nKC,2022-01-08,2471.6428571428573
708,nKC,2022-01-09,2547.0
709,nKC,2022-01-10,2752.9285714285716
710,nKC,2022-01-11,2875.214285714286
711,nKC,2022-01-12,2923.9285714285716
712,nKC,2022-01-13,3024.9285714285716
713,nKC,2022-01-14,3113.5
714,nKC,2022-01-15,3210.214285714286
715,nKC,2022-01-16,3191.5714285714284
716,nKC,2022-01-17,3094.5714285714284
717,nKC,2022-01-18,2981.3571428571427
718,nKC,2022-01-19,2846.3571428571427
719,nKC,2022-01-20,2732.0
720,nKC,2022-01-21,2623.0
721,nKC,2022-01-22,2540.214285714286
722,nKC,2022-01-23,2484.6428571428573
723,nKC,2022-01-24,2327.1428571428573
724,nKC,2022-01-25,2180.5714285714284
725,nKC,2022-01-26,2047.2857142857142
726,nKC,2022-01-27,1907.7142857142858
727,nKC,2022-01-28,1776.2857142857142
728,nKC,2022-01-29,1688.142857142857
729,nKC,2022-01-30,1661.2857142857142
730,nKC,2022-01-31,1581.2857142857142
731,nKC,2022-02-01,1435.4285714285713
732,nKC,2022-02-02,1316.2142857142858
733,nKC,2022-02-03,1190.7857142857142
734,nKC,2022-02-04,1095.7142857142858
735,nKC,2022-02-05,1036.2142857142858
736,nKC,2022-02-06,1008.0714285714286
737,nKC,2022-02-07,932.7142857142857
738,nKC,2022-02-08,855.1428571428571
739,nKC,2022-02-09,787.8571428571429
740,nKC,2022-02-10,729.5714285714286
741,nKC,2022-02-11,677.2857142857143
742,nKC,2022-02-12,647.2857142857143
743,nKC,2022-02-13,630.3571428571429
744,nKC,2022-02-14,567.0
745,nKC,2022-02-15,525.0714285714286
746,nKC,2022-02-16,491.2857142857143
747,nKC,2022-02-17,456.35714285714283
748,nKC,2022-02-18,424.35714285714283
749,nKC,2022-02-19,397.2142857142857
750,nKC,2022-02-20,386.2142857142857
751,nKC,2022-02-21,341.14285714285717
752,nKC,2022-02-22,315.2142857142857
753,nKC,2022-02-23,291.5
754,nKC,2022-02-24,269.7142857142857
755,nKC,2022-02-25,255.92857142857142
756,nKC,2022-02-26,242.85714285714286
757,nKC,2022-02-27,238.35714285714286
758,nKC,2022-02-28,225.14285714285714
759,nKC,2022-03-01,215.42857142857142
760,nKC,2022-03-02,205.42857142857142
761,nKC,2022-03-03,196.57142857142858
762,nKC,2022-03-04,188.71428571428572
763,nKC,2022-03-05,183.0
764,nKC,2022-03-06,179.28571428571428
765,nKC,2022-03-07,174.42857142857142
766,nKC,2022-03-08,169.07142857142858
767,nKC,2022-03-09,166.78571428571428
768,nKC,2022-03-10,160.5
769,nKC,2022-03-11,154.21428571428572
770,nKC,2022-03-12,148.78571428571428
771,nKC,2022-03-13,146.14285714285714
772,nKC,2022-03-14,140.28571428571428
773,nKC,2022-03-15,134.14285714285714
774,nKC,2022-03-16,130.07142857142858
775,nKC,2022-03-17,128.57142857142858
776,nKC,2022-03-18,126.42857142857143
777,nKC,2022-03-19,123.0
778,nKC,2022-03-20,124.07142857142857
779,nKC,2022-03-21,127.78571428571429
780,nKC,2022-03-22,132.14285714285714
781,nKC,2022-03-23,136.28571428571428
782,nKC,2022-03-24,140.64285714285714
783,nKC,2022-03-25,145.85714285714286
784,nKC,2022-03-26,148.14285714285714
785,nKC,2022-03-27,147.28571428571428
786,sKC,2020-02-01,134.14285714285714
787,sKC,2020-02-02,123.64285714285714
788,sKC,2020-02-03,113.78571428571429
789,sKC,2020-02-04,102.78571428571429
790,sKC,2020-02-05,93.28571428571429
791,sKC,2020-02-06,87.42857142857143
792,sKC,2020-02-07,82.5
793,sKC,2020-02-08,67.42857142857143
794,sKC,2020-02-09,53.214285714285715
795,sKC,2020-02-10,35.92857142857143
796,sKC,2020-02-11,23.428571428571427
797,sKC,2020-02-12,10.428571428571429
798,sKC,2020-02-13,2.142857142857143
799,sKC,2020-02-14,0.0
800,sKC,2020-02-15,0.0
801,sKC,2020-02-16,0.0
802,sKC,2020-02-17,0.0
803,sKC,2020-02-18,0.0
804,sKC,2020-02-19,0.0
805,sKC,2020-02-20,0.0
806,sKC,2020-02-21,0.0
807,sKC,2020-02-22,0.0
808,sKC,2020-02-23,0.0
809,sKC,2020-02-24,0.0
810,sKC,2020-02-25,0.0
811,sKC,2020-02-26,0.07142857142857142
812,sKC,2020-02-27,0.14285714285714285
813,sKC,2020-02-28,0.14285714285714285
814,sKC,2020-02-29,0.2857142857142857
815,sKC,2020-03-01,0.35714285714285715
816,sKC,2020-03-02,0.5
817,sKC,2020-03-03,0.7857142857142857
818,sKC,2020-03-04,0.7857142857142857
819,sKC,2020-03-05,1.0
820,sKC,2020-03-06,1.6428571428571428
821,sKC,2020-03-07,1.6428571428571428
822,sKC,2020-03-08,2.142857142857143
823,sKC,2020-03-09,2.7857142857142856
824,sKC,2020-03-10,3.642857142857143
825,sKC,2020-03-11,4.428571428571429
826,sKC,2020-03-12,5.285714285714286
827,sKC,2020-03-13,8.428571428571429
828,sKC,2020-03-14,9.5
829,sKC,2020-03-15,10.571428571428571
830,sKC,2020-03-16,11.928571428571429
831,sKC,2020-03-17,13.5
832,sKC,2020-03-18,16.571428571428573
833,sKC,2020-03-19,20.642857142857142
834,sKC,2020-03-20,22.857142857142858
835,sKC,2020-03-21,25.285714285714285
836,sKC,2020-03-22,26.928571428571427
837,sKC,2020-03-23,31.0
838,sKC,2020-03-24,35.214285714285715
839,sKC,2020-03-25,40.42857142857143
840,sKC,2020-03-26,45.142857142857146
841,sKC,2020-03-27,49.142857142857146
842,sKC,2020-03-28,51.42857142857143
843,sKC,2020-03-29,54.42857142857143
844,sKC,2020-03-30,62.214285714285715
845,sKC,2020-03-31,68.14285714285714
846,sKC,2020-04-01,71.57142857142857
847,sKC,2020-04-02,74.42857142857143
848,sKC,2020-04-03,79.07142857142857
849,sKC,2020-04-04,80.14285714285714
850,sKC,2020-04-05,81.35714285714286
851,sKC,2020-04-06,83.42857142857143
852,sKC,2020-04-07,85.0
853,sKC,2020-04-08,83.14285714285714
854,sKC,2020-04-09,83.35714285714286
855,sKC,2020-04-10,81.0
856,sKC,2020-04-11,80.42857142857143
857,sKC,2020-04-12,77.71428571428571
858,sKC,2020-04-13,74.42857142857143
859,sKC,2020-04-14,71.42857142857143
860,sKC,2020-04-15,70.85714285714286
861,sKC,2020-04-16,68.14285714285714
862,sKC,2020-04-17,66.07142857142857
863,sKC,2020-04-18,64.92857142857143
864,sKC,2020-04-19,63.214285714285715
865,sKC,2020-04-20,60.92857142857143
866,sKC,2020-04-21,58.0
867,sKC,2020-04-22,58.214285714285715
868,sKC,2020-04-23,55.857142857142854
869,sKC,2020-04-24,55.57142857142857
870,sKC,2020-04-25,54.642857142857146
871,sKC,2020-04-26,54.42857142857143
872,sKC,2020-04-27,53.714285714285715
873,sKC,2020-04-28,53.785714285714285
874,sKC,2020-04-29,52.714285714285715
875,sKC,2020-04-30,51.42857142857143
876,sKC,2020-05-01,51.0
877,sKC,2020-05-02,50.42857142857143
878,sKC,2020-05-03,50.07142857142857
879,sKC,2020-05-04,49.857142857142854
880,sKC,2020-05-05,50.07142857142857
881,sKC,2020-05-06,49.285714285714285
882,sKC,2020-05-07,49.5
883,sKC,2020-05-08,47.785714285714285
884,sKC,2020-05-09,47.714285714285715
885,sKC,2020-05-10,47.07142857142857
886,sKC,2020-05-11,45.642857142857146
887,sKC,2020-05-12,44.357142857142854
888,sKC,2020-05-13,43.357142857142854
889,sKC,2020-05-14,42.714285714285715
890,sKC,2020-05-15,41.857142857142854
891,sKC,2020-05-16,41.07142857142857
892,sKC,2020-05-17,40.857142857142854
893,sKC,2020-05-18,40.642857142857146
894,sKC,2020-05-19,39.285714285714285
895,sKC,2020-05-20,39.57142857142857
896,sKC,2020-05-21,38.142857142857146
897,sKC,2020-05-22,37.5
898,sKC,2020-05-23,36.57142857142857
899,sKC,2020-05-24,36.57142857142857
900,sKC,2020-05-25,33.42857142857143
901,sKC,2020-05-26,32.92857142857143
902,sKC,2020-05-27,31.285714285714285
903,sKC,2020-05-28,31.142857142857142
904,sKC,2020-05-29,31.642857142857142
905,sKC,2020-05-30,32.0
906,sKC,2020-05-31,31.428571428571427
907,sKC,2020-06-01,29.928571428571427
908,sKC,2020-06-02,30.5
909,sKC,2020-06-03,29.428571428571427
910,sKC,2020-06-04,29.357142857142858
911,sKC,2020-06-05,29.357142857142858
912,sKC,2020-06-06,29.142857142857142
913,sKC,2020-06-07,29.142857142857142
914,sKC,2020-06-08,30.571428571428573
915,sKC,2020-06-09,29.428571428571427
916,sKC,2020-06-10,29.214285714285715
917,sKC,2020-06-11,28.642857142857142
918,sKC,2020-06-12,27.428571428571427
919,sKC,2020-06-13,27.642857142857142
920,sKC,2020-06-14,28.071428571428573
921,sKC,2020-06-15,28.571428571428573
922,sKC,2020-06-16,28.0
923,sKC,2020-06-17,28.357142857142858
924,sKC,2020-06-18,29.571428571428573
925,sKC,2020-06-19,30.785714285714285
926,sKC,2020-06-20,32.857142857142854
927,sKC,2020-06-21,33.785714285714285
928,sKC,2020-06-22,37.07142857142857
929,sKC,2020-06-23,40.857142857142854
930,sKC,2020-06-24,43.92857142857143
931,sKC,2020-06-25,47.142857142857146
932,sKC,2020-06-26,46.642857142857146
933,sKC,2020-06-27,48.642857142857146
934,sKC,2020-06-28,49.642857142857146
935,sKC,2020-06-29,53.857142857142854
936,sKC,2020-06-30,57.5
937,sKC,2020-07-01,60.714285714285715
938,sKC,2020-07-02,65.35714285714286
939,sKC,2020-07-03,65.78571428571429
940,sKC,2020-07-04,65.07142857142857
941,sKC,2020-07-05,66.5
942,sKC,2020-07-06,69.21428571428571
943,sKC,2020-07-07,72.64285714285714
944,sKC,2020-07-08,75.42857142857143
945,sKC,2020-07-09,77.35714285714286
946,sKC,2020-07-10,82.5
947,sKC,2020-07-11,82.71428571428571
948,sKC,2020-07-12,83.85714285714286
949,sKC,2020-07-13,84.92857142857143
950,sKC,2020-07-14,88.42857142857143
951,sKC,2020-07-15,91.42857142857143
952,sKC,2020-07-16,90.42857142857143
953,sKC,2020-07-17,96.28571428571429
954,sKC,2020-07-18,97.42857142857143
955,sKC,2020-07-19,98.14285714285714
956,sKC,2020-07-20,99.07142857142857
957,sKC,2020-07-21,99.07142857142857
958,sKC,2020-07-22,100.5
959,sKC,2020-07-23,102.14285714285714
960,sKC,2020-07-24,100.14285714285714
961,sKC,2020-07-25,101.14285714285714
962,sKC,2020-07-26,100.64285714285714
963,sKC,2020-07-27,101.85714285714286
964,sKC,2020-07-28,102.71428571428571
965,sKC,2020-07-29,101.64285714285714
966,sKC,2020-07-30,101.85714285714286
967,sKC,2020-07-31,98.5
968,sKC,2020-08-01,98.28571428571429
969,sKC,2020-08-02,96.14285714285714
970,sKC,2020-08-03,93.35714285714286
971,sKC,2020-08-04,92.14285714285714
972,sKC,2020-08-05,89.35714285714286
973,sKC,2020-08-06,85.92857142857143
974,sKC,2020-08-07,85.57142857142857
975,sKC,2020-08-08,84.92857142857143
976,sKC,2020-08-09,84.78571428571429
977,sKC,2020-08-10,83.0
978,sKC,2020-08-11,79.85714285714286
979,sKC,2020-08-12,78.57142857142857
980,sKC,2020-08-13,77.28571428571429
981,sKC,2020-08-14,80.5
982,sKC,2020-08-15,83.35714285714286
983,sKC,2020-08-16,83.42857142857143
984,sKC,2020-08-17,85.07142857142857
985,sKC,2020-08-18,82.64285714285714
986,sKC,2020-08-19,84.14285714285714
987,sKC,2020-08-20,85.57142857142857
988,sKC,2020-08-21,86.35714285714286
989,sKC,2020-08-22,85.35714285714286
990,sKC,2020-08-23,85.71428571428571
991,sKC,2020-08-24,85.21428571428571
992,sKC,2020-08-25,84.64285714285714
993,sKC,2020-08-26,83.21428571428571
994,sKC,2020-08-27,82.92857142857143
995,sKC,2020-08-28,77.78571428571429
996,sKC,2020-08-29,74.78571428571429
997,sKC,2020-08-30,74.35714285714286
998,sKC,2020-08-31,71.71428571428571
999,sKC,2020-09-01,71.85714285714286
1000,sKC,2020-09-02,69.35714285714286
1001,sKC,2020-09-03,67.71428571428571
1002,sKC,2020-09-04,65.57142857142857
1003,sKC,2020-09-05,65.5
1004,sKC,2020-09-06,64.14285714285714
1005,sKC,2020-09-07,59.42857142857143
1006,sKC,2020-09-08,57.142857142857146
1007,sKC,2020-09-09,56.214285714285715
1008,sKC,2020-09-10,53.642857142857146
1009,sKC,2020-09-11,52.07142857142857
1010,sKC,2020-09-12,51.357142857142854
1011,sKC,2020-09-13,51.07142857142857
1012,sKC,2020-09-14,50.142857142857146
1013,sKC,2020-09-15,47.285714285714285
1014,sKC,2020-09-16,44.785714285714285
1015,sKC,2020-09-17,44.142857142857146
1016,sKC,2020-09-18,42.785714285714285
1017,sKC,2020-09-19,43.0
1018,sKC,2020-09-20,42.214285714285715
1019,sKC,2020-09-21,43.642857142857146
1020,sKC,2020-09-22,43.07142857142857
1021,sKC,2020-09-23,43.285714285714285
1022,sKC,2020-09-24,45.57142857142857
1023,sKC,2020-09-25,47.92857142857143
1024,sKC,2020-09-26,49.642857142857146
1025,sKC,2020-09-27,49.857142857142854
1026,sKC,2020-09-28,53.642857142857146
1027,sKC,2020-09-29,56.92857142857143
1028,sKC,2020-09-30,61.07142857142857
1029,sKC,2020-10-01,62.92857142857143
1030,sKC,2020-10-02,66.5
1031,sKC,2020-10-03,68.92857142857143
1032,sKC,2020-10-04,69.92857142857143
1033,sKC,2020-10-05,74.07142857142857
1034,sKC,2020-10-06,77.07142857142857
1035,sKC,2020-10-07,79.35714285714286
1036,sKC,2020-10-08,80.07142857142857
1037,sKC,2020-10-09,83.42857142857143
1038,sKC,2020-10-10,84.5
1039,sKC,2020-10-11,84.92857142857143
1040,sKC,2020-10-12,84.35714285714286
1041,sKC,2020-10-13,83.92857142857143
1042,sKC,2020-10-14,84.35714285714286
1043,sKC,2020-10-15,86.07142857142857
1044,sKC,2020-10-16,87.0
1045,sKC,2020-10-17,86.64285714285714
1046,sKC,2020-10-18,86.28571428571429
1047,sKC,2020-10-19,88.92857142857143
1048,sKC,2020-10-20,91.21428571428571
1049,sKC,2020-10-21,92.57142857142857
1050,sKC,2020-10-22,96.42857142857143
1051,sKC,2020-10-23,98.28571428571429
1052,sKC,2020-10-24,102.0
1053,sKC,2020-10-25,102.21428571428571
1054,sKC,2020-10-26,108.42857142857143
1055,sKC,2020-10-27,114.85714285714286
1056,sKC,2020-10-28,123.14285714285714
1057,sKC,2020-10-29,128.78571428571428
1058,sKC,2020-10-30,135.42857142857142
1059,sKC,2020-10-31,140.28571428571428
1060,sKC,2020-11-01,142.14285714285714
1061,sKC,2020-11-02,152.35714285714286
1062,sKC,2020-11-03,162.0
1063,sKC,2020-11-04,174.85714285714286
1064,sKC,2020-11-05,185.14285714285714
1065,sKC,2020-11-06,196.42857142857142
1066,sKC,2020-11-07,206.5
1067,sKC,2020-11-08,209.35714285714286
1068,sKC,2020-11-09,224.92857142857142
1069,sKC,2020-11-10,239.0
1070,sKC,2020-11-11,248.78571428571428
1071,sKC,2020-11-12,268.7142857142857
1072,sKC,2020-11-13,286.0
1073,sKC,2020-11-14,302.85714285714283
1074,sKC,2020-11-15,306.92857142857144
1075,sKC,2020-11-16,326.07142857142856
1076,sKC,2020-11-17,341.57142857142856
1077,sKC,2020-11-18,352.14285714285717
1078,sKC,2020-11-19,363.35714285714283
1079,sKC,2020-11-20,382.7857142857143
1080,sKC,2020-11-21,389.2857142857143
1081,sKC,2020-11-22,394.2857142857143
1082,sKC,2020-11-23,404.57142857142856
1083,sKC,2020-11-24,413.7857142857143
1084,sKC,2020-11-25,419.35714285714283
1085,sKC,2020-11-26,390.64285714285717
1086,sKC,2020-11-27,390.85714285714283
1087,sKC,2020-11-28,394.2857142857143
1088,sKC,2020-11-29,396.14285714285717
1089,sKC,2020-11-30,401.42857142857144
1090,sKC,2020-12-01,398.7142857142857
1091,sKC,2020-12-02,395.7857142857143
1092,sKC,2020-12-03,398.7142857142857
1093,sKC,2020-12-04,388.2142857142857
1094,sKC,2020-12-05,385.7857142857143
1095,sKC,2020-12-06,384.57142857142856
1096,sKC,2020-12-07,389.0
1097,sKC,2020-12-08,383.7857142857143
1098,sKC,2020-12-09,382.85714285714283
1099,sKC,2020-12-10,404.35714285714283
1100,sKC,2020-12-11,401.42857142857144
1101,sKC,2020-12-12,393.07142857142856
1102,sKC,2020-12-13,390.57142857142856
1103,sKC,2020-12-14,382.64285714285717
1104,sKC,2020-12-15,378.35714285714283
1105,sKC,2020-12-16,375.5
1106,sKC,2020-12-17,368.64285714285717
1107,sKC,2020-12-18,361.0
1108,sKC,2020-12-19,353.92857142857144
1109,sKC,2020-12-20,352.7142857142857
1110,sKC,2020-12-21,337.14285714285717
1111,sKC,2020-12-22,334.0
1112,sKC,2020-12-23,323.92857142857144
1113,sKC,2020-12-24,311.2857142857143
1114,sKC,2020-12-25,284.14285714285717
1115,sKC,2020-12-26,285.07142857142856
1116,sKC,2020-12-27,285.42857142857144
1117,sKC,2020-12-28,282.0
1118,sKC,2020-12-29,282.64285714285717
1119,sKC,2020-12-30,283.2142857142857
1120,sKC,2020-12-31,278.57142857142856
1121,sKC,2021-01-01,261.2142857142857
1122,sKC,2021-01-02,273.57142857142856
1123,sKC,2021-01-03,272.7142857142857
1124,sKC,2021-01-04,280.5
1125,sKC,2021-01-05,284.7142857142857
1126,sKC,2021-01-06,293.2857142857143
1127,sKC,2021-01-07,303.7142857142857
1128,sKC,2021-01-08,323.7142857142857
1129,sKC,2021-01-09,318.64285714285717
1130,sKC,2021-01-10,316.42857142857144
1131,sKC,2021-01-11,307.5
1132,sKC,2021-01-12,297.64285714285717
1133,sKC,2021-01-13,287.14285714285717
1134,sKC,2021-01-14,281.07142857142856
1135,sKC,2021-01-15,292.5
1136,sKC,2021-01-16,276.5
1137,sKC,2021-01-17,276.07142857142856
1138,sKC,2021-01-18,254.64285714285714
1139,sKC,2021-01-19,242.5
1140,sKC,2021-01-20,230.35714285714286
1141,sKC,2021-01-21,222.64285714285714
1142,sKC,2021-01-22,214.78571428571428
1143,sKC,2021-01-23,209.0
1144,sKC,2021-01-24,207.78571428571428
1145,sKC,2021-01-25,199.85714285714286
1146,sKC,2021-01-26,196.07142857142858
1147,sKC,2021-01-27,192.85714285714286
1148,sKC,2021-01-28,187.64285714285714
1149,sKC,2021-01-29,182.64285714285714
1150,sKC,2021-01-30,182.35714285714286
1151,sKC,2021-01-31,181.07142857142858
1152,sKC,2021-02-01,181.5
1153,sKC,2021-02-02,175.78571428571428
1154,sKC,2021-02-03,173.28571428571428
1155,sKC,2021-02-04,167.42857142857142
1156,sKC,2021-02-05,164.14285714285714
1157,sKC,2021-02-06,161.78571428571428
1158,sKC,2021-02-07,161.0
1159,sKC,2021-02-08,156.78571428571428
1160,sKC,2021-02-09,153.28571428571428
1161,sKC,2021-02-10,148.28571428571428
1162,sKC,2021-02-11,146.85714285714286
1163,sKC,2021-02-12,143.0
1164,sKC,2021-02-13,132.71428571428572
1165,sKC,2021-02-14,130.14285714285714
1166,sKC,2021-02-15,119.5
1167,sKC,2021-02-16,119.28571428571429
1168,sKC,2021-02-17,112.57142857142857
1169,sKC,2021-02-18,110.5
1170,sKC,2021-02-19,105.21428571428571
1171,sKC,2021-02-20,101.85714285714286
1172,sKC,2021-02-21,102.35714285714286
1173,sKC,2021-02-22,98.0
1174,sKC,2021-02-23,95.0
1175,sKC,2021-02-24,94.21428571428571
1176,sKC,2021-02-25,91.57142857142857
1177,sKC,2021-02-26,90.0
1178,sKC,2021-02-27,93.57142857142857
1179,sKC,2021-02-28,94.42857142857143
1180,sKC,2021-03-01,97.64285714285714
1181,sKC,2021-03-02,93.14285714285714
1182,sKC,2021-03-03,92.35714285714286
1183,sKC,2021-03-04,90.07142857142857
1184,sKC,2021-03-05,92.14285714285714
1185,sKC,2021-03-06,89.64285714285714
1186,sKC,2021-03-07,89.71428571428571
1187,sKC,2021-03-08,91.0
1188,sKC,2021-03-09,92.21428571428571
1189,sKC,2021-03-10,93.28571428571429
1190,sKC,2021-03-11,93.35714285714286
1191,sKC,2021-03-12,96.92857142857143
1192,sKC,2021-03-13,99.07142857142857
1193,sKC,2021-03-14,99.35714285714286
1194,sKC,2021-03-15,104.92857142857143
1195,sKC,2021-03-16,107.35714285714286
1196,sKC,2021-03-17,111.14285714285714
1197,sKC,2021-03-18,117.35714285714286
1198,sKC,2021-03-19,119.5
1199,sKC,2021-03-20,125.28571428571429
1200,sKC,2021-03-21,126.85714285714286
1201,sKC,2021-03-22,133.21428571428572
1202,sKC,2021-03-23,138.78571428571428
1203,sKC,2021-03-24,145.64285714285714
1204,sKC,2021-03-25,152.07142857142858
1205,sKC,2021-03-26,156.5
1206,sKC,2021-03-27,159.92857142857142
1207,sKC,2021-03-28,161.78571428571428
1208,sKC,2021-03-29,164.28571428571428
1209,sKC,2021-03-30,169.5
1210,sKC,2021-03-31,172.14285714285714
1211,sKC,2021-04-01,173.71428571428572
1212,sKC,2021-04-02,178.64285714285714
1213,sKC,2021-04-03,179.5
1214,sKC,2021-04-04,179.21428571428572
1215,sKC,2021-04-05,179.28571428571428
1216,sKC,2021-04-06,178.0
1217,sKC,2021-04-07,178.85714285714286
1218,sKC,2021-04-08,177.92857142857142
1219,sKC,2021-04-09,180.21428571428572
1220,sKC,2021-04-10,179.57142857142858
1221,sKC,2021-04-11,180.57142857142858
1222,sKC,2021-04-12,185.57142857142858
1223,sKC,2021-04-13,187.5
1224,sKC,2021-04-14,194.42857142857142
1225,sKC,2021-04-15,198.92857142857142
1226,sKC,2021-04-16,203.0
1227,sKC,2021-04-17,208.21428571428572
1228,sKC,2021-04-18,210.14285714285714
1229,sKC,2021-04-19,217.5
1230,sKC,2021-04-20,227.57142857142858
1231,sKC,2021-04-21,233.21428571428572
1232,sKC,2021-04-22,238.57142857142858
1233,sKC,2021-04-23,238.57142857142858
1234,sKC,2021-04-24,242.0
1235,sKC,2021-04-25,241.28571428571428
1236,sKC,2021-04-26,245.42857142857142
1237,sKC,2021-04-27,250.42857142857142
1238,sKC,2021-04-28,251.5
1239,sKC,2021-04-29,254.5
1240,sKC,2021-04-30,253.28571428571428
1241,sKC,2021-05-01,247.35714285714286
1242,sKC,2021-05-02,246.71428571428572
1243,sKC,2021-05-03,245.14285714285714
1244,sKC,2021-05-04,240.0
1245,sKC,2021-05-05,235.64285714285714
1246,sKC,2021-05-06,232.14285714285714
1247,sKC,2021-05-07,228.57142857142858
1248,sKC,2021-05-08,224.42857142857142
1249,sKC,2021-05-09,222.57142857142858
1250,sKC,2021-05-10,213.92857142857142
1251,sKC,2021-05-11,203.14285714285714
1252,sKC,2021-05-12,195.07142857142858
1253,sKC,2021-05-13,184.78571428571428
1254,sKC,2021-05-14,177.42857142857142
1255,sKC,2021-05-15,175.35714285714286
1256,sKC,2021-05-16,172.42857142857142
1257,sKC,2021-05-17,164.0
1258,sKC,2021-05-18,154.14285714285714
1259,sKC,2021-05-19,143.71428571428572
1260,sKC,2021-05-20,135.14285714285714
1261,sKC,2021-05-21,128.35714285714286
1262,sKC,2021-05-22,124.35714285714286
1263,sKC,2021-05-23,122.92857142857143
1264,sKC,2021-05-24,114.42857142857143
1265,sKC,2021-05-25,108.64285714285714
1266,sKC,2021-05-26,101.35714285714286
1267,sKC,2021-05-27,95.57142857142857
1268,sKC,2021-05-28,90.85714285714286
1269,sKC,2021-05-29,86.85714285714286
1270,sKC,2021-05-30,85.42857142857143
1271,sKC,2021-05-31,74.64285714285714
1272,sKC,2021-06-01,72.92857142857143
1273,sKC,2021-06-02,71.14285714285714
1274,sKC,2021-06-03,69.57142857142857
1275,sKC,2021-06-04,68.07142857142857
1276,sKC,2021-06-05,66.64285714285714
1277,sKC,2021-06-06,66.28571428571429
1278,sKC,2021-06-07,62.92857142857143
1279,sKC,2021-06-08,61.57142857142857
1280,sKC,2021-06-09,59.285714285714285
1281,sKC,2021-06-10,57.42857142857143
1282,sKC,2021-06-11,56.07142857142857
1283,sKC,2021-06-12,54.142857142857146
1284,sKC,2021-06-13,54.357142857142854
1285,sKC,2021-06-14,55.642857142857146
1286,sKC,2021-06-15,51.357142857142854
1287,sKC,2021-06-16,49.0
1288,sKC,2021-06-17,47.357142857142854
1289,sKC,2021-06-18,45.92857142857143
1290,sKC,2021-06-19,44.214285714285715
1291,sKC,2021-06-20,43.785714285714285
1292,sKC,2021-06-21,42.285714285714285
1293,sKC,2021-06-22,39.142857142857146
1294,sKC,2021-06-23,38.214285714285715
1295,sKC,2021-06-24,38.285714285714285
1296,sKC,2021-06-25,37.5
1297,sKC,2021-06-26,36.642857142857146
1298,sKC,2021-06-27,35.857142857142854
1299,sKC,2021-06-28,33.714285714285715
1300,sKC,2021-06-29,35.0
1301,sKC,2021-06-30,35.357142857142854
1302,sKC,2021-07-01,35.357142857142854
1303,sKC,2021-07-02,34.5
1304,sKC,2021-07-03,34.357142857142854
1305,sKC,2021-07-04,34.142857142857146
1306,sKC,2021-07-05,33.92857142857143
1307,sKC,2021-07-06,35.92857142857143
1308,sKC,2021-07-07,38.0
1309,sKC,2021-07-08,38.714285714285715
1310,sKC,2021-07-09,41.07142857142857
1311,sKC,2021-07-10,44.92857142857143
1312,sKC,2021-07-11,46.285714285714285
1313,sKC,2021-07-12,49.642857142857146
1314,sKC,2021-07-13,50.57142857142857
1315,sKC,2021-07-14,53.357142857142854
1316,sKC,2021-07-15,56.142857142857146
1317,sKC,2021-07-16,59.42857142857143
1318,sKC,2021-07-17,61.214285714285715
1319,sKC,2021-07-18,62.57142857142857
1320,sKC,2021-07-19,68.92857142857143
1321,sKC,2021-07-20,73.5
1322,sKC,2021-07-21,75.85714285714286
1323,sKC,2021-07-22,79.57142857142857
1324,sKC,2021-07-23,82.0
1325,sKC,2021-07-24,85.07142857142857
1326,sKC,2021-07-25,86.85714285714286
1327,sKC,2021-07-26,94.92857142857143
1328,sKC,2021-07-27,102.0
1329,sKC,2021-07-28,109.85714285714286
1330,sKC,2021-07-29,120.28571428571429
1331,sKC,2021-07-30,129.71428571428572
1332,sKC,2021-07-31,137.57142857142858
1333,sKC,2021-08-01,139.92857142857142
1334,sKC,2021-08-02,155.28571428571428
1335,sKC,2021-08-03,165.5
1336,sKC,2021-08-04,178.42857142857142
1337,sKC,2021-08-05,193.0
1338,sKC,2021-08-06,207.78571428571428
1339,sKC,2021-08-07,217.71428571428572
1340,sKC,2021-08-08,221.78571428571428
1341,sKC,2021-08-09,238.21428571428572
1342,sKC,2021-08-10,253.5
1343,sKC,2021-08-11,264.07142857142856
1344,sKC,2021-08-12,269.35714285714283
1345,sKC,2021-08-13,274.64285714285717
1346,sKC,2021-08-14,280.85714285714283
1347,sKC,2021-08-15,284.2857142857143
1348,sKC,2021-08-16,297.35714285714283
1349,sKC,2021-08-17,306.07142857142856
1350,sKC,2021-08-18,309.7142857142857
1351,sKC,2021-08-19,312.5
1352,sKC,2021-08-20,315.57142857142856
