,PUMA,Date,Hospitalization_Rate
2044,11603,2021-05-18,3.2949999999999986
2045,11603,2021-05-19,3.2949999999999986
2046,11603,2021-05-20,3.1035714285714273
2047,11603,2021-05-21,3.435714285714284
2048,11603,2021-05-22,3.214999999999999
2049,11603,2021-05-23,3.0357142857142847
2050,11603,2021-05-24,2.822142857142856
2051,11603,2021-05-25,2.822142857142856
2052,11603,2021-05-26,3.6835714285714274
2053,11603,2021-05-27,3.6835714285714274
2054,11603,2021-05-28,3.1735714285714276
2055,11603,2021-05-29,3.387142857142856
2056,11603,2021-05-30,3.387142857142856
2057,11603,2021-05-31,2.1664285714285705
2058,11603,2021-06-01,2.1664285714285705
2059,11603,2021-06-02,2.4764285714285705
2060,11603,2021-06-03,2.1442857142857137
2061,11603,2021-06-04,1.8121428571428564
2062,11603,2021-06-05,1.5985714285714276
2063,11603,2021-06-06,1.3849999999999991
2064,11603,2021-06-07,1.3849999999999991
2065,11603,2021-06-08,1.3849999999999991
2066,11603,2021-06-09,0.8557142857142847
2067,11603,2021-06-10,1.1114285714285703
2068,11603,2021-06-11,1.1114285714285703
2069,11603,2021-06-12,0.8978571428571417
2070,11603,2021-06-13,0.8978571428571417
2071,11603,2021-06-14,1.332142857142856
2072,11603,2021-06-15,1.332142857142856
2073,11603,2021-06-16,1.0221428571428561
2074,11603,2021-06-17,1.2357142857142844
2075,11603,2021-06-18,1.2357142857142844
2076,11603,2021-06-19,1.7035714285714274
2077,11603,2021-06-20,1.7035714285714274
2078,11603,2021-06-21,1.7035714285714274
2079,11603,2021-06-22,1.7035714285714274
2080,11603,2021-06-23,1.8057142857142847
2081,11603,2021-06-24,1.763571428571428
2082,11603,2021-06-25,1.763571428571428
2083,11603,2021-06-26,1.763571428571428
2084,11603,2021-06-27,1.763571428571428
2085,11603,2021-06-28,1.3292857142857137
2086,11603,2021-06-29,1.3292857142857137
2087,11603,2021-06-30,1.3292857142857137
2088,11603,2021-07-01,1.1157142857142852
2089,11603,2021-07-02,1.5085714285714278
2090,11603,2021-07-03,1.040714285714285
2091,11603,2021-07-04,1.040714285714285
2092,11603,2021-07-05,1.040714285714285
2093,11603,2021-07-06,1.040714285714285
2094,11603,2021-07-07,0.6064285714285707
2095,11603,2021-07-08,0.39285714285714207
2096,11603,2021-07-09,0.6064285714285707
2097,11603,2021-07-10,0.6064285714285707
2098,11603,2021-07-11,0.6064285714285707
2099,11603,2021-07-12,0.6064285714285707
2100,11603,2021-07-13,0.6064285714285707
2101,11603,2021-07-14,0.6064285714285707
2102,11603,2021-07-15,0.6064285714285707
2103,11603,2021-07-16,0.46785714285714214
2104,11603,2021-07-17,0.46785714285714214
2105,11603,2021-07-18,0.46785714285714214
2106,11603,2021-07-19,0.46785714285714214
2107,11603,2021-07-20,0.7235714285714279
2108,11603,2021-07-21,0.7235714285714279
2109,11603,2021-07-22,1.1164285714285707
2110,11603,2021-07-23,0.9028571428571421
2111,11603,2021-07-24,0.9028571428571421
2112,11603,2021-07-25,0.9028571428571421
2113,11603,2021-07-26,0.9028571428571421
2114,11603,2021-07-27,1.3371428571428565
2115,11603,2021-07-28,1.3371428571428565
2116,11603,2021-07-29,1.3371428571428565
2117,11603,2021-07-30,1.4757142857142853
2118,11603,2021-07-31,1.4757142857142853
2119,11603,2021-08-01,1.8078571428571426
2120,11603,2021-08-02,1.8078571428571426
2121,11603,2021-08-03,1.5521428571428568
2122,11603,2021-08-04,1.5521428571428568
2123,11603,2021-08-05,1.159285714285714
2124,11603,2021-08-06,1.5935714285714282
2125,11603,2021-08-07,2.3378571428571426
2126,11603,2021-08-08,2.3378571428571426
2127,11603,2021-08-09,2.551428571428571
2128,11603,2021-08-10,2.7657142857142856
2129,11603,2021-08-11,3.552142857142857
2130,11603,2021-08-12,3.945
2131,11603,2021-08-13,3.945
2132,11603,2021-08-14,3.945
2133,11603,2021-08-15,4.219285714285714
2134,11603,2021-08-16,4.219285714285714
2135,11603,2021-08-17,4.219285714285714
2136,11603,2021-08-18,4.867142857142857
2137,11603,2021-08-19,5.121428571428572
2138,11603,2021-08-20,5.335000000000001
2139,11603,2021-08-21,4.590714285714286
2140,11603,2021-08-22,5.1971428571428575
2141,11603,2021-08-23,4.983571428571429
2142,11603,2021-08-24,5.0792857142857155
2143,11603,2021-08-25,4.727142857142858
2144,11603,2021-08-26,4.768571428571429
2145,11603,2021-08-27,4.375714285714286
2146,11603,2021-08-28,4.768571428571429
2147,11603,2021-08-29,4.162142857142857
2148,11603,2021-08-30,4.852142857142858
2149,11603,2021-08-31,4.852142857142858
2150,11603,2021-09-01,4.638571428571429
2151,11603,2021-09-02,4.694285714285714
2152,11603,2021-09-03,4.5564285714285715
2153,11603,2021-09-04,4.949285714285714
2154,11603,2021-09-05,4.3428571428571425
2155,11603,2021-09-06,4.3428571428571425
2156,11603,2021-09-07,4.425714285714285
2157,11603,2021-09-08,5.150714285714286
2158,11603,2021-09-09,5.109285714285714
2159,11603,2021-09-10,5.756428571428572
2160,11603,2021-09-11,5.756428571428572
2161,11603,2021-09-12,5.756428571428572
2162,11603,2021-09-13,6.597142857142858
2163,11603,2021-09-14,6.597142857142858
2164,11603,2021-09-15,6.990000000000001
2165,11603,2021-09-16,6.680000000000001
2166,11603,2021-09-17,6.562857142857143
2167,11603,2021-09-18,6.170000000000001
2168,11603,2021-09-19,6.480000000000001
2169,11603,2021-09-20,6.480000000000001
2170,11603,2021-09-21,6.087142857142858
2171,11603,2021-09-22,4.927857142857143
2172,11603,2021-09-23,4.969285714285715
2173,11603,2021-09-24,5.4592857142857145
2174,11603,2021-09-25,5.28
2175,11603,2021-09-26,5.590000000000001
2176,11603,2021-09-27,4.059285714285715
2177,11603,2021-09-28,4.059285714285715
2178,11603,2021-09-29,3.2321428571428577
2179,11603,2021-09-30,3.4878571428571434
2180,11603,2021-10-01,3.095
2181,11603,2021-10-02,3.095
2182,11603,2021-10-03,2.7850000000000006
2183,11603,2021-10-04,3.1778571428571434
2184,11603,2021-10-05,3.0757142857142865
2185,11603,2021-10-06,3.289285714285715
2186,11603,2021-10-07,2.855000000000001
2187,11603,2021-10-08,2.586428571428572
2188,11603,2021-10-09,2.765714285714286
2189,11603,2021-10-10,3.5321428571428575
2190,11603,2021-10-11,3.5321428571428575
2191,11603,2021-10-12,3.9664285714285716
2192,11603,2021-10-13,4.359285714285714
2193,11603,2021-10-14,4.103571428571429
2194,11603,2021-10-15,4.413571428571429
2195,11603,2021-10-16,4.6692857142857145
2196,11603,2021-10-17,5.001428571428572
2197,11603,2021-10-18,4.608571428571429
2198,11603,2021-10-19,4.6692857142857145
2199,11603,2021-10-20,4.84857142857143
2200,11603,2021-10-21,5.062142857142858
2201,11603,2021-10-22,4.193571428571429
2202,11603,2021-10-23,3.800714285714286
2203,11603,2021-10-24,2.7242857142857146
2204,11603,2021-10-25,2.7242857142857146
2205,11603,2021-10-26,2.7242857142857146
2206,11603,2021-10-27,2.663571428571429
2207,11603,2021-10-28,2.663571428571429
2208,11603,2021-10-29,2.567142857142858
2209,11603,2021-10-30,2.6214285714285728
2210,11603,2021-10-31,2.2892857142857155
2211,11603,2021-11-01,2.6821428571428583
2212,11603,2021-11-02,2.5992857142857155
2213,11603,2021-11-03,3.0335714285714297
2214,11603,2021-11-04,3.152142857142858
2215,11603,2021-11-05,3.152142857142858
2216,11603,2021-11-06,3.979285714285715
2217,11603,2021-11-07,4.372142857142857
2218,11603,2021-11-08,4.372142857142857
2219,11603,2021-11-09,3.9378571428571436
2220,11603,2021-11-10,3.9985714285714296
2221,11603,2021-11-11,3.9985714285714296
2222,11603,2021-11-12,4.095000000000001
2223,11603,2021-11-13,3.7850000000000006
2224,11603,2021-11-14,4.571428571428572
2225,11603,2021-11-15,4.17857142857143
2226,11603,2021-11-16,4.392142857142858
2227,11603,2021-11-17,4.267857142857144
2228,11603,2021-11-18,3.935714285714287
2229,11603,2021-11-19,3.935714285714287
2230,11603,2021-11-20,3.10857142857143
2231,11603,2021-11-21,2.715714285714287
2232,11603,2021-11-22,3.10857142857143
2233,11603,2021-11-23,3.10857142857143
2234,11603,2021-11-24,2.715714285714287
2235,11603,2021-11-25,2.715714285714287
2236,11603,2021-11-26,2.405714285714287
2237,11603,2021-11-27,2.405714285714287
2238,11603,2021-11-28,1.619285714285716
2239,11603,2021-11-29,1.8328571428571447
2240,11603,2021-11-30,1.3092857142857162
2241,11603,2021-12-01,0.6064285714285733
2242,11603,2021-12-02,0.9164285714285734
2243,11603,2021-12-03,0.9164285714285734
2244,11603,2021-12-04,0.9164285714285734
2245,11603,2021-12-05,0.9164285714285734
2246,11603,2021-12-06,0.5235714285714305
2247,11603,2021-12-07,0.5235714285714305
2248,11603,2021-12-08,0.9164285714285734
2249,11603,2021-12-09,1.2485714285714304
2250,11603,2021-12-10,1.2485714285714304
2251,11603,2021-12-11,1.2485714285714304
2252,11603,2021-12-12,1.6414285714285732
2253,11603,2021-12-13,1.4278571428571445
2254,11603,2021-12-14,1.6821428571428587
2255,11603,2021-12-15,1.9921428571428588
2256,11603,2021-12-16,1.6821428571428587
2257,11603,2021-12-17,1.6821428571428587
2258,11603,2021-12-18,1.6821428571428587
2259,11603,2021-12-19,1.6821428571428587
2260,11603,2021-12-20,2.46857142857143
2261,11603,2021-12-21,3.1171428571428588
2262,11603,2021-12-22,3.056428571428573
2263,11603,2021-12-23,4.021428571428573
2264,11603,2021-12-24,5.102857142857145
2265,11603,2021-12-25,5.495714285714287
2266,11603,2021-12-26,6.199285714285716
2267,11603,2021-12-27,6.63357142857143
2268,11603,2021-12-28,6.8135714285714295
2269,11603,2021-12-29,6.503571428571429
2270,11603,2021-12-30,6.717142857142858
2271,11603,2021-12-31,7.11
2272,11603,2022-01-01,8.937142857142858
2273,11603,2022-01-02,9.911428571428571
2274,11603,2022-01-03,10.559285714285712
2275,11603,2022-01-04,11.979285714285712
2276,11603,2022-01-05,12.335714285714284
2277,11603,2022-01-06,12.90142857142857
2278,11603,2022-01-07,12.606428571428568
2279,11603,2022-01-08,13.586428571428568
2280,11603,2022-01-09,14.233571428571425
2281,11603,2022-01-10,15.544999999999996
2282,11603,2022-01-11,15.813571428571423
2283,11603,2022-01-12,17.737142857142853
2284,11603,2022-01-13,17.777857142857137
2285,11603,2022-01-14,18.67428571428571
2286,11603,2022-01-15,17.239999999999995
2287,11603,2022-01-16,16.91285714285714
2288,11603,2022-01-17,17.124999999999996
2289,11603,2022-01-18,16.351428571428567
2290,11603,2022-01-19,16.92428571428571
2291,11603,2022-01-20,17.33642857142857
2292,11603,2022-01-21,18.357142857142858
2293,11603,2022-01-22,18.67428571428572
2294,11603,2022-01-23,17.757857142857144
2295,11603,2022-01-24,16.618571428571432
2296,11603,2022-01-25,17.01214285714286
2297,11603,2022-01-26,15.522857142857145
2298,11603,2022-01-27,16.055
2299,11603,2022-01-28,16.63357142857143
2300,11603,2022-01-29,16.240714285714287
2301,11603,2022-01-30,16.855
2302,11603,2022-01-31,15.208571428571428
2303,11603,2022-02-01,13.913571428571428
2304,11603,2022-02-02,13.438571428571427
2305,11603,2022-02-03,11.163571428571428
2306,11603,2022-02-04,9.356428571428571
2307,11603,2022-02-05,7.666428571428573
2308,11603,2022-02-06,7.2735714285714295
2309,11603,2022-02-07,8.729285714285716
2310,11603,2022-02-08,8.377142857142859
2311,11603,2022-02-09,7.942857142857145
2312,11603,2022-02-10,7.98357142857143
2313,11603,2022-02-11,6.722142857142858
2314,11603,2022-02-12,6.722142857142858
2315,11603,2022-02-13,5.460714285714287
2316,11603,2022-02-14,6.205000000000001
2317,11603,2022-02-15,6.205000000000001
2318,11603,2022-02-16,5.41857142857143
2319,11603,2022-02-17,5.632142857142858
2320,11603,2022-02-18,5.845714285714286
2321,11603,2022-02-19,6.28
2322,11603,2022-02-20,5.845714285714286
2323,11603,2022-02-21,4.037857142857144
2324,11603,2022-02-22,3.6035714285714286
2325,11603,2022-02-23,3.8171428571428576
2326,11603,2022-02-24,2.9900000000000007
2327,11603,2022-02-25,2.383571428571429
2328,11603,2022-02-26,2.383571428571429
2329,11603,2022-02-27,2.383571428571429
2330,11603,2022-02-28,1.6392857142857145
2331,11603,2022-03-01,1.9714285714285715
2332,11603,2022-03-02,1.9714285714285715
2333,11603,2022-03-03,1.7578571428571428
2334,11603,2022-03-04,1.544285714285714
2335,11603,2022-03-05,1.1099999999999999
2336,11603,2022-03-06,1.1099999999999999
2337,11603,2022-03-07,0.8557142857142855
2338,11603,2022-03-08,0.5457142857142855
2339,11603,2022-03-09,0.5457142857142855
2340,11603,2022-03-10,0.5457142857142855
2341,11603,2022-03-11,0.5457142857142855
2342,11603,2022-03-12,0.5457142857142855
2343,11603,2022-03-13,0.7592857142857141
2344,11603,2022-03-14,0.7592857142857141
2345,11603,2022-03-15,0.42714285714285694
2346,11603,2022-03-16,0.42714285714285694
2347,11603,2022-03-17,0.8199999999999997
2348,11603,2022-03-18,0.8199999999999997
2349,11603,2022-03-19,0.8199999999999997
2350,11603,2022-03-20,0.8199999999999997
2351,11603,2022-03-21,0.8199999999999997
2352,11603,2022-03-22,0.8199999999999997
2353,11603,2022-03-23,0.6064285714285712
2354,11603,2022-03-24,0.6064285714285712
2355,11603,2022-03-25,0.8621428571428569
2356,11603,2022-03-26,0.8621428571428569
2357,11603,2022-03-27,0.6485714285714284
2358,11604,2020-02-01,0.6485714285714284
2359,11604,2020-02-02,0.6485714285714284
2360,11604,2020-02-03,0.6485714285714284
2361,11604,2020-02-04,0.25571428571428545
2362,11604,2020-02-05,0.25571428571428545
2363,11604,2020-02-06,0.25571428571428545
2364,11604,2020-02-07,0.25571428571428545
2365,11604,2020-02-08,0.25571428571428545
2366,11604,2020-02-09,0.25571428571428545
2367,11604,2020-02-10,0.25571428571428545
2368,11604,2020-02-11,0.25571428571428545
2369,11604,2020-02-12,0.0
2370,11604,2020-02-13,0.0
2371,11604,2020-02-14,0.0
2372,11604,2020-02-15,0.0
2373,11604,2020-02-16,0.0
2374,11604,2020-02-17,0.0
2375,11604,2020-02-18,0.0
2376,11604,2020-02-19,0.0
2377,11604,2020-02-20,0.0
2378,11604,2020-02-21,0.0
2379,11604,2020-02-22,0.0
2380,11604,2020-02-23,0.0
2381,11604,2020-02-24,0.0
2382,11604,2020-02-25,0.0
2383,11604,2020-02-26,0.0
2384,11604,2020-02-27,0.0
2385,11604,2020-02-28,0.0
2386,11604,2020-02-29,0.0
2387,11604,2020-03-01,0.0
2388,11604,2020-03-02,0.0
2389,11604,2020-03-03,0.0
2390,11604,2020-03-04,0.31071428571428544
2391,11604,2020-03-05,0.47642857142857115
2392,11604,2020-03-06,0.6228571428571426
2393,11604,2020-03-07,0.6228571428571426
2394,11604,2020-03-08,0.9335714285714282
2395,11604,2020-03-09,1.099285714285714
2396,11604,2020-03-10,1.2457142857142853
2397,11604,2020-03-11,1.3921428571428567
2398,11604,2020-03-12,1.9035714285714282
2399,11604,2020-03-13,1.9035714285714282
2400,11604,2020-03-14,1.9035714285714282
2401,11604,2020-03-15,1.9035714285714282
2402,11604,2020-03-16,2.3421428571428566
2403,11604,2020-03-17,2.3421428571428566
2404,11604,2020-03-18,2.363571428571428
2405,11604,2020-03-19,2.508571428571428
2406,11604,2020-03-20,2.8407142857142853
2407,11604,2020-03-21,2.9871428571428567
2408,11604,2020-03-22,3.1349999999999993
2409,11604,2020-03-23,3.4807142857142854
2410,11604,2020-03-24,3.4807142857142854
2411,11604,2020-03-25,3.863571428571429
2412,11604,2020-03-26,3.570714285714286
2413,11604,2020-03-27,3.7171428571428575
2414,11604,2020-03-28,4.101428571428572
2415,11604,2020-03-29,4.466428571428572
2416,11604,2020-03-30,4.027857142857143
2417,11604,2020-03-31,4.5392857142857155
2418,11604,2020-04-01,4.425714285714287
2419,11604,2020-04-02,5.135714285714287
2420,11604,2020-04-03,5.387142857142858
2421,11604,2020-04-04,5.459285714285715
2422,11604,2020-04-05,5.365714285714287
2423,11604,2020-04-06,5.219285714285716
2424,11604,2020-04-07,5.072857142857145
2425,11604,2020-04-08,5.0550000000000015
2426,11604,2020-04-09,5.712142857142859
2427,11604,2020-04-10,5.712142857142859
2428,11604,2020-04-11,5.804285714285717
2429,11604,2020-04-12,5.585714285714288
2430,11604,2020-04-13,5.804285714285717
2431,11604,2020-04-14,5.67714285714286
2432,11604,2020-04-15,5.823571428571431
2433,11604,2020-04-16,5.1871428571428595
2434,11604,2020-04-17,5.331428571428574
2435,11604,2020-04-18,5.4057142857142875
2436,11604,2020-04-19,5.187142857142859
2437,11604,2020-04-20,5.040714285714287
2438,11604,2020-04-21,5.259285714285716
2439,11604,2020-04-22,5.405000000000002
2440,11604,2020-04-23,4.529285714285717
2441,11604,2020-04-24,4.601428571428573
2442,11604,2020-04-25,4.654285714285716
2443,11604,2020-04-26,4.8728571428571446
2444,11604,2020-04-27,4.654285714285716
2445,11604,2020-04-28,4.873571428571431
2446,11604,2020-04-29,4.508571428571431
2447,11604,2020-04-30,4.270714285714288
2448,11604,2020-05-01,3.615000000000002
2449,11604,2020-05-02,3.322142857142859
2450,11604,2020-05-03,3.3942857142857163
2451,11604,2020-05-04,3.322142857142859
2452,11604,2020-05-05,3.2500000000000013
2453,11604,2020-05-06,2.5928571428571447
2454,11604,2020-05-07,2.8114285714285736
2455,11604,2020-05-08,2.5928571428571447
2456,11604,2020-05-09,2.2821428571428592
2457,11604,2020-05-10,2.063571428571431
2458,11604,2020-05-11,2.063571428571431
2459,11604,2020-05-12,1.6064285714285735
2460,11604,2020-05-13,1.8250000000000022
2461,11604,2020-05-14,1.6785714285714306
2462,11604,2020-05-15,1.6064285714285735
2463,11604,2020-05-16,1.8992857142857165
2464,11604,2020-05-17,1.8992857142857165
2465,11604,2020-05-18,2.063571428571431
2466,11604,2020-05-19,1.9171428571428595
2467,11604,2020-05-20,2.063571428571431
2468,11604,2020-05-21,1.8450000000000024
2469,11604,2020-05-22,1.991428571428574
2470,11604,2020-05-23,1.7728571428571454
2471,11604,2020-05-24,1.626428571428574
2472,11604,2020-05-25,1.626428571428574
2473,11604,2020-05-26,1.4800000000000024
2474,11604,2020-05-27,1.261428571428574
2475,11604,2020-05-28,1.261428571428574
2476,11604,2020-05-29,1.261428571428574
2477,11604,2020-05-30,0.9685714285714312
2478,11604,2020-05-31,0.7500000000000026
2479,11604,2020-06-01,0.5857142857142883
2480,11604,2020-06-02,0.5857142857142883
2481,11604,2020-06-03,0.4392857142857169
2482,11604,2020-06-04,0.6578571428571455
2483,11604,2020-06-05,0.511428571428574
2484,11604,2020-06-06,0.511428571428574
2485,11604,2020-06-07,0.511428571428574
2486,11604,2020-06-08,0.511428571428574
2487,11604,2020-06-09,0.7300000000000025
2488,11604,2020-06-10,0.7300000000000025
2489,11604,2020-06-11,0.7300000000000025
2490,11604,2020-06-12,0.5835714285714312
2491,11604,2020-06-13,0.5835714285714312
2492,11604,2020-06-14,0.5835714285714312
2493,11604,2020-06-15,0.6557142857142885
2494,11604,2020-06-16,0.6557142857142885
2495,11604,2020-06-17,0.6557142857142885
2496,11604,2020-06-18,0.6557142857142885
2497,11604,2020-06-19,0.6557142857142885
2498,11604,2020-06-20,0.6557142857142885
2499,11604,2020-06-21,0.6557142857142885
2500,11604,2020-06-22,0.6557142857142885
2501,11604,2020-06-23,0.4371428571428599
2502,11604,2020-06-24,0.4371428571428599
2503,11604,2020-06-25,0.5835714285714312
2504,11604,2020-06-26,0.5835714285714312
2505,11604,2020-06-27,0.5835714285714312
2506,11604,2020-06-28,0.5835714285714312
2507,11604,2020-06-29,0.7300000000000025
2508,11604,2020-06-30,0.7300000000000025
2509,11604,2020-07-01,0.7300000000000025
2510,11604,2020-07-02,0.511428571428574
2511,11604,2020-07-03,0.6771428571428597
2512,11604,2020-07-04,0.6771428571428597
2513,11604,2020-07-05,0.8235714285714312
2514,11604,2020-07-06,0.9700000000000026
2515,11604,2020-07-07,1.40714285714286
2516,11604,2020-07-08,1.40714285714286
2517,11604,2020-07-09,1.2607142857142883
2518,11604,2020-07-10,1.2607142857142883
2519,11604,2020-07-11,1.2607142857142883
2520,11604,2020-07-12,1.2607142857142883
2521,11604,2020-07-13,1.0614285714285743
2522,11604,2020-07-14,1.2078571428571456
2523,11604,2020-07-15,1.2078571428571456
2524,11604,2020-07-16,1.2078571428571456
2525,11604,2020-07-17,1.2607142857142883
2526,11604,2020-07-18,1.479285714285717
2527,11604,2020-07-19,1.479285714285717
2528,11604,2020-07-20,1.5514285714285738
2529,11604,2020-07-21,1.1142857142857168
2530,11604,2020-07-22,1.1142857142857168
2531,11604,2020-07-23,1.1142857142857168
2532,11604,2020-07-24,1.4985714285714309
2533,11604,2020-07-25,1.4985714285714309
2534,11604,2020-07-26,1.4985714285714309
2535,11604,2020-07-27,1.4792857142857165
2536,11604,2020-07-28,1.3328571428571452
2537,11604,2020-07-29,1.4792857142857165
2538,11604,2020-07-30,1.4792857142857165
2539,11604,2020-07-31,1.4071428571428597
2540,11604,2020-08-01,1.188571428571431
2541,11604,2020-08-02,1.0421428571428597
2542,11604,2020-08-03,0.8235714285714311
2543,11604,2020-08-04,0.8235714285714311
2544,11604,2020-08-05,0.9700000000000024
2545,11604,2020-08-06,1.4992857142857168
2546,11604,2020-08-07,1.1150000000000024
2547,11604,2020-08-08,1.1150000000000024
2548,11604,2020-08-09,1.333571428571431
2549,11604,2020-08-10,1.405714285714288
2550,11604,2020-08-11,1.6242857142857166
2551,11604,2020-08-12,1.477857142857145
2552,11604,2020-08-13,1.477857142857145
2553,11604,2020-08-14,1.4971428571428593
2554,11604,2020-08-15,1.4971428571428593
2555,11604,2020-08-16,1.4971428571428593
2556,11604,2020-08-17,1.4971428571428593
2557,11604,2020-08-18,1.4971428571428593
2558,11604,2020-08-19,1.5692857142857162
2559,11604,2020-08-20,1.040000000000002
2560,11604,2020-08-21,1.1864285714285734
2561,11604,2020-08-22,1.332857142857145
2562,11604,2020-08-23,1.1142857142857163
2563,11604,2020-08-24,1.2064285714285734
2564,11604,2020-08-25,0.9878571428571449
2565,11604,2020-08-26,0.9878571428571449
2566,11604,2020-08-27,0.9878571428571449
2567,11604,2020-08-28,0.8221428571428592
2568,11604,2020-08-29,0.8221428571428592
2569,11604,2020-08-30,0.8221428571428592
2570,11604,2020-08-31,0.8221428571428592
2571,11604,2020-09-01,0.8221428571428592
2572,11604,2020-09-02,0.7500000000000019
2573,11604,2020-09-03,0.7500000000000019
2574,11604,2020-09-04,0.6035714285714305
2575,11604,2020-09-05,0.4571428571428591
2576,11604,2020-09-06,0.4571428571428591
2577,11604,2020-09-07,0.14642857142857343
2578,11604,2020-09-08,0.14642857142857343
2579,11604,2020-09-09,0.3121428571428591
2580,11604,2020-09-10,0.3121428571428591
2581,11604,2020-09-11,0.3121428571428591
2582,11604,2020-09-12,0.3121428571428591
2583,11604,2020-09-13,0.3121428571428591
2584,11604,2020-09-14,0.3121428571428591
2585,11604,2020-09-15,0.3121428571428591
2586,11604,2020-09-16,0.1657142857142877
2587,11604,2020-09-17,0.1657142857142877
2588,11604,2020-09-18,0.1657142857142877
2589,11604,2020-09-19,0.3121428571428591
2590,11604,2020-09-20,0.3121428571428591
2591,11604,2020-09-21,0.3121428571428591
2592,11604,2020-09-22,0.5307142857142877
2593,11604,2020-09-23,0.365000000000002
2594,11604,2020-09-24,0.730000000000002
2595,11604,2020-09-25,0.730000000000002
2596,11604,2020-09-26,0.730000000000002
2597,11604,2020-09-27,0.9485714285714305
2598,11604,2020-09-28,0.9485714285714305
2599,11604,2020-09-29,0.9485714285714305
2600,11604,2020-09-30,1.2592857142857163
2601,11604,2020-10-01,1.425000000000002
2602,11604,2020-10-02,1.425000000000002
2603,11604,2020-10-03,1.5714285714285732
2604,11604,2020-10-04,1.5714285714285732
2605,11604,2020-10-05,1.5714285714285732
2606,11604,2020-10-06,1.3528571428571448
2607,11604,2020-10-07,1.3528571428571448
2608,11604,2020-10-08,0.9878571428571448
2609,11604,2020-10-09,0.9878571428571448
2610,11604,2020-10-10,0.9878571428571448
2611,11604,2020-10-11,0.9157142857142876
2612,11604,2020-10-12,0.9157142857142876
2613,11604,2020-10-13,1.062142857142859
2614,11604,2020-10-14,0.7514285714285733
2615,11604,2020-10-15,0.7321428571428589
2616,11604,2020-10-16,0.8785714285714304
2617,11604,2020-10-17,1.0428571428571447
2618,11604,2020-10-18,1.0428571428571447
2619,11604,2020-10-19,1.189285714285716
2620,11604,2020-10-20,1.189285714285716
2621,11604,2020-10-21,1.189285714285716
2622,11604,2020-10-22,1.189285714285716
2623,11604,2020-10-23,1.3357142857142874
2624,11604,2020-10-24,1.3357142857142874
2625,11604,2020-10-25,1.189285714285716
2626,11604,2020-10-26,1.8121428571428588
2627,11604,2020-10-27,1.6657142857142873
2628,11604,2020-10-28,1.6657142857142873
2629,11604,2020-10-29,1.6850000000000016
2630,11604,2020-10-30,1.6850000000000016
2631,11604,2020-10-31,1.2278571428571445
2632,11604,2020-11-01,1.446428571428573
2633,11604,2020-11-02,1.3000000000000014
2634,11604,2020-11-03,1.3000000000000014
2635,11604,2020-11-04,1.3000000000000014
2636,11604,2020-11-05,1.3000000000000014
2637,11604,2020-11-06,1.6121428571428584
2638,11604,2020-11-07,1.6121428571428584
2639,11604,2020-11-08,1.9442857142857157
2640,11604,2020-11-09,1.9050000000000016
2641,11604,2020-11-10,2.416428571428573
2642,11604,2020-11-11,3.2571428571428593
2643,11604,2020-11-12,3.0914285714285734
2644,11604,2020-11-13,3.934285714285717
2645,11604,2020-11-14,4.318571428571431
2646,11604,2020-11-15,4.100000000000002
2647,11604,2020-11-16,4.410714285714288
2648,11604,2020-11-17,4.55714285714286
2649,11604,2020-11-18,5.360714285714288
2650,11604,2020-11-19,5.579285714285717
2651,11604,2020-11-20,5.579285714285717
2652,11604,2020-11-21,5.745000000000003
2653,11604,2020-11-22,5.851428571428573
2654,11604,2020-11-23,5.632857142857145
2655,11604,2020-11-24,5.432142857142859
2656,11604,2020-11-25,5.102857142857145
2657,11604,2020-11-26,5.321428571428574
2658,11604,2020-11-27,4.770714285714289
2659,11604,2020-11-28,4.845000000000003
2660,11604,2020-11-29,5.229285714285717
2661,11604,2020-11-30,5.283571428571432
2662,11604,2020-12-01,5.86714285714286
2663,11604,2020-12-02,5.229285714285717
2664,11604,2020-12-03,5.321428571428574
2665,11604,2020-12-04,5.1557142857142875
2666,11604,2020-12-05,5.7200000000000015
2667,11604,2020-12-06,5.427857142857144
2668,11604,2020-12-07,5.427857142857144
2669,11604,2020-12-08,5.263571428571431
2670,11604,2020-12-09,5.117142857142859
2671,11604,2020-12-10,5.377142857142859
2672,11604,2020-12-11,5.250714285714288
2673,11604,2020-12-12,5.322857142857145
2674,11604,2020-12-13,5.780000000000002
2675,11604,2020-12-14,5.85357142857143
2676,11604,2020-12-15,5.507857142857145
2677,11604,2020-12-16,5.85357142857143
2678,11604,2020-12-17,5.761428571428574
2679,11604,2020-12-18,5.68714285714286
2680,11604,2020-12-19,5.705000000000004
2681,11604,2020-12-20,5.9235714285714325
2682,11604,2020-12-21,6.0171428571428605
2683,11604,2020-12-22,5.87071428571429
2684,11604,2020-12-23,6.381428571428576
2685,11604,2020-12-24,6.778571428571433
2686,11604,2020-12-25,6.685000000000004
2687,11604,2020-12-26,6.851428571428577
2688,11604,2020-12-27,6.1564285714285765
2689,11604,2020-12-28,6.340000000000004
2690,11604,2020-12-29,6.267857142857148
2691,11604,2020-12-30,5.902857142857148
2692,11604,2020-12-31,5.902857142857148
2693,11604,2021-01-01,5.830714285714291
2694,11604,2021-01-02,5.082857142857148
2695,11604,2021-01-03,4.864285714285719
2696,11604,2021-01-04,5.008571428571433
2697,11604,2021-01-05,5.227142857142861
2698,11604,2021-01-06,4.716428571428575
