region,Date,Confirmed_Case_Rate
sKC,2022-01-10,9006.459285714282
sKC,2022-01-11,9422.389285714282
sKC,2022-01-12,9501.480714285712
sKC,2022-01-13,9863.912857142854
sKC,2022-01-14,10125.506428571427
sKC,2022-01-15,10432.059285714286
sKC,2022-01-16,10336.931428571426
sKC,2022-01-17,10000.635714285714
sKC,2022-01-18,9634.158571428572
sKC,2022-01-19,9234.252142857144
sKC,2022-01-20,8861.98
sKC,2022-01-21,8458.073571428571
sKC,2022-01-22,8192.606428571427
sKC,2022-01-23,8049.347857142855
sKC,2022-01-24,7548.776428571427
sKC,2022-01-25,7085.376428571426
sKC,2022-01-26,6624.674285714283
sKC,2022-01-27,6131.7428571428545
sKC,2022-01-28,5665.674999999997
sKC,2022-01-29,5351.624285714284
sKC,2022-01-30,5286.457142857141
sKC,2022-01-31,4974.909285714282
sKC,2022-02-01,4495.9985714285685
sKC,2022-02-02,4105.406428571426
sKC,2022-02-03,3696.555714285711
sKC,2022-02-04,3364.4392857142825
sKC,2022-02-05,3143.237857142854
sKC,2022-02-06,3082.4114285714263
sKC,2022-02-07,2768.056428571426
sKC,2022-02-08,2482.1614285714263
sKC,2022-02-09,2255.0428571428542
sKC,2022-02-10,2071.087857142855
sKC,2022-02-11,1901.5499999999975
sKC,2022-02-12,1809.081428571426
sKC,2022-02-13,1778.831428571426
sKC,2022-02-14,1591.939285714283
sKC,2022-02-15,1423.509285714283
sKC,2022-02-16,1314.014285714283
sKC,2022-02-17,1215.0985714285684
sKC,2022-02-18,1102.4607142857112
sKC,2022-02-19,1031.90714285714
sKC,2022-02-20,999.5885714285685
sKC,2022-02-21,874.1057142857113
sKC,2022-02-22,812.1835714285684
sKC,2022-02-23,756.1678571428541
sKC,2022-02-24,690.9807142857114
sKC,2022-02-25,646.2249999999971
sKC,2022-02-26,617.9249999999971
sKC,2022-02-27,605.5678571428542
sKC,2022-02-28,545.0678571428542
sKC,2022-03-01,507.9571428571399
sKC,2022-03-02,477.8299999999971
sKC,2022-03-03,441.3328571428542
sKC,2022-03-04,427.98928571428274
sKC,2022-03-05,404.36428571428274
sKC,2022-03-06,398.584999999997
