,ZIP,sum_essential,total
12466,38464,5995.0,8853.0
12467,38468,1510.0,2248.0
12468,38469,896.0,1581.0
12469,38471,205.0,212.0
12470,38472,749.0,1135.0
12471,38473,359.0,462.0
12472,38474,2547.0,3620.0
12473,38475,298.0,391.0
12474,38476,405.0,508.0
12475,38477,729.0,1201.0
12476,38478,5146.0,7384.0
12477,38481,354.0,466.0
12478,38482,510.0,832.0
12479,38483,1519.0,2261.0
12480,38485,1534.0,2655.0
12481,38486,214.0,322.0
12482,38487,215.0,348.0
12483,38488,604.0,1011.0
12484,38501,12209.0,19452.0
12485,38504,202.0,316.0
12486,38505,118.0,135.0
12487,38506,7856.0,13303.0
12488,38541,491.0,665.0
12489,38542,0.0,0.0
12490,38543,106.0,129.0
12491,38544,1801.0,2903.0
12492,38545,674.0,825.0
12493,38547,632.0,1014.0
12494,38548,324.0,407.0
12495,38549,755.0,1390.0
12496,38551,843.0,1285.0
12497,38552,101.0,116.0
12498,38553,776.0,1410.0
12499,38554,108.0,204.0
12500,38555,5848.0,8359.0
12501,38556,2768.0,4291.0
12502,38558,1149.0,1686.0
12503,38559,321.0,492.0
12504,38560,450.0,536.0
12505,38562,1734.0,2362.0
12506,38563,803.0,1338.0
12507,38564,89.0,131.0
12508,38565,399.0,453.0
12509,38567,301.0,430.0
12510,38568,540.0,800.0
12511,38569,11.0,48.0
12512,38570,2690.0,4040.0
12513,38571,4132.0,6079.0
12514,38572,2822.0,4446.0
12515,38573,541.0,868.0
12516,38574,2923.0,3544.0
12517,38575,217.0,475.0
12518,38577,402.0,601.0
12519,38578,17.0,20.0
12520,38579,313.0,535.0
12521,38580,675.0,885.0
12522,38581,1320.0,1775.0
12523,38582,556.0,748.0
12524,38583,6894.0,9956.0
12525,38585,1179.0,1753.0
12526,38587,271.0,347.0
12527,38588,237.0,324.0
12528,38589,62.0,69.0
12529,38601,432.0,718.0
12530,38603,712.0,1066.0
12531,38606,3429.0,5844.0
12532,38610,778.0,1190.0
12533,38611,6003.0,7434.0
12534,38614,3524.0,5807.0
12535,38617,103.0,171.0
12536,38618,3282.0,4593.0
12537,38619,1103.0,1390.0
12538,38620,828.0,1202.0
12539,38621,601.0,697.0
12540,38622,123.0,170.0
12541,38623,61.0,68.0
12542,38625,430.0,626.0
12543,38626,201.0,427.0
12544,38627,366.0,577.0
12545,38629,468.0,679.0
12546,38630,57.0,68.0
12547,38631,309.0,408.0
12548,38632,7995.0,13324.0
12549,38633,678.0,975.0
12550,38635,4959.0,6825.0
12551,38637,9605.0,13488.0
12552,38639,189.0,265.0
12553,38641,799.0,1057.0
12554,38642,1019.0,1191.0
12555,38643,244.0,369.0
12556,38644,146.0,164.0
12557,38645,364.0,608.0
12558,38646,885.0,1186.0
12559,38647,144.0,157.0
12560,38650,1442.0,1768.0
12561,38651,2653.0,4314.0
12562,38652,5078.0,7528.0
12563,38654,17012.0,27886.0
12564,38655,11796.0,22062.0
12565,38658,550.0,1002.0
12566,38659,886.0,1193.0
12567,38661,365.0,511.0
12568,38663,4001.0,5252.0
12569,38664,1415.0,1705.0
12570,38665,638.0,925.0
12571,38666,1359.0,2179.0
12572,38668,4032.0,6485.0
12573,38670,246.0,342.0
12574,38671,12470.0,17971.0
12575,38672,4270.0,8166.0
12576,38673,484.0,747.0
12577,38674,306.0,417.0
12578,38676,1641.0,1961.0
12579,38677,677.0,864.0
12580,38680,2049.0,3172.0
12581,38683,1234.0,1670.0
12582,38685,172.0,444.0
12583,38701,5402.0,8198.0
12584,38702,27.0,27.0
12585,38703,2977.0,4210.0
12586,38704,0.0,0.0
12587,38720,234.0,299.0
12588,38721,224.0,416.0
12589,38722,56.0,59.0
12590,38723,52.0,52.0
12591,38725,272.0,416.0
12592,38726,76.0,132.0
12593,38730,497.0,764.0
12594,38731,24.0,36.0
12595,38732,3436.0,6150.0
12596,38736,89.0,137.0
12597,38737,663.0,1136.0
12598,38738,55.0,79.0
12599,38740,39.0,83.0
12600,38744,60.0,153.0
12601,38745,18.0,30.0
12602,38746,67.0,82.0
12603,38748,879.0,1268.0
12604,38749,0.0,0.0
12605,38751,2500.0,4034.0
12606,38753,278.0,514.0
12607,38754,290.0,517.0
12608,38756,1777.0,2901.0
12609,38759,314.0,632.0
12610,38760,291.0,375.0
12611,38761,480.0,617.0
12612,38762,436.0,701.0
12613,38764,76.0,111.0
12614,38765,32.0,32.0
12615,38767,9.0,22.0
12616,38768,17.0,17.0
12617,38769,368.0,440.0
12618,38771,701.0,1209.0
12619,38772,0.0,0.0
12620,38773,695.0,1045.0
12621,38774,343.0,484.0
12622,38778,274.0,430.0
12623,38781,23.0,27.0
12624,38801,9165.0,14084.0
12625,38804,4917.0,7472.0
12626,38821,3238.0,4983.0
12627,38824,2162.0,2950.0
12628,38826,1467.0,2289.0
12629,38827,1160.0,1584.0
12630,38828,1405.0,1912.0
12631,38829,5292.0,7551.0
12632,38833,725.0,1056.0
12633,38834,8023.0,12142.0
12634,38838,348.0,443.0
12635,38841,1192.0,1482.0
12636,38843,2805.0,4263.0
12637,38844,101.0,111.0
12638,38846,487.0,771.0
12639,38847,1096.0,1563.0
12640,38848,181.0,318.0
12641,38849,1994.0,2851.0
12642,38850,871.0,1081.0
12643,38851,2694.0,3335.0
12644,38852,2339.0,3224.0
12645,38855,1422.0,2021.0
12646,38856,982.0,1272.0
12647,38857,1036.0,1943.0
12648,38858,2457.0,3406.0
12649,38859,242.0,332.0
12650,38860,1519.0,2035.0
12651,38862,808.0,1275.0
12652,38863,6144.0,8614.0
12653,38864,793.0,969.0
12654,38865,1376.0,1914.0
12655,38866,3350.0,5644.0
12656,38868,2098.0,2759.0
12657,38869,132.0,165.0
12658,38870,665.0,1005.0
12659,38871,421.0,755.0
12660,38873,849.0,1183.0
12661,38876,452.0,618.0
12662,38878,849.0,1054.0
12663,38879,411.0,418.0
12664,38901,4194.0,7369.0
12665,38913,140.0,180.0
12666,38914,306.0,381.0
12667,38915,1108.0,1490.0
12668,38916,1560.0,1984.0
12669,38917,604.0,962.0
12670,38920,122.0,177.0
12671,38921,1314.0,2208.0
12672,38922,791.0,1024.0
12673,38923,213.0,300.0
12674,38924,107.0,134.0
12675,38925,700.0,1110.0
12676,38927,435.0,509.0
12677,38928,128.0,133.0
12678,38929,386.0,559.0
12679,38930,5389.0,8424.0
12680,38940,402.0,507.0
12681,38941,696.0,1036.0
12682,38943,25.0,44.0
12683,38944,124.0,177.0
12684,38945,30.0,30.0
12685,38946,33.0,59.0
12686,38947,214.0,327.0
12687,38948,729.0,904.0
12688,38949,13.0,202.0
12689,38950,147.0,193.0
12690,38951,312.0,473.0
12691,38952,139.0,204.0
12692,38953,133.0,195.0
12693,38954,304.0,332.0
12694,38957,134.0,219.0
12695,38958,0.0,0.0
12696,38961,308.0,322.0
12697,38962,0.0,0.0
12698,38963,695.0,910.0
12699,38964,42.0,58.0
12700,38965,2175.0,3471.0
12701,38966,168.0,179.0
12702,38967,2102.0,3271.0
12703,39038,1243.0,1713.0
12704,39039,446.0,809.0
12705,39040,728.0,1219.0
12706,39041,1138.0,1907.0
12707,39042,10879.0,18378.0
12708,39044,1264.0,1730.0
12709,39045,451.0,717.0
12710,39046,7491.0,11609.0
12711,39047,10864.0,21895.0
12712,39051,4427.0,6043.0
12713,39054,109.0,160.0
12714,39056,5528.0,11662.0
12715,39057,554.0,882.0
12716,39059,3141.0,4886.0
12717,39061,0.0,0.0
12718,39062,135.0,200.0
12719,39063,793.0,1036.0
12720,39066,1313.0,1959.0
12721,39067,313.0,433.0
12722,39069,747.0,1461.0
12723,39071,2036.0,2984.0
12724,39073,6415.0,9303.0
12725,39074,4133.0,5704.0
12726,39078,234.0,303.0
12727,39079,206.0,383.0
12728,39082,417.0,525.0
12729,39083,2308.0,3385.0
12730,39086,384.0,453.0
12731,39088,40.0,47.0
12732,39090,3540.0,5207.0
12733,39092,828.0,1306.0
12734,39094,1085.0,1723.0
12735,39095,1354.0,1951.0
12736,39096,425.0,753.0
12737,39097,144.0,174.0
12738,39108,496.0,605.0
12739,39110,8125.0,22321.0
12740,39111,2398.0,3485.0
12741,39113,42.0,42.0
12742,39114,2521.0,4185.0
12743,39115,37.0,84.0
12744,39116,596.0,953.0
12745,39117,3239.0,4492.0
12746,39119,1234.0,2282.0
12747,39120,6442.0,10318.0
12748,39140,470.0,857.0
12749,39144,160.0,301.0
12750,39145,1680.0,2275.0
12751,39146,579.0,828.0
12752,39149,212.0,439.0
12753,39150,1041.0,1493.0
12754,39152,362.0,434.0
12755,39153,772.0,1186.0
12756,39154,2009.0,3745.0
12757,39156,59.0,243.0
12758,39157,6934.0,14348.0
12759,39159,1010.0,1285.0
12760,39160,879.0,1083.0
12761,39162,15.0,27.0
12762,39166,178.0,230.0
12763,39167,0.0,0.0
12764,39168,1975.0,2686.0
12765,39169,521.0,744.0
12766,39170,2973.0,4481.0
12767,39174,102.0,143.0
12768,39175,905.0,1342.0
12769,39176,505.0,759.0
12770,39177,34.0,34.0
12771,39179,262.0,492.0
12772,39180,9477.0,13912.0
12773,39183,3122.0,5480.0
12774,39189,929.0,1288.0
12775,39191,2300.0,3216.0
12776,39192,472.0,648.0
12777,39193,15.0,15.0
12778,39194,4212.0,5738.0
12779,39201,69.0,687.0
12780,39202,1919.0,3941.0
12781,39203,1451.0,1810.0
12782,39204,4761.0,6322.0
12783,39206,7055.0,11018.0
12784,39208,9438.0,14746.0
12785,39209,7481.0,10430.0
12786,39211,6181.0,12999.0
12787,39212,10347.0,14656.0
12788,39213,5795.0,7878.0
12789,39216,706.0,1653.0
12790,39217,96.0,96.0
12791,39218,2098.0,3283.0
12792,39232,1677.0,4254.0
12793,39269,0.0,0.0
12794,39272,3906.0,7028.0
12795,39301,6509.0,10388.0
12796,39305,4483.0,8827.0
12797,39307,3945.0,5733.0
12798,39309,77.0,77.0
12799,39320,723.0,1007.0
12800,39322,783.0,865.0
12801,39323,256.0,381.0
12802,39325,1561.0,2767.0
12803,39326,28.0,40.0
12804,39327,1097.0,1937.0
12805,39328,1223.0,1562.0
12806,39330,791.0,1203.0
12807,39332,433.0,891.0
12808,39335,477.0,902.0
12809,39336,286.0,397.0
12810,39337,482.0,741.0
12811,39338,638.0,1222.0
12812,39339,4224.0,5566.0
12813,39341,1938.0,2434.0
12814,39342,367.0,685.0
12815,39345,1630.0,2081.0
12816,39346,652.0,844.0
12817,39347,138.0,268.0
12818,39348,125.0,125.0
12819,39350,6665.0,9615.0
12820,39352,124.0,230.0
12821,39354,784.0,1579.0
12822,39355,1419.0,2160.0
12823,39356,154.0,294.0
12824,39358,231.0,420.0
12825,39359,96.0,151.0
12826,39360,1052.0,1397.0
12827,39361,466.0,572.0
12828,39362,962.0,1368.0
12829,39363,706.0,784.0
12830,39364,527.0,1003.0
12831,39365,1792.0,2969.0
12832,39366,241.0,331.0
12833,39367,3165.0,5045.0
12834,39401,12687.0,18394.0
12835,39402,9759.0,18394.0
12836,39406,556.0,730.0
12837,39421,721.0,1129.0
12838,39422,977.0,1664.0
12839,39423,1003.0,1216.0
12840,39425,816.0,1106.0
12841,39426,4990.0,7619.0
12842,39427,433.0,687.0
12843,39428,2599.0,3375.0
12844,39429,4219.0,5780.0
12845,39437,2471.0,4513.0
12846,39439,1439.0,1969.0
12847,39440,6322.0,9237.0
12848,39443,6233.0,9449.0
12849,39451,581.0,931.0
12850,39452,6049.0,8963.0
12851,39455,2013.0,3387.0
12852,39456,92.0,165.0
12853,39459,1307.0,1702.0
12854,39461,40.0,123.0
12855,39462,279.0,412.0
12856,39464,698.0,920.0
12857,39465,6002.0,9901.0
12858,39466,7754.0,11629.0
12859,39470,3107.0,4938.0
12860,39474,1347.0,2074.0
12861,39475,4057.0,6650.0
12862,39476,1624.0,2593.0
12863,39477,158.0,225.0
12864,39478,397.0,545.0
12865,39479,1977.0,2728.0
12866,39480,1007.0,1577.0
12867,39481,672.0,794.0
12868,39482,3450.0,5298.0
12869,39483,1278.0,1848.0
12870,39501,6061.0,8267.0
12871,39503,15676.0,25179.0
12872,39507,4302.0,7260.0
12873,39520,4773.0,8192.0
12874,39525,1151.0,3074.0
12875,39530,2497.0,3509.0
12876,39531,4116.0,7067.0
12877,39532,11308.0,17456.0
12878,39534,135.0,149.0
12879,39540,2897.0,4461.0
12880,39553,5547.0,8245.0
12881,39556,2287.0,3664.0
12882,39560,4660.0,7958.0
12883,39561,600.0,832.0
12884,39562,4131.0,6286.0
12885,39563,3916.0,5738.0
12886,39564,10755.0,18740.0
12887,39565,5731.0,9147.0
12888,39567,2171.0,3732.0
12889,39571,3622.0,5734.0
12890,39572,195.0,324.0
12891,39573,2463.0,3441.0
12892,39574,3912.0,5776.0
12893,39576,2063.0,2903.0
12894,39577,2940.0,4223.0
12895,39581,3248.0,4311.0
12896,39601,5139.0,8994.0
12897,39629,1653.0,2366.0
12898,39630,187.0,277.0
12899,39631,731.0,1152.0
12900,39633,249.0,387.0
12901,39635,127.0,127.0
12902,39638,612.0,1287.0
12903,39641,1243.0,1704.0
12904,39643,156.0,384.0
12905,39645,795.0,1282.0
12906,39647,227.0,307.0
12907,39648,5146.0,6999.0
12908,39652,1976.0,2995.0
12909,39653,356.0,700.0
12910,39654,1144.0,1801.0
12911,39656,407.0,444.0
12912,39657,335.0,431.0
12913,39661,648.0,986.0
12914,39662,305.0,482.0
12915,39663,625.0,925.0
12916,39664,483.0,802.0
12917,39665,521.0,656.0
12918,39666,2170.0,3397.0
12919,39667,2731.0,4284.0
12920,39668,238.0,442.0
12921,39669,959.0,1463.0
12922,39701,3266.0,4786.0
12923,39702,6528.0,9431.0
12924,39705,3043.0,5020.0
12925,39730,3250.0,4301.0
12926,39735,842.0,1463.0
12927,39736,58.0,81.0
12928,39737,0.0,16.0
12929,39739,561.0,855.0
12930,39740,1982.0,2860.0
12931,39741,299.0,572.0
12932,39743,444.0,649.0
12933,39744,1123.0,1909.0
12934,39745,168.0,235.0
12935,39746,746.0,1033.0
12936,39747,151.0,253.0
12937,39750,670.0,1023.0
12938,39751,445.0,687.0
12939,39752,783.0,1173.0
12940,39755,183.0,316.0
12941,39756,657.0,721.0
12942,39759,9880.0,19252.0
12943,39760,0.0,0.0
12944,39762,474.0,631.0
12945,39766,899.0,1410.0
12946,39767,273.0,310.0
12947,39769,500.0,619.0
12948,39771,19.0,46.0
12949,39772,424.0,623.0
12950,39773,4050.0,5809.0
12951,39776,311.0,476.0
12952,39813,408.0,803.0
12953,39815,642.0,753.0
12954,39817,2284.0,3684.0
12955,39819,2790.0,4321.0
12956,39823,1889.0,2750.0
12957,39824,336.0,449.0
12958,39825,376.0,605.0
12959,39826,158.0,198.0
12960,39827,1286.0,2182.0
12961,39828,4278.0,6314.0
12962,39834,584.0,878.0
12963,39836,96.0,140.0
12964,39837,1401.0,2386.0
12965,39840,1504.0,1903.0
12966,39841,154.0,234.0
12967,39842,2229.0,2806.0
12968,39845,1646.0,2594.0
12969,39846,506.0,693.0
12970,39851,336.0,507.0
12971,39854,591.0,779.0
12972,39859,183.0,320.0
12973,39861,220.0,330.0
12974,39862,222.0,346.0
12975,39866,89.0,155.0
12976,39867,68.0,91.0
12977,39870,523.0,761.0
12978,39877,134.0,222.0
12979,39885,12.0,21.0
12980,39886,368.0,512.0
12981,39897,845.0,1318.0
12982,40003,807.0,1064.0
12983,40004,9779.0,14557.0
12984,40006,1621.0,2136.0
12985,40007,6.0,11.0
12986,40008,1008.0,1378.0
12987,40009,323.0,415.0
12988,40010,271.0,439.0
12989,40011,890.0,1316.0
12990,40012,343.0,423.0
12991,40013,1729.0,2835.0
12992,40014,5458.0,11176.0
12993,40019,1347.0,1740.0
12994,40020,46.0,74.0
12995,40022,273.0,502.0
12996,40023,1533.0,2709.0
12997,40025,11.0,44.0
12998,40026,1358.0,3268.0
12999,40031,6444.0,10869.0
13000,40033,3078.0,4864.0
13001,40036,73.0,87.0
13002,40037,821.0,1312.0
13003,40040,49.0,72.0
13004,40041,0.0,18.0
13005,40045,1151.0,1681.0
13006,40046,750.0,932.0
13007,40047,6645.0,9616.0
13008,40048,0.0,0.0
13009,40049,0.0,11.0
13010,40050,331.0,517.0
13011,40051,1606.0,2168.0
13012,40052,136.0,187.0
13013,40055,629.0,873.0
13014,40056,708.0,1570.0
13015,40057,1185.0,1743.0
13016,40058,34.0,46.0
13017,40059,3534.0,10005.0
13018,40060,355.0,529.0
13019,40062,28.0,32.0
13020,40063,0.0,0.0
13021,40065,10271.0,15965.0
13022,40067,1929.0,3450.0
13023,40068,933.0,1260.0
13024,40069,2722.0,4319.0
13025,40070,139.0,187.0
13026,40071,5151.0,8375.0
13027,40075,219.0,343.0
13028,40076,819.0,1240.0
13029,40077,203.0,319.0
13030,40078,731.0,1144.0
13031,40104,313.0,453.0
13032,40107,599.0,1096.0
13033,40108,3793.0,5999.0
13034,40109,576.0,949.0
13035,40110,10.0,10.0
13036,40111,357.0,520.0
13037,40115,150.0,205.0
13038,40117,484.0,878.0
13039,40118,3382.0,4517.0
13040,40119,592.0,792.0
13041,40121,1279.0,2127.0
13042,40140,83.0,117.0
13043,40142,622.0,1071.0
13044,40143,1782.0,2576.0
13045,40144,308.0,502.0
13046,40145,204.0,251.0
13047,40146,906.0,1371.0
13048,40150,1786.0,2097.0
13049,40152,281.0,474.0
13050,40155,257.0,332.0
13051,40157,210.0,327.0
13052,40160,6823.0,10108.0
13053,40161,88.0,102.0
13054,40162,1709.0,2655.0
13055,40165,12741.0,19084.0
13056,40170,110.0,178.0
13057,40171,38.0,38.0
13058,40175,4179.0,6433.0
13059,40176,164.0,239.0
13060,40177,509.0,637.0
13061,40178,204.0,300.0
13062,40202,1113.0,1922.0
13063,40203,4654.0,7469.0
13064,40204,3618.0,8783.0
13065,40205,5142.0,13445.0
13066,40206,5854.0,11905.0
13067,40207,6468.0,16487.0
13068,40208,4823.0,7413.0
13069,40209,147.0,152.0
13070,40210,4175.0,5147.0
13071,40211,6405.0,8251.0
13072,40212,3682.0,5338.0
13073,40213,4994.0,7646.0
13074,40214,15985.0,22945.0
13075,40215,6648.0,8802.0
13076,40216,14044.0,19102.0
13077,40217,4199.0,7625.0
13078,40218,13194.0,18342.0
13079,40219,15000.0,20263.0
13080,40220,9538.0,18249.0
13081,40222,5249.0,11845.0
13082,40223,5145.0,12169.0
13083,40228,5717.0,9266.0
13084,40229,15631.0,21847.0
13085,40231,0.0,0.0
13086,40241,7482.0,16096.0
13087,40242,3173.0,6230.0
13088,40243,2394.0,5044.0
13089,40245,6935.0,16448.0
13090,40258,9674.0,13307.0
13091,40272,12433.0,17748.0
13092,40280,263.0,375.0
13093,40291,11941.0,20370.0
13094,40299,11847.0,22470.0
13095,40310,121.0,184.0
13096,40311,1984.0,2811.0
13097,40312,1382.0,1957.0
13098,40313,523.0,1029.0
13099,40316,57.0,131.0
13100,40322,807.0,1189.0
13101,40324,15139.0,25215.0
13102,40328,313.0,340.0
13103,40330,5672.0,8741.0
13104,40334,11.0,11.0
13105,40336,3104.0,4182.0
13106,40337,1773.0,2492.0
13107,40339,183.0,183.0
13108,40342,6272.0,10275.0
13109,40346,111.0,167.0
13110,40347,917.0,1645.0
13111,40348,141.0,240.0
13112,40350,56.0,64.0
13113,40351,5322.0,9658.0
13114,40353,6773.0,9232.0
13115,40356,12695.0,20242.0
13116,40358,117.0,372.0
13117,40359,1843.0,3046.0
13118,40360,2058.0,2825.0
13119,40361,5611.0,8702.0
13120,40363,0.0,0.0
13121,40370,785.0,1169.0
13122,40371,815.0,1106.0
13123,40372,579.0,980.0
13124,40374,444.0,762.0
13125,40376,13.0,13.0
13126,40379,1092.0,1721.0
13127,40380,2135.0,2860.0
13128,40383,6976.0,11942.0
13129,40385,935.0,1271.0
13130,40387,537.0,756.0
13131,40390,2523.0,4128.0
13132,40391,9907.0,16211.0
13133,40402,533.0,669.0
13134,40403,6728.0,10696.0
13135,40404,362.0,483.0
13136,40409,887.0,1392.0
13137,40419,984.0,1321.0
13138,40422,6284.0,10321.0
13139,40434,0.0,0.0
13140,40437,1731.0,2475.0
13141,40440,685.0,1050.0
13142,40442,268.0,387.0
13143,40444,4356.0,6682.0
13144,40445,201.0,236.0
13145,40447,1527.0,2064.0
13146,40448,0.0,0.0
13147,40456,2015.0,3367.0
13148,40460,435.0,545.0
13149,40461,981.0,1419.0
13150,40464,452.0,595.0
13151,40468,570.0,848.0
13152,40472,515.0,624.0
13153,40475,17541.0,30511.0
13154,40481,30.0,42.0
13155,40484,3265.0,5071.0
13156,40486,1005.0,1296.0
13157,40489,962.0,1632.0
13158,40502,6084.0,15188.0
13159,40503,7338.0,15253.0
13160,40504,8556.0,13689.0
13161,40505,8623.0,12471.0
13162,40506,381.0,587.0
13163,40507,291.0,900.0
13164,40508,7277.0,12844.0
13165,40509,11395.0,23366.0
13166,40510,138.0,477.0
13167,40511,9729.0,17078.0
13168,40513,2296.0,5776.0
13169,40514,3607.0,8649.0
13170,40515,9435.0,20572.0
13171,40516,1061.0,1866.0
13172,40517,12829.0,20333.0
13173,40601,14095.0,24477.0
13174,40604,0.0,0.0
13175,40701,6647.0,10763.0
13176,40729,1360.0,2237.0
13177,40734,918.0,1190.0
13178,40737,362.0,608.0
13179,40740,1208.0,1555.0
13180,40741,6206.0,9524.0
13181,40743,66.0,87.0
13182,40744,4687.0,7294.0
13183,40759,398.0,685.0
13184,40763,49.0,49.0
13185,40769,4138.0,6417.0
13186,40771,619.0,701.0
13187,40801,79.0,94.0
13188,40806,584.0,923.0
13189,40807,74.0,116.0
13190,40808,22.0,29.0
13191,40810,158.0,239.0
13192,40813,70.0,102.0
13193,40815,208.0,235.0
13194,40816,0.0,0.0
13195,40818,19.0,19.0
13196,40819,121.0,159.0
13197,40820,97.0,120.0
13198,40823,526.0,821.0
13199,40824,113.0,182.0
13200,40826,121.0,153.0
13201,40827,201.0,265.0
13202,40828,645.0,952.0
13203,40829,0.0,32.0
13204,40830,46.0,46.0
13205,40831,764.0,1192.0
13206,40840,65.0,71.0
13207,40843,48.0,70.0
13208,40844,0.0,19.0
13209,40845,113.0,148.0
13210,40847,15.0,55.0
13211,40849,54.0,71.0
13212,40854,194.0,263.0
13213,40855,114.0,146.0
13214,40856,144.0,214.0
13215,40858,76.0,119.0
13216,40862,86.0,117.0
13217,40863,87.0,94.0
13218,40865,72.0,90.0
13219,40868,113.0,199.0
13220,40870,94.0,114.0
13221,40873,436.0,585.0
13222,40874,97.0,126.0
13223,40902,246.0,307.0
13224,40903,346.0,366.0
13225,40906,1919.0,3312.0
13226,40913,50.0,131.0
13227,40914,64.0,116.0
13228,40915,244.0,321.0
13229,40921,32.0,32.0
13230,40923,116.0,170.0
13231,40927,68.0,139.0
13232,40935,308.0,494.0
13233,40939,39.0,58.0
13234,40940,39.0,68.0
13235,40941,98.0,98.0
13236,40943,79.0,146.0
13237,40946,21.0,58.0
13238,40949,251.0,434.0
13239,40953,115.0,134.0
13240,40958,56.0,79.0
13241,40962,3514.0,4988.0
13242,40964,0.0,0.0
13243,40965,1915.0,2942.0
13244,40972,189.0,296.0
13245,40977,2336.0,3333.0
13246,40979,0.0,0.0
13247,40982,65.0,113.0
13248,40983,41.0,41.0
13249,40988,137.0,277.0
13250,40995,6.0,11.0
13251,40997,6.0,52.0
13252,41001,5019.0,9369.0
13253,41002,948.0,1292.0
13254,41003,856.0,1010.0
13255,41004,1024.0,1546.0
13256,41005,8176.0,13055.0
13257,41006,1073.0,1658.0
13258,41007,1921.0,2728.0
13259,41008,2313.0,2860.0
13260,41010,1113.0,1504.0
13261,41011,7499.0,13958.0
13262,41014,2027.0,3147.0
13263,41015,5924.0,9682.0
13264,41016,2209.0,3401.0
13265,41017,10551.0,21490.0
13266,41018,9408.0,15122.0
13267,41030,2129.0,2913.0
13268,41031,5359.0,7648.0
13269,41033,607.0,841.0
13270,41034,324.0,514.0
13271,41035,4055.0,5270.0
13272,41039,784.0,1169.0
13273,41040,2392.0,3395.0
13274,41041,1790.0,2780.0
13275,41042,17874.0,27455.0
13276,41043,514.0,729.0
13277,41044,351.0,452.0
13278,41045,420.0,568.0
13279,41046,426.0,659.0
13280,41048,4760.0,8863.0
13281,41049,548.0,773.0
13282,41051,9095.0,16070.0
13283,41052,0.0,0.0
13284,41055,482.0,934.0
13285,41056,3724.0,5776.0
13286,41059,908.0,1522.0
13287,41062,0.0,0.0
13288,41063,1123.0,1541.0
13289,41064,562.0,705.0
13290,41071,5274.0,9839.0
13291,41073,1591.0,3380.0
13292,41074,1637.0,2690.0
13293,41075,3759.0,8199.0
13294,41076,4898.0,8780.0
13295,41080,645.0,1334.0
13296,41083,509.0,746.0
13297,41085,268.0,364.0
13298,41086,596.0,842.0
13299,41091,4736.0,10006.0
13300,41092,860.0,1563.0
13301,41093,772.0,1209.0
13302,41094,4678.0,7610.0
13303,41095,1622.0,1843.0
13304,41097,2278.0,2935.0
13305,41098,622.0,864.0
13306,41099,436.0,492.0
13307,41101,4757.0,7706.0
13308,41102,3530.0,6968.0
13309,41121,475.0,702.0
13310,41124,175.0,191.0
13311,41129,2181.0,3711.0
13312,41132,20.0,38.0
13313,41135,74.0,74.0
13314,41139,2093.0,3445.0
13315,41141,350.0,557.0
13316,41142,0.0,0.0
13317,41143,3274.0,4665.0
13318,41144,2097.0,3527.0
13319,41146,56.0,103.0
13320,41149,90.0,152.0
13321,41159,79.0,88.0
13322,41164,3006.0,4268.0
13323,41166,387.0,489.0
13324,41168,1180.0,1541.0
13325,41169,1147.0,2018.0
13326,41171,616.0,975.0
13327,41174,277.0,453.0
13328,41175,976.0,1766.0
13329,41179,1365.0,2011.0
13330,41180,326.0,395.0
13331,41183,555.0,783.0
13332,41189,528.0,762.0
13333,41201,26.0,44.0
13334,41203,113.0,199.0
13335,41204,175.0,224.0
13336,41214,40.0,92.0
13337,41216,284.0,535.0
13338,41219,242.0,442.0
13339,41222,517.0,873.0
13340,41224,941.0,1626.0
13341,41226,34.0,34.0
13342,41230,2535.0,3614.0
13343,41231,169.0,220.0
13344,41232,150.0,197.0
13345,41234,131.0,156.0
13346,41238,116.0,146.0
13347,41240,1104.0,1884.0
13348,41250,357.0,431.0
13349,41254,81.0,81.0
13350,41255,261.0,358.0
13351,41256,429.0,908.0
13352,41257,135.0,306.0
13353,41260,81.0,268.0
13354,41262,346.0,359.0
13355,41263,55.0,93.0
13356,41264,15.0,66.0
13357,41265,251.0,427.0
13358,41267,254.0,323.0
13359,41268,308.0,388.0
13360,41271,35.0,51.0
13361,41274,87.0,160.0
13362,41301,1108.0,1343.0
13363,41311,1480.0,2099.0
13364,41314,846.0,1327.0
13365,41317,48.0,78.0
13366,41332,227.0,345.0
13367,41339,1841.0,3237.0
13368,41348,163.0,218.0
13369,41352,121.0,166.0
13370,41360,41.0,81.0
13371,41365,37.0,47.0
13372,41366,0.0,0.0
13373,41367,21.0,29.0
13374,41385,68.0,94.0
13375,41390,0.0,0.0
13376,41397,0.0,0.0
13377,41408,109.0,148.0
13378,41421,29.0,41.0
13379,41425,216.0,353.0
13380,41464,111.0,169.0
13381,41465,2101.0,3183.0
13382,41472,1861.0,2893.0
13383,41501,4532.0,8414.0
13384,41503,89.0,212.0
13385,41512,125.0,189.0
13386,41513,107.0,174.0
13387,41514,442.0,793.0
13388,41517,21.0,24.0
13389,41519,330.0,414.0
13390,41522,933.0,1606.0
13391,41524,21.0,42.0
13392,41526,57.0,57.0
13393,41527,110.0,245.0
13394,41528,25.0,133.0
13395,41531,226.0,333.0
13396,41534,51.0,61.0
13397,41535,110.0,157.0
13398,41537,856.0,1356.0
13399,41538,58.0,58.0
13400,41539,267.0,388.0
13401,41540,23.0,33.0
13402,41543,63.0,90.0
13403,41544,146.0,189.0
13404,41547,98.0,196.0
