,migration_direction,year-month,tree_number,total_transitions,transitions_in_time_interval,proportion_transitions_in_time_interval,mig_per_lineage,mig_per_bl
0,South_King_County-to-North_King_County,2020-08,41,656,6,0.009146341463414634,6.0,26.071091141183146
0,South_King_County-to-North_King_County,2022-03,41,656,0,0.0,0.0,0.0
0,South_King_County-to-North_King_County,2021-09,41,656,44,0.06707317073170732,,34.28778613796667
0,South_King_County-to-North_King_County,2020-06,41,656,34,0.051829268292682924,2.854961832061069,41.27493835588609
0,South_King_County-to-North_King_County,2021-05,41,656,55,0.08384146341463415,,33.31827659785435
0,South_King_County-to-North_King_County,2021-03,41,656,43,0.06554878048780488,0.9293948126801153,43.984918467372495
0,South_King_County-to-North_King_County,2020-07,41,656,16,0.024390243902439025,1.7777777777777777,42.93710468646338
0,South_King_County-to-North_King_County,2020-02,41,656,9,0.013719512195121951,4.909090909090909,15.280500938487918
0,South_King_County-to-North_King_County,2021-10,41,656,32,0.04878048780487805,1.1743119266055047,27.268673765343358
0,South_King_County-to-North_King_County,2020-04,41,656,15,0.022865853658536585,2.625,13.340252866330678
0,South_King_County-to-North_King_County,2021-12,41,656,70,0.10670731707317073,2.971698113207547,24.580677678270444
0,South_King_County-to-North_King_County,2021-06,41,656,28,0.042682926829268296,,27.51593989858915
0,South_King_County-to-North_King_County,2020-12,41,656,11,0.01676829268292683,,45.00131912204221
0,South_King_County-to-North_King_County,2020-09,41,656,4,0.006097560975609756,,16.833091740218745
0,South_King_County-to-North_King_County,2021-01,41,656,14,0.021341463414634148,3.5,29.71771548256991
0,South_King_County-to-North_King_County,2020-03,41,656,13,0.019817073170731708,3.25,9.089639403822781
0,South_King_County-to-North_King_County,2021-02,41,656,9,0.013719512195121951,0.8571428571428571,18.721347068145743
0,South_King_County-to-North_King_County,2021-11,41,656,30,0.04573170731707317,1.40625,42.36432926335888
0,South_King_County-to-North_King_County,2020-10,41,656,5,0.007621951219512195,1.0,19.734329702202302
0,South_King_County-to-North_King_County,2022-01,41,656,41,0.0625,1.5769230769230769,42.55350105877741
0,South_King_County-to-North_King_County,2021-08,41,656,32,0.04878048780487805,,32.574814800331765
0,South_King_County-to-North_King_County,2020-11,41,656,12,0.018292682926829267,6.0,94.21004828013311
0,South_King_County-to-North_King_County,2022-02,41,656,39,0.05945121951219512,1.4857142857142858,37.28343779118575
0,South_King_County-to-North_King_County,2021-04,41,656,62,0.09451219512195122,1.237936772046589,34.3755014966244
0,South_King_County-to-North_King_County,2020-05,41,656,13,0.019817073170731708,0.9811320754716981,17.605812475509985
0,North_King_County-to-South_King_County,2021-07,42,546,22,0.040293040293040296,1.5172413793103448,28.15728236574338
0,North_King_County-to-South_King_County,2020-08,42,546,9,0.016483516483516484,,42.732530609227446
0,North_King_County-to-South_King_County,2022-03,42,546,2,0.003663003663003663,,154.8288911573267
0,North_King_County-to-South_King_County,2021-09,42,546,27,0.04945054945054945,1.3170731707317074,24.4558746639299
0,North_King_County-to-South_King_County,2020-06,42,546,13,0.023809523809523808,13.0,18.553395398921595
0,North_King_County-to-South_King_County,2021-05,42,546,30,0.054945054945054944,1.0619469026548674,7.196018683777374
0,North_King_County-to-South_King_County,2021-03,42,546,28,0.05128205128205128,2.3483870967741933,6.490441181175269
0,North_King_County-to-South_King_County,2020-07,42,546,16,0.029304029304029304,2.2857142857142856,17.18025285008049
0,North_King_County-to-South_King_County,2020-02,42,546,6,0.01098901098901099,6.0,57.79200723436386
0,North_King_County-to-South_King_County,2021-10,42,546,17,0.031135531135531136,0.9444444444444444,22.421633402840477
0,North_King_County-to-South_King_County,2020-04,42,546,20,0.03663003663003663,2.7027027027027026,27.16640676032969
0,North_King_County-to-South_King_County,2021-12,42,546,48,0.08791208791208792,1.641025641025641,13.019512915607285
0,North_King_County-to-South_King_County,2021-06,42,546,26,0.047619047619047616,,13.345818407353374
0,North_King_County-to-South_King_County,2020-12,42,546,10,0.018315018315018316,,13.398132224635935
0,North_King_County-to-South_King_County,2020-09,42,546,2,0.003663003663003663,,8.909136331074752
0,North_King_County-to-South_King_County,2021-01,42,546,9,0.016483516483516484,,10.79361347643456
0,North_King_County-to-South_King_County,2020-03,42,546,34,0.06227106227106227,23.8,50.63466269952322
0,North_King_County-to-South_King_County,2021-02,42,546,8,0.014652014652014652,1.4545454545454546,9.589636828058767
0,North_King_County-to-South_King_County,2021-11,42,546,22,0.040293040293040296,1.2222222222222223,31.140195071496912
0,North_King_County-to-South_King_County,2020-10,42,546,4,0.007326007326007326,1.3333333333333333,13.9396721500189
0,North_King_County-to-South_King_County,2022-01,42,546,46,0.08424908424908426,,37.711787732864934
0,North_King_County-to-South_King_County,2021-08,42,546,35,0.0641025641025641,2.0588235294117645,49.71994063887748
0,North_King_County-to-South_King_County,2020-11,42,546,9,0.016483516483516484,,13.791266680543533
0,North_King_County-to-South_King_County,2022-02,42,546,36,0.06593406593406594,,38.175244366485835
0,North_King_County-to-South_King_County,2021-04,42,546,39,0.07142857142857142,1.86986301369863,9.891633309915
0,North_King_County-to-South_King_County,2020-05,42,546,25,0.045787545787545784,25.0,29.694477511578743
0,South_King_County-to-North_King_County,2021-07,42,700,20,0.02857142857142857,0.9090909090909091,26.049492306267723
0,South_King_County-to-North_King_County,2020-08,42,700,9,0.012857142857142857,9.0,73.20685908678728
0,South_King_County-to-North_King_County,2022-03,42,700,3,0.004285714285714286,,108.24592014609648
0,South_King_County-to-North_King_County,2021-09,42,700,34,0.04857142857142857,2.0,30.67325085052496
0,South_King_County-to-North_King_County,2020-06,42,700,24,0.03428571428571429,2.526315789473684,50.994502641216336
0,South_King_County-to-North_King_County,2021-05,42,700,69,0.09857142857142857,5.664179104477612,56.34031033882908
0,South_King_County-to-North_King_County,2021-03,42,700,51,0.07285714285714286,4.0514018691588785,43.49479678725052
0,South_King_County-to-North_King_County,2020-07,42,700,21,0.03,2.625,35.30866892675395
0,South_King_County-to-North_King_County,2020-02,42,700,8,0.011428571428571429,8.0,8.220997098526496
0,South_King_County-to-North_King_County,2021-10,42,700,24,0.03428571428571429,1.3333333333333333,33.70292279175797
0,South_King_County-to-North_King_County,2020-04,42,700,19,0.027142857142857142,1.9655172413793105,21.489109552258295
0,South_King_County-to-North_King_County,2021-12,42,700,64,0.09142857142857143,3.465703971119134,25.133711848649213
0,South_King_County-to-North_King_County,2021-06,42,700,36,0.05142857142857143,3.789473684210526,26.665206397354325
0,South_King_County-to-North_King_County,2020-12,42,700,15,0.02142857142857143,,64.40820775230605
0,South_King_County-to-North_King_County,2020-09,42,700,3,0.004285714285714286,,26.013577348474406
0,South_King_County-to-North_King_County,2021-01,42,700,14,0.02,1.1666666666666667,45.810332098785906
0,South_King_County-to-North_King_County,2020-03,42,700,17,0.024285714285714285,8.5,10.832996113745356
0,South_King_County-to-North_King_County,2021-02,42,700,14,0.02,1.826086956521739,46.808949097014526
0,South_King_County-to-North_King_County,2021-11,42,700,25,0.03571428571428571,1.5625,35.414603123610476
0,South_King_County-to-North_King_County,2020-10,42,700,4,0.005714285714285714,,13.632284956500907
0,South_King_County-to-North_King_County,2022-01,42,700,50,0.07142857142857142,,40.49179190678743
0,South_King_County-to-North_King_County,2021-08,42,700,34,0.04857142857142857,,35.505581157419066
0,South_King_County-to-North_King_County,2020-11,42,700,14,0.02,2.1538461538461537,115.2821365120926
0,South_King_County-to-North_King_County,2022-02,42,700,45,0.06428571428571428,2.5,30.962538531999172
0,South_King_County-to-North_King_County,2021-04,42,700,61,0.08714285714285715,2.9628571428571426,39.075545341250695
0,South_King_County-to-North_King_County,2020-05,42,700,18,0.025714285714285714,18.0,18.311397709140273
0,North_King_County-to-South_King_County,2021-07,43,1062,25,0.023540489642184557,1.7857142857142858,25.05307220182762
0,North_King_County-to-South_King_County,2020-08,43,1062,4,0.003766478342749529,0.2857142857142857,9.429219580635412
0,North_King_County-to-South_King_County,2022-03,43,1062,1,0.0009416195856873823,,65.4141827335373
0,North_King_County-to-South_King_County,2021-09,43,1062,19,0.017890772128060263,,19.274112581015856
0,North_King_County-to-South_King_County,2020-06,43,1062,103,0.09698681732580038,4.678546470999301,84.30254784357598
0,North_King_County-to-South_King_County,2021-05,43,1062,28,0.026365348399246705,0.5562913907284768,6.7159381677536825
0,North_King_County-to-South_King_County,2021-03,43,1062,26,0.02448210922787194,0.8511904761904762,5.473818067689547
0,North_King_County-to-South_King_County,2020-07,43,1062,18,0.01694915254237288,0.9435483870967742,17.165081340815828
0,North_King_County-to-South_King_County,2020-02,43,1062,6,0.005649717514124294,0.4444444444444444,20.615642789501113
0,North_King_County-to-South_King_County,2021-10,43,1062,32,0.030131826741996232,1.391304347826087,29.27877770577305
0,North_King_County-to-South_King_County,2020-04,43,1062,112,0.10546139359698682,7.3633217993079585,72.93611477197537
0,North_King_County-to-South_King_County,2021-12,43,1062,48,0.04519774011299435,2.013986013986014,10.045062436860496
0,North_King_County-to-South_King_County,2021-06,43,1062,18,0.01694915254237288,0.47368421052631576,8.997841517583854
0,North_King_County-to-South_King_County,2020-12,43,1062,55,0.051789077212806026,4.52054794520548,62.57319029852872
0,North_King_County-to-South_King_County,2020-09,43,1062,4,0.003766478342749529,,13.476855422566551
0,North_King_County-to-South_King_County,2021-01,43,1062,87,0.08192090395480225,6.199017199017199,82.84810354959185
0,North_King_County-to-South_King_County,2020-03,43,1062,68,0.064030131826742,13.41496598639456,116.4765775795317
0,North_King_County-to-South_King_County,2021-02,43,1062,51,0.0480225988700565,2.503067484662577,36.758210023546106
0,North_King_County-to-South_King_County,2021-11,43,1062,37,0.03483992467043315,1.8048780487804879,25.23570090207231
0,North_King_County-to-South_King_County,2020-10,43,1062,4,0.003766478342749529,,16.554423049809
0,North_King_County-to-South_King_County,2022-01,43,1062,36,0.03389830508474576,,32.29735230289066
0,North_King_County-to-South_King_County,2021-08,43,1062,30,0.02824858757062147,1.875,37.54317813215801
0,North_King_County-to-South_King_County,2020-11,43,1062,34,0.032015065913371,2.9565217391304346,37.045474076833194
0,North_King_County-to-South_King_County,2022-02,43,1062,32,0.030131826741996232,1.1851851851851851,35.54822261926152
0,North_King_County-to-South_King_County,2021-04,43,1062,43,0.04048964218455744,1.6345029239766082,9.404032197114452
0,North_King_County-to-South_King_County,2020-05,43,1062,138,0.12994350282485875,6.97384066587396,108.57716897697948
0,South_King_County-to-North_King_County,2021-07,43,1284,26,0.020249221183800622,1.0,24.249087574975817
0,South_King_County-to-North_King_County,2020-08,43,1284,5,0.003894080996884735,inf,48.72845402207569
0,South_King_County-to-North_King_County,2022-03,43,1284,3,0.002336448598130841,,409.31085909540667
0,South_King_County-to-North_King_County,2021-09,43,1284,32,0.024922118380062305,1.1428571428571428,37.07861866772807
0,South_King_County-to-North_King_County,2020-06,43,1284,123,0.09579439252336448,5.096854717923115,68.75639029469667
0,South_King_County-to-North_King_County,2021-05,43,1284,66,0.0514018691588785,2.179245283018868,58.95452210875378
0,South_King_County-to-North_King_County,2021-03,43,1284,49,0.0381619937694704,1.8346333853354135,62.81026943447273
0,South_King_County-to-North_King_County,2020-07,43,1284,26,0.020249221183800622,1.118279569892473,40.56979685701576
0,South_King_County-to-North_King_County,2020-02,43,1284,7,0.005451713395638629,2.916666666666667,10.972186486335529
0,South_King_County-to-North_King_County,2021-10,43,1284,35,0.027258566978193146,2.9166666666666665,31.70630935119115
0,South_King_County-to-North_King_County,2020-04,43,1284,125,0.09735202492211838,8.149568552253116,98.5890502735269
0,South_King_County-to-North_King_County,2021-12,43,1284,96,0.07476635514018691,6.4,36.9623881619142
0,South_King_County-to-North_King_County,2021-06,43,1284,33,0.02570093457943925,0.9924812030075187,39.47398638930796
0,South_King_County-to-North_King_County,2020-12,43,1284,64,0.04984423676012461,6.481012658227848,92.12043268445998
0,South_King_County-to-North_King_County,2020-09,43,1284,2,0.001557632398753894,,12.237717440435699
0,South_King_County-to-North_King_County,2021-01,43,1284,82,0.06386292834890965,5.913461538461538,67.63150787391248
0,South_King_County-to-North_King_County,2020-03,43,1284,48,0.037383177570093455,8.067226890756302,45.6420112734359
0,South_King_County-to-North_King_County,2021-02,43,1284,61,0.04750778816199377,3.983673469387755,70.80783749230208
0,South_King_County-to-North_King_County,2021-11,43,1284,35,0.027258566978193146,2.1875,32.25931260600059
0,South_King_County-to-North_King_County,2020-10,43,1284,6,0.004672897196261682,,24.279056986704184
0,South_King_County-to-North_King_County,2022-01,43,1284,40,0.03115264797507788,0.8421052631578947,39.794995682321144
0,South_King_County-to-North_King_County,2021-08,43,1284,29,0.022585669781931463,,28.008562097902477
0,South_King_County-to-North_King_County,2020-11,43,1284,42,0.03271028037383177,6.631578947368421,131.17378595857164
0,South_King_County-to-North_King_County,2022-02,43,1284,46,0.03582554517133956,1.7692307692307692,29.967784331817278
0,South_King_County-to-North_King_County,2021-04,43,1284,84,0.06542056074766354,2.9473684210526314,52.65139089527208
0,South_King_County-to-North_King_County,2020-05,43,1284,113,0.08800623052959501,5.335447498238196,49.49224621568271
0,North_King_County-to-South_King_County,2021-07,44,666,56,0.08408408408408409,2.7722772277227725,60.225604847903966
0,North_King_County-to-South_King_County,2020-08,44,666,4,0.006006006006006006,,19.161250680870708
0,North_King_County-to-South_King_County,2022-03,44,666,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2021-09,44,666,34,0.05105105105105105,,27.54235749646251
0,North_King_County-to-South_King_County,2020-06,44,666,12,0.018018018018018018,0.7058823529411765,9.447436164708808
0,North_King_County-to-South_King_County,2021-05,44,666,37,0.05555555555555555,1.0724637681159421,9.085943984845404
0,North_King_County-to-South_King_County,2021-03,44,666,28,0.042042042042042045,1.4659685863874345,6.207456190011883
0,North_King_County-to-South_King_County,2020-07,44,666,15,0.02252252252252252,1.0,16.125102160907765
0,North_King_County-to-South_King_County,2020-02,44,666,11,0.016516516516516516,3.6666666666666665,41.069748255444466
0,North_King_County-to-South_King_County,2021-10,44,666,30,0.04504504504504504,1.4285714285714286,31.05725978241303
0,North_King_County-to-South_King_County,2020-04,44,666,16,0.024024024024024024,1.8823529411764706,39.273543476538606
0,North_King_County-to-South_King_County,2021-12,44,666,61,0.0915915915915916,2.572289156626506,15.990051297937974
0,North_King_County-to-South_King_County,2021-06,44,666,26,0.03903903903903904,0.975,13.013129440727106
0,North_King_County-to-South_King_County,2020-12,44,666,9,0.013513513513513514,2.5714285714285716,15.933519883023827
0,North_King_County-to-South_King_County,2020-09,44,666,1,0.0015015015015015015,0.2,3.3418024023550186
0,North_King_County-to-South_King_County,2021-01,44,666,8,0.012012012012012012,0.8888888888888888,11.060277560056976
0,North_King_County-to-South_King_County,2020-03,44,666,29,0.04354354354354354,5.342105263157895,36.26547898502705
0,North_King_County-to-South_King_County,2021-02,44,666,16,0.024024024024024024,1.2,16.819222175527322
0,North_King_County-to-South_King_County,2021-11,44,666,40,0.06006006006006006,1.7582417582417582,28.43521685063285
0,North_King_County-to-South_King_County,2020-10,44,666,5,0.0075075075075075074,1.6666666666666667,21.62531369050763
0,North_King_County-to-South_King_County,2022-01,44,666,53,0.07957957957957958,2.25531914893617,48.78660352101144
0,North_King_County-to-South_King_County,2021-08,44,666,45,0.06756756756756757,2.4324324324324325,36.05874242153431
0,North_King_County-to-South_King_County,2020-11,44,666,5,0.0075075075075075074,0.35714285714285715,6.669842003070989
0,North_King_County-to-South_King_County,2022-02,44,666,38,0.057057057057057055,,34.32696343963626
0,North_King_County-to-South_King_County,2021-04,44,666,52,0.07807807807807808,3.3548387096774195,12.653108478356026
0,North_King_County-to-South_King_County,2020-05,44,666,31,0.046546546546546545,2.1136363636363638,34.2150719703935
0,South_King_County-to-North_King_County,2021-07,44,820,44,0.05365853658536585,2.410958904109589,31.013716057516874
0,South_King_County-to-North_King_County,2020-08,44,820,2,0.0024390243902439024,0.16666666666666666,28.130569366224012
0,South_King_County-to-North_King_County,2022-03,44,820,2,0.0024390243902439024,,165.29051177261456
0,South_King_County-to-North_King_County,2021-09,44,820,45,0.054878048780487805,2.6470588235294117,43.18850713443054
0,South_King_County-to-North_King_County,2020-06,44,820,32,0.03902439024390244,2.269503546099291,103.71200210367373
0,South_King_County-to-North_King_County,2021-05,44,820,67,0.08170731707317073,2.458715596330275,44.93169067606353
0,South_King_County-to-North_King_County,2021-03,44,820,50,0.06097560975609756,5.882352941176471,44.892155081499524
0,South_King_County-to-North_King_County,2020-07,44,820,25,0.03048780487804878,1.639344262295082,51.79863713920446
0,South_King_County-to-North_King_County,2020-02,44,820,9,0.01097560975609756,3.0,7.4535285734642605
0,South_King_County-to-North_King_County,2021-10,44,820,35,0.042682926829268296,1.5217391304347827,40.47032412482863
0,South_King_County-to-North_King_County,2020-04,44,820,13,0.015853658536585366,1.0196078431372548,16.93778292842435
0,South_King_County-to-North_King_County,2021-12,44,820,86,0.1048780487804878,3.646643109540636,28.59221038995674
0,South_King_County-to-North_King_County,2021-06,44,820,40,0.04878048780487805,2.0338983050847457,37.2664863592328
0,South_King_County-to-North_King_County,2020-12,44,820,8,0.00975609756097561,1.6,27.577713081737432
0,South_King_County-to-North_King_County,2020-09,44,820,4,0.004878048780487805,1.7142857142857142,45.8793425218208
0,South_King_County-to-North_King_County,2021-01,44,820,10,0.012195121951219513,,28.299375866272346
0,South_King_County-to-North_King_County,2020-03,44,820,20,0.024390243902439025,3.8095238095238093,17.185956369233804
0,South_King_County-to-North_King_County,2021-02,44,820,18,0.02195121951219512,1.0799999999999998,38.24811190918488
0,South_King_County-to-North_King_County,2021-11,44,820,50,0.06097560975609756,2.272727272727273,57.378321939828325
0,South_King_County-to-North_King_County,2020-10,44,820,3,0.003658536585365854,0.6666666666666666,11.289848332388075
0,South_King_County-to-North_King_County,2022-01,44,820,45,0.054878048780487805,1.9014084507042253,26.215541240066973
0,South_King_County-to-North_King_County,2021-08,44,820,48,0.05853658536585366,1.5,43.493926944927665
0,South_King_County-to-North_King_County,2020-11,44,820,14,0.01707317073170732,1.75,96.90505224484757
0,South_King_County-to-North_King_County,2022-02,44,820,50,0.06097560975609756,2.380952380952381,38.42101232018532
0,South_King_County-to-North_King_County,2021-04,44,820,82,0.1,3.854132901134522,45.95862405896497
0,South_King_County-to-North_King_County,2020-05,44,820,13,0.015853658536585366,0.8387096774193549,11.039389445682446
0,North_King_County-to-South_King_County,2021-07,45,502,15,0.029880478087649404,0.625,13.753924653282143
0,North_King_County-to-South_King_County,2020-08,45,502,4,0.00796812749003984,0.23529411764705882,11.609635470784324
0,North_King_County-to-South_King_County,2022-03,45,502,2,0.00398406374501992,,93.15967661934526
0,North_King_County-to-South_King_County,2021-09,45,502,15,0.029880478087649404,0.9090909090909091,19.650354093974347
0,North_King_County-to-South_King_County,2020-06,45,502,15,0.029880478087649404,0.75,13.878415492407893
0,North_King_County-to-South_King_County,2021-05,45,502,33,0.06573705179282868,0.9166666666666666,8.168504421059009
0,North_King_County-to-South_King_County,2021-03,45,502,14,0.027888446215139442,1.1914893617021276,2.941540130116622
0,North_King_County-to-South_King_County,2020-07,45,502,16,0.03187250996015936,1.2151898734177216,15.483169776972248
0,North_King_County-to-South_King_County,2020-02,45,502,10,0.0199203187250996,10.0,41.12954084858552
0,North_King_County-to-South_King_County,2021-10,45,502,16,0.03187250996015936,1.0666666666666667,21.79276826496632
0,North_King_County-to-South_King_County,2020-04,45,502,26,0.05179282868525897,6.275862068965517,23.61073720471777
0,North_King_County-to-South_King_County,2021-12,45,502,63,0.1254980079681275,3.8181818181818183,17.26809145457719
0,North_King_County-to-South_King_County,2021-06,45,502,24,0.04780876494023904,0.8181818181818182,13.888485715087137
0,North_King_County-to-South_King_County,2020-12,45,502,6,0.01195219123505976,,9.748206070599155
0,North_King_County-to-South_King_County,2020-09,45,502,3,0.00597609561752988,1.0,14.04722968353696
0,North_King_County-to-South_King_County,2021-01,45,502,8,0.01593625498007968,,12.890671731535587
0,North_King_County-to-South_King_County,2020-03,45,502,38,0.07569721115537849,4.983606557377049,64.10637442174533
0,North_King_County-to-South_King_County,2021-02,45,502,12,0.02390438247011952,0.9230769230769231,12.191402306082843
0,North_King_County-to-South_King_County,2021-11,45,502,24,0.04780876494023904,1.5,29.338697067637963
0,North_King_County-to-South_King_County,2020-10,45,502,1,0.00199203187250996,,4.096769482881669
0,North_King_County-to-South_King_County,2022-01,45,502,37,0.07370517928286853,2.0555555555555554,27.989560030293973
0,North_King_County-to-South_King_County,2021-08,45,502,27,0.053784860557768925,,32.523268766147915
0,North_King_County-to-South_King_County,2020-11,45,502,12,0.02390438247011952,0.75,13.905690973994012
0,North_King_County-to-South_King_County,2022-02,45,502,29,0.05776892430278884,,34.596644784001484
0,North_King_County-to-South_King_County,2021-04,45,502,28,0.055776892430278883,2.3333333333333335,6.7960848256903255
0,North_King_County-to-South_King_County,2020-05,45,502,23,0.045816733067729085,0.8679245283018868,19.59865290964354
0,South_King_County-to-North_King_County,2021-07,45,663,23,0.03469079939668175,2.090909090909091,34.486834902811054
0,South_King_County-to-North_King_County,2020-08,45,663,3,0.004524886877828055,,81.50245724982666
0,South_King_County-to-North_King_County,2022-03,45,663,2,0.0030165912518853697,,50.30434003319665
0,South_King_County-to-North_King_County,2021-09,45,663,29,0.043740573152337855,3.625,47.389342744692875
0,South_King_County-to-North_King_County,2020-06,45,663,32,0.048265460030165915,1.6753926701570678,60.43939431852103
0,South_King_County-to-North_King_County,2021-05,45,663,69,0.10407239819004525,3.7441860465116283,46.00017612276385
0,South_King_County-to-North_King_County,2021-03,45,663,47,0.07088989441930618,3.9339207048458147,68.50515723296756
0,South_King_County-to-North_King_County,2020-07,45,663,22,0.033182503770739065,1.6382978723404256,49.76163708213954
0,South_King_County-to-North_King_County,2020-02,45,663,11,0.016591251885369532,3.0,12.731491916965538
0,South_King_County-to-North_King_County,2021-10,45,663,16,0.024132730015082957,1.0666666666666667,18.45165541781867
0,South_King_County-to-North_King_County,2020-04,45,663,23,0.03469079939668175,2.169811320754717,25.267592821761877
0,South_King_County-to-North_King_County,2021-12,45,663,79,0.1191553544494721,4.817073170731708,22.068433191309506
0,South_King_County-to-North_King_County,2021-06,45,663,27,0.04072398190045249,1.7419354838709677,25.59264144073188
0,South_King_County-to-North_King_County,2020-12,45,663,11,0.016591251885369532,,44.18935371893806
0,South_King_County-to-North_King_County,2020-09,45,663,3,0.004524886877828055,1.2857142857142856,21.781971135946325
0,South_King_County-to-North_King_County,2021-01,45,663,13,0.0196078431372549,,32.15804682678349
0,South_King_County-to-North_King_County,2020-03,45,663,19,0.02865761689291101,19.0,11.359422745964059
0,South_King_County-to-North_King_County,2021-02,45,663,6,0.00904977375565611,,11.434749619295903
0,South_King_County-to-North_King_County,2021-11,45,663,27,0.04072398190045249,1.5,34.06636528320426
0,South_King_County-to-North_King_County,2020-10,45,663,4,0.006033182503770739,1.3333333333333333,15.678932961505476
0,South_King_County-to-North_King_County,2022-01,45,663,51,0.07692307692307693,,51.29835769757544
0,South_King_County-to-North_King_County,2021-08,45,663,25,0.03770739064856712,,37.77580261219161
0,South_King_County-to-North_King_County,2020-11,45,663,13,0.0196078431372549,3.0,47.0212132988328
0,South_King_County-to-North_King_County,2022-02,45,663,31,0.04675716440422323,,24.86050522477334
0,South_King_County-to-North_King_County,2021-04,45,663,59,0.0889894419306184,2.10272536687631,44.84322222592318
0,South_King_County-to-North_King_County,2020-05,45,663,16,0.024132730015082957,0.8727272727272728,16.52219912338723
0,North_King_County-to-South_King_County,2021-07,46,589,21,0.035653650254668934,,27.05726058810903
0,North_King_County-to-South_King_County,2020-08,46,589,4,0.006791171477079796,,9.775251703669927
0,North_King_County-to-South_King_County,2022-03,46,589,1,0.001697792869269949,,31.258782130846456
0,North_King_County-to-South_King_County,2021-09,46,589,35,0.059422750424448216,1.6666666666666667,37.042845417493865
0,North_King_County-to-South_King_County,2020-06,46,589,19,0.03225806451612903,1.2666666666666666,18.69829000022049
0,North_King_County-to-South_King_County,2021-05,46,589,25,0.042444821731748725,0.5952380952380952,5.69138884677852
0,North_King_County-to-South_King_County,2021-03,46,589,13,0.022071307300509338,0.17333333333333334,2.788776147133382
0,North_King_County-to-South_King_County,2020-07,46,589,14,0.023769100169779286,1.2727272727272727,18.086260118705077
0,North_King_County-to-South_King_County,2020-02,46,589,3,0.0050933786078098476,,20.246891630051618
0,North_King_County-to-South_King_County,2021-10,46,589,36,0.06112054329371817,1.3333333333333333,30.95542430041229
0,North_King_County-to-South_King_County,2020-04,46,589,22,0.03735144312393888,2.5142857142857142,26.72261217952609
0,North_King_County-to-South_King_County,2021-12,46,589,53,0.0899830220713073,1.3802083333333335,13.460918343947545
0,North_King_County-to-South_King_County,2021-06,46,589,30,0.050933786078098474,0.7792207792207793,15.831205264611787
0,North_King_County-to-South_King_County,2020-12,46,589,13,0.022071307300509338,,21.027342245432667
0,North_King_County-to-South_King_County,2020-09,46,589,2,0.003395585738539898,,5.840589704604004
0,North_King_County-to-South_King_County,2021-01,46,589,4,0.006791171477079796,,7.117643579429259
0,North_King_County-to-South_King_County,2020-03,46,589,30,0.050933786078098474,6.0,39.478280730353966
0,North_King_County-to-South_King_County,2021-02,46,589,16,0.027164685908319185,1.4545454545454546,15.046440912308231
0,North_King_County-to-South_King_County,2021-11,46,589,26,0.044142614601018676,,21.36317011146631
0,North_King_County-to-South_King_County,2020-10,46,589,2,0.003395585738539898,,9.913822987912027
0,North_King_County-to-South_King_County,2022-01,46,589,43,0.0730050933786078,,35.180229529060554
0,North_King_County-to-South_King_County,2021-08,46,589,33,0.05602716468590832,2.2758620689655173,37.92452370341349
0,North_King_County-to-South_King_County,2020-11,46,589,12,0.02037351443123939,2.0,16.85232610793809
0,North_King_County-to-South_King_County,2022-02,46,589,50,0.08488964346349745,,40.20813730102283
0,North_King_County-to-South_King_County,2021-04,46,589,43,0.0730050933786078,4.3977272727272725,10.971710858963284
0,North_King_County-to-South_King_County,2020-05,46,589,37,0.06281833616298811,3.303571428571429,96.1948716268036
0,South_King_County-to-North_King_County,2021-07,46,750,25,0.03333333333333333,1.5625,29.51586746836568
0,South_King_County-to-North_King_County,2020-08,46,750,7,0.009333333333333334,,61.87956327211134
0,South_King_County-to-North_King_County,2022-03,46,750,2,0.0026666666666666666,,99.36191535185064
0,South_King_County-to-North_King_County,2021-09,46,750,41,0.05466666666666667,2.7333333333333334,55.2125301272731
0,South_King_County-to-North_King_County,2020-06,46,750,33,0.044,2.2758620689655173,45.289911091868824
0,South_King_County-to-North_King_County,2021-05,46,750,67,0.08933333333333333,1.6834170854271358,58.958616562560785
0,South_King_County-to-North_King_County,2021-03,46,750,52,0.06933333333333333,3.4354354354354353,112.94614030167921
0,South_King_County-to-North_King_County,2020-07,46,750,20,0.02666666666666667,1.4285714285714286,58.797643823166474
0,South_King_County-to-North_King_County,2020-02,46,750,3,0.004,inf,2.9953804268923996
0,South_King_County-to-North_King_County,2021-10,46,750,33,0.044,,28.41066008189749
0,South_King_County-to-North_King_County,2020-04,46,750,28,0.037333333333333336,2.8,36.949062948080005
0,South_King_County-to-North_King_County,2021-12,46,750,77,0.10266666666666667,2.2481751824817517,26.405472347698332
0,South_King_County-to-North_King_County,2021-06,46,750,32,0.042666666666666665,1.28,27.350977866348657
0,South_King_County-to-North_King_County,2020-12,46,750,14,0.018666666666666668,,37.12465284946843
0,South_King_County-to-North_King_County,2020-09,46,750,1,0.0013333333333333333,,6.071632654835359
0,South_King_County-to-North_King_County,2021-01,46,750,10,0.013333333333333334,,17.522544025830882
0,South_King_County-to-North_King_County,2020-03,46,750,16,0.021333333333333333,2.909090909090909,15.693996772109681
0,South_King_County-to-North_King_County,2021-02,46,750,11,0.014666666666666666,1.0,24.816747597040738
0,South_King_County-to-North_King_County,2021-11,46,750,38,0.050666666666666665,1.8095238095238095,52.16291561145328
