start_date	poi_geo	visitor_state	sum_visits
2020-06-22	South King	OH	6081.823860933338
2020-06-22	South King	OK	3728.4224538765247
2020-06-22	South King	OR	63938.478677116575
2020-06-22	South King	PA	3596.208891682322
2020-06-22	South King	PR	528.854248776812
2020-06-22	South King	SC	3966.4068658260903
2020-06-22	South King	SD	1057.708497553624
2020-06-22	South King	TN	5632.2977494730485
2020-06-22	South King	TX	34825.052281953074
2020-06-22	South King	UT	12084.319584550154
2020-06-22	South King	VA	5526.526899717685
2020-06-22	South King	VT	211.5416995107248
2020-06-22	South King	WA	1112021.8289030027
2020-06-22	South King	WI	2617.8285314452196
2020-06-22	South King	WV	581.7396736544932
2020-06-22	South King	WY	951.9376477982617
2020-06-29	North King	DC	839.1095561623835
2020-06-29	North King	DE	419.5547780811917
2020-06-29	North King	FL	12455.532474285379
2020-06-29	North King	GA	6660.432102038919
2020-06-29	North King	HI	4483.991690742737
2020-06-29	North King	IA	3539.993440060055
2020-06-29	North King	ID	24779.954080420386
2020-06-29	North King	IL	7787.985568132121
2020-06-29	North King	IN	2307.5512794465544
2020-06-29	North King	KS	2255.1069321864056
2020-06-29	North King	KY	1547.1082441743945
2020-06-29	North King	LA	2359.9956267067037
2020-06-29	North King	MA	2123.996064036033
2020-06-29	North King	MD	1783.107806845065
2020-06-29	North King	MI	4798.6577743036305
2020-06-29	North King	MN	3933.3260445111723
2020-06-29	North King	MO	4746.213427043482
2020-06-29	North King	MS	524.4434726014897
2020-06-29	North King	MT	4982.212989714152
2020-06-29	North King	NC	5087.10168423445
2020-06-29	North King	ND	524.4434726014897
2020-06-29	North King	NE	2071.551716775884
2020-06-29	North King	NH	104.88869452029793
2020-06-29	North King	NJ	3408.8825719096826
2020-06-29	North King	NM	2569.7730157472993
2020-06-29	North King	NV	10226.647715729048
2020-06-29	North King	NY	6057.322108547206
2020-06-29	North King	OH	4588.880385263034
2020-06-29	North King	OK	1861.7743277352884
2020-06-29	North King	OR	99591.81544702289
2020-06-29	North King	PA	3539.993440060055
2020-06-29	North King	PR	104.88869452029793
2020-06-29	North King	RI	104.88869452029793
2020-06-29	North King	SC	2123.996064036033
2020-06-29	North King	SD	314.6660835608938
2020-06-29	North King	TN	4693.769079783333
2020-06-29	North King	TX	23967.066697888076
2020-06-29	North King	UT	9203.982944156143
2020-06-29	North King	VA	6267.099497587801
2020-06-29	North King	VT	104.88869452029793
2020-06-29	North King	WA	1289816.2765161037
2020-06-29	North King	WI	2307.5512794465544
2020-06-29	North King	WV	104.88869452029793
2020-06-29	North King	WY	1206.2199869834262
2020-06-29	South King	DC	104.88869452029793
2020-06-29	South King	DE	314.6660835608938
2020-06-29	South King	FL	17516.411984889754
2020-06-29	South King	GA	10855.979882850836
2020-06-29	South King	HI	6057.322108547206
2020-06-29	South King	IA	1887.9965013653627
2020-06-29	South King	ID	25304.397553021878
2020-06-29	South King	IL	9387.538159566664
2020-06-29	South King	IN	3408.882571909683
2020-06-29	South King	KS	3041.77214108864
2020-06-29	South King	KY	1887.9965013653627
2020-06-29	South King	LA	4326.65864896229
2020-06-29	South King	MA	1311.1086815037243
2020-06-29	South King	MD	2831.994752048044
2020-06-29	South King	ME	104.88869452029793
2020-06-29	South King	MI	5873.766893136684
2020-06-29	South King	MN	6083.54428217728
2020-06-29	South King	MO	4903.546468823928
2020-06-29	South King	MS	839.1095561623835
2020-06-29	South King	MT	4457.7695171126625
2020-06-29	South King	NC	3566.21561369013
2020-06-29	South King	ND	2412.4399739668524
2020-06-29	South King	NE	3172.8830092390126
2020-06-29	South King	NH	209.77738904059586
2020-06-29	South King	NJ	1783.107806845065
2020-06-29	South King	NM	1258.6643342435752
2020-06-29	South King	NV	10410.202931139569
2020-06-29	South King	NY	4824.879947933705
2020-06-29	South King	OH	6922.653838339664
2020-06-29	South King	OK	2831.994752048044
2020-06-29	South King	OR	42060.366502639474
2020-06-29	South King	PA	4195.547780811918
2020-06-29	South King	PR	104.88869452029793
2020-06-29	South King	RI	314.6660835608938
2020-06-29	South King	SC	3120.4386619788634
2020-06-29	South King	SD	1048.8869452029794
2020-06-29	South King	TN	6083.54428217728
2020-06-29	South King	TX	34534.6026708081
2020-06-29	South King	UT	8443.539908883984
2020-06-29	South King	VA	2517.3286684871505
2020-06-29	South King	WA	1024185.6576434491
2020-06-29	South King	WI	3146.660835608938
2020-06-29	South King	WV	419.5547780811917
2020-06-29	South King	WY	734.2208616420855
2020-07-06	North King	DC	131.60074727462515
2020-07-06	North King	DE	421.1223912788005
2020-07-06	North King	FL	17134.417295156196
2020-07-06	North King	GA	7027.479904464983
2020-07-06	North King	HI	4606.02615461188
2020-07-06	North King	IA	3816.421670964129
2020-07-06	North King	ID	33900.35249794344
2020-07-06	North King	IL	11554.545610712088
2020-07-06	North King	IN	2579.374646582653
2020-07-06	North King	KS	2737.2955433122033
2020-07-06	North King	KY	2816.2559916769783
2020-07-06	North King	LA	3790.1015215092043
2020-07-06	North King	MA	1737.129864025052
2020-07-06	North King	MD	3184.7380840459286
2020-07-06	North King	ME	631.6835869182007
2020-07-06	North King	MI	4527.0657062471055
2020-07-06	North King	MN	6027.314225177832
2020-07-06	North King	MO	2763.615692767128
2020-07-06	North King	MS	421.1223912788005
2020-07-06	North King	MT	6106.274673542607
2020-07-06	North King	NC	4263.864211697854
2020-07-06	North King	ND	421.1223912788005
2020-07-06	North King	NE	2000.3313585743022
2020-07-06	North King	NH	473.76269018865054
2020-07-06	North King	NJ	1974.0112091193773
2020-07-06	North King	NM	1210.7268749265513
2020-07-06	North King	NV	9159.41201031391
2020-07-06	North King	NY	7474.922445198708
2020-07-06	North King	OH	3132.0977851360785
2020-07-06	North King	OK	2105.6119563940024
2020-07-06	North King	OR	109860.30382485708
2020-07-06	North King	PA	4579.706005156955
2020-07-06	North King	PR	315.84179345910036
2020-07-06	North King	SC	2579.374646582653
2020-07-06	North King	SD	842.244782557601
2020-07-06	North King	TN	3921.7022687838294
2020-07-06	North King	TX	29662.80843570051
2020-07-06	North King	UT	11265.023966707913
2020-07-06	North King	VA	5711.472431718731
2020-07-06	North King	WA	1444002.359545552
2020-07-06	North King	WI	3605.860475324729
2020-07-06	North King	WV	315.84179345910036
2020-07-06	North King	WY	1394.9679211110265
2020-07-06	South King	DC	315.84179345910036
2020-07-06	South King	DE	526.4029890985006
2020-07-06	South King	FL	17713.460583164546
2020-07-06	South King	GA	10843.901575429112
2020-07-06	South King	HI	4421.785108427405
2020-07-06	South King	IA	2210.8925542137026
2020-07-06	South King	ID	16634.33445551262
2020-07-06	South King	IL	11001.822472158663
2020-07-06	South King	IN	4211.223912788005
2020-07-06	South King	KS	3237.3783829557788
2020-07-06	South King	KY	2658.335094947428
2020-07-06	South King	LA	4895.547798616056
2020-07-06	South King	MA	1579.2089672955017
2020-07-06	South King	MD	3421.619429140254
2020-07-06	South King	ME	473.76269018865054
2020-07-06	South King	MI	5922.0336273581315
2020-07-06	South King	MN	7764.444089202884
2020-07-06	South King	MO	5579.871684444106
2020-07-06	South King	MS	2474.0940487629528
2020-07-06	South King	MT	5500.9112360793315
2020-07-06	South King	NC	5132.429143710381
2020-07-06	South King	ND	842.244782557601
2020-07-06	South King	NE	3211.0582335008535
2020-07-06	South King	NH	315.84179345910036
2020-07-06	South King	NJ	2158.2522553038525
2020-07-06	South King	NM	1263.3671738364014
2020-07-06	South King	NV	8448.767975030934
2020-07-06	South King	NY	5316.670189894856
2020-07-06	South King	OH	6658.997812096032
2020-07-06	South King	OK	5421.950787714556
2020-07-06	South King	OR	38664.29954928487
2020-07-06	South King	PA	4974.50824698083
2020-07-06	South King	PR	315.84179345910036
2020-07-06	South King	RI	315.84179345910036
2020-07-06	South King	SC	3790.1015215092043
2020-07-06	South King	SD	736.9641847379008
2020-07-06	South King	TN	6922.199306645283
2020-07-06	South King	TX	40585.670459494395
2020-07-06	South King	UT	8790.92991794496
2020-07-06	South King	VA	7764.444089202884
2020-07-06	South King	VT	421.1223912788005
2020-07-06	South King	WA	1068282.2260764972
2020-07-06	South King	WI	3316.3388313205537
2020-07-06	South King	WV	315.84179345910036
2020-07-06	South King	WY	1158.0865760167012
2020-07-13	North King	DC	618.181864922185
2020-07-13	North King	DE	824.2424865629133
2020-07-13	North King	FL	19112.12265717755
2020-07-13	North King	GA	7443.939956771311
2020-07-13	North King	HI	3657.576034122928
2020-07-13	North King	IA	3400.0002570720176
2020-07-13	North King	ID	22022.72893785284
2020-07-13	North King	IL	10071.212882690597
2020-07-13	North King	IN	2498.485037393831
2020-07-13	North King	KS	1648.4849731258266
2020-07-13	North King	KY	1468.1819291901893
2020-07-13	North King	LA	3477.2729901872904
2020-07-13	North King	MA	1674.2425508309177
2020-07-13	North King	MD	2060.6062164072832
2020-07-13	North King	ME	437.8788209865477
2020-07-13	North King	MI	6696.970203323671
2020-07-13	North King	MN	4353.030632160386
2020-07-13	North King	MO	3219.69721313638
2020-07-13	North King	MS	618.181864922185
2020-07-13	North King	MT	7186.3641797204
2020-07-13	North King	NC	7469.697534476402
2020-07-13	North King	ND	669.6970203323671
2020-07-13	North King	NE	1081.8182636138238
2020-07-13	North King	NH	103.03031082036416
2020-07-13	North King	NJ	3271.212368546562
2020-07-13	North King	NM	515.1515541018208
2020-07-13	North King	NV	7418.18237906622
2020-07-13	North King	NY	7572.727845296766
2020-07-13	North King	OH	4533.333676096023
2020-07-13	North King	OK	2704.5456590345593
2020-07-13	North King	OR	60143.94394138758
2020-07-13	North King	PA	3863.636655763656
2020-07-13	North King	PR	1184.8485744341879
2020-07-13	North King	RI	824.2424865629133
2020-07-13	North King	SC	2575.757770509104
2020-07-13	North King	SD	309.0909324610925
2020-07-13	North King	TN	3837.879078058565
2020-07-13	North King	TX	29286.365850688515
2020-07-13	North King	UT	9736.364372524413
2020-07-13	North King	VA	4739.3942977367515
2020-07-13	North King	WA	1342948.5863880366
2020-07-13	North King	WI	3193.939635431289
2020-07-13	North King	WV	309.0909324610925
2020-07-13	North King	WY	1056.0606859087327
2020-07-13	South King	DC	206.06062164072833
2020-07-13	South King	DE	1442.4243514850982
2020-07-13	South King	FL	23156.062356876846
2020-07-13	South King	GA	11771.213011226606
2020-07-13	South King	HI	6439.39442627276
2020-07-13	South King	IA	3116.666902316016
2020-07-13	South King	ID	14475.758670261164
2020-07-13	South King	IL	10740.909903022964
2020-07-13	South King	IN	5306.061007248754
2020-07-13	South King	KS	4327.273054455295
2020-07-13	South King	KY	1571.2122400105536
2020-07-13	South King	LA	6053.030760696394
2020-07-13	South King	MA	2292.4244157531025
2020-07-13	South King	MD	3193.939635431289
2020-07-13	South King	ME	1236.36372984437
2020-07-13	South King	MI	6671.212625618579
2020-07-13	South King	MN	6696.970203323671
2020-07-13	South King	MO	6156.061071516759
2020-07-13	South King	MS	1906.060750176737
2020-07-13	South King	MT	5666.667095120029
2020-07-13	South King	NC	7212.1217574254915
2020-07-13	South King	ND	515.1515541018208
2020-07-13	South King	NE	2498.485037393831
2020-07-13	South King	NH	412.12124328145666
2020-07-13	South King	NJ	2756.0608144447415
2020-07-13	South King	NM	1880.303172471646
2020-07-13	South King	NV	11848.485744341879
2020-07-13	South King	NY	4584.848831506205
2020-07-13	South King	OH	7315.152068245856
2020-07-13	South King	OK	4919.697341672389
2020-07-13	South King	OR	36936.366429100555
2020-07-13	South King	PA	2807.5759698549236
2020-07-13	South King	PR	206.06062164072833
2020-07-13	South King	RI	231.81819934581938
2020-07-13	South King	SC	4430.303365275659
2020-07-13	South King	SD	721.2121757425491
2020-07-13	South King	TN	6233.333804632032
2020-07-13	South King	TX	38430.305935995835
2020-07-13	South King	UT	9092.424929897137
2020-07-13	South King	VA	5357.5761626589365
2020-07-13	South King	VT	103.03031082036416
2020-07-13	South King	WA	1041018.2605289595
2020-07-13	South King	WI	4018.1821219942026
2020-07-13	South King	WV	721.2121757425491
2020-07-13	South King	WY	1390.9091960749163
2020-07-20	North King	DC	101.94375945486432
2020-07-20	North King	DE	509.7187972743216
2020-07-20	North King	FL	19190.912717378207
2020-07-20	North King	GA	6702.802184157329
2020-07-20	North King	HI	4332.609776831734
2020-07-20	North King	IA	2497.622106644176
2020-07-20	North King	ID	17534.326626236663
2020-07-20	North King	IL	14017.266925043845
2020-07-20	North King	IN	3822.890979557412
2020-07-20	North King	KS	3899.3487991485604
2020-07-20	North King	KY	1529.156391822965
2020-07-20	North King	LA	3848.376919421128
2020-07-20	North King	MA	3134.770603237078
2020-07-20	North King	MD	1809.5017303238417
2020-07-20	North King	ME	101.94375945486432
2020-07-20	North King	MI	8461.33203475374
2020-07-20	North King	MN	6218.569326746723
2020-07-20	North King	MO	5504.963010562673
2020-07-20	North King	MS	2370.1924073255955
2020-07-20	North King	MT	5963.7099281095625
2020-07-20	North King	NC	4434.553536286598
2020-07-20	North King	ND	1095.8954141397915
2020-07-20	North King	NE	1248.811053322088
2020-07-20	North King	NH	611.6625567291859
2020-07-20	North King	NJ	3364.1440620105227
2020-07-20	North King	NM	917.4938350937789
2020-07-20	North King	NV	10831.524442079333
2020-07-20	North King	NY	6779.260003748477
2020-07-20	North King	OH	3669.9753403751156
2020-07-20	North King	OK	2828.939324872485
2020-07-20	North King	OR	56043.58176031166
2020-07-20	North King	PA	6906.689703067058
2020-07-20	North King	PR	1121.3813540035076
2020-07-20	North King	RI	407.7750378194573
2020-07-20	North King	SC	1962.4173695061381
2020-07-20	North King	SD	739.0922560477663
2020-07-20	North King	TN	4918.7863936972035
2020-07-20	North King	TX	25766.285202216957
2020-07-20	North King	UT	11672.560457581965
2020-07-20	North King	VA	4918.7863936972035
2020-07-20	North King	VT	611.6625567291859
2020-07-20	North King	WA	1353328.8927031877
2020-07-20	North King	WI	4409.067596422882
2020-07-20	North King	WY	713.6063161840502
2020-07-20	South King	DC	203.88751890972864
2020-07-20	South King	DE	407.7750378194573
2020-07-20	South King	FL	27244.46971431249
2020-07-20	South King	GA	10194.375945486432
2020-07-20	South King	HI	10168.890005622716
2020-07-20	South King	IA	2879.9112045999173
2020-07-20	South King	ID	25333.024224533783
2020-07-20	South King	IL	13762.407526406683
2020-07-20	South King	IN	5326.56143151666
2020-07-20	South King	KS	5810.794288927266
2020-07-20	South King	KY	1707.5579708689775
2020-07-20	South King	LA	8486.817974617456
2020-07-20	South King	MA	1733.0439107326933
2020-07-20	South King	MD	2803.4533850087687
2020-07-20	South King	ME	637.148496592902
2020-07-20	South King	MI	6779.260003748477
2020-07-20	South King	MN	7212.52098143165
2020-07-20	South King	MO	6447.942785520168
2020-07-20	South King	MS	2828.939324872485
2020-07-20	South King	MT	7339.950680750231
2020-07-20	South King	NC	8104.528876661713
2020-07-20	South King	ND	203.88751890972864
2020-07-20	South King	NE	2421.1642870530277
2020-07-20	South King	NH	407.7750378194573
2020-07-20	South King	NJ	3211.228422828226
2020-07-20	South King	NM	917.4938350937789
2020-07-20	South King	NV	10576.665043442174
2020-07-20	South King	NY	4893.300453833487
2020-07-20	South King	OH	7620.296019251108
2020-07-20	South King	OK	4587.469175468895
2020-07-20	South King	OR	53189.15649557546
2020-07-20	South King	PA	5326.56143151666
2020-07-20	South King	PR	101.94375945486432
2020-07-20	South King	RI	101.94375945486432
2020-07-20	South King	SC	5046.216093015784
2020-07-20	South King	SD	815.5500756389146
2020-07-20	South King	TN	6065.653687564427
2020-07-20	South King	TX	42204.71641431383
2020-07-20	South King	UT	14170.182564226141
2020-07-20	South King	VA	5887.252108518414
2020-07-20	South King	VT	101.94375945486432
2020-07-20	South King	WA	1082387.866012022
2020-07-20	South King	WI	5097.187972743216
2020-07-20	South King	WV	509.7187972743216
2020-07-20	South King	WY	611.6625567291859
2020-07-27	North King	DC	192.89930590738678
2020-07-27	North King	DE	675.1475706758537
2020-07-27	North King	FL	13985.19967828554
2020-07-27	North King	GA	5328.84332569156
2020-07-27	North King	HI	3375.7378533792685
2020-07-27	North King	IA	2363.016497365488
2020-07-27	North King	ID	22955.017402979025
2020-07-27	North King	IL	10802.361130813659
2020-07-27	North King	IN	3086.3888945181884
2020-07-27	North King	KS	3882.098531386159
2020-07-27	North King	KY	2338.904084127065
2020-07-27	North King	LA	2387.128910603911
2020-07-27	North King	MA	2652.3654562265683
2020-07-27	North King	MD	3978.5481843398525
2020-07-27	North King	ME	1253.8454883980141
2020-07-27	North King	MI	5762.86676398318
2020-07-27	North King	MN	7089.049492096464
2020-07-27	North King	MO	6438.014334659034
2020-07-27	North King	MS	1784.3185796433277
2020-07-27	North King	MT	4195.559903485662
2020-07-27	North King	NC	5401.180565406829
2020-07-27	North King	ND	1060.9461824906273
2020-07-27	North King	NE	723.3723971527004
2020-07-27	North King	NH	337.57378533792684
2020-07-27	North King	NJ	2531.8033900344512
2020-07-27	North King	NM	795.7096368679704
2020-07-27	North King	NV	6341.56468170534
2020-07-27	North King	NY	7306.061211242274
2020-07-27	North King	OH	7113.161905334888
2020-07-27	North King	OK	5015.381953592057
2020-07-27	North King	OR	45500.123780904854
2020-07-27	North King	PA	2893.4895886108015
2020-07-27	North King	PR	1326.1827281132842
2020-07-27	North King	SC	3592.7495725250787
2020-07-27	North King	SD	699.2599839142771
2020-07-27	North King	TN	3544.524746048232
2020-07-27	North King	TX	22014.633286680517
2020-07-27	North King	UT	8993.930137931908
2020-07-27	North King	VA	4364.346796154626
2020-07-27	North King	WA	1310027.4112435405
2020-07-27	North King	WI	4701.920581492553
2020-07-27	North King	WY	482.2482647684669
2020-07-27	South King	DC	96.44965295369339
2020-07-27	South King	DE	482.2482647684669
2020-07-27	South King	FL	18614.783020062823
2020-07-27	South King	GA	8511.681873163441
2020-07-27	South King	HI	5618.19228455264
2020-07-27	South King	IA	3496.299919571385
2020-07-27	South King	ID	28959.00829934644
2020-07-27	South King	IL	14298.661050385044
2020-07-27	South King	IN	6028.103309605836
2020-07-27	South King	KS	5232.393672737866
2020-07-27	South King	KY	2772.927522418685
2020-07-27	South King	LA	6148.665375797954
2020-07-27	South King	MA	1494.9696207822476
2020-07-27	South King	MD	2772.927522418685
2020-07-27	South King	ME	289.3489588610802
2020-07-27	South King	MI	7354.286037719121
2020-07-27	South King	MN	7571.297756864931
2020-07-27	South King	MO	5642.3046977910635
2020-07-27	South King	MS	2700.5902827034147
2020-07-27	South King	MT	8029.433608394975
2020-07-27	South King	NC	7330.173624480697
2020-07-27	South King	ND	675.1475706758537
2020-07-27	South King	NE	1446.7447943054008
2020-07-27	South King	NH	1181.508248682744
2020-07-27	South King	NJ	2314.7916708886414
2020-07-27	South King	NM	964.4965295369338
2020-07-27	South King	NV	7281.948798003851
2020-07-27	South King	NY	4677.80816825413
2020-07-27	South King	OH	6655.026053804844
2020-07-27	South King	OK	3327.513026902422
2020-07-27	South King	OR	80318.44849718818
2020-07-27	South King	PA	5111.831606545749
2020-07-27	South King	SC	6028.103309605836
2020-07-27	South King	SD	988.6089427753573
2020-07-27	South King	TN	4364.346796154626
2020-07-27	South King	TX	32503.53304539467
2020-07-27	South King	UT	13647.625892947615
2020-07-27	South King	VA	3785.6488784324656
2020-07-27	South King	VT	96.44965295369339
2020-07-27	South King	WA	1107290.2407348768
2020-07-27	South King	WI	3544.524746048232
2020-07-27	South King	WV	578.6979177221604
2020-07-27	South King	WY	1350.2951413517073
2020-08-03	North King	DC	402.18487428245106
2020-08-03	North King	DE	804.3697485649021
2020-08-03	North King	FL	20888.476908044802
2020-08-03	North King	GA	3544.2542046140998
2020-08-03	North King	HI	3167.205884974302
2020-08-03	North King	IA	1005.4621857061277
2020-08-03	North King	ID	19380.28362948561
2020-08-03	North King	IL	14051.334045243135
2020-08-03	North King	IN	3242.6155489022617
2020-08-03	North King	KS	2915.84033854777
2020-08-03	North King	KY	904.9159671355148
2020-08-03	North King	LA	1206.5546228473531
2020-08-03	North King	MA	2237.1533631961343
2020-08-03	North King	MD	2513.655464265319
2020-08-03	North King	ME	402.18487428245106
2020-08-03	North King	MI	8320.199586718207
2020-08-03	North King	MN	8295.063032075554
2020-08-03	North King	MO	3368.2983221155278
2020-08-03	North King	MS	402.18487428245106
2020-08-03	North King	MT	6837.142862801668
2020-08-03	North King	NC	7189.054627798812
2020-08-03	North King	ND	804.3697485649021
2020-08-03	North King	NE	703.8235299942894
2020-08-03	North King	NH	502.73109285306384
2020-08-03	North King	NJ	2614.201682835932
2020-08-03	North King	NM	1633.8760517724575
2020-08-03	North King	NV	7314.737401012078
2020-08-03	North King	NY	6158.455887450032
2020-08-03	North King	OH	7792.331939222489
2020-08-03	North King	OK	1960.651262126949
2020-08-03	North King	OR	49317.92020888556
2020-08-03	North King	PA	3820.756305683285
2020-08-03	North King	PR	703.8235299942894
2020-08-03	North King	RI	276.5021010691851
2020-08-03	North King	SC	3167.205884974302
2020-08-03	North King	SD	502.73109285306384
2020-08-03	North King	TN	2010.9243714122554
2020-08-03	North King	TX	28354.033636912798
2020-08-03	North King	UT	9602.163873493519
2020-08-03	North King	VA	4926.764709960025
2020-08-03	North King	VT	301.6386557118383
2020-08-03	North King	WA	1345082.175483015
2020-08-03	North King	WI	4675.399163533493
2020-08-03	North King	WY	402.18487428245106
2020-08-03	South King	DC	502.73109285306384
2020-08-03	South King	DE	301.6386557118383
2020-08-03	South King	FL	17218.539930217437
2020-08-03	South King	GA	8873.203788856577
2020-08-03	South King	HI	7817.468493865143
2020-08-03	South King	IA	3091.7962210463425
2020-08-03	South King	ID	19505.966402698876
2020-08-03	South King	IL	10356.260512773115
2020-08-03	South King	IN	3770.4831963979786
2020-08-03	South King	KS	4424.033617106962
2020-08-03	South King	KY	1432.783614631232
2020-08-03	South King	LA	3871.0294149685915
2020-08-03	South King	MA	2790.1575653345044
2020-08-03	South King	MD	2161.7436992681746
2020-08-03	South King	ME	201.09243714122553
2020-08-03	South King	MI	6007.636559594112
2020-08-03	South King	MN	10456.806731343728
2020-08-03	South King	MO	5680.861349239622
2020-08-03	South King	MS	2086.334035340215
2020-08-03	South King	MT	6610.9138710177895
2020-08-03	South King	NC	6887.415972086975
2020-08-03	South King	ND	703.8235299942894
2020-08-03	South King	NE	3217.4789942596085
2020-08-03	South King	NH	100.54621857061277
2020-08-03	South King	NJ	2362.8361364094
2020-08-03	South King	NM	1860.1050435563361
2020-08-03	South King	NV	9225.11555385372
2020-08-03	South King	NY	6007.636559594112
2020-08-03	South King	OH	6284.138660663298
2020-08-03	South King	OK	4323.487398536349
2020-08-03	South King	OR	59070.903410235
2020-08-03	South King	PA	3644.8004231847126
2020-08-03	South King	PR	100.54621857061277
2020-08-03	South King	RI	301.6386557118383
2020-08-03	South King	SC	7666.649166009223
2020-08-03	South King	SD	829.5063032075553
2020-08-03	South King	TN	6636.050425660443
2020-08-03	South King	TX	37428.3298629106
2020-08-03	South King	UT	12342.048329542717
2020-08-03	South King	VA	6057.909668879419
2020-08-03	South King	VT	276.50210106918513
2020-08-03	South King	WA	1050858.8033907595
2020-08-03	South King	WI	5705.997903882275
2020-08-03	South King	WV	326.7752103544915
2020-08-03	South King	WY	628.4138660663298
2020-08-10	North King	DC	1000.8290153613377
2020-08-10	North King	DE	488.2092757860184
2020-08-10	North King	FL	14450.994563266144
2020-08-10	North King	GA	3954.495133866749
2020-08-10	North King	HI	2148.120813458481
2020-08-10	North King	IA	3051.307973662615
2020-08-10	North King	ID	27583.82408191004
2020-08-10	North King	IL	9520.080877827359
2020-08-10	North King	IN	2709.561480612402
2020-08-10	North King	KS	5882.921773221522
2020-08-10	North King	KY	2953.6661185054113
2020-08-10	North King	LA	976.4185515720368
2020-08-10	North King	MA	2782.792871980305
2020-08-10	North King	MD	1904.0161755654717
2020-08-10	North King	ME	97.64185515720368
2020-08-10	North King	MI	6566.414759321948
2020-08-10	North King	MN	6981.392643740063
2020-08-10	North King	MO	6224.668266271735
2020-08-10	North King	MS	781.1348412576294
2020-08-10	North King	MT	7274.318209211674
2020-08-10	North King	NC	6053.795019746628
2020-08-10	North King	ND	2343.4045237728883
2020-08-10	North King	NE	2318.9940599835872
2020-08-10	North King	NH	195.28371031440736
2020-08-10	North King	NJ	4515.93580102067
2020-08-10	North King	NM	1074.0604067292404
2020-08-10	North King	NV	9105.102993409244
2020-08-10	North King	NY	7494.012383315382
2020-08-10	North King	OH	4540.346264809971
2020-08-10	North King	OK	3466.2858580807306
2020-08-10	North King	OR	49553.24149228087
2020-08-10	North King	PA	5126.197395753193
2020-08-10	North King	PR	1489.0382911473562
2020-08-10	North King	RI	97.64185515720368
2020-08-10	North King	SC	4320.652090706263
2020-08-10	North King	SD	1025.2394791506385
2020-08-10	North King	TN	2123.7103496691802
2020-08-10	North King	TX	27901.16011117095
2020-08-10	North King	UT	9593.312269195261
2020-08-10	North King	VA	4125.368380391856
2020-08-10	North King	VT	195.28371031440736
2020-08-10	North King	WA	1334935.0332454995
2020-08-10	North King	WI	3441.8753942914295
2020-08-10	North King	WV	805.5453050469304
2020-08-10	North King	WY	390.5674206288147
2020-08-10	South King	DC	292.92556547161104
2020-08-10	South King	DE	390.5674206288147
2020-08-10	South King	FL	15549.465433784686
2020-08-10	South King	GA	7152.265890265169
2020-08-10	South King	HI	6322.310121428938
2020-08-10	South King	IA	3466.2858580807306
2020-08-10	South King	ID	19772.475669333744
2020-08-10	South King	IL	11009.119168974716
2020-08-10	South King	IN	4418.293945863466
2020-08-10	South King	KS	3930.084670077448
2020-08-10	South King	KY	2123.7103496691802
2020-08-10	South King	LA	2587.5091616658974
2020-08-10	South King	MA	2856.0242633482076
2020-08-10	South King	MD	3026.897509873314
2020-08-10	South King	ME	683.4929861004257
2020-08-10	South King	MI	7689.2960936297895
2020-08-10	South King	MN	8592.483253833923
2020-08-10	South King	MO	5614.406671539212
2020-08-10	South King	MS	1952.8371031440736
2020-08-10	South King	MT	7054.624035107966
2020-08-10	South King	NC	6053.795019746628
2020-08-10	South King	ND	1293.7545808329487
2020-08-10	South King	NE	2270.1731324049856
2020-08-10	South King	NH	537.0302033646202
2020-08-10	South King	NJ	1781.9638566189672
2020-08-10	South King	NM	1366.9859722008514
2020-08-10	South King	NV	8446.020471098118
2020-08-10	South King	NY	7616.064702261887
2020-08-10	South King	OH	7176.676354054471
2020-08-10	South King	OK	3466.2858580807306
2020-08-10	South King	OR	47478.35207019029
2020-08-10	South King	PA	5834.10084564292
2020-08-10	South King	PR	488.2092757860184
2020-08-10	South King	RI	390.5674206288147
2020-08-10	South King	SC	4320.652090706263
2020-08-10	South King	SD	1562.2696825152589
2020-08-10	South King	TN	4833.271830281582
2020-08-10	South King	TX	33686.440029235266
2020-08-10	South King	UT	13645.449258219214
2020-08-10	South King	VA	6102.61594732523
2020-08-10	South King	VT	292.92556547161104
2020-08-10	South King	WA	1014401.233228189
2020-08-10	South King	WI	5443.533425014105
2020-08-10	South King	WV	366.1569568395138
2020-08-10	South King	WY	1000.8290153613377
2020-08-17	North King	DC	592.7610520547263
2020-08-17	North King	DE	569.0506099725372
2020-08-17	North King	FL	18636.407476600594
2020-08-17	North King	GA	7255.39527714985
2020-08-17	North King	HI	3651.4080806571137
2020-08-17	North King	IA	2892.673934027064
2020-08-17	North King	ID	41896.351159228056
2020-08-17	North King	IL	9697.570811615322
2020-08-17	North King	IN	4623.536206026865
2020-08-17	North King	KS	9887.254348272834
2020-08-17	North King	KY	1541.1787353422883
2020-08-17	North King	LA	403.07751539721386
2020-08-17	North King	MA	2940.0948181914423
2020-08-17	North King	MD	5263.718142245969
2020-08-17	North King	ME	284.5253049862686
2020-08-17	North King	MI	9863.543906190645
2020-08-17	North King	MN	7919.287655451143
2020-08-17	North King	MO	4599.825763944676
2020-08-17	North King	MS	1043.2594516163183
2020-08-17	North King	MT	7516.210140053929
2020-08-17	North King	NC	5216.297258081591
2020-08-17	North King	ND	877.2863570409949
2020-08-17	North King	NE	2086.5189032326366
