,interval,mean_percent,upper_hpd_log_95,lower_hpd_log_95,upper_hpd_log_50,lower_hpd_log_50,days,date
0,240,0.2714885153867181,0.3733349585191979,0.19786773146259426,0.2861088306180408,0.23395313973859505,240,2021-07-09
0,241,0.2807210947016045,0.3904573306139143,0.19964717543965935,0.2907385732113546,0.2385179997395177,241,2021-07-08
0,242,0.29572125154857976,0.3752770579469536,0.22196676558264886,0.3090235005620527,0.26049936233194115,242,2021-07-07
0,243,0.2979049951421046,0.36349129783451467,0.23337270125333806,0.3147587977421331,0.2702176862644143,243,2021-07-06
0,244,0.3200027847497481,0.3911078742385995,0.25115595858249645,0.333514658736276,0.28530853301837683,244,2021-07-05
0,245,0.3307754535932671,0.40167309984814226,0.258567295337195,0.3479775033161437,0.2982611172344397,245,2021-07-04
0,246,0.35293331829270586,0.4354734557848491,0.2748424104569554,0.3775183480703879,0.32327082795519446,246,2021-07-03
0,247,0.3849341199582344,0.4961608242298424,0.2704485873602545,0.4225707001703652,0.3530578883929769,247,2021-07-02
0,248,0.40843820776405504,0.5303658167616536,0.2497353634691447,0.4565070488281451,0.37569145706424706,248,2021-07-01
0,249,0.3879211920145572,0.4833047486122582,0.2925474821007462,0.4193367077993513,0.35593555511658226,249,2021-06-30
0,250,0.3466077470356429,0.4170141109425022,0.27860405035302255,0.36327682389854055,0.31438712430332055,250,2021-06-29
0,251,0.3324876086761259,0.4034300618230205,0.2678159152408364,0.3515356240275508,0.3045374258818396,251,2021-06-28
0,252,0.3110287151773903,0.37445645598045607,0.2500172356669388,0.3296829105756254,0.28759065893970037,252,2021-06-27
0,253,0.3137022754389904,0.3862031387534947,0.24491632982255285,0.3366759311188365,0.2908878688589104,253,2021-06-26
0,254,0.2905630824579179,0.3530685638626594,0.23054219605186424,0.30985649791450076,0.2674739740306869,254,2021-06-25
0,255,0.27896883020486074,0.34892360007135753,0.21554762161593935,0.29611396771554094,0.25452833444943856,255,2021-06-24
0,256,0.30332634176777384,0.37079450429300914,0.24181072374425355,0.32025898395262237,0.2759226668978072,256,2021-06-23
0,257,0.31528360203979167,0.3795741111030728,0.25144670769653554,0.33225209988296406,0.2889726874678157,257,2021-06-22
0,258,0.3159975632424852,0.3790286670720856,0.25555450627424775,0.334361985549898,0.2923753214168833,258,2021-06-21
0,259,0.3079769879443191,0.37422063833982766,0.24936873285996067,0.32334631324733787,0.2805169730094447,259,2021-06-20
0,260,0.287735080161966,0.3493103418627488,0.2295279908275355,0.3063992101458509,0.26470296560669393,260,2021-06-19
0,261,0.28809338361255943,0.3503973673998921,0.23220704972150924,0.3036431434393423,0.2633883112233642,261,2021-06-18
0,262,0.30286532299710534,0.35621255147444897,0.2432713702209349,0.3211796396685464,0.2814510287493838,262,2021-06-17
0,263,0.29542528985939326,0.3510369373543816,0.23648280136635183,0.3146809692372786,0.2747965959796321,263,2021-06-16
0,264,0.30880574407733735,0.36615362070578106,0.243864703222794,0.3274595502271722,0.28523598218694807,264,2021-06-15
0,265,0.3223438316083462,0.3874638405268237,0.2530834667743741,0.3441092829394414,0.2981227680164199,265,2021-06-14
0,266,0.3157959638551742,0.4034435327467769,0.21954803887759056,0.3483284496003189,0.29266560126933105,266,2021-06-13
0,267,0.28934708603707643,0.3571358220310702,0.21816024201374684,0.31223289601624876,0.26611687875272066,267,2021-06-12
0,268,0.301526752899883,0.3759232656520045,0.2273824955824027,0.3233910888651844,0.27468077826258847,268,2021-06-11
0,269,0.2944040354170594,0.3623129713934157,0.21793759288019562,0.3147314157997898,0.2672491429796467,269,2021-06-10
0,270,0.27832344694029787,0.3454270676599286,0.21683549093677573,0.2959665427735027,0.2519209223381435,270,2021-06-09
0,271,0.27258515418865875,0.33636666590206077,0.20989789367462178,0.2878658562814481,0.2443566147943975,271,2021-06-08
0,272,0.2707952922858647,0.3356783520298763,0.20552478862338397,0.28926022071766455,0.24459250036846716,272,2021-06-07
0,273,0.24318079738597975,0.31786677260460694,0.17591482818382392,0.25763641409668003,0.21180497055551462,273,2021-06-06
0,274,0.2565938152707663,0.3221274288304021,0.19235816760133775,0.27803540631989115,0.2339136486792308,274,2021-06-05
0,275,0.26110241574050447,0.32893131280112536,0.19740799493447525,0.27772711740635764,0.23309902700871715,275,2021-06-04
0,276,0.25574751862760586,0.3232372781348666,0.19296566747810046,0.2716236010781406,0.22767708226950162,276,2021-06-03
0,277,0.2686249052659125,0.33428819238494445,0.20697326600761878,0.2853208698514191,0.24223398977917648,277,2021-06-02
0,278,0.27278051540286835,0.34036865571846986,0.20741980599225335,0.2919938742101254,0.24801727988067326,278,2021-06-01
0,279,0.2682865635991715,0.3317172605421261,0.2001468044299546,0.28701744486219244,0.24344918103626073,279,2021-05-31
0,280,0.23991741997310848,0.29646249504828026,0.19028726963393594,0.25459317580025725,0.21790095571418236,280,2021-05-30
0,281,0.2527429399031013,0.30385649894514744,0.20269349150618127,0.2700539547732181,0.2344989093912336,281,2021-05-29
0,282,0.24775295965662703,0.29931778787235647,0.19877818697112606,0.26559951748924676,0.22992658237702854,282,2021-05-28
0,283,0.24238179542414556,0.2946259794468415,0.19463377260200174,0.25972937505057764,0.2240712033814287,283,2021-05-27
0,284,0.24592393669758592,0.2992320205329436,0.18922105988611615,0.26529325823001276,0.22717062819370068,284,2021-05-26
0,285,0.24005746531350022,0.2955316742688887,0.1864007239986479,0.25811665684448437,0.2198682534346015,285,2021-05-25
0,286,0.2359653978989602,0.2886059414968233,0.1838568796807837,0.2530568571489549,0.21634057836572101,286,2021-05-24
0,287,0.257802112343188,0.31815012208702254,0.19702675986781967,0.2843841084061506,0.24306965236120906,287,2021-05-23
0,288,0.25057309833422486,0.3094596279725794,0.18842977263335095,0.27561093105257894,0.23384203436627704,288,2021-05-22
0,289,0.2428795350281931,0.2988409636395859,0.19050264561144062,0.2628714646246513,0.2252354162054012,289,2021-05-21
0,290,0.24445556972554783,0.2981547748411094,0.19413373778026322,0.26355554839013207,0.2268915819933261,290,2021-05-20
0,291,0.22454853690376,0.2785645276735852,0.1749529357328961,0.24189061746338933,0.20558579983548367,291,2021-05-19
0,292,0.2240578947492646,0.27303431792115895,0.17206096663770448,0.24041637918841696,0.2048365368530431,292,2021-05-18
0,293,0.22975502424876906,0.2802197569762408,0.17953104923665486,0.2493079409764346,0.21370439801276928,293,2021-05-17
0,294,0.2559351872737647,0.31326375194322587,0.20176850018776687,0.2745419987018331,0.23600620988607493,294,2021-05-16
0,295,0.24740655436490666,0.30460033813534365,0.18861309868431902,0.2635316384564416,0.22350832513265273,295,2021-05-15
0,296,0.25437116073962673,0.30782840063033884,0.20030135689658554,0.27178998208613053,0.23421803011521616,296,2021-05-14
0,297,0.2624052341621977,0.31576550229491396,0.2097277243617267,0.28145259322299204,0.24403293726916167,297,2021-05-13
0,298,0.26778217164746304,0.3182976583691109,0.21292688469288726,0.2848277239956535,0.24795567002721203,298,2021-05-12
0,299,0.2655148444067153,0.3200620103860536,0.21292642558855443,0.28088268615595635,0.2440682179599952,299,2021-05-11
0,300,0.2757644281385611,0.32834463068602127,0.22199920322064864,0.2927639465539152,0.25603227955549374,300,2021-05-10
0,301,0.2899951445659911,0.34416114727579583,0.2327017186480141,0.3095006756075604,0.2708142815325761,301,2021-05-09
0,302,0.3072909792839154,0.36816145147953316,0.244040530737236,0.3270151184907218,0.2843567424949072,302,2021-05-08
0,303,0.3078111873914482,0.3745318616173626,0.24422934086739,0.32840446675772017,0.2830668871964184,303,2021-05-07
0,304,0.3302493685036098,0.3991136947767467,0.24938074784457234,0.35666660514395787,0.30456620553595065,304,2021-05-06
0,305,0.33736417036166466,0.41054866876227775,0.25294403539029553,0.3614625702967291,0.3065580471892214,305,2021-05-05
0,306,0.3297401472622236,0.40380751277123184,0.2518861099118691,0.35899558114194063,0.3061784684546414,306,2021-05-04
0,307,0.3112136501519478,0.38000303426743576,0.23665566297234958,0.33401163032086156,0.2845647714142609,307,2021-05-03
0,308,0.3440965728819749,0.40061399633139694,0.2867893316871942,0.3633535900251836,0.3246485127550048,308,2021-05-02
0,309,0.3480332778955841,0.40839742695064735,0.2888034489688483,0.3682618063485334,0.3263430741946959,309,2021-05-01
0,310,0.34245059273688855,0.40473242172473595,0.28489646471587005,0.36381247171722925,0.3219654638872604,310,2021-04-30
0,311,0.3395831981561754,0.4059332777550941,0.2592715688678942,0.3697547767937657,0.3211986320264247,311,2021-04-29
0,312,0.32922381021019825,0.3951856594230503,0.259587079023694,0.355122620888445,0.30891891808587746,312,2021-04-28
0,313,0.33545901871700573,0.402815046751338,0.2656699349717599,0.3631047311743199,0.3167497297772233,313,2021-04-27
0,314,0.3306731881174287,0.39487694928186023,0.26775348206590077,0.35323907960628226,0.30874877144330537,314,2021-04-26
0,315,0.31507664190345847,0.3714329179552056,0.2609742514955743,0.337672709591712,0.29840763913062096,315,2021-04-25
0,316,0.3016409009786621,0.3552360153473943,0.2461956363274206,0.3196856996419684,0.28167925760313234,316,2021-04-24
0,317,0.2962715978100574,0.35379797595650336,0.2438305123041679,0.3171657100455694,0.2783628156664901,317,2021-04-23
0,318,0.27151268136760026,0.32832325463263323,0.21649701710088343,0.28691739935857286,0.24972796145938086,318,2021-04-22
0,319,0.26916612318785627,0.3250861190430126,0.21320449417630005,0.2862926198589329,0.24861470815476602,319,2021-04-21
0,320,0.2729121153639077,0.32863842535674104,0.21695351132646018,0.2881968401421454,0.250795698002224,320,2021-04-20
0,321,0.27548348302684456,0.3317851545449369,0.22098761462238845,0.29211413773973594,0.25434837956366413,321,2021-04-19
0,322,0.28603285519221083,0.3344208018932588,0.2345603960304604,0.30386139809127244,0.2685479898786635,322,2021-04-18
0,323,0.28202341154004673,0.32810378750857466,0.23006438229937898,0.30041802959243036,0.26559101597592766,323,2021-04-17
0,324,0.27424897632168,0.3249202709420326,0.22278403349633974,0.29017948413255623,0.25333251788701294,324,2021-04-16
0,325,0.27121969332824863,0.33308766277925134,0.2120000953488911,0.2837231600061476,0.2431994999708095,325,2021-04-15
0,326,0.2802537991103456,0.34723118381587775,0.21814200276841136,0.2925619292198017,0.2513510303262315,326,2021-04-14
0,327,0.27572373345672596,0.33954796397079806,0.21741833542880246,0.2877463969456593,0.24718340221319965,327,2021-04-13
0,328,0.26706782274143176,0.3346206140645655,0.20656295212883544,0.2776090055430797,0.23566869481912786,328,2021-04-12
0,329,0.275911992750164,0.3270446723350767,0.21757969340752834,0.29055784094372183,0.25207049901763634,329,2021-04-11
0,330,0.2783977733953325,0.33669629560991265,0.22078060764978702,0.2924047367876625,0.2529399314728871,330,2021-04-10
0,331,0.289530775550336,0.3405536142915022,0.23554548985643647,0.3068609283844098,0.26996511274148055,331,2021-04-09
0,332,0.31156151212434446,0.3657506136653551,0.2585527656289101,0.3283570167399335,0.29183667322855794,332,2021-04-08
0,333,0.3218602730823081,0.38449433823040285,0.25601805007886264,0.3447300514229128,0.30372016548478703,333,2021-04-07
0,334,0.31260788903866127,0.3699720376984488,0.25109441335954663,0.33129002156301346,0.2920844360433922,334,2021-04-06
0,335,0.31200956355844756,0.36738267166852506,0.25489503599904595,0.3317575130165415,0.29397223221607877,335,2021-04-05
0,336,0.29642389777972805,0.3500075227896416,0.2439639293013215,0.31405558148759477,0.27842527773293185,336,2021-04-04
0,337,0.29506172319739854,0.3524171117258682,0.2384268499157916,0.31340078540018157,0.2757130452217902,337,2021-04-03
0,338,0.2810373224414806,0.33628371144123553,0.22568917161238972,0.29545556999398065,0.25865913464930507,338,2021-04-02
0,339,0.27204872908421507,0.3317181200319658,0.21291025766423402,0.29065670001714666,0.2514660121907431,339,2021-04-01
0,340,0.24816427139763905,0.3021030606189936,0.19643540000469237,0.2634292039747542,0.22702768504195145,340,2021-03-31
0,341,0.24047234944607826,0.2954971354580363,0.18970088867888363,0.2600074021931199,0.2232386892299386,341,2021-03-30
0,342,0.24281976783138406,0.30048250634296286,0.18380260038658414,0.26297744035473514,0.22257711028939856,342,2021-03-29
0,343,0.23725211450827483,0.29713160707153785,0.1792006583157532,0.2556244357819689,0.21466524374525994,343,2021-03-28
0,344,0.2294203615299533,0.28724129827683975,0.17507420382994215,0.2507435777065451,0.21149610203289235,344,2021-03-27
0,345,0.2236406013657337,0.27796452959151596,0.17284806888624343,0.24157990281401248,0.20496353623851277,345,2021-03-26
0,346,0.21527995244706236,0.2674327553841409,0.1637291595445978,0.22856524201378653,0.19282421594117427,346,2021-03-25
0,347,0.21519127242568944,0.2691885903263789,0.1693111113571429,0.22740653768349556,0.19254249023296655,347,2021-03-24
0,348,0.2165447967889287,0.26818376754578915,0.16953247766799556,0.22848149029952952,0.19397031572861761,348,2021-03-23
0,349,0.21531347556584784,0.26783113975689493,0.1678123905311772,0.23220209631353117,0.19764422230177647,349,2021-03-22
0,350,0.16592419706503783,0.2094369370480557,0.12613227430744178,0.1776470145457666,0.14915085215323934,350,2021-03-21
0,351,0.1668274065020258,0.20962951672442093,0.1280047893985873,0.17865760991113488,0.15061281889143058,351,2021-03-20
0,352,0.17168937236409162,0.21495733512939982,0.1341775166035143,0.18389181969629828,0.15606242382970803,352,2021-03-19
0,353,0.16817283086877952,0.20871959149971092,0.1283339156585109,0.18039314132307055,0.15218023473447181,353,2021-03-18
0,354,0.16760857839049892,0.21117033793758236,0.1292895093728522,0.1802489335152672,0.15205642259372215,354,2021-03-17
0,355,0.1697902183959743,0.21001479816944554,0.12677348181990397,0.1832752483628726,0.15462393838197935,355,2021-03-16
0,356,0.1721280913234189,0.21392480055669866,0.12843559563175755,0.18718571403141718,0.15784706035094012,356,2021-03-15
0,357,0.17017517085681624,0.21306356726748166,0.13195681797574885,0.1829178371066186,0.15465132186310546,357,2021-03-14
0,358,0.1746100106268389,0.21931538902996392,0.1363169689348241,0.1882638582569779,0.15972549119554064,358,2021-03-13
0,359,0.1815136972812928,0.22196307227948534,0.1344006192388122,0.198654077131861,0.1686093243813755,359,2021-03-12
0,360,0.18963316954763185,0.23258146026653181,0.14335742397194956,0.20118295128650943,0.17072386462606257,360,2021-03-11
0,361,0.17869852336379966,0.22424838901102234,0.13800246015506676,0.19318413256914585,0.1631653812035019,361,2021-03-10
0,362,0.17536231623160944,0.22591834086338883,0.13262741704548728,0.1907297958644544,0.1590833004611414,362,2021-03-09
0,363,0.1723275102270135,0.21949769959938253,0.13044355581750783,0.18671311273788294,0.1560411009622504,363,2021-03-08
0,364,0.18407195805108484,0.2367222645793078,0.12920447442328187,0.1992436341350393,0.16273161180412665,364,2021-03-07
0,365,0.18289348305690517,0.2344915756380616,0.13084482137524886,0.19942257031121155,0.1640681761411268,365,2021-03-06
0,366,0.18033621530768934,0.23265709518779237,0.12682556153164937,0.19481923363531262,0.1587268783782683,366,2021-03-05
0,367,0.19558175984197554,0.25164872190770776,0.137813920349245,0.2113681158453986,0.17322626059026594,367,2021-03-04
0,368,0.20359334762027648,0.26042002375943424,0.14815372834373422,0.21932010682643818,0.181018577884312,368,2021-03-03
0,369,0.2176505695791493,0.2760983827482318,0.1573929563441658,0.23378976306459265,0.19398524951712148,369,2021-03-02
0,370,0.21315675090725558,0.27186454145426375,0.15542279484594596,0.22863627418227384,0.1890646031292692,370,2021-03-01
0,371,0.1950543175399142,0.26274540401284785,0.13399578923859515,0.2118753978765885,0.1714141116180507,371,2021-02-28
0,372,0.20624107967539937,0.2696070473299064,0.14683908581950217,0.22117149210051967,0.18119875932217835,372,2021-02-27
0,373,0.19872420092525864,0.28618488924268143,0.13003836103519956,0.20863119571970584,0.1666382824341964,373,2021-02-26
0,374,0.20367502157043157,0.29363019146937785,0.1410987109210826,0.21778204617202643,0.17551231257565458,374,2021-02-25
0,375,0.22086869154026867,0.32030317001269804,0.1519347179908561,0.2329530000237862,0.18943554963703207,375,2021-02-24
0,376,0.24268437997568462,0.32567949297006693,0.17696754855485294,0.2585327801669755,0.21481539297654195,376,2021-02-23
0,377,0.28202186447084054,0.3475322061844572,0.2183906307960211,0.3010511621455946,0.2585418273150183,377,2021-02-22
0,378,0.31230726586723884,0.40198947083253866,0.23088654383394672,0.34024458354191106,0.28753689898006607,378,2021-02-21
0,379,0.3223529210663737,0.4041144871354447,0.2343618938938894,0.34954449402733256,0.2950865350967262,379,2021-02-20
0,380,0.3614191886481646,0.4588069012304141,0.2287123424049084,0.3986577770269665,0.3346127552099166,380,2021-02-19
0,381,0.36269425771819863,0.47526805242280795,0.23734390585190399,0.3947116466542619,0.3246657276245828,381,2021-02-18
0,382,0.3869864845001074,0.5078341090188633,0.247556953039192,0.42563175645672885,0.3489404464257925,382,2021-02-17
0,383,0.3718873486556137,0.48435634961820373,0.25462137588872447,0.40616455785047506,0.3325205450930815,383,2021-02-16
0,384,0.34095814177226175,0.4263685648028904,0.24901791167739928,0.36887583133285845,0.3090958141145304,384,2021-02-15
0,385,0.3821647905840995,0.5333011163268527,0.2430078406272288,0.4046927300086525,0.32357779253873886,385,2021-02-14
0,386,0.3697148179221468,0.5135323619178085,0.22104162807626257,0.39774080770450515,0.314759886376012,386,2021-02-13
0,387,0.38846198696070317,0.5655623117130789,0.22885280764194116,0.4205990012985828,0.3285882595232149,387,2021-02-12
0,388,0.35534918784737723,0.49681328010545117,0.20838618387280905,0.38221022850742187,0.30037981983865075,388,2021-02-11
0,389,0.3552577534311897,0.5085260325508327,0.2128394308484806,0.3832043059730107,0.299421210275034,389,2021-02-10
0,390,0.33086806987315265,0.461081412394628,0.2073083737877468,0.3482867882564643,0.2755728224062629,390,2021-02-09
0,391,0.3171344477775792,0.43218280816479016,0.1996279029786837,0.33573942613242924,0.2693677368183768,391,2021-02-08
0,392,0.32684493986075625,0.43913533578812775,0.22332946459626482,0.3452301691636594,0.28165942989324955,392,2021-02-07
0,393,0.30701502145132303,0.4181549555151945,0.20949379603116106,0.32283176360507154,0.2604275108198249,393,2021-02-06
0,394,0.29995087747412663,0.40712520291805343,0.195016948085942,0.31316900067954556,0.24984948638732707,394,2021-02-05
0,395,0.2925101140638752,0.39779461376149156,0.19131213163846458,0.3122984212626044,0.25097569611808984,395,2021-02-04
0,396,0.28601889337188074,0.3885540062788764,0.1853974802220077,0.30403944195723864,0.24289251569566545,396,2021-02-03
0,397,0.29410404790754646,0.396919650323216,0.19504976540336794,0.31214673648979596,0.2514803790013548,397,2021-02-02
0,398,0.3011473188884727,0.40891091179274264,0.204938590463795,0.3221991962339109,0.2617795012825009,398,2021-02-01
0,399,0.3191250197817847,0.42676727178462287,0.2201174153058193,0.3362716133915543,0.2762417321638112,399,2021-01-31
0,400,0.31116114710915255,0.4172925753998104,0.21137881590306126,0.3268127548680541,0.266484926257156,400,2021-01-30
0,401,0.31709174329976136,0.4273884685775865,0.21761769959818977,0.33494819080671057,0.27357642226324896,401,2021-01-29
0,402,0.3162559316584073,0.4261089474074154,0.21702455004346496,0.3338138693469125,0.27282362176244274,402,2021-01-28
0,403,0.3073069459950765,0.417149027018265,0.21139583825052405,0.32090120291530916,0.2606707316031914,403,2021-01-27
0,404,0.31299126131903426,0.42454843401527004,0.21688155348767058,0.3326279054658838,0.2722274164866558,404,2021-01-26
0,405,0.32532635960203937,0.4410492608826692,0.22719996254791794,0.347387486573835,0.28435957299602127,405,2021-01-25
0,406,0.31711682645169337,0.4260501782232468,0.21442305852348412,0.3370726488673878,0.27046854311788193,406,2021-01-24
0,407,0.33264567316103266,0.4470719525149493,0.22806905129178545,0.3527023100734234,0.28348338706412907,407,2021-01-23
0,408,0.34388068279721057,0.45962924707147784,0.22197032662136112,0.3667667606598857,0.29100800033485225,408,2021-01-22
0,409,0.3396246170985285,0.4536468732679412,0.23117390883159894,0.3595598603519927,0.28907448058247415,409,2021-01-21
0,410,0.3321719834947334,0.4407617579548895,0.22866584848950358,0.35628361410392284,0.28897609608260505,410,2021-01-20
0,411,0.3125496783681444,0.4224665389308454,0.21856022361186808,0.34008406163718535,0.27567619943945554,411,2021-01-19
0,412,0.3108483556195173,0.4120262443654575,0.20686000455407105,0.33776843219871244,0.27156951334695256,412,2021-01-18
0,413,0.28547482374231187,0.379521485018184,0.1884039333192292,0.3053251685217436,0.24491327855297296,413,2021-01-17
0,414,0.289262763412266,0.38729657041320675,0.19436125743141067,0.3106435418500976,0.24791151475817713,414,2021-01-16
0,415,0.27744939692684223,0.37683873860384975,0.18314135832424394,0.29568055672087534,0.2317161353634975,415,2021-01-15
0,416,0.2851670224335074,0.38449554423774696,0.18271796588096512,0.3088546280527608,0.24079281884391912,416,2021-01-14
0,417,0.29060694730439746,0.40129117543897397,0.18635067365184893,0.31934896481111097,0.24827138363187073,417,2021-01-13
0,418,0.28071124696765104,0.38879009926861413,0.18060693094572683,0.2988995435476398,0.23049523692500754,418,2021-01-12
0,419,0.267686282582758,0.37651039547054593,0.17159169099767282,0.29046403958725026,0.22356715118817888,419,2021-01-11
0,420,0.2720381359288398,0.37778558177154614,0.17892688404905924,0.29524304117525524,0.23155470686374718,420,2021-01-10
0,421,0.2616161937483291,0.3646910764922141,0.17041579327966855,0.27851914415142665,0.21627814482122426,421,2021-01-09
0,422,0.25149372059615094,0.3463482950362479,0.15682380799287987,0.2686237955388793,0.20762256256760991,422,2021-01-08
0,423,0.24567339442048383,0.3475580543326033,0.15944913606571512,0.26177154981434586,0.20036976428901956,423,2021-01-07
0,424,0.24696415641354683,0.34802883838551557,0.158272757359937,0.2620486814429271,0.2010271361878179,424,2021-01-06
0,425,0.2571971253168273,0.3624969735971261,0.17056270770793647,0.27855612240448785,0.21781796555742405,425,2021-01-05
0,426,0.25767764131444426,0.3581396170549464,0.16627761250627182,0.2726540651377274,0.2120484108427858,426,2021-01-04
0,427,0.2599943583627052,0.3619719846866581,0.16865718809105149,0.2760057161504005,0.21468837843940183,427,2021-01-03
0,428,0.2637102657575416,0.36630686202556595,0.1708894988082796,0.2834197198094769,0.2212246847873942,428,2021-01-02
0,429,0.26321933353966404,0.3654610667072658,0.16976892250949116,0.2834091984306039,0.22117108127085172,429,2021-01-01
0,430,0.2618418448775359,0.3672578515081286,0.16400139528679,0.27889210532283715,0.21591245042744592,430,2020-12-31
0,431,0.2636769165145153,0.37951212322113087,0.16242993070022985,0.2793286035452829,0.21473417711470286,431,2020-12-30
0,432,0.26570228707485305,0.3749016928600892,0.17131742706307426,0.2795196577611067,0.21637426407938065,432,2020-12-29
0,433,0.27143368473716817,0.3760367665700604,0.1738926542442925,0.2893015945468923,0.22607998397995144,433,2020-12-28
0,434,0.24944869915423246,0.35446778833941034,0.15637344552964763,0.26869133850249255,0.21319332634331148,434,2020-12-27
0,435,0.26011061782783196,0.36513481972809547,0.1631661259576902,0.269829055279811,0.2140969326192481,435,2020-12-26
0,436,0.2639372863073744,0.378261725592655,0.17319778752047796,0.2822374404431697,0.2258737714477527,436,2020-12-25
0,437,0.2771353901898063,0.38904803607732824,0.17743485551889077,0.2977486759289285,0.23886011958269815,437,2020-12-24
0,438,0.2923760458643087,0.4143194012874414,0.188096349470664,0.3157381432161606,0.25238511927195767,438,2020-12-23
0,439,0.2771165209028792,0.38690262886155047,0.1762252262475081,0.2940701871275219,0.23527476821269877,439,2020-12-22
0,440,0.27525061923952165,0.38607088059456696,0.17589765152070772,0.28658289425723116,0.22847996652027078,440,2020-12-21
0,441,0.2767050692079966,0.3900204274450027,0.1767805941676871,0.2918178139010497,0.23406143926072084,441,2020-12-20
0,442,0.2729099455012135,0.3840070901032834,0.1763825670668586,0.28540905596521005,0.22965153433896943,442,2020-12-19
0,443,0.2804890065603,0.3984271555894186,0.18382954368406956,0.2992191556069828,0.24179780225142186,443,2020-12-18
0,444,0.27352100625005366,0.38586124265181737,0.17626487060165336,0.2863242583764138,0.23045558873275931,444,2020-12-17
0,445,0.2669930397966076,0.37663816945810213,0.16843303189227843,0.2794457761389984,0.22394778240611676,445,2020-12-16
0,446,0.27288665109979904,0.3858156255647981,0.17209143640081706,0.28762741003387804,0.2309442972698005,446,2020-12-15
0,447,0.2618503989481107,0.37293624869903136,0.1693410317234678,0.2724577608768807,0.2186931188324856,447,2020-12-14
0,448,0.2566518517633046,0.36245634371694113,0.16299801347996962,0.26584018149361455,0.21450312942495384,448,2020-12-13
0,449,0.25823261089299265,0.3683698701352786,0.16815844791381268,0.26656731656729116,0.21556003054129244,449,2020-12-12
0,450,0.2562926723384836,0.3676486017543086,0.1678409817520043,0.26568050176387437,0.2142898451562241,450,2020-12-11
0,451,0.26001935909408497,0.3740740138861658,0.17308400767817453,0.2681722515702862,0.21640245405123712,451,2020-12-10
0,452,0.25498207508130016,0.37292178527284464,0.1704436230320519,0.2642047810668917,0.20974628420555025,452,2020-12-09
0,453,0.258235930888163,0.37324434441357,0.1675347189673931,0.2704215894327634,0.21347604614111151,453,2020-12-08
0,454,0.2722811352735222,0.38112803899254205,0.17110425580000943,0.28551244690419203,0.22695176016797647,454,2020-12-07
0,455,0.27965311943435733,0.396721601796826,0.18406267705191845,0.2927305258049418,0.23174674780920543,455,2020-12-06
0,456,0.29205096694365557,0.411819234621493,0.18373718638308414,0.3022247234236864,0.23503392044134364,456,2020-12-05
0,457,0.30231102663093096,0.4343946838813094,0.18641940584689504,0.312188792688106,0.23788478749197323,457,2020-12-04
0,458,0.30906620733087925,0.4465632099252089,0.19221350944964952,0.32155876918222864,0.2455155180329582,458,2020-12-03
0,459,0.3177107578081201,0.46167538830993954,0.1976874630555074,0.33456703842231517,0.2554006984628845,459,2020-12-02
0,460,0.31525361060298085,0.46122068623458334,0.2003967729019481,0.33009322760164106,0.252074535191572,460,2020-12-01
0,461,0.309564878547789,0.4490551735477914,0.19196245982647153,0.32408604357286364,0.24683833216110007,461,2020-11-30
0,462,0.3368506613213017,0.45971557091627885,0.2244102162554253,0.35472217833181796,0.2826364954099039,462,2020-11-29
0,463,0.3281201161827034,0.4480597808229595,0.21646864172999863,0.34631990360793713,0.27472762528347733,463,2020-11-28
0,464,0.32443494270822193,0.44897095595957565,0.2152414653087473,0.34453974630456025,0.27235508261058433,464,2020-11-27
0,465,0.31575515235585216,0.43655561051490266,0.20954918755139718,0.3304432050578375,0.2597766220780291,465,2020-11-26
0,466,0.3170705209595146,0.4397742912282582,0.204828267175889,0.33528726996940256,0.2628361729072761,466,2020-11-25
0,467,0.3223610977256961,0.4514293772207538,0.2079214092306628,0.3419216217877572,0.26706918125292556,467,2020-11-24
0,468,0.3071067146376846,0.4312342046051961,0.20235063724081223,0.3280339893666992,0.25725071758847173,468,2020-11-23
0,469,0.30414890476459977,0.4266178902509035,0.1984820821398855,0.32454238880111463,0.2542685484510119,469,2020-11-22
0,470,0.2908466935459402,0.4060066303824582,0.18631661077848616,0.3104504739618144,0.24292168979353243,470,2020-11-21
0,471,0.2796196811772613,0.391403478416649,0.18012817356149616,0.2942974123590618,0.2295284304989413,471,2020-11-20
0,472,0.2735233388549868,0.38247715235414687,0.17528014065317535,0.2902096100345028,0.22659195102371882,472,2020-11-19
0,473,0.26472376157204097,0.3724708369067065,0.1674122298269249,0.2801821294523334,0.21729740077401138,473,2020-11-18
0,474,0.25074409960509625,0.3378160520604144,0.16535613655763487,0.27103659720666506,0.21410772372455902,474,2020-11-17
0,475,0.24636103300969556,0.32847441560655494,0.1623909105599712,0.266045361253258,0.21104465904192107,475,2020-11-16
0,476,0.265027530921242,0.3442940239625323,0.19202701258445423,0.2913639933334523,0.23888820278741282,476,2020-11-15
0,477,0.25549299554190286,0.33268970853884794,0.18560459226499254,0.27844443146052106,0.22761530395534238,477,2020-11-14
0,478,0.2521516433562464,0.32618932565737024,0.1817828351704658,0.2742870661128236,0.22434956336542494,478,2020-11-13
0,479,0.2506438396340181,0.3236761344278541,0.18039414814425164,0.2727295973175669,0.2231012108084251,479,2020-11-12
0,480,0.24242984291112704,0.31351001486833113,0.1741195325002366,0.26310877936192706,0.21494562956151794,480,2020-11-11
