,interval,mean_percent,upper_hpd_log_95,lower_hpd_log_95,upper_hpd_log_50,lower_hpd_log_50,days,date
0,481,0.23630717680947433,0.3583204779125564,0.11568377069680665,0.2742118687779942,0.1838951240359658,481,2020-11-10
0,482,0.25740744726035597,0.3720375476441805,0.14099529077740908,0.29282794858112504,0.21015991221064598,482,2020-11-09
0,483,0.25207204534655925,0.363205210656653,0.13476936089983177,0.28607136149681517,0.20358221925535838,483,2020-11-08
0,484,0.2532099668462321,0.3682349157826966,0.13242954116063899,0.286396319824661,0.20048453947948947,484,2020-11-07
0,485,0.25502602118569945,0.38742849516457956,0.13332227181987474,0.2846048269579357,0.1938584662183265,485,2020-11-06
0,486,0.26693050937065316,0.39894920189673044,0.14106413905979892,0.29873248641682915,0.20709231655017007,486,2020-11-05
0,487,0.25742740105089174,0.3797795681069134,0.13727335359838902,0.29292743131410653,0.20555692163235303,487,2020-11-04
0,488,0.25951731190900024,0.3885648501784332,0.14153361849499332,0.29499346110696395,0.20623536064254705,488,2020-11-03
0,489,0.2747194271720635,0.3848509483250627,0.16620134533579545,0.30891312375249635,0.23341551428165785,489,2020-11-02
0,490,0.26335028960690376,0.37586528894914695,0.16001718432691817,0.3025864919812845,0.22829144011323932,490,2020-11-01
0,491,0.2764837203082797,0.3897733991800889,0.16718343487758863,0.3114269189410421,0.2349082835173212,491,2020-10-31
0,492,0.28533284833784234,0.39881117826901363,0.16835721644994006,0.31207349525288947,0.2337829592407827,492,2020-10-30
0,493,0.281660805830665,0.4026453333322369,0.16652052169997583,0.317848894157484,0.23823191614878658,493,2020-10-29
0,494,0.2719167931563316,0.37750266429696544,0.16072956060082422,0.3059379834943131,0.2315720030472277,494,2020-10-28
0,495,0.27755653193911883,0.390253651595977,0.16620200146657743,0.30916975411254144,0.23316060642577785,495,2020-10-27
0,496,0.271739787103305,0.37116039086845104,0.1673506261812122,0.30006569185882914,0.23106637385846956,496,2020-10-26
0,497,0.27372525291530897,0.3763378511373175,0.17145707126651996,0.3011495934504097,0.23188599544427255,497,2020-10-25
0,498,0.2728226911454487,0.384079318050605,0.16217895222041626,0.3008491049380761,0.22559199856803816,498,2020-10-24
0,499,0.26464904512180115,0.3697919448253749,0.15939229141340663,0.29702549128660743,0.22716193476578966,499,2020-10-23
0,500,0.2495265773884976,0.34658053981360204,0.14649439501546813,0.27910855709165416,0.2129184477420752,500,2020-10-22
0,501,0.2605800095660253,0.36495646340383675,0.16583198073139094,0.2900286397758957,0.22258532139945536,501,2020-10-21
0,502,0.26013126798782643,0.3591941970174348,0.16080313736042617,0.2885013694672886,0.22164200285324379,502,2020-10-20
0,503,0.24312751033006108,0.3618570977749806,0.12870191693598604,0.27825691639727884,0.193772273050182,503,2020-10-19
0,504,0.22250352550860014,0.34170706421364433,0.11120055007231065,0.2506365496771513,0.1682908934244852,504,2020-10-18
0,505,0.21888594566869393,0.37508123046165753,0.09958380356980175,0.23863372204117064,0.14849843954039144,505,2020-10-17
0,506,0.2205606463855284,0.37206600764869946,0.09994000118134734,0.24386372332675066,0.1538382985681435,506,2020-10-16
0,507,0.2367194119149438,0.43541298581381044,0.09207291533847756,0.24337385777960657,0.14227906898753814,507,2020-10-15
0,508,0.24886166600455867,0.4341153329684427,0.10594050237088005,0.2660516141599411,0.16506480470276455,508,2020-10-14
0,509,0.25416121018912935,0.47024818252969236,0.10971078873245838,0.2682231724964801,0.16245370337513781,509,2020-10-13
0,510,0.2664456579703223,0.4687778711498671,0.10870557909925306,0.2902044668319192,0.17614814751450805,510,2020-10-12
0,511,0.2786756022731842,0.48649552933397877,0.1118182505105834,0.3014989141764528,0.18144283956378818,511,2020-10-11
0,512,0.3014063899761805,0.5043752314306149,0.11907116506118352,0.33088171419706885,0.20121642797920605,512,2020-10-10
0,513,0.30093866265674735,0.5127674692479646,0.11812472392464995,0.3294924894714801,0.1973807056240059,513,2020-10-09
0,514,0.3334151281476136,0.5289383550256286,0.13271583396992054,0.37470927745745003,0.23810236080779065,514,2020-10-08
0,515,0.31160651342818796,0.48888673472170524,0.13058213493438323,0.3599129883732298,0.23741863546872352,515,2020-10-07
0,516,0.3328426653002042,0.5232230549833198,0.12665592788916757,0.38005265191121623,0.24632946727059735,516,2020-10-06
0,517,0.3251624798733812,0.5353623670727834,0.12462912169654812,0.3513989194495158,0.20780326154077425,517,2020-10-05
0,518,0.3322699423922535,0.576023361472075,0.12462069164628628,0.36175288492615465,0.20272872271565637,518,2020-10-04
0,519,0.3233448315406702,0.5717732488965586,0.10616480617732801,0.35976412328923085,0.1870344128470027,519,2020-10-03
0,520,0.33491793245738805,0.581886716254734,0.09909495900774364,0.3705317575632929,0.19414460718572846,520,2020-10-02
0,521,0.31298200918828323,0.5427371974767996,0.10701505755017998,0.34734543108739885,0.18645799703008947,521,2020-10-01
0,522,0.2567485700463244,0.41512005854551287,0.10664987289338479,0.2904519353094181,0.18018296134880712,522,2020-09-30
0,523,0.2568454784798219,0.4087652931158389,0.1111911773985308,0.28752728116883675,0.1804882848375118,523,2020-09-29
0,524,0.23910311792346312,0.3570385813015244,0.12001070499408373,0.27302810456414195,0.18575137303345945,524,2020-09-28
0,525,0.2388942590007115,0.3596162023166911,0.12056696882876738,0.27300809398393305,0.18530103813158996,525,2020-09-27
0,526,0.22321770703250368,0.34424745770120996,0.1031231684482179,0.2619518198124811,0.17625754474522062,526,2020-09-26
0,527,0.22889740535870037,0.34691368682761325,0.10882389018992224,0.2694020217352819,0.1827277770620671,527,2020-09-25
0,528,0.2240078005592785,0.35311876142845183,0.11142739605647056,0.2603576957236867,0.17399115967591658,528,2020-09-24
0,529,0.22859913133644136,0.36322120595954804,0.10332973364617322,0.2614257285509073,0.17040279147617685,529,2020-09-23
0,530,0.2396485352156392,0.3792303326777787,0.11046713543082404,0.26650126734148466,0.17306557184454074,530,2020-09-22
0,531,0.273579158137253,0.47257655886955197,0.1252395004285979,0.2881530177645172,0.18697907874323963,531,2020-09-21
0,532,0.2658323619893334,0.46775902523621915,0.11213957202491326,0.2812257323688883,0.17688666771147268,532,2020-09-20
0,533,0.2957982319355319,0.5332037711752253,0.1259437015827476,0.2938812023553542,0.18254587331771327,533,2020-09-19
0,534,0.30337676138962943,0.5847088145756776,0.12252462031603366,0.28988730134307134,0.17618516797953473,534,2020-09-18
0,535,0.31211627704611655,0.5879785552360035,0.12397424913285104,0.29072120659214723,0.17509173571925485,535,2020-09-17
0,536,0.328407736099388,0.591382971977837,0.14546763688284156,0.3283623189686007,0.20400904116053403,536,2020-09-16
0,537,0.30307942031888596,0.4458896496588655,0.1539538064846479,0.3423232854078969,0.2408030838128065,537,2020-09-15
0,538,0.32473619194796494,0.5161109306046158,0.14727668014744189,0.36241213369135683,0.23873841096739454,538,2020-09-14
0,539,0.3327135648786016,0.517929123581617,0.1541811434478844,0.3754423972804302,0.2531161669260297,539,2020-09-13
0,540,0.3633784491507439,0.5799477660924011,0.15647123074149907,0.4135809217944532,0.26957929486966387,540,2020-09-12
0,541,0.3941951945782852,0.6419129702259054,0.13620744945121688,0.4412386402251584,0.27407888136021896,541,2020-09-11
0,542,0.40269236399718283,0.6524145450009075,0.13814768345468165,0.45259980312737047,0.2796895204900105,542,2020-09-10
0,543,0.39680210755746664,0.6536776569753289,0.13682996534554878,0.4575523449254484,0.2731060250962748,543,2020-09-09
0,544,0.31516329432522294,0.46830901865340935,0.1575652515787178,0.35563323014168285,0.24659751909487462,544,2020-09-08
0,545,0.2610854930961303,0.42541958698524013,0.1132174094048411,0.29761938201225563,0.17659038836867516,545,2020-09-07
0,546,0.28919383800643833,0.46512778133738336,0.12295330945574677,0.3284690192218766,0.20015973720196395,546,2020-09-06
0,547,0.2965144936191248,0.4832161430296397,0.13120929625298125,0.33371463034394483,0.20133874400347984,547,2020-09-05
0,548,0.3062968917249571,0.5020001345995501,0.1357951938489275,0.34382524073795667,0.2079374889501446,548,2020-09-04
0,549,0.31916210020874203,0.5164572564694732,0.1347539578861874,0.35967913794843176,0.2192110388805075,549,2020-09-03
0,550,0.3029602935094983,0.5014455676682137,0.11986991531375518,0.3326500973452056,0.1924847447674953,550,2020-09-02
0,551,0.31626112601248224,0.5277948195962436,0.11593171798678462,0.36158493432353306,0.21503204362817285,551,2020-09-01
0,552,0.3717928181722496,0.6339616570654422,0.16836078390322476,0.39742773001538284,0.25532927286732743,552,2020-08-31
0,553,0.35531883030302785,0.5590278471863904,0.176830471124761,0.39562095294643507,0.26742139295153683,553,2020-08-30
0,554,0.3541386150350391,0.5339890508411557,0.18408612304501104,0.4065014423517862,0.2843988546183943,554,2020-08-29
0,555,0.33886846669453985,0.5125838923195631,0.16165391976679275,0.37983858791935976,0.2607892242828715,555,2020-08-28
0,556,0.34146226272357993,0.5150589493252529,0.18302846994362243,0.3774556595986463,0.2630770657090976,556,2020-08-27
0,557,0.38013143602548677,0.5767673902171498,0.19790816383277735,0.41858762041602204,0.2894910133059591,557,2020-08-26
0,558,0.40239380761499677,0.620703915391061,0.1993187765832595,0.4509221535896962,0.3037013233358715,558,2020-08-25
0,559,0.46308360911982727,0.7312676459084193,0.21885879487193063,0.48316964395483936,0.2923659072439544,559,2020-08-24
0,560,0.4195220872848339,0.628173270066876,0.21830214464244568,0.46204656551216805,0.31530448161430547,560,2020-08-23
0,561,0.3836087347433656,0.5630597368030399,0.22166408939303137,0.42222771111016694,0.30265175668705346,561,2020-08-22
0,562,0.3821576533471965,0.5565064291192386,0.22336190447235676,0.4146257995455472,0.29782998309888065,562,2020-08-21
0,563,0.34672261901692253,0.4917574497301162,0.2085208463100638,0.37830728504721517,0.2807360245373202,563,2020-08-20
0,564,0.3539500538177409,0.5242569812721364,0.1940349272942537,0.39806929888733944,0.2801374707777856,564,2020-08-19
0,565,0.34767313835616537,0.5083487342887176,0.19831166679233084,0.3873632882993363,0.2789244586133103,565,2020-08-18
0,566,0.3168396820634665,0.47169611822146884,0.15651848638648985,0.3487666281858265,0.2403139127234256,566,2020-08-17
0,567,0.3037323831287078,0.4551844550948138,0.16095121905139317,0.33271934224551075,0.2315088457841024,567,2020-08-16
0,568,0.2998123255465816,0.44678649359759376,0.16182624554992317,0.33785454369637874,0.24059640816343392,568,2020-08-15
0,569,0.30246261577883965,0.4506963132021271,0.16559514390421454,0.3433287777512393,0.24543510280934508,569,2020-08-14
0,570,0.30296243176637966,0.4434214405133088,0.16005417062105806,0.33503032675456385,0.23817497062399776,570,2020-08-13
0,571,0.2751771497489666,0.4215356419797803,0.14276517800562402,0.30987742910124844,0.21462745647949158,571,2020-08-12
0,572,0.28457612239448343,0.4298669772711074,0.1471637967920069,0.31837279358480225,0.2237002790193974,572,2020-08-11
0,573,0.2922328355530958,0.4432432106182775,0.15703450489173543,0.32016805016911626,0.22678875758601974,573,2020-08-10
0,574,0.2845981683336821,0.4285279462372722,0.15571096530881134,0.3148191747987361,0.22199963956342667,574,2020-08-09
0,575,0.29095487900032324,0.4302381388269687,0.1658050505009799,0.3281623814946735,0.23799283992391637,575,2020-08-08
0,576,0.28931423523971206,0.4266010816663724,0.16166707527476595,0.3225349316124106,0.23153405297290108,576,2020-08-07
0,577,0.29757205612067283,0.43048856461238005,0.1692360858260463,0.3311373879536377,0.24108104277804746,577,2020-08-06
0,578,0.29551434274570154,0.43667688021742745,0.16652067702443474,0.33190183422910835,0.23963863314986922,578,2020-08-05
0,579,0.28835174753205745,0.4240692471755071,0.1658270053850427,0.3226407049010597,0.23434321959221752,579,2020-08-04
0,580,0.3234763965980772,0.4484890187641472,0.20752013892274856,0.3497872078259275,0.267548271800839,580,2020-08-03
0,581,0.31433170397119925,0.435791657918561,0.20010692042839862,0.3414943224257744,0.26165002673208243,581,2020-08-02
0,582,0.3094472146930337,0.4283795881537618,0.1989495572773069,0.33570307393783655,0.2583737754078993,582,2020-08-01
0,583,0.3110533359304795,0.43213589140442066,0.2013130534874223,0.3381532821370001,0.2600748665489666,583,2020-07-31
0,584,0.2995543627610624,0.42469772682877005,0.19511218567336372,0.3251564165680378,0.24795566693361393,584,2020-07-30
0,585,0.31687526679380834,0.4380876462276841,0.207926272728363,0.3446042322566767,0.26631997484036624,585,2020-07-29
0,586,0.3072975745367078,0.43055762978862056,0.19708079931838787,0.330257464230745,0.2505434186577465,586,2020-07-28
0,587,0.30010175317420207,0.4302719452359432,0.18658592260659865,0.3255483384839931,0.24237432530016687,587,2020-07-27
0,588,0.27195853092125316,0.3768962331218352,0.17000437428611995,0.2991636175213064,0.22681426116680425,588,2020-07-26
0,589,0.27740790097053536,0.3883713278202561,0.16789059599063813,0.302339510693289,0.22576551795983757,589,2020-07-25
0,590,0.2725332543378457,0.38294942040778657,0.16656101683920002,0.3050474237716735,0.2296923155641424,590,2020-07-24
0,591,0.27815221128355705,0.398326206635099,0.16403035988113326,0.306501204143095,0.22561176836240693,591,2020-07-23
0,592,0.2748627470025685,0.38349625553441896,0.16117038499818806,0.30460598061819893,0.22795899364590136,592,2020-07-22
0,593,0.2889982561721814,0.4040100308869545,0.17859780980535245,0.3187524312486429,0.24104289294200487,593,2020-07-21
0,594,0.27455477789396243,0.375504821705478,0.18118740700947492,0.2979884313980523,0.23144382370193203,594,2020-07-20
0,595,0.28602686554517903,0.388861654225652,0.18987816809494557,0.3136204173385335,0.24601511453227465,595,2020-07-19
0,596,0.3049155970559017,0.4151837132350491,0.20041617901174685,0.3362906938834211,0.2644189408189996,596,2020-07-18
0,597,0.30151906413175983,0.4058486614080998,0.19583962656211898,0.33326475492290325,0.2621880812803871,597,2020-07-17
0,598,0.31199747995052973,0.4264739252366159,0.2005740460775075,0.34419663603068995,0.2682765420753139,598,2020-07-16
0,599,0.31504976998096923,0.4261168445545168,0.20262611498670902,0.3527793048747643,0.27679194326429046,599,2020-07-15
0,600,0.3077966627090666,0.41498632854953627,0.20241285369664078,0.34335784416637827,0.270411623552315,600,2020-07-14
0,601,0.2695380734967165,0.38691386426677343,0.15844609135976437,0.29845114303683523,0.21846321667941593,601,2020-07-13
0,602,0.24148475220757484,0.3433666890613254,0.14496075456231183,0.2682312647495928,0.1971248859011063,602,2020-07-12
0,603,0.23563880596030912,0.3315947867114497,0.13512683610277856,0.2665468421246208,0.19813145773766475,603,2020-07-11
0,604,0.23822753536545824,0.33771543211266974,0.1374820034026773,0.2702866276738122,0.20047462113757705,604,2020-07-10
0,605,0.23214387572694634,0.3297070793769809,0.13365441610799686,0.26195972850578536,0.1933755625455612,605,2020-07-09
0,606,0.2532927755257656,0.3846578782551938,0.13491823259854852,0.2821495920733833,0.19596880862213334,606,2020-07-08
0,607,0.23693031057784208,0.34485417064572876,0.13176682513103374,0.2689059862378405,0.1964241674612913,607,2020-07-07
0,608,0.2517821851545774,0.3682443527100319,0.1380037331746967,0.282712646305576,0.20605927937748175,608,2020-07-06
0,609,0.2434211863246704,0.3640003933102332,0.13444644527910635,0.27351518850816386,0.19846442843445497,609,2020-07-05
0,610,0.2190868052415565,0.3149583693520378,0.1240193417554999,0.24672367094323336,0.1815757737307983,610,2020-07-04
0,611,0.2971163584671482,0.5483936000194167,0.1257884689302145,0.2953265424717691,0.18438911417430723,611,2020-07-03
0,612,0.29066436394989603,0.5408241323776685,0.12233315417610807,0.2869471270070163,0.17605644766430764,612,2020-07-02
0,613,0.2697158253015184,0.5147033928263728,0.1061799351136117,0.264360500860791,0.1550740956573654,613,2020-07-01
0,614,0.2743815044345865,0.5208244409934034,0.10279470922733962,0.2792375420010442,0.1652120505954971,614,2020-06-30
0,615,0.2585126885167657,0.4895088125422898,0.08995616093822305,0.2691293959623896,0.15387517779618734,615,2020-06-29
0,616,0.23457545775223507,0.45858606509174565,0.0827632790326299,0.23461379000029975,0.1346164594257058,616,2020-06-28
0,617,0.23904950443494105,0.45979546948383193,0.09210462258685667,0.23244863958686598,0.1380055740469014,617,2020-06-27
0,618,0.23075053933249037,0.44520325878060146,0.09208505274565855,0.2241534903999057,0.13607800465923325,618,2020-06-26
0,619,0.22164154374342238,0.4269687723880468,0.08401913417570586,0.215534106063132,0.131529307910189,619,2020-06-25
0,620,0.20666740007765186,0.41391606991018115,0.07770078651147178,0.20195718415571237,0.11735608244739328,620,2020-06-24
0,621,0.20941264567004358,0.42076050560500733,0.07420685888035845,0.20351072109492366,0.11418806211891536,621,2020-06-23
0,622,0.24483234473600643,0.5094671725039115,0.08223378596385832,0.23260148011706486,0.11808579741869232,622,2020-06-22
0,623,0.265145197939149,0.5430633441537991,0.09324698016968319,0.25446602096254994,0.13026846266677888,623,2020-06-21
0,624,0.28227536997453456,0.5564386265690835,0.10619644176603897,0.27126889300603935,0.15393522873503415,624,2020-06-20
0,625,0.2982912881327302,0.5879397716795354,0.10862554548873331,0.28768809707288506,0.15068165756819613,625,2020-06-19
0,626,0.3300440340478601,0.6844663486867815,0.09665659077168402,0.3019938311365453,0.1357509533769352,626,2020-06-18
0,627,0.35765146969311945,0.7399270791446332,0.11283413809488085,0.3233179047699921,0.1420455236587361,627,2020-06-17
0,628,0.3820627370948291,0.7712239863821769,0.12738303158294742,0.3566391962998586,0.16433742656471415,628,2020-06-16
0,629,0.36351014002640036,0.7631058856875848,0.09772581289063995,0.32765511093600475,0.1534681029801623,629,2020-06-15
0,630,0.38492046965939963,0.7980832781251241,0.100885004139611,0.3501791869592551,0.1601749677551241,630,2020-06-14
0,631,0.337781197778748,0.625593211484699,0.10461974649009394,0.337832132523951,0.17842884813891954,631,2020-06-13
0,632,0.34666538495699967,0.6252360941270566,0.1254891794011903,0.36564138686200137,0.21393137302896456,632,2020-06-12
0,633,0.5175250087363996,0.794169438761389,0.13236233645837706,0.4501943703712575,0.22646784007042028,633,2020-06-11
0,634,0.4430060437717583,0.8196953413308989,0.13060706189737045,0.4752944661367012,0.22890389211008028,634,2020-06-10
0,635,0.3946036374277336,0.8094158078049863,0.12265248993552176,0.4542618601151404,0.20421964013982052,635,2020-06-09
0,636,0.3618413344021108,0.7211587515071048,0.045418291518539225,0.32772532040679053,0.11429778697703416,636,2020-06-08
0,637,0.3096786240496106,0.7084876277619213,0.042597820159496626,0.29184395732807067,0.0862327181384379,637,2020-06-07
0,638,0.23019936883792944,0.4840175428374149,0.046916899953830166,0.2359849271034169,0.09353152412831332,638,2020-06-06
0,639,0.1923354789198843,0.38244269623099253,0.04646492488916621,0.19738922396967568,0.08491970465903335,639,2020-06-05
0,640,0.1739772545100369,0.35049740428308496,0.03444490609702013,0.17416150330875246,0.0704244675660297,640,2020-06-04
0,641,0.17924423662847458,0.3643103805242372,0.037633380642665665,0.17856225710957177,0.07139472949043599,641,2020-06-03
0,642,0.1774808719469024,0.3525103640645023,0.03498372731697667,0.1782089788380929,0.07338911230595455,642,2020-06-02
0,643,0.17014662149130003,0.35728681710364857,0.02738229097551435,0.16586830744933773,0.061324307178296726,643,2020-06-01
0,644,0.14789748988059606,0.30680228536422954,0.02565772137777284,0.1401989647314507,0.053476850080162,644,2020-05-31
0,645,0.14877521413074088,0.30278422810339056,0.02528029963103645,0.14495816196768832,0.0589541601186203,645,2020-05-30
0,646,0.1511370593768573,0.30700032355291107,0.02551783707786533,0.14504499569992926,0.05787411409266843,646,2020-05-29
0,647,0.13606527362945198,0.2844694012739329,0.022004033811666195,0.1266547163932693,0.04811383155584869,647,2020-05-28
0,648,0.13879903497045,0.2908811443197745,0.022158859122325424,0.1293099223981156,0.04928914890609336,648,2020-05-27
0,649,0.14142398669653053,0.2942293513973674,0.023199213823229044,0.13093941890324928,0.04905208541913846,649,2020-05-26
0,650,0.1268812228393443,0.2852848860624975,0.015297125013317274,0.10826776418023401,0.03700476620929657,650,2020-05-25
0,651,0.13260341205770185,0.2975792374612467,0.01544035245559635,0.11181079979265707,0.03759990782005194,651,2020-05-24
0,652,0.1365076947667078,0.3022316208005878,0.01774622470861112,0.11395199808825646,0.03676716963595923,652,2020-05-23
0,653,0.13464702379657004,0.29657219998500894,0.01848832528030456,0.11461904288114931,0.03798317275720068,653,2020-05-22
0,654,0.13144398326119253,0.2906738947988035,0.01803395524747765,0.11164786656001018,0.03684807960371087,654,2020-05-21
0,655,0.13085200422884144,0.29009279397697074,0.01815041439622651,0.11679811399318256,0.04224022622542295,655,2020-05-20
0,656,0.1230612807049477,0.2694953703473663,0.015399349779274287,0.10990989815250386,0.03945619477058606,656,2020-05-19
0,657,0.12846904763356845,0.27122634105416854,0.018765036237860477,0.11741917250730863,0.043026276017812407,657,2020-05-18
0,658,0.13374325989590855,0.2881677260819777,0.021053641762760002,0.12621755450870206,0.045551664504730804,658,2020-05-17
0,659,0.12775316253189223,0.27122874527663904,0.021687694824286733,0.12259760053312668,0.04634917828970435,659,2020-05-16
0,660,0.1245377230725385,0.26126714608331253,0.021721203728980953,0.1215926814266598,0.047815956842825226,660,2020-05-15
0,661,0.12406918045237317,0.25666473857656336,0.021749234251079313,0.11773419109332448,0.04495233841702359,661,2020-05-14
0,662,0.11926272810421674,0.24532194310401775,0.018867108492880973,0.11740145779805414,0.04710353274620528,662,2020-05-13
0,663,0.11789997292076294,0.24183581451542635,0.020568379050870274,0.1108467968616139,0.04223305801549898,663,2020-05-12
0,664,0.10624890104992349,0.22900519108589926,0.014204725458678529,0.09327361883154546,0.031564856681405094,664,2020-05-11
0,665,0.09739508785062816,0.2144613495360302,0.011905308579932671,0.08851029925567148,0.03155098699526718,665,2020-05-10
0,666,0.09759551188386226,0.21436461340448223,0.012279939669423317,0.08668311031840382,0.02957578366155574,666,2020-05-09
0,667,0.10063147314222619,0.21932500305599237,0.014239530025962326,0.08893868993302956,0.030491445166967605,667,2020-05-08
0,668,0.10595715576712561,0.23238868780814737,0.01720477644047423,0.09005924375680849,0.029256173761937974,668,2020-05-07
0,669,0.10529256253124329,0.2305452841645897,0.014989328165814848,0.09191976658907335,0.03116774669640171,669,2020-05-06
0,670,0.1088333341699761,0.2386380247381754,0.01862696601233466,0.09563252226912591,0.03310989092757719,670,2020-05-05
0,671,0.10884877687408989,0.2326158517006411,0.01803009962101053,0.09989603223696097,0.037023854602788155,671,2020-05-04
0,672,0.1225563984798204,0.2564047776401909,0.020026947559722574,0.11760238700574958,0.04822567517153102,672,2020-05-03
0,673,0.12021025656548177,0.2501751817269081,0.01909068807466623,0.1159895007571162,0.04787277052302963,673,2020-05-02
0,674,0.11755622066362838,0.2404227214463874,0.015604796127904887,0.11279723847225154,0.046108612368017436,674,2020-05-01
0,675,0.12051288829333409,0.2470770063515191,0.020559743202091856,0.11713473117280515,0.04886896896331925,675,2020-04-30
0,676,0.12519456204022963,0.26124851859519344,0.024691834437992652,0.11992068398960427,0.04853557401129954,676,2020-04-29
0,677,0.1221437152494954,0.2515599446287731,0.023425910024367513,0.1166768376298227,0.04701254494468077,677,2020-04-28
0,678,0.12067576812418668,0.25195359700960146,0.01763458368279699,0.11490618670078094,0.046663062463081904,678,2020-04-27
0,679,0.12132968089388455,0.25131910997992324,0.017445131640977895,0.10874753078379099,0.03939752820831606,679,2020-04-26
0,680,0.12059864336052813,0.24845281836744798,0.015763495292006494,0.1096540085891453,0.04111118442419045,680,2020-04-25
0,681,0.11957473190527883,0.24916144626501233,0.01770839844506846,0.10839518152194995,0.04056593453519451,681,2020-04-24
0,682,0.11887394621300727,0.25318774403322575,0.021144431839793417,0.11157886181694215,0.04434445000642313,682,2020-04-23
0,683,0.11636076310120402,0.24699510486789547,0.02011254749810637,0.10914257946501543,0.04326778776387577,683,2020-04-22
0,684,0.11604201146020406,0.2435119750705052,0.016976844001238132,0.10777230537313202,0.04217736309014108,684,2020-04-21
0,685,0.1103596233411257,0.2446820766887001,0.012273757317216529,0.09501410519668559,0.03402443796210815,685,2020-04-20
0,686,0.12779732111699035,0.2651336184066796,0.019723220072268895,0.1256161803334111,0.05163616153972791,686,2020-04-19
0,687,0.12816343922422105,0.26208906769374435,0.018305842922772098,0.1235538098282595,0.0495302208057342,687,2020-04-18
0,688,0.12851246834573224,0.263287766985021,0.0188470421019099,0.12199621280462228,0.04784843085603211,688,2020-04-17
0,689,0.13206062574236332,0.2713068281743848,0.020656421385184514,0.1247400991163594,0.04914036463032985,689,2020-04-16
0,690,0.12989822270951243,0.2690143791471305,0.019812137446046697,0.12265750879866388,0.04822282010815908,690,2020-04-15
0,691,0.13065664219550213,0.26885806027105735,0.019664901367983607,0.12414572595878769,0.04920789435135941,691,2020-04-14
0,692,0.13158711353815522,0.26646417560335917,0.021049691042311067,0.12711847736075882,0.051440285945160175,692,2020-04-13
0,693,0.1387002399358092,0.28430630203769175,0.024009179173924936,0.13389468186736425,0.054405679575495004,693,2020-04-12
0,694,0.13700952763684612,0.27953360300611807,0.022632261169151565,0.13242405952464692,0.05397997560821127,694,2020-04-11
0,695,0.13711494980337757,0.2789877370076799,0.02145541995483535,0.13102112314683673,0.05227006273896139,695,2020-04-10
0,696,0.13435297349979455,0.2743774380334364,0.022684952598299512,0.12736360224048307,0.04998127852907678,696,2020-04-09
0,697,0.1336808913970576,0.27203947508887283,0.020513786841423614,0.127041675891883,0.0503275033206401,697,2020-04-08
0,698,0.1316286436321564,0.2694184426404283,0.021217760218896375,0.12567974642479246,0.04984080085373394,698,2020-04-07
0,699,0.12534885026510145,0.2634738078018936,0.016133767160156985,0.11697520396049357,0.0452403879904742,699,2020-04-06
0,700,0.1663266405864014,0.3143408906229104,0.03534124706611346,0.1736242377621254,0.07645181890290967,700,2020-04-05
0,701,0.16426618358766057,0.31276417223052766,0.03541830411139303,0.17076458997147184,0.07471534811403989,701,2020-04-04
0,702,0.16298318480727583,0.3084083891686398,0.03192887396411258,0.1626180458442393,0.0671853204841988,702,2020-04-03
0,703,0.15863126878764056,0.3008685482236733,0.03137754187761638,0.16483914489032367,0.07157182326950426,703,2020-04-02
0,704,0.15995702068098666,0.3015877773909915,0.02992308063979318,0.1675085612254062,0.07374725248767974,704,2020-04-01
0,705,0.15499089372279626,0.29998963811262597,0.0346604295292829,0.15323107015105045,0.06216027559167929,705,2020-03-31
0,706,0.16491663635083167,0.30330761779341636,0.04412529060412225,0.17224957962236886,0.08053532184234584,706,2020-03-30
0,707,0.15733459265115377,0.290294585485807,0.04095312793518213,0.16454886894182835,0.07658516147069333,707,2020-03-29
0,708,0.1553227466077466,0.2873432007569952,0.0406338967206901,0.16520976789245817,0.07824883459271584,708,2020-03-28
0,709,0.15449211692639325,0.285377237942118,0.04018966363194791,0.16364456369753771,0.07734117051249682,709,2020-03-27
0,710,0.1525914889300758,0.283800497183366,0.04112818081746058,0.16283009586155894,0.07770961909555209,710,2020-03-26
0,711,0.15178356954467498,0.2827898355880991,0.0412913826236811,0.1584965765365317,0.0745952472078107,711,2020-03-25
0,712,0.1517559360636376,0.28207649993237427,0.04112467547131507,0.1625661513499622,0.07846289628205558,712,2020-03-24
0,713,0.14521217472786066,0.2749924094740348,0.028483660808239903,0.15424471150390337,0.07040712322895912,713,2020-03-23
0,714,0.21431305927568703,0.3877457282698006,0.06946483301442921,0.23395517480717656,0.1302717986294696,714,2020-03-22
0,715,0.2148532318109291,0.39324070031195946,0.07565818405272147,0.23848218204938407,0.13507124921516073,715,2020-03-21
0,716,0.21382934660985303,0.3843480324578123,0.06875465520849396,0.2383958792728466,0.13712846429729877,716,2020-03-20
0,717,0.21450639913110683,0.3895691210667887,0.07266529711219274,0.23896122742456052,0.13814342549516256,717,2020-03-19
0,718,0.20892835082489103,0.3823876497775606,0.07056788843013263,0.2333344321397288,0.1353266956666288,718,2020-03-18
0,719,0.21321149201614273,0.3877536026150533,0.069826265594459,0.23287997780375794,0.13344189751754695,719,2020-03-17
0,720,0.2093822846716469,0.3789111578417379,0.07287259442302103,0.228016391733493,0.13284385121319733,720,2020-03-16
0,721,0.20990049825021295,0.3737892955504154,0.06764809998096784,0.22896872888488468,0.1337213489145557,721,2020-03-15
