,migration_direction,year-month,tree_number,total_transitions,transitions_in_time_interval,proportion_transitions_in_time_interval,mig_per_lineage,mig_per_bl
0,South_King_County-to-North_King_County,2021-10,16,690,22,0.03188405797101449,,28.2237425145426
0,South_King_County-to-North_King_County,2020-07,16,690,15,0.021739130434782608,1.5,25.66070840647859
0,South_King_County-to-North_King_County,2020-02,16,690,1,0.0014492753623188406,inf,5.460412925394195
0,South_King_County-to-North_King_County,2021-11,16,690,39,0.05652173913043478,1.752808988764045,38.871834299215905
0,North_King_County-to-South_King_County,2021-09,17,584,25,0.04280821917808219,2.272727272727273,26.47677147155253
0,North_King_County-to-South_King_County,2020-08,17,584,3,0.005136986301369863,,9.464109189298734
0,North_King_County-to-South_King_County,2021-07,17,584,18,0.030821917808219176,,14.957845034296072
0,North_King_County-to-South_King_County,2022-03,17,584,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2020-09,17,584,2,0.003424657534246575,,15.030353725341621
0,North_King_County-to-South_King_County,2020-11,17,584,23,0.039383561643835614,3.8333333333333335,33.89756434752812
0,North_King_County-to-South_King_County,2021-04,17,584,30,0.05136986301369863,3.3333333333333335,6.970754887686617
0,North_King_County-to-South_King_County,2021-12,17,584,33,0.05650684931506849,1.5172413793103448,10.366338067240681
0,North_King_County-to-South_King_County,2021-05,17,584,43,0.07363013698630137,0.6615384615384615,10.629044410855064
0,North_King_County-to-South_King_County,2021-08,17,584,31,0.053082191780821915,,37.08958601571547
0,North_King_County-to-South_King_County,2020-10,17,584,4,0.00684931506849315,0.8,12.579402813794626
0,North_King_County-to-South_King_County,2020-04,17,584,44,0.07534246575342465,3.347826086956522,33.55198045134884
0,North_King_County-to-South_King_County,2021-02,17,584,15,0.025684931506849314,1.4634146341463414,19.484858073063496
0,North_King_County-to-South_King_County,2020-03,17,584,27,0.046232876712328765,40.5,31.990163101658467
0,North_King_County-to-South_King_County,2022-01,17,584,31,0.053082191780821915,1.2916666666666667,18.462078282404814
0,North_King_County-to-South_King_County,2020-12,17,584,29,0.04965753424657534,,45.54135276054478
0,North_King_County-to-South_King_County,2022-02,17,584,22,0.03767123287671233,,29.450692259083944
0,North_King_County-to-South_King_County,2020-05,17,584,53,0.09075342465753425,2.6610878661087867,53.79434054173809
0,North_King_County-to-South_King_County,2021-06,17,584,24,0.0410958904109589,,13.26639252163648
0,North_King_County-to-South_King_County,2021-01,17,584,20,0.03424657534246575,,38.7980112695051
0,North_King_County-to-South_King_County,2020-06,17,584,37,0.06335616438356165,1.750788643533123,28.74202238443026
0,North_King_County-to-South_King_County,2021-03,17,584,20,0.03424657534246575,2.857142857142857,6.150824860244569
0,North_King_County-to-South_King_County,2021-10,17,584,17,0.02910958904109589,0.7727272727272727,15.921139562764091
0,North_King_County-to-South_King_County,2020-07,17,584,18,0.030821917808219176,0.6428571428571429,29.066249739786674
0,North_King_County-to-South_King_County,2020-02,17,584,2,0.003424657534246575,1.3333333333333333,52.48446249546431
0,North_King_County-to-South_King_County,2021-11,17,584,13,0.02226027397260274,0.6046511627906976,17.69345240876445
0,South_King_County-to-North_King_County,2021-09,17,717,29,0.040446304044630406,1.3488372093023255,39.13247334905179
0,South_King_County-to-North_King_County,2020-08,17,717,6,0.008368200836820083,,139.2809210259473
0,South_King_County-to-North_King_County,2021-07,17,717,23,0.03207810320781032,,39.84872902638943
0,South_King_County-to-North_King_County,2022-03,17,717,1,0.001394700139470014,,0.0
0,South_King_County-to-North_King_County,2020-09,17,717,4,0.005578800557880056,0.8,18.040462380591148
0,South_King_County-to-North_King_County,2020-11,17,717,20,0.02789400278940028,,34.55589689766991
0,South_King_County-to-North_King_County,2021-04,17,717,47,0.06555090655509066,5.423076923076923,40.13608209664976
0,South_King_County-to-North_King_County,2021-12,17,717,62,0.08647140864714087,2.894941634241245,29.350420928335982
0,South_King_County-to-North_King_County,2021-05,17,717,55,0.07670850767085077,2.1153846153846154,35.57085963416258
0,South_King_County-to-North_King_County,2021-08,17,717,33,0.04602510460251046,1.5,30.442322398553976
0,South_King_County-to-North_King_County,2020-10,17,717,8,0.011157601115760111,1.3333333333333333,24.173717481428916
0,South_King_County-to-North_King_County,2020-04,17,717,53,0.07391910739191074,4.781954887218045,42.60881841139686
0,South_King_County-to-North_King_County,2021-02,17,717,18,0.02510460251046025,2.4324324324324325,49.51120525647601
0,South_King_County-to-North_King_County,2020-03,17,717,22,0.030683403068340307,4.0,24.920519505860025
0,South_King_County-to-North_King_County,2022-01,17,717,38,0.05299860529986053,1.2666666666666666,34.28462379452157
0,South_King_County-to-North_King_County,2020-12,17,717,32,0.044630404463040445,5.333333333333333,49.68153963081915
0,South_King_County-to-North_King_County,2022-02,17,717,27,0.03765690376569038,0.627906976744186,28.76283008683772
0,South_King_County-to-North_King_County,2020-05,17,717,35,0.04881450488145049,1.53125,26.834600603552936
0,South_King_County-to-North_King_County,2021-06,17,717,25,0.03486750348675035,1.6666666666666667,31.0119767381
0,South_King_County-to-North_King_County,2021-01,17,717,17,0.023709902370990237,,59.429350898119104
0,South_King_County-to-North_King_County,2020-06,17,717,53,0.07391910739191074,2.373134328358209,67.65043204075344
0,South_King_County-to-North_King_County,2021-03,17,717,40,0.05578800557880056,4.848484848484849,36.590042733520626
0,South_King_County-to-North_King_County,2021-10,17,717,30,0.04184100418410042,1.5254237288135593,61.529157643220906
0,South_King_County-to-North_King_County,2020-07,17,717,15,0.02092050209205021,0.8333333333333334,44.783669862969894
0,South_King_County-to-North_King_County,2020-02,17,717,2,0.002789400278940028,0.6666666666666666,10.412096780309755
0,South_King_County-to-North_King_County,2021-11,17,717,22,0.030683403068340307,1.0476190476190477,36.83003347406961
0,North_King_County-to-South_King_County,2021-09,18,401,18,0.04488778054862843,,15.499561989402926
0,North_King_County-to-South_King_County,2020-08,18,401,13,0.032418952618453865,0.6190476190476191,30.984311597569814
0,North_King_County-to-South_King_County,2021-07,18,401,26,0.06483790523690773,,26.52010658934143
0,North_King_County-to-South_King_County,2022-03,18,401,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2020-09,18,401,5,0.012468827930174564,1.25,124.88890719248575
0,North_King_County-to-South_King_County,2020-11,18,401,8,0.0199501246882793,0.8571428571428571,10.925407567951419
0,North_King_County-to-South_King_County,2021-04,18,401,29,0.07231920199501247,0.9586776859504132,7.047286606301612
0,North_King_County-to-South_King_County,2021-12,18,401,34,0.08478802992518704,0.5573770491803278,10.262073495877067
0,North_King_County-to-South_King_County,2021-05,18,401,27,0.06733167082294264,,6.126794615756047
0,North_King_County-to-South_King_County,2021-08,18,401,21,0.05236907730673317,,30.63782918648589
0,North_King_County-to-South_King_County,2020-10,18,401,5,0.012468827930174564,,9.695425787532626
0,North_King_County-to-South_King_County,2020-04,18,401,12,0.029925187032418952,0.8,39.257638661370486
0,North_King_County-to-South_King_County,2021-02,18,401,4,0.00997506234413965,0.4,13.204203619827798
0,North_King_County-to-South_King_County,2020-03,18,401,21,0.05236907730673317,5.0,33.74372905087679
0,North_King_County-to-South_King_County,2022-01,18,401,23,0.057356608478802994,,14.556950817117304
0,North_King_County-to-South_King_County,2020-12,18,401,18,0.04488778054862843,,69.93615902983593
0,North_King_County-to-South_King_County,2022-02,18,401,18,0.04488778054862843,,23.44024921865945
0,North_King_County-to-South_King_County,2020-05,18,401,23,0.057356608478802994,5.307692307692308,74.30439912022331
0,North_King_County-to-South_King_County,2021-06,18,401,15,0.03740648379052369,0.4166666666666667,7.318116636742529
0,North_King_County-to-South_King_County,2021-01,18,401,5,0.012468827930174564,,12.334625400590324
0,North_King_County-to-South_King_County,2020-06,18,401,10,0.02493765586034913,0.6060606060606061,9.399403282275216
0,North_King_County-to-South_King_County,2021-03,18,401,13,0.032418952618453865,0.40625,3.4496165204486156
0,North_King_County-to-South_King_County,2021-10,18,401,20,0.04987531172069826,,47.66811055825711
0,North_King_County-to-South_King_County,2020-07,18,401,12,0.029925187032418952,,18.115549599643725
0,North_King_County-to-South_King_County,2020-02,18,401,4,0.00997506234413965,,14.739344545237516
0,North_King_County-to-South_King_County,2021-11,18,401,17,0.04239401496259352,0.8095238095238095,31.12812101267537
0,South_King_County-to-North_King_County,2021-09,18,544,25,0.04595588235294118,,37.133954793736706
0,South_King_County-to-North_King_County,2020-08,18,544,9,0.016544117647058824,1.8,21.68356663042589
0,South_King_County-to-North_King_County,2021-07,18,544,20,0.03676470588235294,,27.586739118015817
0,South_King_County-to-North_King_County,2022-03,18,544,2,0.003676470588235294,,567.6649636411254
0,South_King_County-to-North_King_County,2020-09,18,544,3,0.0055147058823529415,0.75,7.539170512731863
0,South_King_County-to-North_King_County,2020-11,18,544,11,0.02022058823529412,2.0,43.05552259692648
0,South_King_County-to-North_King_County,2021-04,18,544,54,0.09926470588235294,1.4464285714285714,38.696904077786854
0,South_King_County-to-North_King_County,2021-12,18,544,66,0.1213235294117647,4.351648351648352,38.350493444908864
0,South_King_County-to-North_King_County,2021-05,18,544,47,0.08639705882352941,0.6103896103896104,44.77037727477771
0,South_King_County-to-North_King_County,2021-08,18,544,35,0.06433823529411764,1.4583333333333333,40.04137963207255
0,South_King_County-to-North_King_County,2020-10,18,544,12,0.022058823529411766,1.7142857142857142,26.488466626939626
0,South_King_County-to-North_King_County,2020-04,18,544,9,0.016544117647058824,1.5,9.478108764050962
0,South_King_County-to-North_King_County,2021-02,18,544,4,0.007352941176470588,,100.58646855402233
0,South_King_County-to-North_King_County,2020-03,18,544,13,0.02389705882352941,1.2380952380952381,14.533814575137496
0,South_King_County-to-North_King_County,2022-01,18,544,46,0.08455882352941177,,42.12272240526917
0,South_King_County-to-North_King_County,2020-12,18,544,9,0.016544117647058824,,11.527607706096333
0,South_King_County-to-North_King_County,2022-02,18,544,21,0.03860294117647059,,26.138460365799176
0,South_King_County-to-North_King_County,2020-05,18,544,7,0.012867647058823529,,7.993141369776383
0,South_King_County-to-North_King_County,2021-06,18,544,27,0.04963235294117647,1.840909090909091,35.89124448118827
0,South_King_County-to-North_King_County,2021-01,18,544,9,0.016544117647058824,3.0,42.848465001713876
0,South_King_County-to-North_King_County,2020-06,18,544,18,0.03308823529411765,1.2857142857142858,26.869408893876248
0,South_King_County-to-North_King_County,2021-03,18,544,35,0.06433823529411764,4.375,43.95102482633716
0,South_King_County-to-North_King_County,2021-10,18,544,19,0.034926470588235295,,23.306823031065182
0,South_King_County-to-North_King_County,2020-07,18,544,14,0.025735294117647058,0.9333333333333333,55.503563776102446
0,South_King_County-to-North_King_County,2020-02,18,544,6,0.011029411764705883,1.7142857142857142,18.071081790206108
0,South_King_County-to-North_King_County,2021-11,18,544,20,0.03676470588235294,,24.652150472846856
0,North_King_County-to-South_King_County,2021-09,19,431,22,0.05104408352668213,0.8148148148148148,22.024389744881745
0,North_King_County-to-South_King_County,2020-08,19,431,6,0.013921113689095127,0.7058823529411765,75.00698891830564
0,North_King_County-to-South_King_County,2021-07,19,431,15,0.03480278422273782,,12.55657765026006
0,North_King_County-to-South_King_County,2022-03,19,431,2,0.004640371229698376,,78.91179167234071
0,North_King_County-to-South_King_County,2020-09,19,431,3,0.0069605568445475635,0.75,19.921546851420153
0,North_King_County-to-South_King_County,2020-11,19,431,9,0.02088167053364269,,9.919732779728657
0,North_King_County-to-South_King_County,2021-04,19,431,42,0.09744779582366589,0.5454545454545454,10.797889805526681
0,North_King_County-to-South_King_County,2021-12,19,431,30,0.06960556844547564,1.2903225806451613,10.528283714693991
0,North_King_County-to-South_King_County,2021-05,19,431,37,0.08584686774941995,0.6788990825688074,8.349506555899179
0,North_King_County-to-South_King_County,2021-08,19,431,25,0.058004640371229696,,33.08348443715933
0,North_King_County-to-South_King_County,2020-10,19,431,6,0.013921113689095127,1.2,32.37442554761694
0,North_King_County-to-South_King_County,2020-04,19,431,12,0.027842227378190254,,16.637208610128408
0,North_King_County-to-South_King_County,2021-02,19,431,8,0.018561484918793503,1.6,10.272880108174444
0,North_King_County-to-South_King_County,2020-03,19,431,21,0.048723897911832945,5.444444444444445,40.599891481057654
0,North_King_County-to-South_King_County,2022-01,19,431,46,0.10672853828306264,1.4375,31.46062563524495
0,North_King_County-to-South_King_County,2020-12,19,431,11,0.025522041763341066,1.5714285714285714,67.02693284749473
0,North_King_County-to-South_King_County,2022-02,19,431,20,0.04640371229698376,,22.741437530507632
0,North_King_County-to-South_King_County,2020-05,19,431,16,0.037122969837587005,1.103448275862069,26.103808377999595
0,North_King_County-to-South_King_County,2021-06,19,431,13,0.030162412993039442,,9.273348542254029
0,North_King_County-to-South_King_County,2021-01,19,431,6,0.013921113689095127,,11.582720539640924
0,North_King_County-to-South_King_County,2020-06,19,431,13,0.030162412993039442,1.0833333333333333,12.571723550161884
0,North_King_County-to-South_King_County,2021-03,19,431,16,0.037122969837587005,0.8135593220338982,5.022721781171516
0,North_King_County-to-South_King_County,2021-10,19,431,13,0.030162412993039442,,12.319020692624521
0,North_King_County-to-South_King_County,2020-07,19,431,10,0.02320185614849188,,13.897712446834529
0,North_King_County-to-South_King_County,2020-02,19,431,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2021-11,19,431,29,0.06728538283062645,1.5263157894736843,43.928218314283875
0,South_King_County-to-North_King_County,2021-09,19,570,28,0.04912280701754386,,32.38127175363693
0,South_King_County-to-North_King_County,2020-08,19,570,6,0.010526315789473684,1.3333333333333333,32.13171859350284
0,South_King_County-to-North_King_County,2021-07,19,570,17,0.02982456140350877,,38.11167666782724
0,South_King_County-to-North_King_County,2022-03,19,570,1,0.0017543859649122807,,58.461010506294265
0,South_King_County-to-North_King_County,2020-09,19,570,3,0.005263157894736842,,7.768458252488802
0,South_King_County-to-North_King_County,2020-11,19,570,11,0.01929824561403509,,58.983171582402505
0,South_King_County-to-North_King_County,2021-04,19,570,46,0.08070175438596491,2.090909090909091,25.840271471204268
0,South_King_County-to-North_King_County,2021-12,19,570,67,0.11754385964912281,3.1904761904761907,34.81290680261425
0,South_King_County-to-North_King_County,2021-05,19,570,55,0.09649122807017543,1.1055276381909547,44.945711586553735
0,South_King_County-to-North_King_County,2021-08,19,570,30,0.05263157894736842,1.6216216216216217,40.66100244961107
0,South_King_County-to-North_King_County,2020-10,19,570,8,0.014035087719298246,1.6,13.207217928892382
0,South_King_County-to-North_King_County,2020-04,19,570,16,0.028070175438596492,1.8823529411764706,25.126923013136015
0,South_King_County-to-North_King_County,2021-02,19,570,11,0.01929824561403509,2.2,41.053550613094195
0,South_King_County-to-North_King_County,2020-03,19,570,14,0.02456140350877193,5.25,14.89833214699973
0,South_King_County-to-North_King_County,2022-01,19,570,49,0.08596491228070176,1.5806451612903225,28.851685773576186
0,South_King_County-to-North_King_County,2020-12,19,570,8,0.014035087719298246,1.0666666666666667,11.880722126689758
0,South_King_County-to-North_King_County,2022-02,19,570,33,0.05789473684210526,1.03125,42.66023082500155
0,South_King_County-to-North_King_County,2020-05,19,570,9,0.015789473684210527,0.6,10.594386999050675
0,South_King_County-to-North_King_County,2021-06,19,570,25,0.043859649122807015,1.3888888888888888,29.630081805042106
0,South_King_County-to-North_King_County,2021-01,19,570,8,0.014035087719298246,2.0,50.34440403468969
0,South_King_County-to-North_King_County,2020-06,19,570,19,0.03333333333333333,1.425,37.04265589458845
0,South_King_County-to-North_King_County,2021-03,19,570,40,0.07017543859649122,2.0,37.13360657130485
0,South_King_County-to-North_King_County,2021-10,19,570,30,0.05263157894736842,1.607142857142857,62.97750302737059
0,South_King_County-to-North_King_County,2020-07,19,570,15,0.02631578947368421,,65.51648997768841
0,South_King_County-to-North_King_County,2020-02,19,570,0,0.0,0.0,0.0
0,South_King_County-to-North_King_County,2021-11,19,570,21,0.03684210526315789,0.8235294117647058,20.409125986446195
0,North_King_County-to-South_King_County,2021-09,20,673,30,0.04457652303120357,1.4285714285714286,28.32162673072207
0,North_King_County-to-South_King_County,2020-08,20,673,10,0.014858841010401188,0.8928571428571429,21.007362260891423
0,North_King_County-to-South_King_County,2021-07,20,673,32,0.0475482912332838,1.28,27.52303508564028
0,North_King_County-to-South_King_County,2022-03,20,673,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2020-09,20,673,7,0.010401188707280832,0.9545454545454546,14.708279668466654
0,North_King_County-to-South_King_County,2020-11,20,673,17,0.02526002971768202,3.4,24.251099466917868
0,North_King_County-to-South_King_County,2021-04,20,673,40,0.05943536404160475,,10.275598576100661
0,North_King_County-to-South_King_County,2021-12,20,673,44,0.06537890044576523,1.6603773584905661,14.77121550195191
0,North_King_County-to-South_King_County,2021-05,20,673,58,0.0861812778603269,2.32,14.40354856813657
0,North_King_County-to-South_King_County,2021-08,20,673,40,0.05943536404160475,,35.14780940605243
0,North_King_County-to-South_King_County,2020-10,20,673,13,0.019316493313521546,1.368421052631579,29.746787992837245
0,North_King_County-to-South_King_County,2020-04,20,673,18,0.02674591381872214,9.0,14.342696005255439
0,North_King_County-to-South_King_County,2021-02,20,673,14,0.020802377414561663,2.3333333333333335,23.572728642626036
0,North_King_County-to-South_King_County,2020-03,20,673,40,0.05943536404160475,100.0,44.71207041412709
0,North_King_County-to-South_King_County,2022-01,20,673,73,0.10846953937592868,2.8349514563106797,37.57833579434947
0,North_King_County-to-South_King_County,2020-12,20,673,18,0.02674591381872214,2.0,38.27074197467017
0,North_King_County-to-South_King_County,2022-02,20,673,36,0.05349182763744428,0.9,35.82258399859089
0,North_King_County-to-South_King_County,2020-05,20,673,19,0.02823179791976226,0.8306010928961749,17.826154793946174
0,North_King_County-to-South_King_County,2021-06,20,673,31,0.04606240713224369,0.9841269841269841,21.688180584804353
0,North_King_County-to-South_King_County,2021-01,20,673,11,0.01634472511144131,1.5714285714285714,22.164354864639467
0,North_King_County-to-South_King_County,2020-06,20,673,20,0.029717682020802376,1.0447761194029852,13.844386849497386
0,North_King_County-to-South_King_County,2021-03,20,673,30,0.04457652303120357,1.4516129032258063,9.558002007431464
0,North_King_County-to-South_King_County,2021-10,20,673,22,0.03268945022288262,1.1578947368421053,25.687270402927187
0,North_King_County-to-South_King_County,2020-07,20,673,20,0.029717682020802376,1.1940298507462686,21.04445200683961
0,North_King_County-to-South_King_County,2020-02,20,673,3,0.004457652303120356,0.2608695652173913,25.57123700870223
0,North_King_County-to-South_King_County,2021-11,20,673,27,0.04011887072808321,1.35,43.048675442419714
0,South_King_County-to-North_King_County,2021-09,20,794,36,0.04534005037783375,1.894736842105263,36.7490575218238
0,South_King_County-to-North_King_County,2020-08,20,794,13,0.0163727959697733,1.6545454545454545,65.01455877184493
0,South_King_County-to-North_King_County,2021-07,20,794,30,0.037783375314861464,,24.872939904519125
0,South_King_County-to-North_King_County,2022-03,20,794,1,0.0012594458438287153,,29.607749297308942
0,South_King_County-to-North_King_County,2020-09,20,794,11,0.013853904282115869,1.9411764705882353,58.59101757081796
0,South_King_County-to-North_King_County,2020-11,20,794,21,0.02644836272040302,2.7096774193548385,42.59670787637925
0,South_King_County-to-North_King_County,2021-04,20,794,59,0.0743073047858942,2.269230769230769,38.588951647815534
0,South_King_County-to-North_King_County,2021-12,20,794,74,0.09319899244332494,3.869281045751634,33.49175358945265
0,South_King_County-to-North_King_County,2021-05,20,794,63,0.07934508816120907,,28.070006488487245
0,South_King_County-to-North_King_County,2021-08,20,794,40,0.05037783375314862,1.875,33.09150451891315
0,South_King_County-to-North_King_County,2020-10,20,794,16,0.020151133501259445,1.5855855855855854,40.72074655251058
0,South_King_County-to-North_King_County,2020-04,20,794,25,0.031486146095717885,2.34375,51.4761528589754
0,South_King_County-to-North_King_County,2021-02,20,794,13,0.0163727959697733,1.9696969696969697,37.737280453329
0,South_King_County-to-North_King_County,2020-03,20,794,29,0.036523929471032744,4.64,21.7387847277728
0,South_King_County-to-North_King_County,2022-01,20,794,75,0.09445843828715365,2.568493150684932,36.66283845484416
0,South_King_County-to-North_King_County,2020-12,20,794,16,0.020151133501259445,0.8,23.776412334025405
0,South_King_County-to-North_King_County,2022-02,20,794,43,0.05415617128463476,2.0476190476190474,50.95254110309676
0,South_King_County-to-North_King_County,2020-05,20,794,19,0.02392947103274559,1.1875,32.51902352421193
0,South_King_County-to-North_King_County,2021-06,20,794,35,0.04408060453400504,2.019230769230769,30.81660143994815
0,South_King_County-to-North_King_County,2021-01,20,794,11,0.013853904282115869,1.1785714285714286,62.09834375304482
0,South_King_County-to-North_King_County,2020-06,20,794,23,0.028967254408060455,1.0670103092783505,41.52285169506626
0,South_King_County-to-North_King_County,2021-03,20,794,56,0.07052896725440806,8.4,61.35471906380621
0,South_King_County-to-North_King_County,2021-10,20,794,30,0.037783375314861464,1.875,43.81166367231125
0,South_King_County-to-North_King_County,2020-07,20,794,21,0.02644836272040302,1.2537313432835822,40.94101141716798
0,South_King_County-to-North_King_County,2020-02,20,794,3,0.003778337531486146,3.0,20.804814540414554
0,South_King_County-to-North_King_County,2021-11,20,794,31,0.03904282115869018,,29.808386586442854
0,North_King_County-to-South_King_County,2021-09,21,564,23,0.040780141843971635,2.875,31.422593719805956
0,North_King_County-to-South_King_County,2020-08,21,564,11,0.01950354609929078,1.03125,36.76103876787641
0,North_King_County-to-South_King_County,2021-07,21,564,29,0.051418439716312055,1.380952380952381,20.89868305761617
0,North_King_County-to-South_King_County,2022-03,21,564,1,0.0017730496453900709,,698.5362499383665
0,North_King_County-to-South_King_County,2020-09,21,564,6,0.010638297872340425,1.7647058823529411,49.34704360400144
0,North_King_County-to-South_King_County,2020-11,21,564,6,0.010638297872340425,,7.097661182078091
0,North_King_County-to-South_King_County,2021-04,21,564,45,0.0797872340425532,,9.898045041241899
0,North_King_County-to-South_King_County,2021-12,21,564,45,0.0797872340425532,2.8125,12.924533946567921
0,North_King_County-to-South_King_County,2021-05,21,564,54,0.09574468085106383,,12.07343358656933
0,North_King_County-to-South_King_County,2021-08,21,564,26,0.04609929078014184,,26.36356510831385
0,North_King_County-to-South_King_County,2020-10,21,564,7,0.012411347517730497,1.25,17.419852535713975
0,North_King_County-to-South_King_County,2020-04,21,564,20,0.03546099290780142,2.2222222222222223,21.675611259321897
0,North_King_County-to-South_King_County,2021-02,21,564,5,0.008865248226950355,0.625,9.187414175767726
0,North_King_County-to-South_King_County,2020-03,21,564,23,0.040780141843971635,6.388888888888888,24.268379152924535
0,North_King_County-to-South_King_County,2022-01,21,564,52,0.09219858156028368,,25.639255379238854
0,North_King_County-to-South_King_County,2020-12,21,564,12,0.02127659574468085,,48.49236982547519
0,North_King_County-to-South_King_County,2022-02,21,564,20,0.03546099290780142,,15.444705823784869
0,North_King_County-to-South_King_County,2020-05,21,564,19,0.03368794326241135,1.417910447761194,30.403118431275985
0,North_King_County-to-South_King_County,2021-06,21,564,35,0.06205673758865248,,20.520092366944652
0,North_King_County-to-South_King_County,2021-01,21,564,10,0.01773049645390071,,20.484802986888543
0,North_King_County-to-South_King_County,2020-06,21,564,21,0.03723404255319149,1.5,18.026439689977373
0,North_King_County-to-South_King_County,2021-03,21,564,24,0.0425531914893617,3.0,6.841582557880946
0,North_King_County-to-South_King_County,2021-10,21,564,21,0.03723404255319149,1.0769230769230769,25.583469306726563
0,North_King_County-to-South_King_County,2020-07,21,564,21,0.03723404255319149,1.3263157894736841,20.239615751356645
0,North_King_County-to-South_King_County,2020-02,21,564,1,0.0017730496453900709,0.5,8.197274932862722
0,North_King_County-to-South_King_County,2021-11,21,564,24,0.0425531914893617,1.411764705882353,34.370331988984525
0,South_King_County-to-North_King_County,2021-09,21,731,23,0.03146374829001368,,47.54004785082176
0,South_King_County-to-North_King_County,2020-08,21,731,11,0.015047879616963064,1.9411764705882353,36.17516939607525
0,South_King_County-to-North_King_County,2021-07,21,731,33,0.04514363885088919,2.357142857142857,38.26783713725058
0,South_King_County-to-North_King_County,2022-03,21,731,0,0.0,0.0,0.0
0,South_King_County-to-North_King_County,2020-09,21,731,7,0.009575923392612859,0.9032258064516129,16.47870046931978
0,South_King_County-to-North_King_County,2020-11,21,731,11,0.015047879616963064,2.2,48.70110190199425
0,South_King_County-to-North_King_County,2021-04,21,731,72,0.09849521203830369,2.4827586206896552,46.827600826388306
0,South_King_County-to-North_King_County,2021-12,21,731,82,0.1121751025991792,4.183673469387755,47.20373494505379
0,South_King_County-to-North_King_County,2021-05,21,731,76,0.1039671682626539,,49.35102850167874
0,South_King_County-to-North_King_County,2021-08,21,731,36,0.049247606019151846,4.5,62.410369461449605
0,South_King_County-to-North_King_County,2020-10,21,731,10,0.013679890560875513,1.9444444444444442,35.11173034655888
0,South_King_County-to-North_King_County,2020-04,21,731,20,0.027359781121751026,2.2857142857142856,27.350715844965908
0,South_King_County-to-North_King_County,2021-02,21,731,9,0.012311901504787962,1.125,63.028847996610665
0,South_King_County-to-North_King_County,2020-03,21,731,22,0.030095759233926128,4.631578947368421,30.3185908931934
0,South_King_County-to-North_King_County,2022-01,21,731,56,0.07660738714090287,2.7722772277227725,33.756084181144544
0,South_King_County-to-North_King_County,2020-12,21,731,11,0.015047879616963064,0.9166666666666666,17.95427128598008
0,South_King_County-to-North_King_County,2022-02,21,731,42,0.057455540355677154,2.625,74.97068357090961
0,South_King_County-to-North_King_County,2020-05,21,731,13,0.017783857729138167,1.0,18.30372951856477
0,South_King_County-to-North_King_County,2021-06,21,731,34,0.046511627906976744,,32.372476069284545
0,South_King_County-to-North_King_County,2021-01,21,731,8,0.01094391244870041,,53.165267926408156
0,South_King_County-to-North_King_County,2020-06,21,731,22,0.030095759233926128,1.76,29.475692360141338
0,South_King_County-to-North_King_County,2021-03,21,731,44,0.060191518467852256,5.5,62.872072943559324
0,South_King_County-to-North_King_County,2021-10,21,731,30,0.04103967168262654,2.0,42.267958837226736
0,South_King_County-to-North_King_County,2020-07,21,731,29,0.03967168262653899,2.4946236559139785,66.37428882831072
0,South_King_County-to-North_King_County,2020-02,21,731,2,0.0027359781121751026,0.5,10.59315695176318
0,South_King_County-to-North_King_County,2021-11,21,731,25,0.03419972640218878,1.5625,28.552247921993505
0,North_King_County-to-South_King_County,2021-09,22,361,16,0.0443213296398892,,24.782046361088295
0,North_King_County-to-South_King_County,2020-08,22,361,9,0.024930747922437674,0.47368421052631576,21.10433182127635
0,North_King_County-to-South_King_County,2021-07,22,361,15,0.04155124653739612,,15.863377791130851
0,North_King_County-to-South_King_County,2022-03,22,361,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2020-09,22,361,5,0.013850415512465374,1.6666666666666667,18.657537753682494
0,North_King_County-to-South_King_County,2020-11,22,361,4,0.0110803324099723,0.26666666666666666,5.07493145650246
0,North_King_County-to-South_King_County,2021-04,22,361,25,0.06925207756232687,0.704225352112676,6.1430824462336036
0,North_King_County-to-South_King_County,2021-12,22,361,31,0.08587257617728532,1.4090909090909092,11.796680863611966
0,North_King_County-to-South_King_County,2021-05,22,361,31,0.08587257617728532,,7.690779802952325
0,North_King_County-to-South_King_County,2021-08,22,361,16,0.0443213296398892,,41.12957118616457
0,North_King_County-to-South_King_County,2020-10,22,361,6,0.01662049861495845,,27.710279882761803
0,North_King_County-to-South_King_County,2020-04,22,361,12,0.0332409972299169,1.0,17.505021190794512
0,North_King_County-to-South_King_County,2021-02,22,361,12,0.0332409972299169,0.8,26.970557538751855
0,North_King_County-to-South_King_County,2020-03,22,361,18,0.04986149584487535,18.0,18.242112059851124
0,North_King_County-to-South_King_County,2022-01,22,361,35,0.09695290858725762,,19.338798347805344
0,North_King_County-to-South_King_County,2020-12,22,361,7,0.019390581717451522,,96.32080935538735
0,North_King_County-to-South_King_County,2022-02,22,361,19,0.05263157894736842,,21.07525280010272
0,North_King_County-to-South_King_County,2020-05,22,361,13,0.036011080332409975,0.7647058823529411,17.19962725970621
0,North_King_County-to-South_King_County,2021-06,22,361,14,0.038781163434903045,,7.810756104824796
