,migration_direction,year-month,tree_number,total_transitions,transitions_in_time_interval,proportion_transitions_in_time_interval,mig_per_lineage,mig_per_bl,region
0,none-to-South_King_County,2021-06,39,916,42,0.04585152838427948,1.20863309352518,22.556768054636567,South King County
0,none-to-South_King_County,2021-09,39,916,28,0.03056768558951965,,21.673816772619695,South King County
0,none-to-South_King_County,2020-09,39,916,7,0.007641921397379912,1.4,16.64060111446411,South King County
0,none-to-South_King_County,2021-05,39,916,103,0.11244541484716157,1.197674418604651,25.814534786338946,South King County
0,none-to-South_King_County,2020-04,39,916,7,0.007641921397379912,0.2916666666666667,4.394726845391753,South King County
0,none-to-South_King_County,2021-07,39,916,52,0.056768558951965066,3.0588235294117645,53.93572404420361,South King County
0,none-to-South_King_County,2022-02,39,916,35,0.03820960698689956,,36.230199359710255,South King County
0,none-to-South_King_County,2020-02,39,916,10,0.010917030567685589,2.5,78.86156378889702,South King County
0,none-to-South_King_County,2020-08,39,916,7,0.007641921397379912,1.0,18.881265610841606,South King County
0,none-to-South_King_County,2020-12,39,916,18,0.019650655021834062,1.0,22.292263631712405,South King County
0,none-to-South_King_County,2020-07,39,916,9,0.009825327510917031,0.9,13.138613907952962,South King County
0,none-to-North_King_County,2020-06,40,1150,11,0.009565217391304347,,11.449162538666915,North King County
0,none-to-North_King_County,2020-11,40,1150,20,0.017391304347826087,3.3333333333333335,87.01754578203322,North King County
0,none-to-North_King_County,2022-01,40,1150,122,0.10608695652173913,,90.8776176534599,North King County
0,none-to-North_King_County,2021-02,40,1150,23,0.02,1.7692307692307692,40.1026489200354,North King County
0,none-to-North_King_County,2020-03,40,1150,33,0.028695652173913042,1.4666666666666666,19.29920773598614,North King County
0,none-to-North_King_County,2021-01,40,1150,25,0.021739130434782608,2.7777777777777777,48.34467876524983,North King County
0,none-to-North_King_County,2021-11,40,1150,54,0.04695652173913043,3.7674418604651163,91.58056864608228,North King County
0,none-to-North_King_County,2021-03,40,1150,68,0.059130434782608696,3.4,79.9241212045666,North King County
0,none-to-North_King_County,2021-04,40,1150,119,0.10347826086956521,6.611111111111111,46.499142089885645,North King County
0,none-to-North_King_County,2020-10,40,1150,9,0.00782608695652174,1.8,36.61475119420374,North King County
0,none-to-North_King_County,2021-08,40,1150,89,0.07739130434782608,4.45,85.95764643720769,North King County
0,none-to-North_King_County,2022-03,40,1150,7,0.00608695652173913,0.7777777777777778,212.5278580999254,North King County
0,none-to-North_King_County,2020-05,40,1150,5,0.004347826086956522,,3.5607079194410374,North King County
0,none-to-North_King_County,2021-10,40,1150,37,0.03217391304347826,1.4509803921568627,43.56568698456482,North King County
0,none-to-North_King_County,2021-12,40,1150,181,0.15739130434782608,3.480769230769231,61.61176039189025,North King County
0,none-to-North_King_County,2021-06,40,1150,38,0.03304347826086956,1.9,33.8295295988338,North King County
0,none-to-North_King_County,2021-09,40,1150,31,0.026956521739130435,1.0689655172413792,27.589538421452737,North King County
0,none-to-North_King_County,2020-09,40,1150,6,0.0052173913043478265,3.0,32.27751147148766,North King County
0,none-to-North_King_County,2021-05,40,1150,56,0.04869565217391304,,33.04717542802968,North King County
0,none-to-North_King_County,2020-04,40,1150,10,0.008695652173913044,0.425531914893617,9.19447131382945,North King County
0,none-to-North_King_County,2021-07,40,1150,81,0.07043478260869565,4.859999999999999,94.99656600150952,North King County
0,none-to-North_King_County,2022-02,40,1150,82,0.07130434782608695,,59.12302610685769,North King County
0,none-to-North_King_County,2020-02,40,1150,16,0.01391304347826087,,20.061664236791415,North King County
0,none-to-North_King_County,2020-08,40,1150,6,0.0052173913043478265,,34.83242371103555,North King County
0,none-to-North_King_County,2020-12,40,1150,9,0.00782608695652174,0.8571428571428571,17.18574510375596,North King County
0,none-to-North_King_County,2020-07,40,1150,5,0.004347826086956522,,16.393146566870577,North King County
0,none-to-South_King_County,2020-06,40,911,7,0.007683863885839737,0.3181818181818182,6.300186724431051,South King County
0,none-to-South_King_County,2020-11,40,911,27,0.029637760702524697,3.375,52.840777040455734,South King County
0,none-to-South_King_County,2022-01,40,911,52,0.0570801317233809,2.108108108108108,43.320601254869345,South King County
0,none-to-South_King_County,2021-02,40,911,22,0.024149286498353458,,21.168203146892104,South King County
0,none-to-South_King_County,2020-03,40,911,26,0.02854006586169045,2.3636363636363638,56.552344544838874,South King County
0,none-to-South_King_County,2021-01,40,911,28,0.030735455543358946,2.5454545454545454,62.55519581856448,South King County
0,none-to-South_King_County,2021-11,40,911,61,0.06695938529088913,2.44,58.55799627639015,South King County
0,none-to-South_King_County,2021-03,40,911,55,0.06037321624588365,1.0,11.887768795683128,South King County
0,none-to-South_King_County,2021-04,40,911,142,0.15587266739846323,2.6296296296296298,42.37121650497829,South King County
0,none-to-South_King_County,2020-10,40,911,10,0.010976948408342482,1.6666666666666667,52.73137340248249,South King County
0,none-to-South_King_County,2021-08,40,911,51,0.05598243688254665,5.666666666666667,65.33712721024145,South King County
0,none-to-South_King_County,2022-03,40,911,3,0.003293084522502744,,1553.135630899835,South King County
0,none-to-South_King_County,2020-05,40,911,11,0.012074643249176729,0.5365853658536586,10.15376707786119,South King County
0,none-to-South_King_County,2021-10,40,911,30,0.03293084522502744,1.5,46.424640996811846,South King County
0,none-to-South_King_County,2021-12,40,911,82,0.09001097694840834,1.607843137254902,24.316703718103966,South King County
0,none-to-South_King_County,2021-06,40,911,42,0.04610318331503842,1.2233009708737863,24.854671417943393,South King County
0,none-to-South_King_County,2021-09,40,911,29,0.031833150384193196,1.4871794871794872,27.547906373184112,South King County
0,none-to-South_King_County,2020-09,40,911,8,0.008781558726673985,2.0,29.727236226969225,South King County
0,none-to-South_King_County,2021-05,40,911,96,0.10537870472008781,1.4222222222222223,26.738072967705772,South King County
0,none-to-South_King_County,2020-04,40,911,6,0.006586169045005488,,8.103351735028168,South King County
0,none-to-South_King_County,2021-07,40,911,54,0.059275521405049394,3.6,77.10872693599464,South King County
0,none-to-South_King_County,2022-02,40,911,26,0.02854006586169045,,20.27651957366857,South King County
0,none-to-South_King_County,2020-02,40,911,8,0.008781558726673985,,32.76151675637103,South King County
0,none-to-South_King_County,2020-08,40,911,5,0.005488474204171241,,12.686950786799246,South King County
0,none-to-South_King_County,2020-12,40,911,17,0.018660812294182216,2.125,41.58803853044524,South King County
0,none-to-South_King_County,2020-07,40,911,6,0.006586169045005488,,6.084955108634406,South King County
0,none-to-North_King_County,2020-06,41,1154,15,0.012998266897746967,,18.209531627596803,North King County
0,none-to-North_King_County,2020-11,41,1154,15,0.012998266897746967,2.6470588235294117,117.76256035016638,North King County
0,none-to-North_King_County,2022-01,41,1154,134,0.11611785095320624,3.7222222222222223,139.0772961433213,North King County
0,none-to-North_King_County,2021-02,41,1154,20,0.01733102253032929,1.6666666666666667,41.60299348476832,North King County
0,none-to-North_King_County,2020-03,41,1154,29,0.02512998266897747,1.0357142857142858,20.276887900835437,North King County
0,none-to-North_King_County,2021-01,41,1154,28,0.024263431542461005,3.5,59.43543096513982,North King County
0,none-to-North_King_County,2021-11,41,1154,56,0.04852686308492201,2.6666666666666665,79.08008129160325,North King County
0,none-to-North_King_County,2021-03,41,1154,72,0.06239168110918544,3.789473684210526,73.64916580583302,North King County
0,none-to-North_King_County,2021-04,41,1154,107,0.0927209705372617,,59.325462260303404,North King County
0,none-to-North_King_County,2020-10,41,1154,15,0.012998266897746967,2.5,59.20298910660691,North King County
0,none-to-North_King_County,2021-08,41,1154,75,0.06499133448873484,3.125,76.34722218827757,North King County
0,none-to-North_King_County,2022-03,41,1154,10,0.008665511265164644,0.7142857142857143,282.5019994443579,North King County
0,none-to-North_King_County,2020-05,41,1154,7,0.006065857885615251,0.35,9.480052871428454,North King County
0,none-to-North_King_County,2021-10,41,1154,30,0.025996533795493933,1.3636363636363635,25.5643816550094,North King County
0,none-to-North_King_County,2021-12,41,1154,146,0.1265164644714038,3.0899470899470898,51.26827058610692,North King County
0,none-to-North_King_County,2021-06,41,1154,39,0.033795493934142114,,38.32577343017775,North King County
0,none-to-North_King_County,2021-09,41,1154,36,0.03119584055459272,1.0285714285714285,28.053643203790912,North King County
0,none-to-North_King_County,2020-09,41,1154,5,0.004332755632582322,,21.04136467527343,North King County
0,none-to-North_King_County,2021-05,41,1154,67,0.05805892547660312,,40.58771876465893,North King County
0,none-to-North_King_County,2020-04,41,1154,11,0.009532062391681109,0.44,9.78285210197583,North King County
0,none-to-North_King_County,2021-07,41,1154,97,0.08405545927209705,5.017241379310345,84.14191001835265,North King County
0,none-to-North_King_County,2022-02,41,1154,101,0.08752166377816291,4.590909090909091,96.5545440233272,North King County
0,none-to-North_King_County,2020-02,41,1154,20,0.01733102253032929,3.6363636363636362,33.95666875219538,North King County
0,none-to-North_King_County,2020-08,41,1154,4,0.0034662045060658577,,17.38072742745543,North King County
0,none-to-North_King_County,2020-12,41,1154,7,0.006065857885615251,,28.637203077663226,North King County
0,none-to-North_King_County,2020-07,41,1154,7,0.006065857885615251,0.7777777777777778,18.784983300327728,North King County
0,none-to-South_King_County,2020-06,41,907,5,0.005512679162072767,0.25,5.270933608440883,South King County
0,none-to-South_King_County,2020-11,41,907,24,0.026460859977949284,2.1818181818181817,29.267264087404683,South King County
0,none-to-South_King_County,2022-01,41,907,54,0.05953693495038589,1.4594594594594594,41.52579411099647,South King County
0,none-to-South_King_County,2021-02,41,907,20,0.022050716648291068,,26.089359520906175,South King County
0,none-to-South_King_County,2020-03,41,907,27,0.029768467475192944,,67.26255306118817,South King County
0,none-to-South_King_County,2021-01,41,907,35,0.03858875413450937,2.6923076923076925,39.557780095492625,South King County
0,none-to-South_King_County,2021-11,41,907,57,0.06284454244762955,3.0,59.512360121525305,South King County
0,none-to-South_King_County,2021-03,41,907,64,0.07056229327453142,0.9770992366412213,14.87558598474138,South King County
0,none-to-South_King_County,2021-04,41,907,118,0.13009922822491732,1.796954314720812,31.300717020951602,South King County
0,none-to-South_King_County,2020-10,41,907,13,0.014332965821389196,3.5454545454545454,73.2158333584034,South King County
0,none-to-South_King_County,2021-08,41,907,51,0.05622932745314223,3.642857142857143,67.89608699942386,South King County
0,none-to-South_King_County,2022-03,41,907,0,0.0,0.0,0.0,South King County
0,none-to-South_King_County,2020-05,41,907,9,0.009922822491730982,,10.867520777611931,South King County
0,none-to-South_King_County,2021-10,41,907,27,0.029768467475192944,,24.645014468376683,South King County
0,none-to-South_King_County,2021-12,41,907,74,0.08158765159867695,1.608695652173913,21.034793332903657,South King County
0,none-to-South_King_County,2021-06,41,907,40,0.044101433296582136,3.076923076923077,21.126220338221003,South King County
0,none-to-South_King_County,2021-09,41,907,27,0.029768467475192944,,30.268751268522742,South King County
0,none-to-South_King_County,2020-09,41,907,8,0.008820286659316428,1.6,35.87484304988094,South King County
0,none-to-South_King_County,2021-05,41,907,102,0.11245865490628446,,27.680647419927368,South King County
0,none-to-South_King_County,2020-04,41,907,7,0.007717750826901874,0.3888888888888889,11.940372325023517,South King County
0,none-to-South_King_County,2021-07,41,907,65,0.07166482910694598,5.416666666666667,99.063615863671,South King County
0,none-to-South_King_County,2022-02,41,907,38,0.04189636163175303,1.0961538461538463,39.26741213025134,South King County
0,none-to-South_King_County,2020-02,41,907,7,0.007717750826901874,,24.92104718934447,South King County
0,none-to-South_King_County,2020-08,41,907,5,0.005512679162072767,5.0,15.263421691580618,South King County
0,none-to-South_King_County,2020-12,41,907,14,0.015435501653803748,,24.03513430613138,South King County
0,none-to-South_King_County,2020-07,41,907,14,0.015435501653803748,,27.51751273151057,South King County
0,none-to-North_King_County,2020-06,42,1136,9,0.007922535211267605,,19.122938490456125,North King County
0,none-to-North_King_County,2020-11,42,1136,18,0.01584507042253521,,148.21988980126193,North King County
0,none-to-North_King_County,2022-01,42,1136,132,0.11619718309859155,3.2195121951219514,106.8983306339188,North King County
0,none-to-North_King_County,2021-02,42,1136,25,0.022007042253521125,3.75,83.58740910181164,North King County
0,none-to-North_King_County,2020-03,42,1136,17,0.014964788732394365,,10.832996113745356,North King County
0,none-to-North_King_County,2021-01,42,1136,20,0.017605633802816902,,65.44333156969415,North King County
0,none-to-North_King_County,2021-11,42,1136,59,0.05193661971830986,5.363636363636363,83.57846337172073,North King County
0,none-to-North_King_County,2021-03,42,1136,65,0.05721830985915493,,55.43454492492714,North King County
0,none-to-North_King_County,2021-04,42,1136,116,0.10211267605633803,,74.30759441942756,North King County
0,none-to-North_King_County,2020-10,42,1136,12,0.01056338028169014,2.1818181818181817,40.89685486950272,North King County
0,none-to-North_King_County,2021-08,42,1136,79,0.06954225352112677,3.95,82.49826210106195,North King County
0,none-to-North_King_County,2022-03,42,1136,5,0.0044014084507042256,,180.40986691016082,North King County
0,none-to-North_King_County,2020-05,42,1136,4,0.0035211267605633804,0.18181818181818182,4.069199490920061,North King County
0,none-to-North_King_County,2021-10,42,1136,21,0.018485915492957746,1.0,29.490057442788228,North King County
0,none-to-North_King_County,2021-12,42,1136,165,0.14524647887323944,3.707865168539326,64.79785085979876,North King County
0,none-to-North_King_County,2021-06,42,1136,36,0.03169014084507042,,26.665206397354325,North King County
0,none-to-North_King_County,2021-09,42,1136,28,0.02464788732394366,1.4,25.260324229844084,North King County
0,none-to-North_King_County,2020-09,42,1136,5,0.0044014084507042256,,43.35596224745734,North King County
0,none-to-North_King_County,2021-05,42,1136,60,0.0528169014084507,,48.99157420767746,North King County
0,none-to-North_King_County,2020-04,42,1136,7,0.006161971830985915,,7.917040361358319,North King County
0,none-to-North_King_County,2021-07,42,1136,98,0.08626760563380281,4.260869565217392,127.64251230071184,North King County
0,none-to-North_King_County,2022-02,42,1136,95,0.08362676056338028,3.5185185185185186,65.36535912310936,North King County
0,none-to-North_King_County,2020-02,42,1136,39,0.03433098591549296,,40.07736085531666,North King County
0,none-to-North_King_County,2020-08,42,1136,7,0.006161971830985915,1.1666666666666667,56.938668178612325,North King County
0,none-to-North_King_County,2020-12,42,1136,5,0.0044014084507042256,,21.469402584102017,North King County
0,none-to-North_King_County,2020-07,42,1136,3,0.002640845070422535,,5.04409556096485,North King County
0,none-to-South_King_County,2020-06,42,925,5,0.005405405405405406,,7.135921307277536,South King County
0,none-to-South_King_County,2020-11,42,925,30,0.032432432432432434,2.142857142857143,45.970888935145105,South King County
0,none-to-South_King_County,2022-01,42,925,49,0.05297297297297297,1.2782608695652173,40.17125215022569,South King County
0,none-to-South_King_County,2021-02,42,925,18,0.01945945945945946,1.0,21.576682863132223,South King County
0,none-to-South_King_County,2020-03,42,925,28,0.03027027027027027,2.5454545454545454,41.69913398784265,South King County
0,none-to-South_King_County,2021-01,42,925,34,0.036756756756756756,3.090909090909091,40.77587313319723,South King County
0,none-to-South_King_County,2021-11,42,925,56,0.06054054054054054,3.0,79.26595109108304,South King County
0,none-to-South_King_County,2021-03,42,925,77,0.08324324324324324,1.0266666666666666,17.84871324823199,South King County
0,none-to-South_King_County,2021-04,42,925,123,0.13297297297297297,1.6926605504587156,31.19668966973192,South King County
0,none-to-South_King_County,2020-10,42,925,12,0.012972972972972972,,41.8190164500567,South King County
0,none-to-South_King_County,2021-08,42,925,60,0.06486486486486487,2.857142857142857,85.2341839523614,South King County
0,none-to-South_King_County,2022-03,42,925,1,0.001081081081081081,,77.41444557866335,South King County
0,none-to-South_King_County,2020-05,42,925,6,0.006486486486486486,,7.126674602778898,South King County
0,none-to-South_King_County,2021-10,42,925,25,0.02702702702702703,1.3888888888888888,32.97299029829482,South King County
0,none-to-South_King_County,2021-12,42,925,95,0.10270270270270271,1.4690721649484535,25.76778597880608,South King County
0,none-to-South_King_County,2021-06,42,925,42,0.04540540540540541,1.2,21.558629734955453,South King County
0,none-to-South_King_County,2021-09,42,925,16,0.017297297297297298,,14.492370171217718,South King County
0,none-to-South_King_County,2020-09,42,925,7,0.0075675675675675675,1.5555555555555556,31.18197715876163,South King County
0,none-to-South_King_County,2021-05,42,925,101,0.10918918918918918,1.4428571428571428,24.226596235383827,South King County
0,none-to-South_King_County,2020-04,42,925,9,0.00972972972972973,0.5294117647058824,12.22488304214836,South King County
0,none-to-South_King_County,2021-07,42,925,59,0.06378378378378378,3.5399999999999996,75.51271179903907,South King County
0,none-to-South_King_County,2022-02,42,925,28,0.03027027027027027,,29.691856729488986,South King County
0,none-to-South_King_County,2020-02,42,925,13,0.014054054054054054,,125.21601567445502,South King County
0,none-to-South_King_County,2020-08,42,925,8,0.008648648648648649,1.3333333333333333,37.98447165264662,South King County
0,none-to-South_King_County,2020-12,42,925,14,0.015135135135135135,1.05,18.75738511449031,South King County
0,none-to-South_King_County,2020-07,42,925,8,0.008648648648648649,1.0,8.590126425040244,South King County
0,none-to-North_King_County,2020-06,43,1126,9,0.007992895204262877,0.24,5.03095538741683,North King County
0,none-to-North_King_County,2020-11,43,1126,15,0.013321492007104795,2.142857142857143,46.847780699489874,North King County
0,none-to-North_King_County,2022-01,43,1126,121,0.10746003552397869,,120.37986193902147,North King County
0,none-to-North_King_County,2021-02,43,1126,20,0.017761989342806393,1.4814814814814814,23.2156844237056,North King County
0,none-to-North_King_County,2020-03,43,1126,36,0.03197158081705151,1.3846153846153846,34.23150845507693,North King County
0,none-to-North_King_County,2021-01,43,1126,25,0.022202486678507993,1.6666666666666667,20.619362156680634,North King County
0,none-to-North_King_County,2021-11,43,1126,65,0.05772646536412078,2.3780487804878048,59.91015198257252,North King County
0,none-to-North_King_County,2021-03,43,1126,69,0.06127886323268206,5.52,88.44711410160446,North King County
0,none-to-North_King_County,2021-04,43,1126,113,0.10035523978685613,,70.82865679959221,North King County
0,none-to-North_King_County,2020-10,43,1126,12,0.010657193605683837,1.8947368421052633,48.55811397340837,North King County
0,none-to-North_King_County,2021-08,43,1126,70,0.06216696269982238,3.4146341463414633,67.60687402941977,North King County
0,none-to-North_King_County,2022-03,43,1126,2,0.0017761989342806395,,272.87390606360447,North King County
0,none-to-North_King_County,2020-05,43,1126,5,0.004440497335701598,0.25,2.189922398924014,North King County
0,none-to-North_King_County,2021-10,43,1126,40,0.035523978685612786,1.509433962264151,36.23578211564703,North King County
0,none-to-North_King_County,2021-12,43,1126,150,0.13321492007104796,3.896103896103896,57.75373150299094,North King County
0,none-to-North_King_County,2021-06,43,1126,41,0.03641207815275311,2.2777777777777777,49.043437635200796,North King County
0,none-to-North_King_County,2021-09,43,1126,38,0.03374777975133215,,44.03085966792708,North King County
0,none-to-North_King_County,2020-09,43,1126,7,0.006216696269982238,3.5,42.83201104152494,North King County
0,none-to-North_King_County,2021-05,43,1126,55,0.04884547069271759,,49.12876842396148,North King County
0,none-to-North_King_County,2020-04,43,1126,12,0.010657193605683837,0.5625,9.46454882625858,North King County
0,none-to-North_King_County,2021-07,43,1126,93,0.08259325044404973,3.72,86.73712094125965,North King County
0,none-to-North_King_County,2022-02,43,1126,95,0.08436944937833037,3.1666666666666665,61.889989380926984,North King County
0,none-to-North_King_County,2020-02,43,1126,17,0.015097690941385435,0.9714285714285714,26.646738609672003,North King County
0,none-to-North_King_County,2020-08,43,1126,4,0.003552397868561279,0.4,38.982763217660555,North King County
0,none-to-North_King_County,2020-12,43,1126,6,0.0053285968028419185,0.6666666666666666,8.636290564168124,North King County
0,none-to-North_King_County,2020-07,43,1126,4,0.003552397868561279,,6.241507208771655,North King County
0,none-to-South_King_County,2020-06,43,935,5,0.0053475935828877,0.2631578947368421,4.092356691435727,South King County
0,none-to-South_King_County,2020-11,43,935,22,0.023529411764705882,1.8333333333333333,23.97060087324501,South King County
0,none-to-South_King_County,2022-01,43,935,46,0.04919786096256684,,41.26883905369362,South King County
0,none-to-South_King_County,2021-02,43,935,19,0.020320855614973262,0.95,13.694235106811295,South King County
0,none-to-South_King_County,2020-03,43,935,29,0.031016042780748664,,49.673834555976754,South King County
0,none-to-South_King_County,2021-01,43,935,30,0.03208556149732621,1.8181818181818181,28.56831156882478,South King County
0,none-to-South_King_County,2021-11,43,935,56,0.059893048128342244,,38.1945743382716,South King County
0,none-to-South_King_County,2021-03,43,935,78,0.08342245989304813,1.1345454545454545,16.42145420306864,South King County
0,none-to-South_King_County,2021-04,43,935,124,0.13262032085561498,1.467455621301775,27.118604475399813,South King County
0,none-to-South_King_County,2020-10,43,935,16,0.017112299465240642,2.2857142857142856,66.217692199236,South King County
0,none-to-South_King_County,2021-08,43,935,43,0.045989304812834225,2.9655172413793105,53.81188865609315,South King County
0,none-to-South_King_County,2022-03,43,935,1,0.0010695187165775401,,65.4141827335373,South King County
0,none-to-South_King_County,2020-05,43,935,13,0.013903743315508022,0.7647058823529411,10.228284034063284,South King County
0,none-to-South_King_County,2021-10,43,935,39,0.04171122994652406,2.0526315789473686,35.683510328910906,South King County
0,none-to-South_King_County,2021-12,43,935,85,0.09090909090909091,1.1564625850340136,17.788131398607128,South King County
0,none-to-South_King_County,2021-06,43,935,40,0.0427807486631016,0.8602150537634409,19.995203372408564,South King County
0,none-to-South_King_County,2021-09,43,935,36,0.038502673796791446,,36.519371206135304,South King County
0,none-to-South_King_County,2020-09,43,935,9,0.009625668449197862,1.2,30.322924700774742,South King County
0,none-to-South_King_County,2021-05,43,935,97,0.10374331550802139,1.453183520599251,23.26592865257526,South King County
0,none-to-South_King_County,2020-04,43,935,8,0.008556149732620321,0.3333333333333333,5.209722483712526,South King County
0,none-to-South_King_County,2021-07,43,935,60,0.06417112299465241,3.3333333333333335,60.127373284386294,South King County
0,none-to-South_King_County,2022-02,43,935,36,0.038502673796791446,,39.99175044666921,South King County
0,none-to-South_King_County,2020-02,43,935,7,0.0074866310160427805,1.0,24.051583254417967,South King County
0,none-to-South_King_County,2020-08,43,935,6,0.006417112299465241,0.6666666666666666,14.143829370953119,South King County
0,none-to-South_King_County,2020-12,43,935,20,0.0213903743315508,1.3114754098360655,22.75388738128317,South King County
0,none-to-South_King_County,2020-07,43,935,9,0.009625668449197862,0.75,8.582540670407914,South King County
0,none-to-North_King_County,2020-06,44,1146,8,0.006980802792321117,0.4,25.92800052591843,North King County
0,none-to-North_King_County,2020-11,44,1146,22,0.019197207678883072,4.4,152.2793678133319,North King County
0,none-to-North_King_County,2022-01,44,1146,108,0.09424083769633508,4.0,62.91729897616074,North King County
0,none-to-North_King_County,2021-02,44,1146,24,0.020942408376963352,1.7142857142857142,50.99748254557984,North King County
0,none-to-North_King_County,2020-03,44,1146,25,0.02181500872600349,1.0416666666666667,21.482445461542255,North King County
0,none-to-North_King_County,2021-01,44,1146,22,0.019197207678883072,1.8333333333333333,62.258626905799154,North King County
0,none-to-North_King_County,2021-11,44,1146,62,0.05410122164048865,,71.14911920538712,North King County
0,none-to-North_King_County,2021-03,44,1146,78,0.06806282722513089,,70.03176192713926,North King County
0,none-to-North_King_County,2021-04,44,1146,115,0.10034904013961606,3.484848484848485,64.45416788757284,North King County
0,none-to-North_King_County,2020-10,44,1146,12,0.010471204188481676,2.1818181818181817,45.1593933295523,North King County
0,none-to-North_King_County,2021-08,44,1146,63,0.0549738219895288,2.210526315789474,57.08577911521756,North King County
0,none-to-North_King_County,2022-03,44,1146,7,0.006108202443280977,,578.516791204151,North King County
0,none-to-North_King_County,2020-05,44,1146,10,0.008726003490401396,0.4109589041095891,8.491838035140344,North King County
0,none-to-North_King_County,2021-10,44,1146,36,0.031413612565445025,1.565217391304348,41.626619099823735,North King County
0,none-to-North_King_County,2021-12,44,1146,171,0.14921465968586387,3.9767441860465116,56.85195321723956,North King County
0,none-to-North_King_County,2021-06,44,1146,36,0.031413612565445025,2.6666666666666665,33.53983772330952,North King County
0,none-to-North_King_County,2021-09,44,1146,34,0.029668411867364748,,32.63131650156974,North King County
0,none-to-North_King_County,2020-09,44,1146,5,0.004363001745200698,1.6666666666666667,57.349178152276004,North King County
0,none-to-North_King_County,2021-05,44,1146,53,0.0462478184991274,3.7857142857142856,35.54297919151294,North King County
0,none-to-North_King_County,2020-04,44,1146,10,0.008726003490401396,,13.029063791095655,North King County
0,none-to-North_King_County,2021-07,44,1146,103,0.08987783595113438,6.4375,72.6002898619145,North King County
0,none-to-North_King_County,2022-02,44,1146,98,0.08551483420593368,2.227272727272727,75.30518414756322,North King County
0,none-to-North_King_County,2020-02,44,1146,22,0.019197207678883072,1.6923076923076923,18.219736512912636,North King County
0,none-to-North_King_County,2020-08,44,1146,4,0.0034904013961605585,,56.261138732448025,North King County
0,none-to-North_King_County,2020-12,44,1146,5,0.004363001745200698,2.5,17.236070676085895,North King County
0,none-to-North_King_County,2020-07,44,1146,4,0.0034904013961605585,0.2857142857142857,8.287781942272714,North King County
0,none-to-South_King_County,2020-06,44,915,4,0.004371584699453552,0.26666666666666666,3.1491453882362697,South King County
0,none-to-South_King_County,2020-11,44,915,24,0.02622950819672131,1.3584905660377358,32.015241614740745,South King County
0,none-to-South_King_County,2022-01,44,915,44,0.048087431693989074,1.4505494505494505,40.502085941971764,South King County
0,none-to-South_King_County,2021-02,44,915,19,0.020765027322404372,1.9,19.972826333438693,South King County
0,none-to-South_King_County,2020-03,44,915,26,0.02841530054644809,,32.513877710713906,South King County
0,none-to-South_King_County,2021-01,44,915,32,0.034972677595628415,,44.241110240227904,South King County
0,none-to-South_King_County,2021-11,44,915,63,0.06885245901639345,,44.785466539746736,South King County
0,none-to-South_King_County,2021-03,44,915,67,0.073224043715847,1.0634920634920635,14.853555883242722,South King County
0,none-to-South_King_County,2021-04,44,915,145,0.15846994535519127,1.8034825870646765,35.28270633387738,South King County
0,none-to-South_King_County,2020-10,44,915,19,0.020765027322404372,5.181818181818182,82.176192023929,South King County
0,none-to-South_King_County,2021-08,44,915,46,0.05027322404371585,2.7058823529411766,36.86004780867952,South King County
0,none-to-South_King_County,2022-03,44,915,0,0.0,0.0,0.0,South King County
0,none-to-South_King_County,2020-05,44,915,6,0.006557377049180328,,6.62227199426971,South King County
0,none-to-South_King_County,2021-10,44,915,35,0.03825136612021858,,36.233469746148536,South King County
0,none-to-South_King_County,2021-12,44,915,77,0.08415300546448087,1.1666666666666667,20.184163113790557,South King County
0,none-to-South_King_County,2021-06,44,915,52,0.05683060109289618,1.3565217391304347,26.02625888145421,South King County
0,none-to-South_King_County,2021-09,44,915,19,0.020765027322404372,,15.391317424493757,South King County
0,none-to-South_King_County,2020-09,44,915,5,0.00546448087431694,1.153846153846154,16.709012011775094,South King County
0,none-to-South_King_County,2021-05,44,915,74,0.08087431693989071,1.064748201438849,18.171887969690808,South King County
0,none-to-South_King_County,2020-04,44,915,12,0.013114754098360656,,29.45515760740395,South King County
0,none-to-South_King_County,2021-07,44,915,64,0.06994535519125683,3.0476190476190474,68.82926268331882,South King County
0,none-to-South_King_County,2022-02,44,915,36,0.03934426229508197,,32.52028115333962,South King County
0,none-to-South_King_County,2020-02,44,915,10,0.01092896174863388,,37.33613477767678,South King County
0,none-to-South_King_County,2020-08,44,915,6,0.006557377049180328,0.6,28.741876021306062,South King County
0,none-to-South_King_County,2020-12,44,915,18,0.019672131147540985,1.2857142857142858,31.867039766047654,South King County
0,none-to-South_King_County,2020-07,44,915,10,0.01092896174863388,0.4166666666666667,10.750068107271844,South King County
0,none-to-North_King_County,2020-06,45,1135,10,0.00881057268722467,,18.887310724537823,North King County
0,none-to-North_King_County,2020-11,45,1135,21,0.018502202643171806,,75.95734455965298,North King County
0,none-to-North_King_County,2022-01,45,1135,106,0.0933920704845815,,106.62011599888228,North King County
0,none-to-North_King_County,2021-02,45,1135,26,0.02290748898678414,2.0,49.55058168361558,North King County
0,none-to-North_King_County,2020-03,45,1135,28,0.024669603524229075,0.9882352941176471,16.740201941420718,North King County
0,none-to-North_King_County,2021-01,45,1135,22,0.019383259911894272,,54.421310014556674,North King County
0,none-to-North_King_County,2021-11,45,1135,72,0.06343612334801763,4.298507462686567,90.84364075521135,North King County
0,none-to-North_King_County,2021-03,45,1135,57,0.050220264317180616,,83.08072260168407,North King County
